actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M30.00S,2023-10-25T23:16:19.0Z,1,REGULAR,foul,personal,[],1630591,,,1610612745,3,0,2023-10-25T23:16:37Z,180000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1630224]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,1199.0,,,,,,1.0,0.0,Green,1630224.0,,,,
20,PT10M22.00S,2023-10-25T23:16:42.6Z,1,REGULAR,2pt,Jump Shot,[],1627832,24.78646517739816,66.91176470588235,1610612745,3,0,2023-10-25T23:16:48Z,200000,False,-85.0,180.0,1,left,MISS F. VanVleet 19' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,19.93,Missed,,,,,,,,,,,,,,,,,,
21,PT10M19.00S,2023-10-25T23:16:45.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,3,0,2023-10-25T23:16:48Z,210000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT10M10.00S,2023-10-25T23:16:51.9Z,1,REGULAR,turnover,lost ball,[],1628365,,,1610612753,3,0,2023-10-25T23:33:39Z,230000,False,,,0,,M. Fultz lost ball TURNOVER (1 TO),"[1628365, 1630224]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Green,1630224.0,,
110,PT10M10.00S,2023-10-25T23:16:51.9Z,1,REGULAR,steal,,[],1630224,,,1610612745,3,0,2023-10-25T23:33:39Z,240000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M04.00S,2023-10-25T23:17:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630578,8.754927726675426,46.07843137254902,1610612745,3,2,2023-10-25T23:33:39Z,250000,False,20.0,30.0,1,left,A. Sengun running Layup (2 PTS) (D. Brooks 1 AST),"[1630578, 1628415]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,2.0,D. Brooks,1628415.0,1.0,,,,,,,,
27,PT09M46.00S,2023-10-25T23:17:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630591,87.99277266754271,96.56862745098039,1610612753,3,2,2023-10-25T23:17:23Z,270000,False,233.0,60.0,1,right,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
28,PT09M44.00S,2023-10-25T23:17:20.5Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,3,2,2023-10-25T23:17:23Z,280000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M38.00S,2023-10-25T23:17:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,6.652431011826544,47.30392156862745,1610612745,3,4,2023-10-25T23:17:34Z,290000,False,13.0,10.0,1,left,D. Brooks running Layup (2 PTS),[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,,,2.0,,,,,,,,,,,
30,PT09M22.00S,2023-10-25T23:17:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.46057818659659,48.03921568627451,1610612753,3,4,2023-10-25T23:17:47Z,300000,False,-10.0,18.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2023-10-25T23:17:45.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,3,4,2023-10-25T23:17:47Z,310000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,30.0,3.0,3.0,0.0,,,,,,,,,,,,,,
32,PT09M16.00S,2023-10-25T23:17:49.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631095,5.863994743758213,48.28431372549019,1610612745,3,6,2023-10-26T01:45:30Z,320000,False,9.0,3.0,1,left,J. Smith Jr. cutting DUNK (2 PTS) (A. Sengun 1 AST),"[1631095, 1630578]",1610612745.0,HOU,cutting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,2.0,A. Sengun,1630578.0,1.0,,,,,,,,
34,PT08M58.00S,2023-10-25T23:18:06.7Z,1,REGULAR,2pt,Jump Shot,[],1628976,75.24638633377135,62.00980392156863,1610612753,3,6,2023-10-25T23:18:14Z,340000,False,60.0,180.0,1,right,MISS W. Carter Jr. 18' turnaround Shot,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,18.99,Missed,,,,,,,,,,,,,,,,,,
35,PT08M55.00S,2023-10-25T23:18:09.7Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,3,6,2023-10-25T23:18:14Z,350000,False,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT08M45.00S,2023-10-25T23:18:20.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,69.07030223390277,74.01960784313727,1610612753,3,6,2023-10-25T23:18:26Z,360000,False,120.0,238.0,1,right,MISS J. Suggs 26' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
37,PT08M43.00S,2023-10-25T23:18:22.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,3,6,2023-10-25T23:18:26Z,370000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,36.0,4.0,4.0,0.0,,,,,,,,,,,,,,
38,PT08M37.00S,2023-10-25T23:18:30.5Z,1,REGULAR,turnover,bad pass,[],1628415,,,1610612745,3,6,2023-10-25T23:44:55Z,380000,False,,,0,,D. Brooks bad pass TURNOVER (1 TO),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,1199.0,1.0,,,,,,,,,,,,
39,PT08M33.00S,2023-10-25T23:18:49.9Z,1,REGULAR,foul,personal,[],1631095,,,1610612753,3,6,2023-10-25T23:18:57Z,390000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1630532]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,1199.0,,,,,,1.0,0.0,Wagner,1630532.0,,,,
41,PT08M26.00S,2023-10-25T23:19:16.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,71.04139290407359,83.08823529411765,1610612753,6,6,2023-10-25T23:19:21Z,410000,False,165.0,220.0,1,right,F. Wagner 27' 3PT step back (3 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,27.5,Made,,,,,,,3.0,,,,,,,,,,,
42,PT08M08.00S,2023-10-25T23:19:37.1Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612745,6,6,2023-10-25T23:19:50Z,420000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Green 2 FT),"[1630591, 1630224]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,,,,,,2.0,0.0,Green,1630224.0,,,,
44,PT08M08.00S,2023-10-25T23:20:08.8Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,6,7,2023-10-25T23:20:08Z,440000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
45,PT08M08.00S,2023-10-25T23:20:24.2Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,6,8,2023-10-25T23:20:24Z,450000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
46,PT07M53.00S,2023-10-25T23:20:43.0Z,1,REGULAR,3pt,Jump Shot,[],1630532,68.80749014454665,29.901960784313726,1610612753,9,8,2023-10-25T23:20:50Z,460000,False,-100.0,241.0,1,right,F. Wagner 26' 3PT  (6 PTS) (P. Banchero 1 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.08,Made,,,,,,,6.0,P. Banchero,1631094.0,1.0,,,,,,,,
48,PT07M35.00S,2023-10-25T23:20:59.9Z,1,REGULAR,2pt,Jump Shot,[],1630224,22.421156373193167,31.61764705882353,1610612745,9,8,2023-10-25T23:21:05Z,480000,False,92.0,158.0,1,left,MISS J. Green 18' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,18.3,Missed,,,,,,,,,,,,,,,,,,
49,PT07M33.00S,2023-10-25T23:21:01.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,9,8,2023-10-25T23:21:05Z,490000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M14.00S,2023-10-25T23:21:41.6Z,1,REGULAR,3pt,Jump Shot,[],1630532,74.58935611038108,86.27450980392157,1610612753,12,8,2023-10-25T23:21:47Z,510000,False,181.0,186.0,1,right,F. Wagner 26' 3PT  (9 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,,,9.0,P. Banchero,1631094.0,2.0,,,,,,,,
53,PT07M02.00S,2023-10-25T23:22:00.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,33.459264126149804,63.48039215686274,1610612745,12,8,2023-10-25T23:22:05Z,530000,False,-67.0,262.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,27.05,Missed,,,,,,,,,,,,,,,,,,
54,PT06M58.00S,2023-10-25T23:22:04.0Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,12,8,2023-10-25T23:22:05Z,540000,False,,,0,,M. Fultz REBOUND (Off:1 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT06M53.00S,2023-10-25T23:22:08.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628365,93.51182654402102,50.98039215686274,1610612753,12,8,2023-10-25T23:22:14Z,550000,False,5.0,8.0,1,right,MISS M. Fultz running Layup,[1628365],1610612753.0,ORL,running,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
56,PT06M49.00S,2023-10-25T23:22:12.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,12,8,2023-10-25T23:22:12Z,560000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,
57,PT06M47.00S,2023-10-25T23:22:13.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,94.03745072273325,44.85294117647059,1610612753,14,8,2023-10-25T23:22:22Z,570000,False,-26.0,4.0,1,right,W. Carter Jr. putback DUNK (2 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,2.0,,,,,,,,,,,
58,PT06M34.00S,2023-10-25T23:22:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.30946123521682,47.549019607843135,1610612745,14,10,2023-10-25T23:22:30Z,580000,False,12.0,16.0,1,left,J. Green Layup (4 PTS) (A. Sengun 2 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,4.0,A. Sengun,1630578.0,2.0,,,,,,,,
60,PT06M22.00S,2023-10-25T23:22:39.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,93.64323258869908,45.83333333333333,1610612753,16,10,2023-10-25T23:22:50Z,600000,False,-21.0,7.0,1,right,W. Carter Jr. cutting DUNK (4 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,4.0,F. Wagner,1630532.0,1.0,,,,,,,,
62,PT05M59.00S,2023-10-25T23:23:02.7Z,1,REGULAR,2pt,Jump Shot,[],1630578,20.581471747700395,45.588235294117645,1610612745,16,12,2023-10-25T23:25:55Z,620000,False,22.0,141.0,1,left,A. Sengun 14' Jump Shot (4 PTS) (F. VanVleet 1 AST),"[1630578, 1627832]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,14.27,Made,,,,,,,4.0,F. VanVleet,1627832.0,1.0,,,,,,,,
64,PT05M41.00S,2023-10-25T23:23:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612753,16,12,2023-10-25T23:23:52Z,640000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Banchero 2 FT),"[1630578, 1631094]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,,,,,,1.0,0.0,Banchero,1631094.0,,,,
66,PT05M41.00S,2023-10-25T23:23:57.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,16,12,2023-10-25T23:23:57Z,660000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M41.00S,2023-10-25T23:24:22.6Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,16,12,2023-10-25T23:26:47Z,670000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M41.00S,2023-10-25T23:24:22.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612753,16,12,2023-10-25T23:26:47Z,680000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M41.00S,2023-10-25T23:24:22.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612753,16,12,2023-10-25T23:26:47Z,690000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M41.00S,2023-10-25T23:24:22.6Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,16,12,2023-10-25T23:26:47Z,700000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2023-10-25T23:24:22.6Z,1,REGULAR,substitution,in,[],1641708,,,1610612753,16,12,2023-10-25T23:26:47Z,710000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M41.00S,2023-10-25T23:24:22.6Z,1,REGULAR,substitution,in,[],1629111,,,1610612753,16,12,2023-10-25T23:26:47Z,720000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M41.00S,2023-10-25T23:26:49.1Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,17,12,2023-10-25T23:26:49Z,730000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
74,PT05M41.00S,2023-10-25T23:26:58.6Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,18,12,2023-10-25T23:26:58Z,740000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
75,PT05M28.00S,2023-10-25T23:27:16.0Z,1,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,18,12,2023-10-25T23:27:26Z,750000,False,,,0,,J. Smith Jr. step out-of-bounds TURNOVER (1 TO),[1631095],1610612745.0,HOU,step,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,204059.0,1.0,,,,,,,,,,,,
76,PT05M14.00S,2023-10-25T23:27:37.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,69.85873850197109,72.05882352941177,1610612753,18,12,2023-10-25T23:27:42Z,760000,False,110.0,231.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
77,PT05M10.00S,2023-10-25T23:27:41.1Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,18,12,2023-10-25T23:27:41Z,770000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,76.0,4.0,2.0,2.0,,,,,,,,,,,,,,
78,PT05M08.00S,2023-10-25T23:27:44.1Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628976,91.5407358738502,21.07843137254902,1610612753,18,12,2023-10-25T23:28:02Z,780000,False,-145.0,27.0,1,right,MISS W. Carter Jr. 14' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,14.71,Missed,,,,,,,,,,,,,,,,,,
79,PT05M05.00S,2023-10-25T23:27:47.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,18,12,2023-10-25T23:27:49Z,790000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Left,,,78.0,,,,,,,,,,,,,,,,,
81,PT04M54.00S,2023-10-25T23:28:01.8Z,1,REGULAR,turnover,lost ball,[],1641708,,,1610612745,18,12,2023-10-25T23:28:06Z,810000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 1628976]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,Carter Jr.,1628976.0,,
82,PT04M54.00S,2023-10-25T23:28:01.8Z,1,REGULAR,steal,,[],1628976,,,1610612753,18,12,2023-10-25T23:44:50Z,820000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
83,PT04M50.00S,2023-10-25T23:28:06.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,92.46057818659659,49.754901960784316,1610612753,18,12,2023-10-25T23:28:16Z,830000,False,-1.0,18.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
84,PT04M42.00S,2023-10-25T23:28:14.1Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,18,12,2023-10-25T23:28:14Z,840000,False,,,0,,M. Fultz REBOUND (Off:2 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,83.0,3.0,1.0,2.0,,,,,,,,,,,,,,
85,PT04M42.00S,2023-10-25T23:28:14.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628365,94.40999984741211,50.0,1610612753,20,12,2023-10-25T23:28:30Z,850000,False,0.0,0.0,1,right,M. Fultz tip Layup (2 PTS),[1628365],1610612753.0,ORL,tip,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
86,PT04M32.00S,2023-10-25T23:28:31.9Z,1,REGULAR,turnover,3-second-violation,[],1629111,,,1610612745,20,12,2023-10-25T23:28:56Z,860000,False,,,0,,J. Landale 3-second-violation TURNOVER (1 TO),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1199.0,1.0,,,,,,,,,,,,
87,PT04M32.00S,2023-10-25T23:28:40.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612753,20,12,2023-10-25T23:28:45Z,870000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
