actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-03-29T23:10:34.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-29T23:10:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-29T23:10:36.9Z,1,REGULAR,jumpball,recovered,[],1631094,,,1610612753,0,0,2024-03-29T23:10:36Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. I. Zubac: Tip to P. Banchero,"[1631094, 1628976, 1627826]",1610612753.0,ORL,startperiod,P. Banchero,1631094.0,Banchero,P. Banchero,Carter Jr.,1628976.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-03-29T23:10:53.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,87.72996057818659,42.64705882352941,1610612753,2,0,2024-03-29T23:12:44Z,70000,False,-37.0,63.0,1,right,G. Harris 7' driving floating bank Jump Shot (2 PTS) (W. Carter Jr. 1 AST),"[203914, 1628976]",1610612753.0,ORL,driving floating bank,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,2.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-03-29T23:11:10.0Z,1,REGULAR,3pt,Jump Shot,[],1629611,26.49474375821288,16.176470588235293,1610612746,2,3,2024-03-29T23:11:29Z,90000,False,169.0,197.0,1,left,T. Mann 25' 3PT  (3 PTS) (K. Leonard 1 AST),"[1629611, 202695]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.93,Made,3.0,K. Leonard,202695.0,1.0,,,,,,,,,,,,,,
11,PT11M06.00S,2024-03-29T23:11:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.06636005256242,54.65686274509803,1610612753,2,3,2024-03-29T23:12:51Z,110000,False,23.0,22.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2024-03-29T23:11:26.8Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,2,3,2024-03-29T23:11:37Z,120000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT11M06.00S,2024-03-29T23:11:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,92.85479632063075,47.30392156862745,1610612753,2,3,2024-03-29T23:13:01Z,130000,False,-13.0,15.0,1,right,MISS W. Carter Jr. putback Layup - blocked,"[1628976, 202695]",1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,Leonard,202695.0,,,,,,,,
14,PT11M06.00S,2024-03-29T23:11:29.8Z,1,REGULAR,block,,[],202695,,,1610612753,2,3,2024-03-29T23:15:20Z,140000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT11M06.00S,2024-03-29T23:11:29.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,2,3,2024-03-29T23:11:42Z,150000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,13.0,,,,,,,,,,,,,
17,PT11M03.00S,2024-03-29T23:11:44.4Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,2,3,2024-03-29T23:11:53Z,170000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 201935]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,
18,PT11M03.00S,2024-03-29T23:11:44.4Z,1,REGULAR,steal,,[],201935,,,1610612746,2,3,2024-03-29T23:11:48Z,180000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
19,PT10M49.00S,2024-03-29T23:11:59.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,7.835085413929041,58.82352941176471,1610612746,2,3,2024-03-29T23:12:06Z,190000,False,-44.0,21.0,1,left,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.89,Missed,,,,,,,,,,,,,,,,,,
20,PT10M47.00S,2024-03-29T23:12:01.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,2,3,2024-03-29T23:12:06Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,19.0,,,,,,,,,,,,,
22,PT10M32.00S,2024-03-29T23:12:24.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,83.26215505913272,48.03921568627451,1610612753,2,3,2024-03-29T23:12:29Z,220000,False,-10.0,105.0,1,right,MISS J. Suggs 10' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,10.53,Missed,,,,,,,,,,,,,,,,,,
23,PT10M29.00S,2024-03-29T23:12:27.2Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,2,3,2024-03-29T23:12:29Z,230000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
25,PT10M08.00S,2024-03-29T23:13:04.5Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,2,3,2024-03-29T23:13:10Z,250000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630532]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Wagner,1630532.0,,,,,
26,PT10M08.00S,2024-03-29T23:13:04.5Z,1,REGULAR,steal,,[],1630532,,,1610612753,2,3,2024-03-29T23:17:38Z,260000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M48.00S,2024-03-29T23:13:23.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,90.22667542706965,3.9215686274509802,1610612753,2,3,2024-03-29T23:13:28Z,270000,False,-230.0,39.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,,
28,PT09M46.00S,2024-03-29T23:13:25.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612746,2,3,2024-03-29T23:13:28Z,280000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M40.00S,2024-03-29T23:13:32.2Z,1,REGULAR,2pt,Jump Shot,[],202331,25.706307490144546,40.19607843137255,1610612746,2,3,2024-03-29T23:13:37Z,290000,False,49.0,189.0,1,left,MISS P. George 19' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,19.53,Missed,,,,,,,,,,,,,,,,,,
30,PT09M35.00S,2024-03-29T23:13:37.2Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,2,3,2024-03-29T23:13:37Z,300000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M29.00S,2024-03-29T23:13:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.46057818659659,46.81372549019608,1610612753,2,3,2024-03-29T23:16:44Z,310000,False,-16.0,18.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
32,PT09M24.00S,2024-03-29T23:13:47.6Z,1,REGULAR,rebound,offensive,[],203914,,,1610612753,2,3,2024-03-29T23:13:47Z,320000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,
33,PT09M24.00S,2024-03-29T23:13:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203914,94.40999984741211,50.0,1610612753,4,3,2024-03-29T23:13:47Z,330000,False,0.0,0.0,1,right,G. Harris tip Layup (4 PTS),[203914],1610612753.0,ORL,tip,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
34,PT09M00.00S,2024-03-29T23:14:11.7Z,1,REGULAR,2pt,Jump Shot,[],202331,20.18725361366623,76.22549019607843,1610612746,4,3,2024-03-29T23:14:17Z,340000,False,-131.0,137.0,1,left,MISS P. George 18' pullup Shot,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left Center,18.98,Missed,,,,,,,,,,,,,,,,,,
35,PT08M57.00S,2024-03-29T23:14:14.7Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,4,3,2024-03-29T23:14:17Z,350000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT08M52.00S,2024-03-29T23:14:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,91.27792378449409,49.26470588235294,1610612753,6,3,2024-03-29T23:14:26Z,360000,False,-4.0,29.0,1,right,J. Suggs running Layup (2 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,,,,,,,,,,,,,,,,,
37,PT08M29.00S,2024-03-29T23:14:43.9Z,1,REGULAR,turnover,lost ball,[],1627826,,,1610612746,6,3,2024-03-29T23:14:51Z,370000,False,,,0,,I. Zubac lost ball TURNOVER (1 TO),"[1627826, 1630591]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Suggs,1630591.0,,,,,
38,PT08M29.00S,2024-03-29T23:14:43.9Z,1,REGULAR,steal,,[],1630591,,,1610612753,6,3,2024-03-29T23:14:48Z,380000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M15.00S,2024-03-29T23:15:01.8Z,1,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,6,3,2024-03-29T23:15:11Z,390000,False,,,0,,J. Suggs step out-of-bounds TURNOVER (2 TO),[1630591],1610612753.0,ORL,step,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2.0,,,1830.0,,,,
40,PT08M08.00S,2024-03-29T23:15:27.8Z,1,REGULAR,foul,offensive,[],1629611,,,1610612746,6,3,2024-03-29T23:15:42Z,400000,False,,,0,,T. Mann off-the-ball offensive FOUL (1 PF),"[1629611, 1630532]",1610612746.0,LAC,off-the-ball,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Wagner,1630532.0
42,PT08M08.00S,2024-03-29T23:15:27.8Z,1,REGULAR,turnover,offensive foul,[],1629611,,,1610612746,6,3,2024-03-29T23:15:42Z,420000,False,,,0,,T. Mann offensive foul TURNOVER (1 TO),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,204058.0,,,,
43,PT07M52.00S,2024-03-29T23:15:56.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,72.35545335085413,14.950980392156863,1610612753,6,3,2024-03-29T23:16:01Z,430000,False,-175.0,207.0,1,right,MISS P. Banchero 27' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
44,PT07M49.00S,2024-03-29T23:15:59.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,6,3,2024-03-29T23:16:01Z,440000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT07M32.00S,2024-03-29T23:16:15.7Z,1,REGULAR,3pt,Jump Shot,[],201935,30.17411300919842,20.588235294117645,1610612746,6,6,2024-03-29T23:16:21Z,450000,False,147.0,231.0,1,left,J. Harden 27' 3PT step back (3 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.39,Made,3.0,,,,,,,,,,,,,,,,,
