actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M43.00S,2024-02-15T00:12:10.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641710,6.783837056504599,48.77450980392157,1610612753,4,2,2024-02-15T00:12:49Z,150000,False,6.0,11.0,1,left,A. Black tip Layup (2 PTS),[1641710],1610612753.0,ORL,tip,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,1.28,Made,2.0,,,,,,,,,,,,,,
16,PT10M30.00S,2024-02-15T00:12:20.3Z,1,REGULAR,2pt,Jump Shot,[],202692,79.71419185282524,31.127450980392158,1610612752,4,2,2024-02-15T00:12:27Z,160000,False,-94.0,138.0,1,right,MISS A. Burks 16' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Mid-Range,16-24 Left Center,,,,16.74,Missed,,,,,,,,,,,,,,,
17,PT10M27.00S,2024-02-15T00:12:22.9Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,4,2,2024-02-15T00:12:22Z,170000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M19.00S,2024-02-15T00:12:31.9Z,1,REGULAR,2pt,Jump Shot,[],1631094,5.863994743758213,27.941176470588236,1610612753,6,2,2024-02-15T00:15:36Z,180000,False,110.0,3.0,1,left,P. Banchero 11' turnaround fadeaway Jump Shot (2 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,11.03,Made,2.0,,,,,,,,,,,,,,
19,PT09M57.00S,2024-02-15T00:12:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.04402102496715,60.5392156862745,1610612752,6,4,2024-02-15T00:13:11Z,190000,False,53.0,50.0,1,right,J. Brunson 7' driving floating bank Jump Shot (2 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.3,Made,2.0,,,,,,,,,,,,,,
20,PT09M40.00S,2024-02-15T00:13:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.411957950065702,51.9607843137255,1610612753,8,4,2024-02-15T00:16:34Z,200000,False,-10.0,36.0,1,left,F. Wagner driving finger roll Layup (4 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,3.73,Made,4.0,,,,,,,,,,,,,,
21,PT09M21.00S,2024-02-15T00:13:29.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,68.54467805519053,35.294117647058826,1610612752,8,7,2024-02-15T00:17:11Z,210000,False,-74.0,243.0,1,right,J. Brunson 25' 3PT pullup (5 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,25.41,Made,5.0,,,,,,,,,,,,,,
22,PT09M03.00S,2024-02-15T00:13:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.966491458607096,48.77450980392157,1610612753,10,7,2024-02-15T00:13:54Z,220000,False,6.0,22.0,1,left,P. Banchero driving Layup (4 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,2.32,Made,4.0,,,,,,,,,,,,,,
23,PT08M46.00S,2024-02-15T00:14:03.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.59592641261499,26.715686274509803,1610612752,10,10,2024-02-15T00:17:54Z,230000,False,-116.0,233.0,1,right,J. Brunson 26' 3PT step back (8 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,26.07,Made,8.0,,,,,,,,,,,,,,
24,PT08M34.00S,2024-02-15T00:14:16.1Z,1,REGULAR,3pt,Jump Shot,[],1631216,8.09789750328515,3.1862745098039214,1610612753,13,10,2024-02-15T00:14:24Z,240000,False,234.0,24.0,1,left,C. Houstan 3PT  (3 PTS) (P. Banchero 1 AST),"[1631216, 1631094]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,,23.53,Made,3.0,,,,,P. Banchero,1631094.0,1.0,,,,,,,
26,PT08M20.00S,2024-02-15T00:14:31.9Z,1,REGULAR,foul,personal,['3freethrow'],1641710,,,1610612752,13,10,2024-02-15T00:14:56Z,260000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Brunson 3 FT),"[1641710, 1628973]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,Brunson,1628973.0,,
28,PT08M20.00S,2024-02-15T00:15:13.5Z,1,REGULAR,freethrow,1 of 3,[],1628973,,,1610612752,13,11,2024-02-15T00:15:13Z,280000,False,,,0,,J. Brunson Free Throw 1 of 3 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
29,PT08M20.00S,2024-02-15T00:15:37.0Z,1,REGULAR,freethrow,2 of 3,[],1628973,,,1610612752,13,11,2024-02-15T00:15:37Z,290000,False,,,0,,MISS J. Brunson Free Throw 2 of 3,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
30,PT08M20.00S,2024-02-15T00:15:37.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,13,11,2024-02-15T00:15:37Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,
31,PT08M20.00S,2024-02-15T00:15:54.3Z,1,REGULAR,freethrow,3 of 3,[],1628973,,,1610612752,13,12,2024-02-15T00:15:54Z,310000,False,,,0,,J. Brunson Free Throw 3 of 3 (10 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
32,PT08M07.00S,2024-02-15T00:16:08.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.258212877792378,54.166666666666664,1610612753,15,12,2024-02-15T00:16:16Z,320000,False,-21.0,6.0,1,left,W. Carter Jr. alley-oop DUNK (2 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,2.17,Made,2.0,,,,,F. Wagner,1630532.0,1.0,,,,,,,
34,PT07M44.00S,2024-02-15T00:16:30.6Z,1,REGULAR,2pt,Jump Shot,[],202692,91.80354796320631,75.73529411764706,1610612752,15,12,2024-02-15T00:16:37Z,340000,False,129.0,25.0,1,right,MISS A. Burks 13' driving floating Shot,[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,,,,13.1,Missed,,,,,,,,,,,,,,,
35,PT07M44.00S,2024-02-15T00:16:30.6Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,15,12,2024-02-15T00:17:40Z,350000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Right,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,,
38,PT07M42.00S,2024-02-15T00:16:38.3Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612752,15,12,2024-02-15T00:16:48Z,380000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Sims 2 FT),"[1628976, 1630579]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Sims,1630579.0,,
40,PT07M42.00S,2024-02-15T00:16:59.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630579,,,1610612752,15,13,2024-02-15T00:17:24Z,400000,False,,,0,,J. Sims Free Throw 1 of 2 (1 PTS),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
41,PT07M42.00S,2024-02-15T00:16:59.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630579,,,1610612752,15,13,2024-02-15T00:17:24Z,410000,False,,,0,,MISS J. Sims Free Throw 2 of 2,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
42,PT07M39.00S,2024-02-15T00:17:02.5Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,15,13,2024-02-15T00:17:24Z,420000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT07M24.00S,2024-02-15T00:17:34.9Z,1,REGULAR,2pt,Jump Shot,[],1628976,14.4053876478318,33.57843137254902,1610612753,17,13,2024-02-15T00:17:47Z,430000,False,82.0,83.0,1,left,W. Carter Jr. 11' turnaround Jump Shot (4 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,11.67,Made,4.0,,,,,F. Wagner,1630532.0,2.0,,,,,,,
45,PT07M08.00S,2024-02-15T00:17:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.89027595269383,42.40196078431372,1610612752,17,15,2024-02-15T00:17:58Z,450000,False,-38.0,80.0,1,right,J. Brunson 8' driving floating Jump Shot (12 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.87,Made,12.0,,,,,,,,,,,,,,
46,PT06M53.00S,2024-02-15T00:18:05.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,10.988830486202366,44.85294117647059,1610612753,17,15,2024-02-15T00:18:12Z,460000,False,26.0,51.0,1,left,MISS F. Wagner turnaround Hook,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,5.69,Missed,,,,,,,,,,,,,,,
47,PT06M51.00S,2024-02-15T00:18:07.4Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,17,15,2024-02-15T00:18:12Z,470000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,
48,PT06M46.00S,2024-02-15T00:18:12.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,71.69842312746385,80.3921568627451,1610612752,17,15,2024-02-15T00:18:19Z,480000,False,152.0,214.0,1,right,MISS J. Brunson 26' running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,26.21,Missed,,,,,,,,,,,,,,,
49,PT06M45.00S,2024-02-15T00:18:14.4Z,1,REGULAR,rebound,offensive,[],1628973,,,1610612752,17,15,2024-02-15T00:18:14Z,490000,False,,,0,,J. Brunson REBOUND (Off:1 Def:0),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,,,
50,PT06M42.00S,2024-02-15T00:18:16.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,78.84362680683311,30.315563725490197,1610612752,17,15,2024-02-15T00:18:27Z,500000,False,-98.0,146.0,1,right,MISS J. Brunson 17' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,17.64,Missed,,,,,,,,,,,,,,,
51,PT06M36.00S,2024-02-15T00:18:22.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,17,15,2024-02-15T00:18:27Z,510000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,
52,PT06M27.00S,2024-02-15T00:18:31.6Z,1,REGULAR,3pt,Jump Shot,[],1641710,5.732588699080158,95.34313725490196,1610612753,17,15,2024-02-15T00:18:40Z,520000,False,-227.0,1.0,1,left,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,,22.67,Missed,,,,,,,,,,,,,,,
53,PT06M27.00S,2024-02-15T00:18:31.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,17,15,2024-02-15T00:18:40Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,52.0,,,,,,,,,,,,,
55,PT06M27.00S,2024-02-15T00:18:44.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,17,15,2024-02-15T00:18:44Z,550000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M13.00S,2024-02-15T00:21:45.9Z,1,REGULAR,3pt,Jump Shot,[],1628404,86.81011826544021,94.85294117647058,1610612752,17,15,2024-02-15T00:21:52Z,560000,False,224.0,71.0,1,right,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,23.54,Missed,,,,,,,,,,,,,,,
57,PT06M10.00S,2024-02-15T00:21:48.6Z,1,REGULAR,rebound,offensive,[],202692,,,1610612752,17,15,2024-02-15T00:21:48Z,570000,False,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,,,,56.0,1.0,0.0,1.0,,,,,,,,,,
58,PT06M08.00S,2024-02-15T00:21:50.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202692,83.96846254927726,47.939644607843135,1610612752,17,17,2024-02-15T00:21:57Z,580000,False,-10.0,98.0,1,right,A. Burks 9' driving floating bank Jump Shot (2 PTS),[202692],1610612752.0,NYK,driving floating bank,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,9.87,Made,2.0,,,,,,,,,,,,,,
59,PT05M51.00S,2024-02-15T00:22:07.4Z,1,REGULAR,3pt,Jump Shot,[],1641710,24.655059132720105,14.950980392156863,1610612753,17,17,2024-02-15T00:22:13Z,590000,False,175.0,179.0,1,left,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,,25.07,Missed,,,,,,,,,,,,,,,
60,PT05M45.00S,2024-02-15T00:22:13.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,17,17,2024-02-15T00:22:13Z,600000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,59.0,2.0,1.0,1.0,,,,,,,,,,
61,PT05M42.00S,2024-02-15T00:22:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,94.69448094612353,49.26470588235294,1610612752,17,19,2024-02-15T00:22:24Z,610000,False,-4.0,-3.0,1,right,J. Hart running Layup (2 PTS) (J. Brunson 1 AST),"[1628404, 1628973]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,0.45,Made,2.0,,,,,J. Brunson,1628973.0,1.0,,,,,,,
62,PT05M27.00S,2024-02-15T00:22:30.7Z,1,REGULAR,3pt,Jump Shot,[],1630532,25.312089356110377,11.27450980392157,1610612753,20,19,2024-02-15T00:22:35Z,620000,False,194.0,185.0,1,left,F. Wagner 26' 3PT  (7 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,26.81,Made,7.0,,,,,P. Banchero,1631094.0,2.0,,,,,,,
65,PT05M03.00S,2024-02-15T00:22:55.1Z,1,REGULAR,3pt,Jump Shot,[],202692,86.15308804204993,96.56862745098039,1610612752,20,19,2024-02-15T00:23:14Z,640000,False,233.0,78.0,1,right,MISS A. Burks 24' step back 3PT,[202692],1610612752.0,NYK,step back,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,24.54,Missed,,,,,,,,,,,,,,,
66,PT05M00.00S,2024-02-15T00:22:58.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,20,19,2024-02-15T00:23:00Z,650000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,
67,PT04M56.00S,2024-02-15T00:23:07.0Z,1,REGULAR,foul,personal,[],202692,,,1610612753,20,19,2024-02-15T00:23:17Z,660000,False,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1630532]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,1627529.0,1.0,0.0,Wagner,1630532.0,,
69,PT04M56.00S,2024-02-15T00:23:13.6Z,1,REGULAR,substitution,out,[],202692,,,1610612753,20,19,2024-02-15T00:23:16Z,680000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT04M56.00S,2024-02-15T00:23:13.6Z,1,REGULAR,substitution,in,[],1630540,,,1610612753,20,19,2024-02-15T00:23:16Z,690000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT04M48.00S,2024-02-15T00:23:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,11.908672798948752,44.36274509803921,1610612753,20,19,2024-02-15T00:23:46Z,700000,False,28.0,59.0,1,left,MISS F. Wagner 6' driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,6.58,Missed,,,,,,,,,,,,,,,
72,PT04M45.00S,2024-02-15T00:23:37.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,20,19,2024-02-15T00:23:46Z,710000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,
73,PT04M41.00S,2024-02-15T00:23:41.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.24901445466492,54.166666666666664,1610612752,20,21,2024-02-15T00:24:04Z,720000,False,21.0,11.0,1,right,J. Hart running Layup (4 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,2.35,Made,4.0,,,,,,,,,,,,,,
75,PT04M30.00S,2024-02-15T00:23:55.5Z,1,REGULAR,substitution,out,[],1630579,,,1610612753,20,21,2024-02-15T00:24:03Z,740000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M30.00S,2024-02-15T00:23:55.5Z,1,REGULAR,substitution,in,[],201959,,,1610612753,20,21,2024-02-15T00:24:03Z,750000,False,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M28.00S,2024-02-15T00:24:15.5Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,20,21,2024-02-15T00:24:22Z,760000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1628404]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,1.0,Hart,1628404.0,,,,,,,,,,,,,,,,,
78,PT04M28.00S,2024-02-15T00:24:15.5Z,1,REGULAR,steal,,[],1628404,,,1610612752,20,21,2024-02-15T00:24:17Z,770000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
79,PT04M25.00S,2024-02-15T00:24:22.2Z,1,REGULAR,foul,personal,[],1631216,,,1610612752,20,21,2024-02-15T00:24:30Z,780000,False,,,0,,C. Houstan personal FOUL (1 PF),"[1631216, 1628973]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,202007.0,1.0,0.0,Brunson,1628973.0,,
81,PT04M25.00S,2024-02-15T00:24:35.9Z,1,REGULAR,substitution,out,[],1641710,,,1610612752,20,21,2024-02-15T00:24:41Z,800000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M25.00S,2024-02-15T00:24:35.9Z,1,REGULAR,substitution,in,[],1630175,,,1610612752,20,21,2024-02-15T00:24:41Z,810000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M06.00S,2024-02-15T00:25:08.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,80.89684625492772,6.61764705882353,1610612752,20,21,2024-02-15T00:25:15Z,820000,False,-217.0,127.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,25.14,Missed,,,,,,,,,,,,,,,
