actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT10M12.00S,2024-04-07T22:12:52.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,66.04796320630749,57.59803921568627,1610612753,4,0,2024-04-07T22:12:58Z,210000,False,38.0,267.0,1,right,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
22,PT10M08.00S,2024-04-07T22:12:56.5Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,4,0,2024-04-07T22:12:58Z,220000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT09M54.00S,2024-04-07T22:13:10.2Z,1,REGULAR,3pt,Jump Shot,[],1629750,5.075558475689881,96.81372549019608,1610612741,4,3,2024-04-07T22:13:14Z,230000,False,-234.0,-5.0,1,left,J. Green 3PT  (3 PTS) (D. DeRozan 1 AST),"[1629750, 201942]",1610612741.0,CHI,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.41,Made,3.0,,,,,D. DeRozan,201942.0,1.0,,,,,,,,,,
25,PT09M44.00S,2024-04-07T22:13:24.7Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612753,4,3,2024-04-07T22:13:35Z,250000,False,,,0,,C. White shooting personal FOUL (1 PF) (Wagner 2 FT),"[1629632, 1630532]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Wagner,1630532.0,,,,,
27,PT09M44.00S,2024-04-07T22:13:47.9Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,5,3,2024-04-07T22:13:47Z,270000,False,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
28,PT09M44.00S,2024-04-07T22:14:04.4Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,6,3,2024-04-07T22:14:04Z,280000,False,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M27.00S,2024-04-07T22:14:20.9Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,6,3,2024-04-07T22:14:28Z,290000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1630591]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,
30,PT09M27.00S,2024-04-07T22:14:20.9Z,1,REGULAR,steal,,[],1630591,,,1610612753,6,3,2024-04-07T22:14:25Z,300000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
31,PT09M27.00S,2024-04-07T22:14:31.6Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612753,6,3,2024-04-07T22:14:42Z,310000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Suggs 2 FT),"[201942, 1630591]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Suggs,1630591.0,,,,,
33,PT09M27.00S,2024-04-07T22:15:03.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630591,,,1610612753,7,3,2024-04-07T22:15:03Z,330000,False,,,0,,J. Suggs Free Throw 1 of 2 (3 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
34,PT09M27.00S,2024-04-07T22:15:22.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630591,,,1610612753,8,3,2024-04-07T22:15:22Z,340000,False,,,0,,J. Suggs Free Throw 2 of 2 (4 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
35,PT09M16.00S,2024-04-07T22:15:36.2Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,8,3,2024-04-07T22:15:43Z,350000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (2 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203592.0,,,,,2.0,,,,
36,PT09M06.00S,2024-04-07T22:15:52.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,93.38042049934296,79.65686274509804,1610612753,10,3,2024-04-07T22:15:57Z,360000,False,148.0,10.0,1,right,P. Banchero 14' turnaround Jump Shot (4 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,14.86,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M49.00S,2024-04-07T22:16:12.5Z,1,REGULAR,turnover,out-of-bounds,[],1629750,,,1610612741,10,3,2024-04-07T22:16:29Z,370000,False,,,0,,J. Green step out-of-bounds TURNOVER (1 TO),[1629750],1610612741.0,CHI,step,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,203592.0,,,,,1.0,,,,
38,PT08M27.00S,2024-04-07T22:16:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,89.04402102496715,44.36274509803921,1610612753,10,3,2024-04-07T22:21:03Z,380000,False,-28.0,50.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
39,PT08M24.00S,2024-04-07T22:16:47.2Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,10,3,2024-04-07T22:16:49Z,390000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,
40,PT08M15.00S,2024-04-07T22:16:55.8Z,1,REGULAR,3pt,Jump Shot,[],1629750,25.18068331143233,13.725490196078432,1610612741,10,6,2024-04-07T22:17:01Z,400000,False,181.0,184.0,1,left,J. Green 25' 3PT  (6 PTS) (C. White 1 AST),"[1629750, 1629632]",1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.85,Made,6.0,,,,,C. White,1629632.0,1.0,,,,,,,,,,
42,PT07M57.00S,2024-04-07T22:17:18.5Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,10,6,2024-04-07T22:17:24Z,420000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202041.0,,,,,1.0,,,,
43,PT07M49.00S,2024-04-07T22:17:39.2Z,1,REGULAR,turnover,discontinued dribble,[],201942,,,1610612741,10,6,2024-04-07T22:17:52Z,430000,False,,,0,,D. DeRozan discontinued dribble TURNOVER (3 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202041.0,,,,,3.0,,,,
44,PT07M32.00S,2024-04-07T22:18:03.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628976,91.40932982917214,53.18627450980392,1610612753,12,6,2024-04-07T22:21:14Z,440000,False,16.0,28.0,1,right,W. Carter Jr. reverse Layup (2 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,reverse,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.25,Made,2.0,,,,,F. Wagner,1630532.0,1.0,,,,,,,,,,
46,PT07M32.00S,2024-04-07T22:18:12.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,6,2024-04-07T22:18:12Z,460000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M18.00S,2024-04-07T22:21:18.1Z,1,REGULAR,3pt,Jump Shot,[],1629632,32.013797634691194,53.18627450980392,1610612741,12,6,2024-04-07T22:21:22Z,470000,False,-16.0,248.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,24.89,Missed,,,,,,,,,,,,,,,,,,
48,PT07M15.00S,2024-04-07T22:21:21.1Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,12,6,2024-04-07T22:21:22Z,480000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,
49,PT07M01.00S,2024-04-07T22:21:35.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,86.94152431011827,54.90196078431373,1610612753,14,6,2024-04-07T22:21:43Z,490000,False,25.0,70.0,1,right,F. Wagner 7' turnaround Jump Shot (4 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.44,Made,4.0,,,,,,,,,,,,,,,,,
50,PT06M42.00S,2024-04-07T22:21:54.5Z,1,REGULAR,2pt,Jump Shot,[],201942,29.25427069645204,55.88235294117647,1610612741,14,6,2024-04-07T22:22:10Z,500000,False,-29.0,222.0,1,left,MISS D. DeRozan 22' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,22.44,Missed,,,,,,,,,,,,,,,,,,
51,PT06M41.00S,2024-04-07T22:21:55.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,14,6,2024-04-07T22:24:01Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Center,,,,50.0,,,,,,,,,,,,,,,,
52,PT06M41.00S,2024-04-07T22:22:05.9Z,1,REGULAR,foul,personal,[],202696,,,1610612753,14,6,2024-04-07T22:24:01Z,520000,False,,,0,,N. Vucevic loose ball personal FOUL (1 PF),"[202696, 1630591]",1610612741.0,CHI,loose ball,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,1.0,0.0,Suggs,1630591.0,,,,,
55,PT06M33.00S,2024-04-07T22:22:23.2Z,1,REGULAR,foul,personal,[],1629750,,,1610612753,14,6,2024-04-07T22:22:28Z,550000,False,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1631094]",1610612741.0,CHI,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,203592.0,1.0,0.0,Banchero,1631094.0,,,,,
57,PT06M23.00S,2024-04-07T22:22:52.3Z,1,REGULAR,3pt,Jump Shot,[],1628976,66.3107752956636,48.77450980392157,1610612753,14,6,2024-04-07T22:25:15Z,570000,False,-6.0,264.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
58,PT06M18.00S,2024-04-07T22:22:57.3Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,14,6,2024-04-07T22:23:10Z,580000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,
59,PT06M07.00S,2024-04-07T22:23:08.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,14.931011826544022,50.98039215686274,1610612741,14,6,2024-04-07T22:23:17Z,590000,False,-5.0,88.0,1,left,MISS N. Vucevic 8' turnaround Hook - blocked,"[202696, 1628976]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,8.8,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0
60,PT06M07.00S,2024-04-07T22:23:08.2Z,1,REGULAR,block,,[],1628976,,,1610612741,14,6,2024-04-07T22:23:11Z,600000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M07.00S,2024-04-07T22:23:08.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,14,6,2024-04-07T22:23:17Z,610000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,59.0,2.0,1.0,1.0,,,,,,,,,,,,,
62,PT05M58.00S,2024-04-07T22:23:21.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612753,14,6,2024-04-07T22:23:30Z,620000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Banchero 2 FT),"[1629750, 1631094]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2005.0,2.0,0.0,Banchero,1631094.0,,,,,
64,PT05M58.00S,2024-04-07T22:23:53.6Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,15,6,2024-04-07T22:23:53Z,640000,False,,,0,,P. Banchero Free Throw 1 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
65,PT05M58.00S,2024-04-07T22:23:56.1Z,1,REGULAR,substitution,out,[],201942,,,1610612753,15,6,2024-04-07T22:24:08Z,650000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M58.00S,2024-04-07T22:23:56.1Z,1,REGULAR,substitution,out,[],1629750,,,1610612753,15,6,2024-04-07T22:24:08Z,660000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M58.00S,2024-04-07T22:23:56.1Z,1,REGULAR,substitution,in,[],1631207,,,1610612753,15,6,2024-04-07T22:24:08Z,670000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M58.00S,2024-04-07T22:23:56.1Z,1,REGULAR,substitution,in,[],1628470,,,1610612753,15,6,2024-04-07T22:24:08Z,680000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M58.00S,2024-04-07T22:24:17.3Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,16,6,2024-04-07T22:24:17Z,690000,False,,,0,,P. Banchero Free Throw 2 of 2 (6 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
70,PT05M40.00S,2024-04-07T22:24:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631207,17.16491458607096,51.9607843137255,1610612741,16,6,2024-04-07T22:24:45Z,700000,False,-10.0,109.0,1,left,MISS D. Terry 10' driving Hook,[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,In The Paint (Non-RA),8-16 Center,10.93,Missed,,,,,,,,,,,,,,,,,,
71,PT05M40.00S,2024-04-07T22:24:41.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,16,6,2024-04-07T22:24:41Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,70.0,,,,,,,,,,,,,,,,
73,PT05M31.00S,2024-04-07T22:25:01.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629632,20.581471747700395,25.49019607843137,1610612741,16,6,2024-04-07T22:26:22Z,730000,False,123.0,141.0,1,left,MISS C. White 18' turnaround fadeaway Shot,[1629632],1610612741.0,CHI,turnaround fadeaway,,,White,C. White,,,,,Mid-Range,16-24 Right Center,18.68,Missed,,,,,,,,,,,,,,,,,,
74,PT05M28.00S,2024-04-07T22:25:04.9Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,16,6,2024-04-07T22:25:07Z,740000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,,,,73.0,3.0,2.0,1.0,,,,,,,,,,,,,
75,PT05M11.00S,2024-04-07T22:25:22.9Z,1,REGULAR,3pt,Jump Shot,[],1630591,67.62483574244416,23.284313725490197,1610612753,16,6,2024-04-07T22:25:28Z,750000,False,-134.0,252.0,1,right,MISS J. Suggs 28' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,28.5,Missed,,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2024-04-07T22:25:26.9Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,16,6,2024-04-07T22:25:28Z,760000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,75.0,1.0,0.0,1.0,,,,,,,,,,,,,
77,PT05M03.00S,2024-04-07T22:25:30.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630591,85.3646517739816,37.254901960784316,1610612753,18,6,2024-04-07T22:25:35Z,770000,False,-64.0,85.0,1,right,J. Suggs 10' driving floating Jump Shot (6 PTS) (W. Carter Jr. 1 AST),"[1630591, 1628976]",1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Left,10.63,Made,6.0,,,,,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,
103,PT04M38.00S,2024-04-07T22:25:43.4Z,1,REGULAR,turnover,lost ball,[],1629632,,,1610612741,18,6,2024-04-07T22:29:33Z,785000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 203914]",1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Harris,203914.0,,
104,PT04M38.00S,2024-04-07T22:25:43.4Z,1,REGULAR,steal,,[],203914,,,1610612753,18,6,2024-04-07T22:29:33Z,787500,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT04M32.00S,2024-04-07T22:26:01.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630532,71.43561103810775,18.38235294117647,1610612753,18,6,2024-04-07T22:29:43Z,820000,False,-158.0,216.0,1,right,MISS F. Wagner 26' running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
83,PT04M32.00S,2024-04-07T22:26:01.7Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,18,6,2024-04-07T22:26:15Z,830000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,
84,PT04M25.00S,2024-04-07T22:26:10.6Z,1,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,18,6,2024-04-07T22:26:20Z,840000,False,,,0,,A. Dosunmu lost ball out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,lost ball,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2005.0,,,,,1.0,,,,
