actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-11-30T00:10:55.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-30T00:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-30T00:10:58.2Z,1,REGULAR,jumpball,recovered,[],1631094,,,1610612753,0,0,2023-11-30T00:10:58Z,40000,False,,,0,,Jump Ball G. Bitadze vs. D. Gafford: Tip to P. Banchero,"[1631094, 1629048, 1629655]",1610612753.0,ORL,startperiod,P. Banchero,1631094.0,Banchero,P. Banchero,Bitadze,1629048.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-11-30T00:11:17.1Z,1,REGULAR,2pt,Jump Shot,[],1631094,86.67871222076215,26.47058823529412,1610612753,0,0,2023-11-30T00:11:29Z,70000,False,-118.0,73.0,1,right,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,13.83,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2023-11-30T00:11:20.1Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,0,0,2023-11-30T00:11:29Z,80000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2023-11-30T00:11:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.966491458607096,41.17647058823529,1610612764,0,0,2023-11-30T00:11:48Z,90000,False,44.0,22.0,1,left,MISS K. Kuzma driving Layup - blocked,"[1628398, 1629048]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,Bitadze,1629048.0,,,,,,,,,,,,
10,PT11M18.00S,2023-11-30T00:11:36.9Z,1,REGULAR,block,,[],1629048,,,1610612764,0,0,2023-11-30T00:11:39Z,100000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2023-11-30T00:11:36.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,0,0,2023-11-30T00:11:48Z,110000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,9.0,,,,,,,,,,,,,,,,,
13,PT11M12.00S,2023-11-30T00:12:01.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629673,6.258212877792378,13.480392156862745,1610612764,0,0,2023-11-30T00:12:13Z,130000,False,183.0,6.0,1,left,MISS J. Poole 18' step back Shot,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,18.27,Missed,,,,,,,,,,,,,,,,,,
14,PT11M10.00S,2023-11-30T00:12:03.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,0,0,2023-11-30T00:12:13Z,140000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M05.00S,2023-11-30T00:12:08.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629048,93.24901445466492,55.63725490196079,1610612753,0,0,2023-11-30T00:12:17Z,150000,False,28.0,11.0,1,right,MISS G. Bitadze DUNK - blocked,"[1629048, 1629655]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,Gafford,1629655.0,,,,,,,,,,,,
16,PT11M05.00S,2023-11-30T00:12:08.1Z,1,REGULAR,block,,[],1629655,,,1610612753,0,0,2023-11-30T00:12:10Z,160000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT11M01.00S,2023-11-30T00:12:12.1Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,0,0,2023-11-30T00:12:17Z,170000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M47.00S,2023-11-30T00:12:25.4Z,1,REGULAR,2pt,Jump Shot,[],1629655,21.895532194480946,50.73529411764706,1610612764,0,2,2023-11-30T00:12:34Z,180000,False,-4.0,153.0,1,left,D. Gafford 15' fadeaway Jump Shot (2 PTS) (T. Jones 1 AST),"[1629655, 1626145]",1610612764.0,WAS,fadeaway,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Center,15.33,Made,,,,,,,2.0,T. Jones,1626145.0,1.0,,,,,,,,
20,PT10M28.00S,2023-11-30T00:12:45.4Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,0,2,2023-11-30T00:12:54Z,200000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1629655]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Gafford,1629655.0,,,,,
