actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M31.00S,2023-12-02T00:12:40.2Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612764,2,3,2023-12-02T00:12:48Z,180000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Avdija 2 FT),"[1630591, 1630166]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,1162.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
20,PT10M31.00S,2023-12-02T00:13:05.0Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,2,4,2023-12-02T00:13:05Z,200000,False,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
21,PT10M31.00S,2023-12-02T00:13:21.0Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,2,5,2023-12-02T00:13:21Z,210000,False,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
22,PT10M23.00S,2023-12-02T00:13:32.2Z,1,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,2,5,2023-12-02T00:13:41Z,220000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (1 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,1629175.0,,,,,,,,,1.0,,,,
23,PT10M12.00S,2023-12-02T00:13:50.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629655,22.552562417871222,50.0,1610612764,2,5,2023-12-02T00:13:56Z,230000,False,0.0,159.0,1,left,MISS D. Gafford 15' Jump Shot,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Center,15.95,Missed,,,,,,,,,,,,,,,,,,
24,PT10M08.00S,2023-12-02T00:13:54.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,2,5,2023-12-02T00:13:56Z,240000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,
25,PT09M52.00S,2023-12-02T00:14:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,84.83902759526939,65.44117647058823,1610612753,2,5,2023-12-02T00:14:12Z,250000,False,77.0,90.0,1,right,MISS F. Wagner 11' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,11.86,Missed,,,,,,,,,,,,,,,,,,
26,PT09M50.00S,2023-12-02T00:14:11.6Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,5,2023-12-02T00:14:12Z,260000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,
27,PT09M45.00S,2023-12-02T00:14:16.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,6.1268068331143235,97.05882352941177,1610612764,2,8,2023-12-02T00:14:21Z,270000,False,-235.0,5.0,1,left,T. Jones 3PT running (3 PTS) (D. Avdija 1 AST),"[1626145, 1630166]",1610612764.0,WAS,running,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.54,Made,3.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
29,PT09M27.00S,2023-12-02T00:14:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,85.75886990801577,50.73529411764706,1610612753,4,8,2023-12-02T00:14:41Z,290000,False,4.0,81.0,1,right,P. Banchero 8' turnaround Jump Shot (2 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,8.15,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M27.00S,2023-12-02T00:14:40.0Z,1,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612753,4,8,2023-12-02T00:14:46Z,300000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Banchero 1 FT),"[1630166, 1631094]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,
32,PT09M27.00S,2023-12-02T00:15:06.7Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,5,8,2023-12-02T00:15:06Z,320000,False,,,0,,P. Banchero Free Throw 1 of 1 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2023-12-02T00:15:34.9Z,1,REGULAR,foul,offensive,[],1629655,,,1610612764,5,8,2023-12-02T00:15:48Z,340000,False,,,0,,D. Gafford off-the-ball offensive FOUL (1 PF),"[1629655, 1630532]",1610612764.0,WAS,off-the-ball,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,201638.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,
36,PT09M12.00S,2023-12-02T00:15:34.9Z,1,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,5,8,2023-12-02T00:15:48Z,360000,False,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,1629175.0,,,,,,,,,1.0,,,,
37,PT09M06.00S,2023-12-02T00:15:45.9Z,1,REGULAR,foul,offensive,[],1629048,,,1610612753,5,8,2023-12-02T00:17:07Z,370000,False,,,0,,G. Bitadze offensive FOUL (1 PF),"[1629048, 1626145]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,1.0,0.0,Jones,1626145.0,,,,,,,,,
39,PT09M06.00S,2023-12-02T00:15:45.9Z,1,REGULAR,turnover,offensive foul,[],1629048,,,1610612753,5,8,2023-12-02T00:15:45Z,390000,False,,,0,,G. Bitadze offensive foul TURNOVER (1 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,,1.0,,,,
40,PT08M55.00S,2023-12-02T00:16:05.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629673,23.209592641261498,31.127450980392158,1610612764,5,8,2023-12-02T00:16:11Z,400000,False,94.0,166.0,1,left,MISS J. Poole 19' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,19.07,Missed,,,,,,,,,,,,,,,,,,
41,PT08M52.00S,2023-12-02T00:16:08.6Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,5,8,2023-12-02T00:16:11Z,410000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,
42,PT08M46.00S,2023-12-02T00:16:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,94.30026281208936,56.61764705882353,1610612753,7,8,2023-12-02T00:16:21Z,420000,False,33.0,1.0,1,right,J. Suggs driving reverse Layup (4 PTS) (F. Wagner 2 AST),"[1630591, 1630532]",1610612753.0,ORL,driving reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.31,Made,4.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,
44,PT08M35.00S,2023-12-02T00:16:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,11.383048620236531,52.450980392156865,1610612764,7,8,2023-12-02T00:18:28Z,440000,False,-12.0,55.0,1,left,MISS K. Kuzma pullup Shot - blocked,"[1628398, 1629048]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,Bitadze,1629048.0,,
45,PT08M35.00S,2023-12-02T00:16:29.4Z,1,REGULAR,block,,[],1629048,,,1610612764,7,8,2023-12-02T00:18:13Z,450000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M34.00S,2023-12-02T00:16:30.4Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,7,8,2023-12-02T00:18:28Z,460000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,
47,PT08M12.00S,2023-12-02T00:16:49.1Z,1,REGULAR,3pt,Jump Shot,[],1630591,70.38436268068331,73.0392156862745,1610612753,7,8,2023-12-02T00:16:52Z,470000,False,115.0,226.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
48,PT08M10.00S,2023-12-02T00:16:51.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,7,8,2023-12-02T00:16:52Z,480000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,
49,PT07M57.00S,2023-12-02T00:17:04.5Z,1,REGULAR,3pt,Jump Shot,[],1626145,25.88699080157687,84.58180147058823,1610612764,7,11,2023-12-02T00:19:14Z,490000,False,-173.0,191.0,1,left,T. Jones 25' 3PT  (6 PTS) (D. Avdija 2 AST),"[1626145, 1630166]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.75,Made,6.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,
51,PT07M43.00S,2023-12-02T00:17:20.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,92.72339027595268,54.41176470588235,1610612753,9,11,2023-12-02T00:19:57Z,510000,False,22.0,16.0,1,right,A. Black cutting DUNK (2 PTS) (G. Bitadze 1 AST),"[1641710, 1629048]",1610612753.0,ORL,cutting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.72,Made,2.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
54,PT07M26.00S,2023-12-02T00:17:45.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,6.915243101182654,45.588235294117645,1610612764,9,13,2023-12-02T00:22:02Z,540000,False,22.0,13.0,1,left,K. Kuzma driving Hook (3 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.54,Made,3.0,,,,,,,,,,,,,,,,,
55,PT07M15.00S,2023-12-02T00:17:54.0Z,1,REGULAR,foul,personal,[],1629673,,,1610612753,9,13,2023-12-02T00:17:57Z,550000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1630591]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,201638.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,
57,PT07M15.00S,2023-12-02T00:18:16.6Z,1,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612753,9,13,2023-12-02T00:18:29Z,570000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Wagner 2 FT),"[1626145, 1630532]",1610612764.0,WAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,
59,PT07M15.00S,2023-12-02T00:18:47.1Z,1,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,10,13,2023-12-02T00:18:47Z,590000,False,,,0,,F. Wagner Free Throw 1 of 2 (1 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
60,PT07M15.00S,2023-12-02T00:19:22.1Z,1,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,11,13,2023-12-02T00:19:22Z,600000,False,,,0,,F. Wagner Free Throw 2 of 2 (2 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2023-12-02T00:19:41.1Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612764,11,13,2023-12-02T00:19:50Z,610000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Poole 2 FT),"[1630591, 1629673]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,201638.0,2.0,0.0,Poole,1629673.0,,,,,,,,,
63,PT06M58.00S,2023-12-02T00:19:52.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,11,13,2023-12-02T00:19:52Z,630000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M58.00S,2023-12-02T00:19:55.9Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,11,13,2023-12-02T00:22:31Z,640000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M58.00S,2023-12-02T00:19:55.9Z,1,REGULAR,substitution,in,[],1641731,,,1610612764,11,13,2023-12-02T00:22:31Z,650000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M58.00S,2023-12-02T00:22:53.4Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,11,14,2023-12-02T00:22:53Z,660000,False,,,0,,J. Poole Free Throw 1 of 2 (1 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
67,PT06M58.00S,2023-12-02T00:23:07.6Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,11,15,2023-12-02T00:23:07Z,670000,False,,,0,,J. Poole Free Throw 2 of 2 (2 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M46.00S,2023-12-02T00:23:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,82.47371879106439,61.51960784313726,1610612753,13,15,2023-12-02T00:23:29Z,680000,False,58.0,112.0,1,right,P. Banchero 12' turnaround Jump Shot (5 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,12.61,Made,5.0,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2023-12-02T00:23:38.8Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,13,15,2023-12-02T00:23:46Z,690000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 1630591]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Suggs,1630591.0
70,PT06M31.00S,2023-12-02T00:23:38.8Z,1,REGULAR,steal,,[],1630591,,,1610612753,13,15,2023-12-02T00:23:41Z,700000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
71,PT06M26.00S,2023-12-02T00:23:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,96.13994743758212,54.90196078431373,1610612753,13,15,2023-12-02T00:23:55Z,710000,False,25.0,-16.0,1,right,MISS F. Wagner running Layup - blocked,"[1630532, 1628398]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,2.94,Missed,,,,,,,,,,,,,,,Kuzma,1628398.0,,
72,PT06M26.00S,2023-12-02T00:23:43.4Z,1,REGULAR,block,,[],1628398,,,1610612753,13,15,2023-12-02T00:23:46Z,720000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M23.00S,2023-12-02T00:23:46.4Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,13,15,2023-12-02T00:23:55Z,730000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,71.0,1.0,1.0,0.0,,,,,
74,PT06M17.00S,2023-12-02T00:23:52.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,12.565703022339028,38.970588235294116,1610612764,13,17,2023-12-02T00:23:57Z,740000,False,55.0,66.0,1,left,K. Kuzma 8' turnaround Hook (5 PTS),[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,8.57,Made,5.0,,,,,,,,,,,,,,,,,
75,PT06M03.00S,2023-12-02T00:24:06.4Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,13,17,2023-12-02T00:24:11Z,750000,False,,,0,,J. Suggs lost ball TURNOVER (2 TO),"[1630591, 1628398]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Kuzma,1628398.0
76,PT06M03.00S,2023-12-02T00:24:06.4Z,1,REGULAR,steal,,[],1628398,,,1610612764,13,17,2023-12-02T00:27:43Z,760000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M46.00S,2023-12-02T00:24:23.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,17.296320630749015,44.11764705882353,1610612764,13,19,2023-12-02T00:24:28Z,770000,False,29.0,110.0,1,left,K. Kuzma 11' driving floating Jump Shot (7 PTS),[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,7.0,,,,,,,,,,,,,,,,,
79,PT05M40.00S,2023-12-02T00:24:32.1Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,13,19,2023-12-02T00:24:52Z,790000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M40.00S,2023-12-02T00:24:32.1Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,13,19,2023-12-02T00:24:52Z,800000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M40.00S,2023-12-02T00:24:32.1Z,1,REGULAR,substitution,out,[],1626145,,,1610612753,13,19,2023-12-02T00:24:52Z,810000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M40.00S,2023-12-02T00:24:32.1Z,1,REGULAR,substitution,in,[],204060,,,1610612753,13,19,2023-12-02T00:24:52Z,820000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M40.00S,2023-12-02T00:24:32.1Z,1,REGULAR,substitution,in,[],203914,,,1610612753,13,19,2023-12-02T00:24:52Z,830000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M40.00S,2023-12-02T00:24:32.1Z,1,REGULAR,substitution,in,[],1630557,,,1610612753,13,19,2023-12-02T00:24:52Z,840000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M39.00S,2023-12-02T00:24:58.2Z,1,REGULAR,turnover,traveling,[],1629048,,,1610612753,13,19,2023-12-02T00:25:07Z,850000,False,,,0,,G. Bitadze traveling TURNOVER (2 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,1162.0,,,,,,,,,2.0,,,,
87,PT05M26.00S,2023-12-02T00:25:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,15.062417871222076,36.51960784313725,1610612764,13,19,2023-12-02T00:25:24Z,860000,False,67.0,89.0,1,left,MISS J. Poole 11' driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,11.17,Missed,,,,,,,,,,,,,,,,,,
88,PT05M22.00S,2023-12-02T00:25:21.7Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,13,19,2023-12-02T00:25:24Z,870000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,87.0,2.0,2.0,0.0,,,,,
89,PT05M11.00S,2023-12-02T00:25:32.9Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,13,19,2023-12-02T00:25:53Z,880000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1629673]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Poole,1629673.0
