actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
85,PT05M00.00S,2023-12-28T00:24:55.1Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,16,15,2023-12-28T00:24:55Z,850000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,84.0,2.0,1.0,1.0,,,,,,,,,,,,
86,PT04M59.00S,2023-12-28T00:24:55.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,33.590670170827856,39.705882352941174,1610612753,16,15,2023-12-28T00:25:00Z,860000,False,51.0,263.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2023-12-28T00:24:55.6Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,16,15,2023-12-28T00:25:00Z,870000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,
88,PT04M47.00S,2023-12-28T00:25:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.40932982917214,54.166666666666664,1610612755,16,17,2023-12-28T00:27:28Z,880000,False,21.0,28.0,1,right,T. Harris turnaround Jump Shot (4 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,,,4.0,,,,,,,,,,,
89,PT04M34.00S,2023-12-28T00:25:21.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,11.251642575558476,51.225490196078425,1610612753,16,17,2023-12-28T00:28:05Z,890000,False,-6.0,53.0,1,left,MISS A. Black Jump Shot - blocked,"[1641710, 1630194]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,Reed,1630194.0,,,,,,,,,,,,,,,,
90,PT04M34.00S,2023-12-28T00:25:21.4Z,1,REGULAR,block,,[],1630194,,,1610612753,16,17,2023-12-28T00:25:24Z,900000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M30.00S,2023-12-28T00:25:25.4Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,16,17,2023-12-28T00:25:26Z,910000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,
92,PT04M27.00S,2023-12-28T00:25:31.5Z,1,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612755,16,17,2023-12-28T00:25:41Z,920000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Reed 2 FT),"[1641710, 1630194]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Reed,1630194.0,,,
94,PT04M27.00S,2023-12-28T00:26:02.3Z,1,REGULAR,freethrow,1 of 2,[],1630194,,,1610612755,16,18,2023-12-28T00:26:31Z,940000,False,,,0,,P. Reed Free Throw 1 of 2 (4 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
95,PT04M27.00S,2023-12-28T00:26:03.1Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,16,18,2023-12-28T00:26:12Z,950000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M27.00S,2023-12-28T00:26:03.1Z,1,REGULAR,substitution,in,[],1627863,,,1610612755,16,18,2023-12-28T00:26:12Z,960000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M27.00S,2023-12-28T00:26:02.3Z,1,REGULAR,freethrow,2 of 2,[],1630194,,,1610612755,16,18,2023-12-28T00:26:31Z,970000,False,,,0,,MISS P. Reed Free Throw 2 of 2,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
98,PT04M24.00S,2023-12-28T00:26:05.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,16,18,2023-12-28T00:26:31Z,980000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,,,,,
99,PT04M22.00S,2023-12-28T00:26:36.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631094,9.017739816031538,51.225490196078425,1610612753,18,18,2023-12-28T00:29:08Z,990000,False,-6.0,32.0,1,left,P. Banchero driving floating Jump Shot (2 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,,2.0,,,,,,,,,,,
100,PT04M22.00S,2023-12-28T00:26:40.0Z,1,REGULAR,foul,personal,['1freethrow'],201976,,,1610612753,18,18,2023-12-28T00:26:53Z,1000000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Banchero 1 FT),"[201976, 1631094]",1610612755.0,PHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Banchero,1631094.0,,,
102,PT04M22.00S,2023-12-28T00:26:49.1Z,1,REGULAR,substitution,out,[],1630194,,,1610612753,18,18,2023-12-28T00:26:51Z,1020000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M22.00S,2023-12-28T00:26:49.1Z,1,REGULAR,substitution,in,[],1628964,,,1610612753,18,18,2023-12-28T00:26:51Z,1030000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M22.00S,2023-12-28T00:27:01.9Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,18,18,2023-12-28T00:27:07Z,1040000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M22.00S,2023-12-28T00:27:01.9Z,1,REGULAR,substitution,in,[],1631216,,,1610612753,18,18,2023-12-28T00:27:07Z,1050000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M22.00S,2023-12-28T00:27:20.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1631094,,,1610612753,19,18,2023-12-28T00:27:20Z,1060000,False,,,0,,P. Banchero Free Throw 1 of 1 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
107,PT04M06.00S,2023-12-28T00:27:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.51182654402102,53.18627450980392,1610612755,19,18,2023-12-28T00:27:45Z,1070000,False,16.0,8.0,1,right,MISS T. Harris alley-oop Layup,[202699],1610612755.0,PHI,alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.8,Missed,,,,,,,,,,,,,,,,,,
108,PT04M00.00S,2023-12-28T00:27:43.3Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,19,18,2023-12-28T00:27:45Z,1080000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,
109,PT04M00.00S,2023-12-28T00:27:43.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202699,94.40999984741211,50.0,1610612755,19,20,2023-12-28T00:30:07Z,1090000,False,0.0,0.0,1,right,T. Harris tip Layup (6 PTS),[202699],1610612755.0,PHI,tip,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,6.0,,,,,,,,,,,
110,PT03M44.00S,2023-12-28T00:27:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,9.149145860709593,50.49019607843137,1610612753,21,20,2023-12-28T00:28:04Z,1100000,False,-2.0,34.0,1,left,J. Suggs cutting Layup (11 PTS) (P. Banchero 2 AST),"[1630591, 1631094]",1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,,,11.0,,,,,,,,,P. Banchero,1631094.0,2.0
112,PT03M20.00S,2023-12-28T00:28:22.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,73.9323258869908,17.892156862745097,1610612755,21,20,2023-12-28T00:28:28Z,1120000,False,-161.0,193.0,1,right,MISS D. Melton 25' step back 3PT,[1629001],1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
113,PT03M18.00S,2023-12-28T00:28:24.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,21,20,2023-12-28T00:28:28Z,1130000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,112.0,3.0,3.0,0.0,,,,,,,,,,,,
114,PT03M12.00S,2023-12-28T00:28:31.7Z,1,REGULAR,3pt,Jump Shot,[],1628976,32.802233902759525,55.392156862745104,1610612753,21,20,2023-12-28T00:28:37Z,1140000,False,-27.0,256.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
115,PT03M09.00S,2023-12-28T00:28:34.7Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,21,20,2023-12-28T00:28:37Z,1150000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,114.0,3.0,3.0,0.0,,,,,,,,,,,,
116,PT02M59.00S,2023-12-28T00:28:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,91.93495400788436,55.14705882352941,1610612755,21,20,2023-12-28T00:28:49Z,1160000,False,26.0,23.0,1,right,MISS P. Beverley driving Layup,[201976],1610612755.0,PHI,driving,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
117,PT02M57.00S,2023-12-28T00:28:46.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,21,20,2023-12-28T00:28:49Z,1170000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,116.0,3.0,2.0,1.0,,,,,,,,,,,,
118,PT02M53.00S,2023-12-28T00:28:50.6Z,1,REGULAR,turnover,bad pass,[],1630175,,,1610612753,21,20,2023-12-28T00:28:54Z,1180000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1628964]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,Bamba,1628964.0,,,,,,,,
119,PT02M53.00S,2023-12-28T00:28:50.6Z,1,REGULAR,steal,,[],1628964,,,1610612755,21,20,2023-12-28T00:28:52Z,1190000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
120,PT02M49.00S,2023-12-28T00:28:55.5Z,1,REGULAR,turnover,out-of-bounds,[],201976,,,1610612755,21,20,2023-12-28T00:29:02Z,1200000,False,,,0,,P. Beverley bad pass out-of-bounds TURNOVER (1 TO),[201976],1610612755.0,PHI,bad pass,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1.0,,,1629178.0,,,,,,,
121,PT02M49.00S,2023-12-28T00:29:13.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,21,20,2023-12-28T00:29:13Z,1210000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,21,20,2023-12-28T00:31:40Z,1220000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,21,20,2023-12-28T00:31:40Z,1230000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,out,[],1629001,,,1610612753,21,20,2023-12-28T00:31:40Z,1240000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,out,[],202699,,,1610612753,21,20,2023-12-28T00:31:40Z,1250000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,21,20,2023-12-28T00:31:40Z,1260000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,21,20,2023-12-28T00:31:40Z,1270000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,in,[],202694,,,1610612753,21,20,2023-12-28T00:31:40Z,1280000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M49.00S,2023-12-28T00:30:15.9Z,1,REGULAR,substitution,in,[],1626162,,,1610612753,21,20,2023-12-28T00:31:40Z,1290000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M29.00S,2023-12-28T00:31:15.8Z,1,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,21,20,2023-12-28T00:39:08Z,1295000,False,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,,,1.0,,,,,,,,,,
133,PT02M10.00S,2023-12-28T00:32:39.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,79.97700394218134,38.970588235294116,1610612755,21,20,2023-12-28T00:35:39Z,1330000,False,-55.0,136.0,1,right,MISS K. Oubre Jr. 14' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.65,Missed,,,,,,,,,,,,,,,,,,
134,PT02M08.00S,2023-12-28T00:32:41.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,21,20,2023-12-28T00:32:44Z,1340000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,133.0,4.0,4.0,0.0,,,,,,,,,,,,
135,PT02M00.00S,2023-12-28T00:32:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.783837056504599,54.65686274509803,1610612753,21,20,2023-12-28T00:32:55Z,1350000,False,-23.0,11.0,1,left,MISS P. Banchero driving Layup - blocked,"[1631094, 1626162]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.59,Missed,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,
163,PT02M00.00S,2023-12-28T00:32:50.4Z,1,REGULAR,block,,[],1626162,,,1610612753,21,20,2023-12-28T00:37:05Z,1355000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M58.00S,2023-12-28T00:32:52.4Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,21,20,2023-12-28T00:32:55Z,1360000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,
137,PT01M50.00S,2023-12-28T00:33:00.5Z,1,REGULAR,2pt,Jump Shot,[],202694,87.33574244415243,83.57843137254902,1610612755,21,20,2023-12-28T00:33:05Z,1370000,False,168.0,67.0,1,right,MISS M. Morris Sr. 18' pullup Shot,[202694],1610612755.0,PHI,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right,18.06,Missed,,,,,,,,,,,,,,,,,,
138,PT01M47.00S,2023-12-28T00:33:03.5Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612755,21,20,2023-12-28T00:33:03Z,1380000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Right,,,,,137.0,2.0,1.0,1.0,,,,,,,,,,,,
139,PT01M45.00S,2023-12-28T00:33:05.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202694,86.5473061760841,96.32352941176471,1610612755,21,20,2023-12-28T00:33:10Z,1390000,False,232.0,74.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Right Corner 3,24+ Right,24.31,Missed,,,,,,,,,,,,,,,,,,
140,PT01M40.00S,2023-12-28T00:33:10.1Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,21,20,2023-12-28T00:33:10Z,1400000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,
141,PT01M38.00S,2023-12-28T00:33:14.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202694,,,1610612753,21,20,2023-12-28T00:33:25Z,1410000,False,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Banchero 2 FT),"[202694, 1631094]",1610612755.0,PHI,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Banchero,1631094.0,,,
143,PT01M38.00S,2023-12-28T00:33:49.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,21,20,2023-12-28T00:33:49Z,1430000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT01M38.00S,2023-12-28T00:33:49.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,21,20,2023-12-28T00:33:49Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,
145,PT01M38.00S,2023-12-28T00:34:13.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,22,20,2023-12-28T00:34:13Z,1450000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
146,PT01M19.00S,2023-12-28T00:34:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,80.76544021024968,65.19607843137256,1610612755,22,22,2023-12-28T00:37:03Z,1460000,False,76.0,128.0,1,right,M. Morris Sr. 14' turnaround fadeaway Jump Shot (2 PTS),[202694],1610612755.0,PHI,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Right,14.91,Made,,,,,,,2.0,,,,,,,,,,,
147,PT01M05.00S,2023-12-28T00:34:48.7Z,1,REGULAR,3pt,Jump Shot,[],1630175,26.231931668856767,84.31372549019608,1610612753,25,22,2023-12-28T00:34:55Z,1470000,False,-172.0,194.0,1,left,C. Anthony 25' 3PT  (3 PTS) (P. Banchero 3 AST),"[1630175, 1631094]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.91,Made,,,,,,,3.0,,,,,,,,,P. Banchero,1631094.0,3.0
149,PT00M39.10S,2023-12-28T00:35:15.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201976,89.56964520367937,54.41176470588235,1610612755,25,24,2023-12-28T00:37:37Z,1490000,False,22.0,46.0,1,right,P. Beverley driving Hook (4 PTS),[201976],1610612755.0,PHI,driving,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,,,4.0,,,,,,,,,,,
151,PT00M32.40S,2023-12-28T00:35:34.3Z,1,REGULAR,foul,offensive,[],1630532,,,1610612753,25,24,2023-12-28T00:35:43Z,1500000,False,,,0,,F. Wagner charge offensive FOUL (1 PF),"[1630532, 1626162]",1610612753.0,ORL,charge,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,Oubre Jr.,1626162.0,,,
153,PT00M32.40S,2023-12-28T00:35:34.3Z,1,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,25,24,2023-12-28T00:35:34Z,1520000,False,,,0,,F. Wagner offensive foul TURNOVER (2 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,,,1628953.0,,,,,,,
154,PT00M32.40S,2023-12-28T00:35:46.7Z,1,REGULAR,substitution,out,[],1631094,,,1610612755,25,24,2023-12-28T00:36:04Z,1530000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M32.40S,2023-12-28T00:35:46.7Z,1,REGULAR,substitution,in,[],1629643,,,1610612755,25,24,2023-12-28T00:36:04Z,1540000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M17.10S,2023-12-28T00:36:13.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202694,81.68528252299606,37.5,1610612755,25,26,2023-12-28T00:38:18Z,1550000,False,-62.0,120.0,1,right,M. Morris Sr. 13' fadeaway Jump Shot (4 PTS),[202694],1610612755.0,PHI,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Center,13.5,Made,,,,,,,4.0,,,,,,,,,,,
157,PT00M07.70S,2023-12-28T00:36:26.0Z,1,REGULAR,3pt,Jump Shot,[],1630175,25.18068331143233,83.57843137254902,1610612753,25,26,2023-12-28T00:36:31Z,1560000,False,-168.0,184.0,1,left,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
158,PT00M04.70S,2023-12-28T00:36:29.0Z,1,REGULAR,rebound,offensive,[],1629643,,,1610612753,25,26,2023-12-28T00:36:29Z,1570000,False,,,0,,C. Okeke REBOUND (Off:1 Def:0),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,157.0,1.0,0.0,1.0,,,,,,,,,,,,
159,PT00M00.00S,2023-12-28T00:36:34.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,11.12023653088042,52.69607843137255,1610612753,25,26,2023-12-28T00:39:15Z,1580000,False,-13.0,52.0,1,left,MISS F. Wagner driving floating Shot - blocked,"[1630532, 1628964]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,Bamba,1628964.0,,,,,,,,,,,,,,,,
160,PT00M00.00S,2023-12-28T00:36:34.9Z,1,REGULAR,block,,[],1628964,,,1610612753,25,26,2023-12-28T00:36:38Z,1590000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT00M00.00S,2023-12-28T00:36:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,25,26,2023-12-28T00:36:51Z,1600000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,159.0,,,,,,,,,,,,,,,
162,PT00M00.00S,2023-12-28T00:36:45.8Z,1,REGULAR,period,end,[],0,,,1610612753,25,26,2023-12-28T00:36:45Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-12-28T00:37:10.3Z,2,REGULAR,substitution,out,['startperiod'],201976,,,1610612753,25,26,2023-12-28T00:39:06Z,1620000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
