actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-23T00:11:10.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-23T00:11:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-01-23T00:11:14.4Z,1,REGULAR,jumpball,recovered,[],1630171,,,1610612739,0,0,2024-01-23T00:11:14Z,40000,False,,,0,,Jump Ball J. Allen vs. W. Carter Jr.: Tip to I. Okoro,"[1630171, 1628386, 1628976]",1610612739.0,CLE,startperiod,I. Okoro,1630171.0,Okoro,I. Okoro,Allen,1628386.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-01-23T00:11:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,92.72339027595268,51.9607843137255,1610612739,0,2,2024-01-23T00:11:38Z,70000,False,10.0,16.0,1,right,M. Strus reverse Layup (2 PTS) (J. Allen 1 AST),"[1629622, 1628386]",1610612739.0,CLE,reverse,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-01-23T00:11:48.9Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,0,2,2024-01-23T00:11:53Z,90000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1628378]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,,
10,PT11M21.00S,2024-01-23T00:11:48.9Z,1,REGULAR,steal,,[],1628378,,,1610612739,0,2,2024-01-23T00:13:28Z,100000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
11,PT11M11.00S,2024-01-23T00:11:59.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,75.1149802890933,13.480392156862745,1610612739,0,5,2024-01-23T00:12:04Z,110000,False,-183.0,181.0,1,right,M. Strus 25' 3PT  (5 PTS) (D. Mitchell 1 AST),"[1629622, 1628378]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,25.74,Made,5.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
13,PT10M53.00S,2024-01-23T00:12:16.2Z,1,REGULAR,2pt,Jump Shot,[],1641710,21.632720105124836,28.921568627450984,1610612753,0,5,2024-01-23T00:12:21Z,130000,False,105.0,151.0,1,left,MISS A. Black 18' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,18.4,Missed,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2024-01-23T00:12:20.2Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,0,5,2024-01-23T00:12:21Z,140000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M39.00S,2024-01-23T00:12:29.8Z,1,REGULAR,2pt,Jump Shot,[],1628378,79.71419185282524,81.61764705882352,1610612739,0,7,2024-01-23T00:13:56Z,150000,False,158.0,138.0,1,right,D. Mitchell 21' step back Jump Shot (2 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,21.0,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M19.00S,2024-01-23T00:12:50.0Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,0,7,2024-01-23T00:12:55Z,160000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1629731]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Wade,1629731.0,,,,,,,,,,,
17,PT10M19.00S,2024-01-23T00:12:50.0Z,1,REGULAR,steal,,[],1629731,,,1610612739,0,7,2024-01-23T00:12:52Z,170000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
18,PT10M15.00S,2024-01-23T00:12:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629731,91.40932982917214,55.14705882352941,1610612739,0,7,2024-01-23T00:13:01Z,180000,False,26.0,28.0,1,right,MISS D. Wade running Layup,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
19,PT10M11.00S,2024-01-23T00:12:58.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,0,7,2024-01-23T00:12:58Z,190000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,
20,PT10M09.00S,2024-01-23T00:13:03.2Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612753,0,7,2024-01-23T00:13:19Z,200000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Black 2 FT),"[1629731, 1641710]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628480.0,1.0,0.0,Black,1641710.0,,
22,PT10M09.00S,2024-01-23T00:13:35.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,1,7,2024-01-23T00:13:50Z,220000,False,,,0,,A. Black Free Throw 1 of 2 (1 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2024-01-23T00:13:35.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,1,7,2024-01-23T00:13:50Z,230000,False,,,0,,MISS A. Black Free Throw 2 of 2,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
24,PT10M06.00S,2024-01-23T00:13:38.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,1,7,2024-01-23T00:13:50Z,240000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,
25,PT09M55.00S,2024-01-23T00:14:00.0Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612739,1,7,2024-01-23T00:14:07Z,250000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1630591]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Suggs,1630591.0,,,,,,,,,,,
26,PT09M55.00S,2024-01-23T00:14:00.0Z,1,REGULAR,steal,,[],1630591,,,1610612753,1,7,2024-01-23T00:15:05Z,260000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
27,PT09M35.00S,2024-01-23T00:14:18.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628976,7.440867279894875,53.92156862745098,1610612753,3,7,2024-01-23T00:15:51Z,270000,False,-20.0,17.0,1,left,W. Carter Jr. turnaround Hook (2 PTS),[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.62,Made,2.0,,,,,,,,,,,,,,,,,
28,PT09M24.00S,2024-01-23T00:14:30.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,85.23324572930355,43.872549019607845,1610612739,3,7,2024-01-23T00:14:40Z,280000,False,-31.0,86.0,1,right,MISS J. Allen 9' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,9.16,Missed,,,,,,,,,,,,,,,,,,
29,PT09M24.00S,2024-01-23T00:14:30.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,3,7,2024-01-23T00:14:40Z,290000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,
30,PT09M15.00S,2024-01-23T00:14:39.4Z,1,REGULAR,2pt,Jump Shot,[],1631094,18.347568988173457,23.52941176470588,1610612753,3,7,2024-01-23T00:14:48Z,300000,False,132.0,120.0,1,left,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,17.87,Missed,,,,,,,,,,,,,,,,,,
