actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-13T23:11:01.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-13T23:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-13T23:11:03.9Z,1,REGULAR,jumpball,recovered,[],1630532,,,1610612753,0,0,2024-03-13T23:11:03Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. N. Claxton: Tip to F. Wagner,"[1630532, 1628976, 1629651]",1610612753.0,ORL,startperiod,F. Wagner,1630532.0,Wagner,F. Wagner,Carter Jr.,1628976.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-03-13T23:11:14.1Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,0,0,2024-03-13T23:11:18Z,70000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1627827]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,1.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2024-03-13T23:11:14.1Z,1,REGULAR,steal,,[],1627827,,,1610612751,0,0,2024-03-13T23:11:16Z,80000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M34.00S,2024-03-13T23:11:25.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,85.75886990801577,61.274509803921575,1610612751,0,0,2024-03-13T23:11:56Z,90000,False,56.0,81.0,1,right,MISS M. Bridges 9' turnaround fadeaway Shot,[1628969],1610612751.0,BKN,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,9.9,Missed,,,,,,,,,,,,,,,
10,PT11M32.00S,2024-03-13T23:11:27.5Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,0,0,2024-03-13T23:11:31Z,100000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M24.00S,2024-03-13T23:11:36.1Z,1,REGULAR,3pt,Jump Shot,[],1630591,31.488173455978973,63.725490196078425,1610612753,0,0,2024-03-13T23:11:43Z,110000,False,-69.0,243.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,25.3,Missed,,,,,,,,,,,,,,,
12,PT11M19.00S,2024-03-13T23:11:41.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,0,0,2024-03-13T23:11:43Z,120000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT11M08.00S,2024-03-13T23:11:51.9Z,1,REGULAR,3pt,Jump Shot,[],1627827,68.80749014454665,25.735294117647058,1610612751,0,0,2024-03-13T23:11:58Z,130000,False,-121.0,241.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,26.95,Missed,,,,,,,,,,,,,,,
14,PT11M05.00S,2024-03-13T23:11:54.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,0,0,2024-03-13T23:11:58Z,140000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT10M55.00S,2024-03-13T23:12:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,8.360709592641262,48.529411764705884,1610612753,2,0,2024-03-13T23:12:10Z,150000,False,7.0,26.0,1,left,J. Suggs driving Layup (2 PTS) (P. Banchero 1 AST),"[1630591, 1631094]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,2.71,Made,,,,,2.0,P. Banchero,1631094.0,1.0,,,,,,,
17,PT10M39.00S,2024-03-13T23:12:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,90.75229960578186,62.254901960784316,1610612751,2,2,2024-03-13T23:12:46Z,170000,False,61.0,34.0,1,right,C. Thomas 7' driving floating bank Jump Shot (2 PTS) (N. Claxton 1 AST),"[1630560, 1629651]",1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,7.03,Made,,,,,2.0,N. Claxton,1629651.0,1.0,,,,,,,
19,PT10M24.00S,2024-03-13T23:12:35.8Z,1,REGULAR,3pt,Jump Shot,[],203914,5.995400788436268,97.05882352941177,1610612753,5,2,2024-03-13T23:17:11Z,190000,False,-235.0,4.0,1,left,G. Harris 3PT  (3 PTS) (P. Banchero 2 AST),"[203914, 1631094]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,23.53,Made,,,,,3.0,P. Banchero,1631094.0,2.0,,,,,,,
21,PT10M06.00S,2024-03-13T23:12:54.1Z,1,REGULAR,2pt,Jump Shot,[],1628969,90.48948751642575,68.87254901960785,1610612751,5,2,2024-03-13T23:13:51Z,210000,False,94.0,37.0,1,right,MISS M. Bridges 10' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,10.14,Missed,,,,,,,,,,,,,,,
22,PT10M02.00S,2024-03-13T23:12:58.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,2,2024-03-13T23:13:00Z,220000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,
23,PT09M54.00S,2024-03-13T23:13:06.6Z,1,REGULAR,2pt,Jump Shot,[],203914,22.815374507227332,47.549019607843135,1610612753,5,2,2024-03-13T23:14:05Z,230000,False,12.0,162.0,1,left,MISS G. Harris 16' step back Shot,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,,,,16.25,Missed,,,,,,,,,,,,,,,
24,PT09M51.00S,2024-03-13T23:13:09.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,5,2,2024-03-13T23:14:05Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,23.0,,,,,,,,,,,,,,
26,PT09M40.00S,2024-03-13T23:13:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630532,9.674770039421814,53.67647058823529,1610612753,7,2,2024-03-13T23:15:20Z,260000,False,-18.0,38.0,1,left,F. Wagner driving finger roll Layup (2 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,4.26,Made,,,,,2.0,,,,,,,,,,
27,PT09M40.00S,2024-03-13T23:13:44.2Z,1,REGULAR,violation,defensive goaltending,[],1629651,,,1610612753,7,2,2024-03-13T23:14:04Z,270000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,
