actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
84,PT04M51.00S,2023-11-22T00:24:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,90.3580814717477,51.470588235294116,1610612753,17,14,2023-11-22T00:24:40Z,830000,False,7.0,38.0,1,right,MISS G. Bitadze driving Layup - blocked,"[1629048, 1628384]",1610612753.0,ORL,driving,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
85,PT04M51.00S,2023-11-22T00:24:32.1Z,1,REGULAR,block,,[],1628384,,,1610612753,17,14,2023-11-22T00:24:35Z,840000,False,,,0,,O. Anunoby BLOCK (3 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M44.00S,2023-11-22T00:24:39.1Z,1,REGULAR,rebound,offensive,[],204060,,,1610612753,17,14,2023-11-22T00:24:40Z,850000,False,,,0,,J. Ingles REBOUND (Off:1 Def:0),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,
87,PT04M44.00S,2023-11-22T00:24:39.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204060,94.40999984741211,50.0,1610612753,19,14,2023-11-22T00:24:39Z,860000,False,0.0,0.0,1,right,J. Ingles tip Layup (2 PTS),[204060],1610612753.0,ORL,tip,,,Ingles,J. Ingles,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2023-11-22T00:24:44.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,6.521024967148489,50.245098039215684,1610612761,19,16,2023-11-22T00:24:56Z,870000,False,-1.0,9.0,1,left,J. Poeltl cutting DUNK (8 PTS) (P. Siakam 3 AST),"[1627751, 1627783]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.89,Made,8.0,,,,,,P. Siakam,1627783.0,3.0,,,,,,,,,
90,PT04M34.00S,2023-11-22T00:24:53.6Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,19,16,2023-11-22T00:35:45Z,890000,False,,,0,,P. Banchero lost ball out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,lost ball,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,1628159.0,,,,,,,,,,,,1.0,,,,
91,PT04M34.00S,2023-11-22T00:25:00.9Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,19,16,2023-11-22T00:25:13Z,900000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M34.00S,2023-11-22T00:25:00.9Z,1,REGULAR,substitution,in,[],1630201,,,1610612761,19,16,2023-11-22T00:25:13Z,910000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M23.00S,2023-11-22T00:25:24.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630201,6.652431011826544,95.58823529411765,1610612761,19,16,2023-11-22T00:25:31Z,920000,False,-228.0,10.0,1,left,MISS M. Flynn 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
94,PT04M23.00S,2023-11-22T00:25:24.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,19,16,2023-11-22T00:25:31Z,930000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,93.0,,,,,,,,
95,PT04M23.00S,2023-11-22T00:25:33.1Z,1,REGULAR,foul,personal,[],1627751,,,1610612753,19,16,2023-11-22T00:30:43Z,940000,False,,,0,,J. Poeltl loose ball personal FOUL (1 PF),"[1627751, 1629048]",1610612761.0,TOR,loose ball,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,1628159.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
97,PT04M04.00S,2023-11-22T00:26:03.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,92.85479632063075,46.81372549019608,1610612753,19,16,2023-11-22T00:26:12Z,960000,False,-16.0,15.0,1,right,MISS A. Black driving reverse Layup,[1641710],1610612753.0,ORL,driving reverse,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
98,PT04M04.00S,2023-11-22T00:26:06.9Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,19,16,2023-11-22T00:26:06Z,970000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,97.0,3.0,2.0,1.0,,,,,
99,PT04M04.00S,2023-11-22T00:26:07.9Z,1,REGULAR,foul,personal,[],203471,,,1610612753,19,16,2023-11-22T00:26:27Z,980000,False,,,0,,D. Schroder personal FOUL (1 PF),"[203471, 1629048]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,202058.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
101,PT03M48.00S,2023-11-22T00:26:41.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,82.9993429697766,77.45098039215686,1610612753,19,16,2023-11-22T00:26:47Z,1000000,False,137.0,107.0,1,right,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,17.43,Missed,,,,,,,,,,,,,,,,,,
102,PT03M45.00S,2023-11-22T00:26:45.3Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,19,16,2023-11-22T00:26:45Z,1010000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,101.0,5.0,5.0,0.0,,,,,
103,PT03M39.00S,2023-11-22T00:26:51.3Z,1,REGULAR,2pt,Jump Shot,[],1629018,21.895532194480946,41.17647058823529,1610612761,19,16,2023-11-22T00:26:56Z,1020000,False,44.0,153.0,1,left,MISS G. Trent Jr. 15' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Center,15.95,Missed,,,,,,,,,,,,,,,,,,
104,PT03M36.00S,2023-11-22T00:26:54.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,19,16,2023-11-22T00:26:56Z,1030000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,103.0,2.0,2.0,0.0,,,,,
105,PT03M31.00S,2023-11-22T00:26:59.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,92.46057818659659,48.03921568627451,1610612753,21,16,2023-11-22T00:27:06Z,1040000,False,-10.0,18.0,1,right,P. Banchero running Layup (4 PTS) (G. Bitadze 4 AST),"[1631094, 1629048]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.08,Made,4.0,,,,,,G. Bitadze,1629048.0,4.0,,,,,,,,,
107,PT03M19.00S,2023-11-22T00:27:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.046649145860711,54.65686274509803,1610612761,21,18,2023-11-22T00:27:16Z,1060000,False,-23.0,14.0,1,left,P. Siakam driving Layup (5 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.7,Made,5.0,,,,,,,,,,,,,,,,,
108,PT03M01.00S,2023-11-22T00:27:29.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,92.85479632063075,50.73529411764706,1610612753,23,18,2023-11-22T00:27:34Z,1070000,False,4.0,15.0,1,right,P. Banchero cutting DUNK (6 PTS) (G. Bitadze 5 AST),"[1631094, 1629048]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.52,Made,6.0,,,,,,G. Bitadze,1629048.0,5.0,,,,,,,,,
110,PT02M46.00S,2023-11-22T00:27:43.6Z,1,REGULAR,2pt,Jump Shot,[],203471,21.76412614980289,32.84313725490196,1610612761,23,18,2023-11-22T00:27:49Z,1090000,False,86.0,152.0,1,left,MISS D. Schroder 17' pullup Shot,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,17.46,Missed,,,,,,,,,,,,,,,,,,
111,PT02M43.00S,2023-11-22T00:27:46.6Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,23,18,2023-11-22T00:27:49Z,1100000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,110.0,2.0,2.0,0.0,,,,,
112,PT02M30.00S,2023-11-22T00:28:00.1Z,1,REGULAR,3pt,Jump Shot,[],204060,66.3107752956636,50.0,1610612753,23,18,2023-11-22T00:28:04Z,1110000,False,0.0,264.0,1,right,MISS J. Ingles 26' pullup 3PT,[204060],1610612753.0,ORL,pullup,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
113,PT02M27.00S,2023-11-22T00:28:03.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,23,18,2023-11-22T00:28:04Z,1120000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,112.0,6.0,6.0,0.0,,,,,
114,PT02M15.00S,2023-11-22T00:28:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,6.1268068331143235,50.245098039215684,1610612761,23,18,2023-11-22T00:28:20Z,1130000,False,-1.0,5.0,1,left,MISS G. Trent Jr. driving Layup - blocked,"[1629018, 1629048]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
115,PT02M15.00S,2023-11-22T00:28:15.1Z,1,REGULAR,block,,[],1629048,,,1610612761,23,18,2023-11-22T00:28:18Z,1140000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT02M11.00S,2023-11-22T00:28:19.1Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,23,18,2023-11-22T00:28:20Z,1150000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,114.0,3.0,3.0,0.0,,,,,
117,PT02M07.00S,2023-11-22T00:28:22.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],204060,69.85873850197109,75.49019607843137,1610612753,26,18,2023-11-22T00:38:11Z,1160000,False,127.0,231.0,1,right,J. Ingles 26' 3PT  (5 PTS) (A. Black 1 AST),"[204060, 1641710]",1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,26.37,Made,5.0,,,,,,A. Black,1641710.0,1.0,,,,,,,,,
119,PT02M03.00S,2023-11-22T00:28:43.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612761,26,18,2023-11-22T00:28:43Z,1180000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,out,[],1641710,,,1610612761,26,18,2023-11-22T00:31:13Z,1190000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,out,[],1631094,,,1610612761,26,18,2023-11-22T00:31:13Z,1200000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,out,[],1629048,,,1610612761,26,18,2023-11-22T00:31:13Z,1210000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,out,[],203471,,,1610612761,26,18,2023-11-22T00:31:13Z,1220000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,26,18,2023-11-22T00:31:13Z,1230000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,in,[],1628371,,,1610612761,26,18,2023-11-22T00:31:13Z,1240000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,in,[],1629021,,,1610612761,26,18,2023-11-22T00:31:13Z,1250000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,in,[],1630175,,,1610612761,26,18,2023-11-22T00:31:13Z,1260000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,26,18,2023-11-22T00:31:13Z,1270000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M03.00S,2023-11-22T00:30:46.0Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,26,18,2023-11-22T00:31:13Z,1280000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M43.00S,2023-11-22T00:31:41.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.347568988173457,50.73529411764706,1610612761,26,20,2023-11-22T00:31:45Z,1290000,False,-4.0,120.0,1,left,P. Siakam 12' fadeaway Jump Shot (7 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,7.0,,,,,,,,,,,,,,,,,
133,PT01M24.00S,2023-11-22T00:31:59.2Z,1,REGULAR,turnover,lost ball,[],1629021,,,1610612753,26,20,2023-11-22T00:32:12Z,1300000,False,,,0,,M. Wagner lost ball TURNOVER (1 TO),"[1629021, 1630173]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Achiuwa,1630173.0,,
137,PT01M24.00S,2023-11-22T00:31:59.2Z,1,REGULAR,steal,,[],1630173,,,1610612761,26,20,2023-11-22T00:32:12Z,1305000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
134,PT01M18.00S,2023-11-22T00:32:05.8Z,1,REGULAR,turnover,lost ball,[],1630173,,,1610612761,26,20,2023-11-22T00:32:18Z,1310000,False,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1629021]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Wagner,1629021.0,,
135,PT01M18.00S,2023-11-22T00:32:05.8Z,1,REGULAR,steal,,[],1629021,,,1610612753,26,20,2023-11-22T00:32:08Z,1320000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M13.00S,2023-11-22T00:32:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,93.11760840998686,52.20588235294118,1610612753,28,20,2023-11-22T00:32:26Z,1330000,False,11.0,12.0,1,right,M. Wagner Layup (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.64,Made,2.0,,,,,,,,,,,,,,,,,
138,PT01M01.00S,2023-11-22T00:32:22.2Z,1,REGULAR,3pt,Jump Shot,[],1629018,32.276609724047304,33.33333333333333,1610612761,28,23,2023-11-22T00:32:28Z,1340000,False,83.0,251.0,1,left,G. Trent Jr. 26' 3PT pullup (3 PTS) (P. Siakam 4 AST),"[1629018, 1627783]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,26.44,Made,3.0,,,,,,P. Siakam,1627783.0,4.0,,,,,,,,,
139,PT00M40.10S,2023-11-22T00:32:44.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629021,90.75229960578186,42.64705882352941,1610612753,28,23,2023-11-22T00:32:49Z,1350000,False,-37.0,34.0,1,right,MISS M. Wagner Hook,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
140,PT00M37.30S,2023-11-22T00:32:47.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,28,23,2023-11-22T00:32:47Z,1360000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,
141,PT00M32.20S,2023-11-22T00:32:52.3Z,1,REGULAR,3pt,Jump Shot,[],1630173,24.392247043363994,89.95098039215686,1610612761,28,23,2023-11-22T00:33:02Z,1370000,False,-200.0,177.0,1,left,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
142,PT00M28.20S,2023-11-22T00:32:56.3Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,28,23,2023-11-22T00:33:02Z,1380000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,
143,PT00M08.70S,2023-11-22T00:33:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.77463863337714,49.754901960784316,1610612753,30,23,2023-11-22T00:33:21Z,1390000,False,-1.0,6.0,1,right,M. Wagner driving Layup (4 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.61,Made,4.0,,,,,,C. Anthony,1630175.0,1.0,,,,,,,,,
145,PT00M02.30S,2023-11-22T00:33:28.2Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,30,23,2023-11-22T00:33:37Z,1410000,False,,,0,,P. Siakam lost ball out-of-bounds TURNOVER (1 TO),[1627783],1610612761.0,TOR,lost ball,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,,1628159.0,,,,,,,,,,,,1.0,,,,
146,PT00M00.00S,2023-11-22T00:33:48.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,51.593298291721425,49.01960784313725,1610612753,30,23,2023-11-22T00:33:56Z,1420000,False,-5.0,403.0,1,right,MISS J. Isaac 40' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,40.25,Missed,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2023-11-22T00:33:51.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,30,23,2023-11-22T00:33:51Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,146.0,,,,,,,,
148,PT00M00.00S,2023-11-22T00:33:55.3Z,1,REGULAR,period,end,[],0,,,1610612753,30,23,2023-11-22T00:33:55Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-11-22T00:34:04.5Z,2,REGULAR,substitution,out,['startperiod'],204060,,,1610612753,30,23,2023-11-22T00:36:21Z,1450000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-11-22T00:34:04.5Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612753,30,23,2023-11-22T00:36:21Z,1460000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-11-22T00:34:04.5Z,2,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,30,23,2023-11-22T00:36:21Z,1470000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-11-22T00:34:04.5Z,2,REGULAR,substitution,in,['startperiod'],1628449,,,1610612753,30,23,2023-11-22T00:36:21Z,1480000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-11-22T00:36:29.9Z,2,REGULAR,period,start,[],0,,,1610612753,30,23,2023-11-22T00:36:29Z,1490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M43.00S,2023-11-22T00:36:46.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628371,92.9862023653088,51.225490196078425,1610612753,32,23,2023-11-22T00:36:53Z,1500000,False,6.0,13.0,1,right,J. Isaac alley-oop DUNK (2 PTS) (C. Anthony 2 AST),"[1628371, 1630175]",1610612753.0,ORL,alley-oop,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,,C. Anthony,1630175.0,2.0,,,,,,,,,
157,PT11M34.00S,2023-11-22T00:36:59.1Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,32,23,2023-11-22T00:37:07Z,1520000,False,,,0,,S. Barnes lost ball out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,lost ball,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,202037.0,,,,,,,,,,,,2.0,,,,
158,PT11M14.00S,2023-11-22T00:37:25.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629021,90.3580814717477,53.18627450980392,1610612753,32,23,2023-11-22T00:37:30Z,1530000,False,16.0,38.0,1,right,MISS M. Wagner Layup - blocked,"[1629021, 1628449]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
177,PT11M14.00S,2023-11-22T00:37:25.4Z,2,REGULAR,block,,[],1628449,,,1610612753,32,23,2023-11-22T00:39:55Z,1535000,False,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT11M10.00S,2023-11-22T00:37:29.4Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,32,23,2023-11-22T00:37:30Z,1540000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,
160,PT11M09.00S,2023-11-22T00:37:30.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,19.66162943495401,7.107843137254902,1610612761,32,23,2023-11-22T00:43:32Z,1550000,False,214.0,132.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
161,PT11M04.00S,2023-11-22T00:37:35.7Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,32,23,2023-11-22T00:43:32Z,1560000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,160.0,1.0,1.0,0.0,,,,,
162,PT10M54.00S,2023-11-22T00:37:46.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,92.32917214191852,51.470588235294116,1610612753,34,23,2023-11-22T00:37:52Z,1570000,False,7.0,20.0,1,right,F. Wagner driving DUNK (5 PTS) (M. Wagner 1 AST),"[1630532, 1629021]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.1,Made,5.0,,,,,,M. Wagner,1629021.0,1.0,,,,,,,,,
164,PT10M54.00S,2023-11-22T00:37:50.5Z,2,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612753,34,23,2023-11-22T00:38:29Z,1590000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Wagner 1 FT),"[1628449, 1630532]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,202037.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
