actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-10T02:44:57.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-10T02:44:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-10T02:45:00.1Z,1,REGULAR,jumpball,recovered,[],1629027,,,1610612737,0,0,2023-11-10T02:45:00Z,40000,False,,,0,,Jump Ball C. Capela vs. G. Bitadze: Tip to T. Young,"[1629027, 203991, 1629048]",1610612737.0,ATL,startperiod,T. Young,1629027.0,Young,T. Young,Capela,203991.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-11-10T02:45:10.7Z,1,REGULAR,2pt,Jump Shot,[],1629027,90.75229960578186,72.54901960784314,1610612737,0,0,2023-11-10T02:45:16Z,70000,False,113.0,34.0,1,right,MISS T. Young 11' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Mid-Range,8-16 Right,11.78,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-11-10T02:45:14.7Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,0,0,2023-11-10T02:45:16Z,80000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M39.00S,2023-11-10T02:45:17.7Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,0,0,2023-11-10T02:45:23Z,90000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1629027]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Young,1629027.0,,,,,,,,,,,
10,PT11M39.00S,2023-11-10T02:45:17.7Z,1,REGULAR,steal,,[],1629027,,,1610612737,0,0,2023-11-10T02:45:20Z,100000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
11,PT11M32.00S,2023-11-10T02:45:24.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630552,89.17542706964521,5.147058823529411,1610612737,0,3,2023-11-10T02:45:29Z,110000,False,-224.0,49.0,1,right,J. Johnson 3PT  (3 PTS) (T. Young 1 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,22.97,Made,,,,,,,,3.0,T. Young,1629027.0,1.0,,,,,,,
13,PT11M13.00S,2023-11-10T02:45:43.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,5.338370565045992,50.73529411764706,1610612753,2,3,2023-11-10T02:45:49Z,130000,False,-4.0,-2.0,1,left,G. Bitadze DUNK (2 PTS) (F. Wagner 1 AST),"[1629048, 1630532]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,2.0,F. Wagner,1630532.0,1.0,,,,,,,
15,PT10M48.00S,2023-11-10T02:46:08.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,73.66951379763469,17.401960784313726,1610612737,2,6,2023-11-10T02:46:12Z,150000,False,-163.0,195.0,1,right,D. Murray 25' 3PT  (3 PTS) (C. Capela 1 AST),"[1627749, 203991]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,,,,3.0,C. Capela,203991.0,1.0,,,,,,,
17,PT10M38.00S,2023-11-10T02:46:20.2Z,1,REGULAR,foul,personal,[],1630552,,,1610612753,2,6,2023-11-10T02:46:31Z,170000,False,,,0,,J. Johnson personal FOUL (1 PF),"[1630552, 1631094]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,202901.0,1.0,0.0,Banchero,1631094.0,,
