actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
15,PT10M41.00S,2024-03-30T23:12:08.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,88.38699080157687,3.6764705882352944,1610612753,0,0,2024-03-30T23:12:14Z,150000,False,-232.0,57.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
16,PT10M36.00S,2024-03-30T23:12:13.8Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,0,0,2024-03-30T23:25:02Z,160000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M31.00S,2024-03-30T23:12:17.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630590,6.652431011826544,54.65686274509803,1610612763,0,2,2024-03-30T23:12:30Z,170000,False,-23.0,10.0,1,left,S. Pippen Jr. running Layup (2 PTS),[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,,,,2.0,,,,,,,,,,
18,PT10M19.00S,2024-03-30T23:12:30.6Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,0,2,2024-03-30T23:12:36Z,180000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1630590]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,,,,,,
19,PT10M19.00S,2024-03-30T23:12:30.6Z,1,REGULAR,steal,,[],1630590,,,1610612763,0,2,2024-03-30T23:12:33Z,190000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
20,PT10M12.00S,2024-03-30T23:12:38.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630590,6.915243101182654,46.568627450980394,1610612763,0,2,2024-03-30T23:15:16Z,200000,False,17.0,13.0,1,left,MISS S. Pippen Jr. running Layup - blocked,"[1630590, 1631094]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,Banchero,1631094.0,,,,,,,,
21,PT10M12.00S,2024-03-30T23:12:38.0Z,1,REGULAR,block,,[],1631094,,,1610612763,0,2,2024-03-30T23:12:40Z,210000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2024-03-30T23:12:41.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,0,2,2024-03-30T23:12:44Z,220000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M08.00S,2024-03-30T23:12:45.1Z,1,REGULAR,foul,personal,['2freethrow'],1631222,,,1610612753,0,2,2024-03-30T23:12:57Z,230000,False,,,0,,J. LaRavia shooting personal FOUL (1 PF) (Banchero 2 FT),"[1631222, 1631094]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Banchero,1631094.0,,,
25,PT10M08.00S,2024-03-30T23:13:12.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,1,2,2024-03-30T23:13:12Z,250000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
26,PT10M08.00S,2024-03-30T23:13:32.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,2,2,2024-03-30T23:13:32Z,260000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
27,PT09M46.00S,2024-03-30T23:13:58.4Z,1,REGULAR,turnover,lost ball,[],1628991,,,1610612763,2,2,2024-03-30T23:14:02Z,270000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (2 TO),"[1628991, 1628976]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Carter Jr.,1628976.0,,,,,,,,,,,
28,PT09M46.00S,2024-03-30T23:13:58.4Z,1,REGULAR,steal,,[],1628976,,,1610612753,2,2,2024-03-30T23:14:00Z,280000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
29,PT09M42.00S,2024-03-30T23:14:02.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631216,76.5604467805519,10.294117647058822,1610612753,2,2,2024-03-30T23:14:16Z,290000,False,-199.0,168.0,1,right,MISS C. Houstan 25' running 3PT,[1631216],1610612753.0,ORL,running,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
30,PT09M40.00S,2024-03-30T23:14:05.8Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,2,2,2024-03-30T23:14:05Z,300000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M40.00S,2024-03-30T23:14:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612753,2,2,2024-03-30T23:14:18Z,310000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Suggs 2 FT),"[1630590, 1630591]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1629178.0,1.0,0.0,Suggs,1630591.0,,,
33,PT09M40.00S,2024-03-30T23:14:32.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630591,,,1610612753,3,2,2024-03-30T23:14:32Z,330000,False,,,0,,J. Suggs Free Throw 1 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
34,PT09M40.00S,2024-03-30T23:14:49.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630591,,,1610612753,4,2,2024-03-30T23:14:49Z,340000,False,,,0,,J. Suggs Free Throw 2 of 2 (2 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
35,PT09M18.00S,2024-03-30T23:15:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628379,8.754927726675426,56.372549019607845,1610612763,4,2,2024-03-30T23:15:23Z,350000,False,-32.0,30.0,1,left,MISS L. Kennard driving Layup,[1628379],1610612763.0,MEM,driving,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
36,PT09M16.00S,2024-03-30T23:15:14.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,4,2,2024-03-30T23:15:23Z,360000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT09M07.00S,2024-03-30T23:15:23.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,88.51839684625493,46.81372549019608,1610612753,4,2,2024-03-30T23:15:28Z,370000,False,-16.0,55.0,1,right,MISS P. Banchero turnaround Hook,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
38,PT09M05.00S,2024-03-30T23:15:25.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,4,2,2024-03-30T23:15:25Z,380000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT09M03.00S,2024-03-30T23:15:27.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,90.88370565045992,95.09803921568627,1610612753,4,2,2024-03-30T23:15:31Z,390000,False,225.0,33.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
40,PT09M00.00S,2024-03-30T23:15:30.0Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,4,2,2024-03-30T23:15:31Z,400000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M43.00S,2024-03-30T23:15:47.5Z,1,REGULAR,3pt,Jump Shot,[],1631222,32.40801576872536,41.17647058823529,1610612763,4,2,2024-03-30T23:19:06Z,410000,False,44.0,252.0,1,left,MISS J. LaRavia 25' step back 3PT,[1631222],1610612763.0,MEM,step back,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
42,PT08M40.00S,2024-03-30T23:15:50.5Z,1,REGULAR,rebound,defensive,[],1631216,,,1610612753,4,2,2024-03-30T23:15:51Z,420000,False,,,0,,C. Houstan REBOUND (Off:0 Def:1),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M30.00S,2024-03-30T23:16:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.19776609724047,54.90196078431373,1610612753,6,2,2024-03-30T23:16:06Z,430000,False,25.0,21.0,1,right,J. Suggs driving Layup (4 PTS) (P. Banchero 1 AST),"[1630591, 1631094]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,4.0,,,,,,,,P. Banchero,1631094.0,1.0
45,PT08M14.00S,2024-03-30T23:16:17.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,14.668199737187912,45.34313725490196,1610612763,6,4,2024-03-30T23:16:22Z,450000,False,23.0,85.0,1,left,J. Jackson Jr. 8' turnaround Hook (2 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.85,Made,,,,,,,,2.0,,,,,,,,,,
46,PT08M06.00S,2024-03-30T23:16:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.40932982917214,53.431372549019606,1610612753,6,4,2024-03-30T23:16:29Z,460000,False,17.0,28.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
47,PT08M04.00S,2024-03-30T23:16:26.4Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,6,4,2024-03-30T23:16:29Z,470000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT08M00.00S,2024-03-30T23:16:32.3Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612763,6,4,2024-03-30T23:16:46Z,480000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Jackson 2 FT),"[1628976, 1641713]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1629178.0,1.0,0.0,Jackson,1641713.0,,,
50,PT08M00.00S,2024-03-30T23:16:59.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641713,,,1610612763,6,5,2024-03-30T23:16:59Z,500000,False,,,0,,G. Jackson Free Throw 1 of 2 (1 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
51,PT08M00.00S,2024-03-30T23:17:20.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641713,,,1610612763,6,6,2024-03-30T23:17:20Z,510000,False,,,0,,G. Jackson Free Throw 2 of 2 (2 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
53,PT07M56.00S,2024-03-30T23:17:24.8Z,1,REGULAR,turnover,bad pass,[],1628976,,,1610612753,6,6,2024-03-30T23:17:31Z,530000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 1628991]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,
54,PT07M56.00S,2024-03-30T23:17:24.8Z,1,REGULAR,steal,,[],1628991,,,1610612763,6,6,2024-03-30T23:17:29Z,540000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M49.00S,2024-03-30T23:17:31.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630590,32.802233902759525,49.50980392156863,1610612763,6,6,2024-03-30T23:17:38Z,550000,False,2.0,256.0,1,left,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
56,PT07M46.00S,2024-03-30T23:17:34.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,6,6,2024-03-30T23:17:34Z,560000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,
57,PT07M35.00S,2024-03-30T23:17:48.6Z,1,REGULAR,foul,personal,[],1630590,,,1610612753,6,6,2024-03-30T23:17:56Z,570000,False,,,0,,S. Pippen Jr. personal FOUL (2 PF),"[1630590, 1630591]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2530.0,2.0,0.0,Suggs,1630591.0,,,
59,PT07M35.00S,2024-03-30T23:18:02.9Z,1,REGULAR,substitution,out,[],1630590,,,1610612753,6,6,2024-03-30T23:18:08Z,590000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M35.00S,2024-03-30T23:18:02.9Z,1,REGULAR,substitution,in,[],1630692,,,1610612753,6,6,2024-03-30T23:18:08Z,600000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M22.00S,2024-03-30T23:18:29.0Z,1,REGULAR,3pt,Jump Shot,[],1630591,68.01905387647832,29.166666666666668,1610612753,9,6,2024-03-30T23:18:33Z,610000,False,-104.0,248.0,1,right,J. Suggs 26' 3PT  (7 PTS) (P. Banchero 2 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.91,Made,,,,,,,,7.0,,,,,,,,P. Banchero,1631094.0,2.0
63,PT07M03.00S,2024-03-30T23:18:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,7.046649145860711,54.41176470588235,1610612763,9,6,2024-03-30T23:18:53Z,630000,False,-22.0,14.0,1,left,MISS G. Jackson driving Layup - blocked,"[1641713, 1631094]",1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,Banchero,1631094.0,,,,,,,,
64,PT07M03.00S,2024-03-30T23:18:46.6Z,1,REGULAR,block,,[],1631094,,,1610612763,9,6,2024-03-30T23:18:49Z,640000,False,,,0,,P. Banchero BLOCK (2 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2024-03-30T23:18:49.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,9,6,2024-03-30T23:18:53Z,650000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,63.0,4.0,3.0,1.0,,,,,,,,,,,,,,
66,PT06M56.00S,2024-03-30T23:18:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.64323258869908,54.166666666666664,1610612753,9,6,2024-03-30T23:19:23Z,660000,False,21.0,7.0,1,right,MISS F. Wagner Layup - blocked,"[1630532, 1628991]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
67,PT06M56.00S,2024-03-30T23:18:55.0Z,1,REGULAR,block,,[],1628991,,,1610612753,9,6,2024-03-30T23:18:57Z,670000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M52.00S,2024-03-30T23:18:59.0Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,9,6,2024-03-30T23:19:23Z,680000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,66.0,3.0,3.0,0.0,,,,,,,,,,,,,,
69,PT06M48.00S,2024-03-30T23:19:01.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631222,5.863994743758213,95.58823529411765,1610612763,9,9,2024-03-30T23:19:31Z,690000,False,-228.0,3.0,1,left,J. LaRavia 3PT running (3 PTS) (J. Goodwin 1 AST),"[1631222, 1630692]",1610612763.0,MEM,running,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,,,,3.0,,,,,,,,J. Goodwin,1630692.0,1.0
71,PT06M32.00S,2024-03-30T23:19:20.4Z,1,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612753,9,9,2024-03-30T23:22:16Z,710000,False,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1630692, 1628976]",1610612763.0,MEM,shooting,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1629178.0,1.0,0.0,Carter Jr.,1628976.0,,,
73,PT06M32.00S,2024-03-30T23:19:48.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,9,9,2024-03-30T23:19:48Z,730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M32.00S,2024-03-30T23:22:26.6Z,1,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,10,9,2024-03-30T23:22:26Z,740000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (1 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
75,PT06M32.00S,2024-03-30T23:22:42.5Z,1,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,11,9,2024-03-30T23:22:42Z,750000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (2 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
76,PT06M22.00S,2024-03-30T23:22:55.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,27.151773981603156,79.16666666666666,1610612763,11,9,2024-03-30T23:23:00Z,760000,False,-146.0,203.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
77,PT06M18.00S,2024-03-30T23:22:59.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,11,9,2024-03-30T23:23:00Z,770000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,76.0,3.0,3.0,0.0,,,,,,,,,,,,,,
78,PT06M10.00S,2024-03-30T23:23:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630591,70.25295663600527,22.058823529411764,1610612753,14,9,2024-03-30T23:24:32Z,780000,False,-140.0,227.0,1,right,J. Suggs 26' 3PT pullup (10 PTS) (P. Banchero 3 AST),"[1630591, 1631094]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,26.66,Made,,,,,,,,10.0,,,,,,,,P. Banchero,1631094.0,3.0
