actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-04T23:11:16.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-04T23:11:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-11-04T23:11:19.5Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2023-11-04T23:11:19Z,40000,False,,,0,,Jump Ball A. Davis vs. G. Bitadze: Tip to L. James,"[2544, 203076, 1629048]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Davis,203076.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-11-04T23:11:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,88.12417871222075,48.28431372549019,1610612747,0,0,2023-11-04T23:11:38Z,70000,False,-9.0,59.0,1,right,MISS A. Davis turnaround Shot - blocked,"[203076, 1629048]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,Bitadze,1629048.0,,,,,,,,,,,,,,,,
8,PT11M47.00S,2023-11-04T23:11:29.6Z,1,REGULAR,block,,[],1629048,,,1610612747,0,0,2023-11-04T23:11:32Z,80000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M43.00S,2023-11-04T23:11:33.6Z,1,REGULAR,rebound,defensive,[],1641710,,,1610612753,0,0,2023-11-04T23:11:38Z,90000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M34.00S,2023-11-04T23:11:41.0Z,1,REGULAR,2pt,Jump Shot,[],1630591,14.931011826544022,77.94117647058823,1610612753,2,0,2023-11-04T23:12:08Z,100000,False,-140.0,88.0,1,left,J. Suggs 16' step back bank Jump Shot (2 PTS),[1630591],1610612753.0,ORL,step back bank,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left,16.51,Made,,,,,,,2.0,,,,,,,,,,,
11,PT11M19.00S,2023-11-04T23:11:56.2Z,1,REGULAR,2pt,Jump Shot,[],1626156,77.21747700394218,49.50980392156863,1610612747,2,2,2023-11-04T23:12:01Z,110000,False,-2.0,162.0,1,right,D. Russell 16' pullup Jump Shot (2 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,16.17,Made,,,,,,,2.0,,,,,,,,,,,
12,PT10M55.00S,2023-11-04T23:12:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630532,29.911300919842315,77.20588235294117,1610612753,2,2,2023-11-04T23:13:07Z,120000,False,-136.0,229.0,1,left,MISS F. Wagner 26' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
13,PT10M52.00S,2023-11-04T23:12:23.0Z,1,REGULAR,rebound,offensive,[],1641710,,,1610612753,2,2,2023-11-04T23:12:25Z,130000,False,,,0,,A. Black REBOUND (Off:1 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,
14,PT10M48.00S,2023-11-04T23:12:27.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629048,8.360709592641262,36.76470588235294,1610612753,2,2,2023-11-04T23:13:27Z,140000,False,66.0,26.0,1,left,MISS G. Bitadze 7' floating Shot,[1629048],1610612753.0,ORL,floating,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,,,,,,,,,,,,,,,,,,
