actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT04M37.00S,2025-02-27T02:27:06.5Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,11,12,2025-02-27T02:27:11Z,870000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Center,,,,,,86.0,3.0,3.0,0.0,,,,,,,,,,,
90,PT04M15.00S,2025-02-27T02:27:32.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612762,11,12,2025-02-27T02:28:20Z,880000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2534.0,,,,,,,,,,
91,PT04M15.00S,2025-02-27T02:27:36.2Z,1,REGULAR,substitution,out,[],1641729,,,1610612758,11,12,2025-02-27T02:27:55Z,890000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M15.00S,2025-02-27T02:27:36.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,11,12,2025-02-27T02:27:55Z,910000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M15.00S,2025-02-27T02:27:36.2Z,1,REGULAR,substitution,in,[],1642262,,,1610612758,11,12,2025-02-27T02:27:55Z,920000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M15.00S,2025-02-27T02:27:36.2Z,1,REGULAR,substitution,in,[],1630531,,,1610612758,11,12,2025-02-27T02:27:55Z,930000,False,,,0,,SUB in: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M15.00S,2025-02-27T02:27:36.2Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,11,12,2025-02-27T02:27:55Z,940000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M15.00S,2025-02-27T02:27:36.2Z,1,REGULAR,substitution,out,[],1642268,,,1610612758,11,12,2025-02-27T02:28:05Z,950000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2025-02-27T02:28:13.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627734,9.017739816031538,57.59803921568627,1610612758,11,12,2025-02-27T02:30:10Z,960000,False,-38.0,32.0,1,left,MISS D. Sabonis driving floating Shot,[1627734],1610612758.0,SAC,driving floating,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,4.99,Missed,,,,,,,,,,,,,,,
99,PT03M57.00S,2025-02-27T02:28:15.2Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,11,12,2025-02-27T02:28:17Z,970000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,
100,PT03M52.00S,2025-02-27T02:28:21.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631117,93.11760840998686,49.26470588235294,1610612762,13,12,2025-02-27T02:30:35Z,980000,False,-4.0,12.0,1,right,W. Kessler running alley-oop DUNK (6 PTS) (K. George 1 AST),"[1631117, 1641718]",1610612762.0,UTA,running alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,1.27,Made,,,,,,6.0,K. George,1641718.0,1.0,,,,,,
102,PT03M37.00S,2025-02-27T02:28:37.4Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612758,13,12,2025-02-27T02:28:41Z,1000000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1631117, 1627734]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,2534.0,,,,,1.0,0.0,Sabonis,1627734.0,,
104,PT03M37.00S,2025-02-27T02:29:10.6Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,13,13,2025-02-27T02:29:10Z,1020000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,,
105,PT03M37.00S,2025-02-27T02:29:11.5Z,1,REGULAR,substitution,out,[],1631117,,,1610612758,13,13,2025-02-27T02:29:20Z,1030000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M37.00S,2025-02-27T02:29:11.5Z,1,REGULAR,substitution,out,[],203903,,,1610612758,13,13,2025-02-27T02:29:20Z,1040000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M37.00S,2025-02-27T02:29:11.5Z,1,REGULAR,substitution,out,[],203897,,,1610612758,13,13,2025-02-27T02:29:20Z,1050000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M37.00S,2025-02-27T02:29:11.5Z,1,REGULAR,substitution,in,[],1642271,,,1610612758,13,13,2025-02-27T02:29:20Z,1060000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M37.00S,2025-02-27T02:29:11.5Z,1,REGULAR,substitution,in,[],1630231,,,1610612758,13,13,2025-02-27T02:29:20Z,1070000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M37.00S,2025-02-27T02:29:11.5Z,1,REGULAR,substitution,in,[],1631222,,,1610612758,13,13,2025-02-27T02:29:20Z,1080000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M37.00S,2025-02-27T02:29:37.7Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,13,14,2025-02-27T02:29:37Z,1090000,False,,,0,,D. Sabonis Free Throw 2 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,,
112,PT03M22.00S,2025-02-27T02:29:54.8Z,1,REGULAR,3pt,Jump Shot,[],1641718,72.09264126149803,77.94117647058823,1610612762,16,14,2025-02-27T02:31:20Z,1100000,False,140.0,210.0,1,right,K. George 25' 3PT pullup (3 PTS),[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,25.21,Made,,,,,,3.0,,,,,,,,,
114,PT03M05.00S,2025-02-27T02:30:16.3Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,16,14,2025-02-27T02:30:20Z,1120000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2025-02-27T02:30:16.3Z,1,REGULAR,substitution,in,[],202685,,,1610612758,16,14,2025-02-27T02:30:20Z,1130000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M54.00S,2025-02-27T02:30:48.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612758,16,14,2025-02-27T02:30:55Z,1140000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,2534.0,,,,,,,,,,
117,PT02M44.00S,2025-02-27T02:31:08.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642262,68.41327201051249,70.83333333333334,1610612762,19,14,2025-02-27T02:31:13Z,1150000,False,104.0,244.0,1,right,C. Williams 26' 3PT  (3 PTS) (K. Filipowski 1 AST),"[1642262, 1642271]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,26.57,Made,,,,,,3.0,K. Filipowski,1642271.0,1.0,,,,,,
119,PT02M27.00S,2025-02-27T02:31:27.9Z,1,REGULAR,foul,personal,[],1642271,,,1610612758,19,14,2025-02-27T02:31:33Z,1170000,False,,,0,,K. Filipowski personal FOUL (1 PF),"[1642271, 202685]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,8-16 Center,,,,,,,,,,1199.0,,,,,1.0,0.0,Valančiūnas,202685.0,,
121,PT02M19.00S,2025-02-27T02:31:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.0335085413929,45.83333333333333,1610612758,19,16,2025-02-27T02:32:00Z,1190000,False,21.0,108.0,1,left,D. DeRozan 10' step back Jump Shot (4 PTS),[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,10.96,Made,,,,,,4.0,,,,,,,,,
122,PT02M05.00S,2025-02-27T02:32:09.4Z,1,REGULAR,3pt,Jump Shot,[],1630231,90.75229960578186,3.1862745098039214,1610612762,19,16,2025-02-27T02:32:15Z,1200000,False,-234.0,34.0,1,right,MISS K. Martin 3PT,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,Left Corner 3,24+ Left,,,,23.66,Missed,,,,,,,,,,,,,,,
123,PT02M02.00S,2025-02-27T02:32:12.4Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,19,16,2025-02-27T02:32:15Z,1210000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,
124,PT01M53.00S,2025-02-27T02:32:21.9Z,1,REGULAR,2pt,Jump Shot,[],201942,27.414586070959263,30.637254901960787,1610612758,19,16,2025-02-27T02:32:27Z,1220000,False,97.0,205.0,1,left,MISS D. DeRozan 22' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,22.69,Missed,,,,,,,,,,,,,,,
125,PT01M48.00S,2025-02-27T02:32:26.4Z,1,REGULAR,rebound,offensive,[],202685,,,1610612758,19,16,2025-02-27T02:32:26Z,1230000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,
126,PT01M48.00S,2025-02-27T02:32:26.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612758,19,18,2025-02-27T02:32:26Z,1240000,False,0.0,0.0,1,left,J. Valančiūnas putback Layup (2 PTS),[202685],1610612758.0,SAC,putback,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,2.0,,,,,,,,,
127,PT01M36.00S,2025-02-27T02:32:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630531,84.83902759526939,44.85294117647059,1610612762,19,18,2025-02-27T02:33:46Z,1250000,False,-26.0,90.0,1,right,MISS J. Springer 9' driving floating Shot,[1630531],1610612762.0,UTA,driving floating,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Center,,,,9.36,Missed,,,,,,,,,,,,,,,
128,PT01M32.00S,2025-02-27T02:32:43.0Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,19,18,2025-02-27T02:32:45Z,1260000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,127.0,3.0,2.0,1.0,,,,,,,,,,,
129,PT01M26.00S,2025-02-27T02:32:48.1Z,1,REGULAR,2pt,Jump Shot,[],1628370,21.76412614980289,52.69607843137255,1610612758,19,18,2025-02-27T02:32:53Z,1270000,False,-13.0,152.0,1,left,MISS M. Monk 15' step back Shot,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,8-16 Center,,,,15.27,Missed,,,,,,,,,,,,,,,
130,PT01M24.00S,2025-02-27T02:32:50.1Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,19,18,2025-02-27T02:32:53Z,1280000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Center,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,,,
131,PT01M12.00S,2025-02-27T02:33:02.7Z,1,REGULAR,3pt,Jump Shot,[],1642271,70.25295663600527,76.9607843137255,1610612762,19,18,2025-02-27T02:33:08Z,1290000,False,135.0,227.0,1,right,MISS K. Filipowski 26' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,26.41,Missed,,,,,,,,,,,,,,,
132,PT01M09.00S,2025-02-27T02:33:05.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,19,18,2025-02-27T02:33:08Z,1300000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,131.0,2.0,1.0,1.0,,,,,,,,,,,
133,PT01M04.00S,2025-02-27T02:33:13.3Z,1,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612758,19,18,2025-02-27T02:33:27Z,1310000,False,,,0,,C. Williams shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1642262, 201942]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,2534.0,,,,,1.0,0.0,DeRozan,201942.0,,
135,PT01M04.00S,2025-02-27T02:33:42.8Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,19,19,2025-02-27T02:33:42Z,1330000,False,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,,
136,PT01M04.00S,2025-02-27T02:33:59.5Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,19,20,2025-02-27T02:33:59Z,1340000,False,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,,
137,PT00M52.40S,2025-02-27T02:34:18.6Z,1,REGULAR,foul,offensive,[],1642271,,,1610612762,19,20,2025-02-27T02:34:25Z,1350000,False,,,0,,K. Filipowski offensive FOUL (2 PF),"[1642271, 1631165]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1626300.0,,,,,2.0,0.0,Ellis,1631165.0,,
139,PT00M52.40S,2025-02-27T02:34:18.6Z,1,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,19,20,2025-02-27T02:34:18Z,1370000,False,,,0,,K. Filipowski offensive foul TURNOVER (1 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,1626300.0,,,,,,,,,,
140,PT00M34.60S,2025-02-27T02:34:52.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,31.488173455978973,64.2156862745098,1610612758,19,20,2025-02-27T02:34:56Z,1380000,False,-71.0,243.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,25.37,Missed,,,,,,,,,,,,,,,
141,PT00M31.90S,2025-02-27T02:34:54.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,19,20,2025-02-27T02:34:56Z,1390000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT00M28.10S,2025-02-27T02:34:58.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1641718,84.57621550591328,46.81372549019608,1610612762,19,20,2025-02-27T02:35:05Z,1400000,False,-16.0,92.0,1,right,MISS K. George 9' running pullup Shot,[1641718],1610612762.0,UTA,running pullup,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,9.39,Missed,,,,,,,,,,,,,,,
143,PT00M24.70S,2025-02-27T02:35:02.1Z,1,REGULAR,rebound,offensive,[],1642262,,,1610612762,19,20,2025-02-27T02:35:02Z,1410000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,142.0,1.0,0.0,1.0,,,,,,,,,,,
144,PT00M20.00S,2025-02-27T02:35:06.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630531,81.94809461235218,4.6568627450980395,1610612762,22,20,2025-02-27T02:35:11Z,1420000,False,-227.0,117.0,1,right,J. Springer 25' 3PT  (3 PTS) (K. Filipowski 2 AST),"[1630531, 1642271]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Left Center,,,,25.52,Made,,,,,,3.0,K. Filipowski,1642271.0,2.0,,,,,,
146,PT00M00.40S,2025-02-27T02:35:30.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,17.821944809461236,50.245098039215684,1610612758,22,22,2025-02-27T02:37:03Z,1440000,False,-1.0,115.0,1,left,K. Ellis 11' Jump Shot (2 PTS) (D. DeRozan 2 AST),"[1631165, 201942]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,11.5,Made,,,,,,2.0,D. DeRozan,201942.0,2.0,,,,,,
148,PT00M00.00S,2025-02-27T02:35:34.6Z,1,REGULAR,period,end,[],0,,,1610612762,22,22,2025-02-27T02:35:34Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,22,22,2025-02-27T02:38:17Z,1470000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,out,['startperiod'],1630531,,,1610612762,22,22,2025-02-27T02:38:17Z,1480000,False,,,0,,SUB out: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,out,['startperiod'],201942,,,1610612762,22,22,2025-02-27T02:38:17Z,1490000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,out,['startperiod'],1631165,,,1610612762,22,22,2025-02-27T02:38:17Z,1500000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,in,['startperiod'],1642268,,,1610612762,22,22,2025-02-27T02:38:17Z,1510000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,in,['startperiod'],1641729,,,1610612762,22,22,2025-02-27T02:38:17Z,1520000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,in,['startperiod'],1628365,,,1610612762,22,22,2025-02-27T02:38:17Z,1530000,False,,,0,,SUB in: M. Fultz,[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-02-27T02:38:01.1Z,2,REGULAR,substitution,in,['startperiod'],203897,,,1610612762,22,22,2025-02-27T02:38:17Z,1540000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-02-27T02:38:29.0Z,2,REGULAR,period,start,[],0,,,1610612762,22,22,2025-02-27T02:38:29Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M41.00S,2025-02-27T02:38:47.5Z,2,REGULAR,3pt,Jump Shot,[],1641718,61.84296977660972,50.0,1610612762,22,22,2025-02-27T02:38:53Z,1560000,False,0.0,306.0,1,right,MISS K. George 30' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,30.62,Missed,,,,,,,,,,,,,,,
160,PT11M38.00S,2025-02-27T02:38:50.5Z,2,REGULAR,rebound,defensive,[],203897,,,1610612758,22,22,2025-02-27T02:38:53Z,1570000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,159.0,3.0,3.0,0.0,,,,,,,,,,,
161,PT11M24.00S,2025-02-27T02:39:03.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,9.937582128777924,48.28431372549019,1610612758,22,24,2025-02-27T02:39:08Z,1580000,False,9.0,41.0,1,left,J. Valančiūnas DUNK (4 PTS) (M. Monk 1 AST),"[202685, 1628370]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,4.18,Made,,,,,,4.0,M. Monk,1628370.0,1.0,,,,,,
163,PT11M02.00S,2025-02-27T02:39:25.7Z,2,REGULAR,3pt,Jump Shot,[],1642268,68.67608409986859,65.44117647058823,1610612762,25,24,2025-02-27T02:39:32Z,1600000,False,77.0,242.0,1,right,I. Collier 25' 3PT  (5 PTS) (K. George 2 AST),"[1642268, 1641718]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,25.39,Made,,,,,,5.0,K. George,1641718.0,2.0,,,,,,
165,PT10M37.00S,2025-02-27T02:39:50.5Z,2,REGULAR,2pt,Jump Shot,[],1631222,13.748357424441524,23.52941176470588,1610612758,25,24,2025-02-27T02:40:58Z,1620000,False,132.0,77.0,1,left,MISS J. LaRavia 15' turnaround fadeaway Shot,[1631222],1610612758.0,SAC,turnaround fadeaway,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Right,,,,15.3,Missed,,,,,,,,,,,,,,,
166,PT10M35.00S,2025-02-27T02:39:52.5Z,2,REGULAR,rebound,offensive,[],202685,,,1610612758,25,24,2025-02-27T02:39:56Z,1630000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,,,,,,165.0,3.0,1.0,2.0,,,,,,,,,,,
167,PT10M34.00S,2025-02-27T02:39:53.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,8.229303547963205,46.568627450980394,1610612758,25,26,2025-02-27T02:41:09Z,1640000,False,17.0,25.0,1,left,J. Valančiūnas putback Layup (6 PTS),[202685],1610612758.0,SAC,putback,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,3.03,Made,,,,,,6.0,,,,,,,,,
168,PT10M22.00S,2025-02-27T02:40:08.3Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612762,25,26,2025-02-27T02:40:13Z,1650000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Filipowski 2 FT),"[202685, 1642271]",1610612758.0,SAC,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,,,,,1.0,0.0,Filipowski,1642271.0,,
170,PT10M22.00S,2025-02-27T02:40:43.6Z,2,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,25,26,2025-02-27T02:41:01Z,1670000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
171,PT10M22.00S,2025-02-27T02:40:43.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,25,26,2025-02-27T02:41:01Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,
172,PT10M22.00S,2025-02-27T02:40:43.6Z,2,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,25,26,2025-02-27T02:41:01Z,1690000,False,,,0,,MISS K. Filipowski Free Throw 2 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
173,PT10M20.00S,2025-02-27T02:40:45.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612758,25,26,2025-02-27T02:41:01Z,1700000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,172.0,4.0,2.0,2.0,,,,,,,,,,,
174,PT10M04.00S,2025-02-27T02:41:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,11.12023653088042,46.568627450980394,1610612758,25,28,2025-02-27T02:41:59Z,1710000,False,17.0,52.0,1,left,J. Valančiūnas driving Layup (8 PTS),[202685],1610612758.0,SAC,driving,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,5.48,Made,,,,,,8.0,,,,,,,,,
