actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
47,PT08M05.00S,2024-12-01T02:48:57.5Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,6,14,2024-12-01T02:49:05Z,470000,False,,,0,,D. Lively II REBOUND (Off:2 Def:0),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,46.0,2.0,0.0,2.0,,,,,,,,,,,,
48,PT08M02.00S,2024-12-01T02:49:00.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641726,5.590000152587891,50.0,1610612742,6,16,2024-12-01T02:49:00Z,480000,False,0.0,0.0,1,left,D. Lively II tip DUNK (4 PTS),[1641726],1610612742.0,DAL,tip,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
143,PT07M49.00S,2024-12-01T02:49:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,85.23324572930355,58.57843137254902,1610612762,6,16,2024-12-01T03:40:15Z,485000,False,43.0,86.0,1,right,MISS C. Sexton 9' driving floating Shot - blocked,"[1629012, 1641726]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,9.64,Missed,Lively II,1641726.0,,,,,,,,,,,,,,,,
144,PT07M49.00S,2024-12-01T02:49:06.5Z,1,REGULAR,block,,[],1641726,,,1610612762,6,16,2024-12-01T03:01:42Z,487500,False,,,0,,D. Lively II BLOCK (1 BLK),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
145,PT07M49.00S,2024-12-01T02:49:06.5Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,6,16,2024-12-01T03:01:42Z,488750,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,
51,PT07M47.00S,2024-12-01T02:49:18.6Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,6,16,2024-12-01T02:49:28Z,510000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,,
52,PT07M37.00S,2024-12-01T02:49:36.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,67.7562417871222,60.049019607843135,1610612762,6,16,2024-12-01T02:49:42Z,520000,False,50.0,251.0,1,right,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
53,PT07M33.00S,2024-12-01T02:49:40.3Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,6,16,2024-12-01T02:49:42Z,530000,False,,,0,,D. Lively II REBOUND (Off:2 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,,,52.0,3.0,1.0,2.0,,,,,,,,,,,,
54,PT07M25.00S,2024-12-01T02:49:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,14.536793692509855,37.745098039215684,1610612742,6,16,2024-12-01T02:53:46Z,540000,False,61.0,84.0,1,left,MISS P. Washington 10' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,10.41,Missed,,,,,,,,,,,,,,,,,,
55,PT07M21.00S,2024-12-01T02:49:52.5Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,6,16,2024-12-01T02:49:52Z,550000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,
56,PT07M21.00S,2024-12-01T02:49:51.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,5.590000152587891,50.0,1610612742,6,16,2024-12-01T02:49:51Z,560000,False,0.0,0.0,1,left,MISS P. Washington tip Layup,[1629023],1610612742.0,DAL,tip,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
57,PT07M20.00S,2024-12-01T02:49:52.2Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,6,16,2024-12-01T02:49:52Z,570000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,
58,PT07M18.00S,2024-12-01T02:49:58.3Z,1,REGULAR,foul,personal,[],1629656,,,1610612762,6,16,2024-12-01T02:50:05Z,580000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1629012]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Left,,,,,,,,,,201246.0,1.0,0.0,Sexton,1629012.0,,,,,,
60,PT07M16.00S,2024-12-01T02:50:17.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,68.15045992115637,21.813725490196077,1610612762,6,16,2024-12-01T02:50:22Z,600000,False,-141.0,247.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,28.43,Missed,,,,,,,,,,,,,,,,,,
61,PT07M13.00S,2024-12-01T02:50:21.5Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,6,16,2024-12-01T02:50:21Z,610000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,
62,PT07M13.00S,2024-12-01T02:50:21.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,8,16,2024-12-01T02:50:21Z,620000,False,0.0,0.0,1,right,J. Collins tip DUNK (2 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
63,PT06M58.00S,2024-12-01T02:50:42.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,11.12023653088042,54.65686274509803,1610612742,8,18,2024-12-01T02:50:50Z,630000,False,-23.0,52.0,1,left,K. Irving turnaround Jump Shot (5 PTS) (D. Lively II 2 AST),"[202681, 1641726]",1610612742.0,DAL,turnaround,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,,,,,5.0,,,,,,D. Lively II,1641726.0,2.0,,,
65,PT06M45.00S,2024-12-01T02:50:55.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,92.06636005256242,52.94117647058824,1610612762,10,18,2024-12-01T02:51:01Z,650000,False,15.0,22.0,1,right,W. Kessler alley-oop DUNK (6 PTS) (K. George 1 AST),"[1631117, 1641718]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,6.0,,,,,,K. George,1641718.0,1.0,,,
67,PT06M32.00S,2024-12-01T02:51:08.4Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,10,18,2024-12-01T02:51:12Z,670000,False,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 1631117]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Kessler,1631117.0
68,PT06M32.00S,2024-12-01T02:51:08.4Z,1,REGULAR,steal,,[],1631117,,,1610612762,10,18,2024-12-01T02:51:10Z,680000,False,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M28.00S,2024-12-01T02:51:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,91.5407358738502,55.14705882352941,1610612762,12,18,2024-12-01T02:51:21Z,690000,False,26.0,27.0,1,right,C. Sexton running Layup (2 PTS),[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,2.0,,,,,,,,,,,
70,PT06M15.00S,2024-12-01T02:51:24.5Z,1,REGULAR,3pt,Jump Shot,[],1630230,31.750985545335087,63.970588235294116,1610612742,12,21,2024-12-01T02:51:28Z,700000,False,-70.0,246.0,1,left,N. Marshall 25' 3PT  (3 PTS) (K. Irving 4 AST),"[1630230, 202681]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,25.57,Made,,,,,,,3.0,,,,,,K. Irving,202681.0,4.0,,,
73,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,12,21,2024-12-01T02:52:08Z,730000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,12,21,2024-12-01T02:52:08Z,740000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,out,[],1641726,,,1610612762,12,21,2024-12-01T02:52:08Z,750000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,out,[],1629023,,,1610612762,12,21,2024-12-01T02:52:08Z,760000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,12,21,2024-12-01T02:52:08Z,770000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,in,[],1642268,,,1610612762,12,21,2024-12-01T02:52:08Z,780000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,in,[],1628467,,,1610612762,12,21,2024-12-01T02:52:08Z,790000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M00.00S,2024-12-01T02:51:43.6Z,1,REGULAR,substitution,in,[],1629655,,,1610612762,12,21,2024-12-01T02:52:08Z,800000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M56.00S,2024-12-01T02:52:10.5Z,1,REGULAR,3pt,Jump Shot,[],1641718,79.05716162943496,5.637254901960785,1610612762,12,21,2024-12-01T02:52:18Z,810000,False,-222.0,144.0,1,right,MISS K. George 26' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
82,PT05M52.00S,2024-12-01T02:52:14.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,12,21,2024-12-01T02:52:18Z,820000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,81.0,,,,,,,,,,,,,,,
84,PT05M39.00S,2024-12-01T02:52:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.046649145860711,46.07843137254902,1610612742,12,23,2024-12-01T02:52:44Z,840000,False,20.0,14.0,1,left,K. Irving alley-oop Layup (7 PTS) (D. Gafford 1 AST),"[202681, 1629655]",1610612742.0,DAL,alley-oop,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,7.0,,,,,,D. Gafford,1629655.0,1.0,,,
86,PT05M39.00S,2024-12-01T02:52:42.2Z,1,REGULAR,foul,personal,['1freethrow'],1642268,,,1610612742,12,23,2024-12-01T02:52:48Z,860000,False,,,0,,I. Collier shooting personal FOUL (1 PF) (Irving 1 FT),"[1642268, 202681]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,201246.0,1.0,0.0,Irving,202681.0,,,,,,
