actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M39.00S,2025-03-04T02:12:46.6Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,3,2,2025-03-04T02:12:49Z,170000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
18,PT10M29.00S,2025-03-04T02:12:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612762,3,2,2025-03-04T02:13:05Z,180000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Sexton 2 FT),"[1641709, 1629012]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202027.0,,,,,,1.0,0.0,Sexton,1629012.0,,,,
20,PT10M29.00S,2025-03-04T02:13:26.9Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,4,2,2025-03-04T02:13:26Z,200000,False,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
21,PT10M29.00S,2025-03-04T02:13:43.7Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,5,2,2025-03-04T02:13:43Z,210000,False,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M14.00S,2025-03-04T02:14:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,11.777266754270697,39.950980392156865,1610612765,5,4,2025-03-04T02:14:16Z,220000,False,50.0,58.0,1,left,C. Cunningham 7' driving finger roll Layup (2 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,2.0,J. Duren,1631105.0,1.0,,,,,,,,,,,,,,
23,PT10M01.00S,2025-03-04T02:14:12.1Z,1,REGULAR,3pt,Jump Shot,[],1630548,64.47109067017082,49.26470588235294,1610612762,5,4,2025-03-04T02:14:18Z,230000,False,-4.0,281.0,1,right,MISS J. Juzang 28' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,28.15,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2025-03-04T02:14:15.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,5,4,2025-03-04T02:14:15Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,23.0,,,,,,,,,,,
27,PT09M44.00S,2025-03-04T02:14:40.0Z,1,REGULAR,3pt,Jump Shot,[],1627736,9.937582128777924,95.58823529411765,1610612765,5,7,2025-03-04T02:14:44Z,260000,False,-228.0,41.0,1,left,M. Beasley 3PT  (3 PTS) (C. Cunningham 2 AST),"[1627736, 1630595]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.15,Made,3.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
29,PT09M30.00S,2025-03-04T02:14:53.4Z,1,REGULAR,turnover,bad pass,[],1629012,,,1610612762,5,7,2025-03-04T02:14:58Z,280000,False,,,0,,C. Sexton bad pass TURNOVER (1 TO),"[1629012, 1630595]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,,,,,,,,,Cunningham,1630595.0,,
30,PT09M30.00S,2025-03-04T02:14:53.4Z,1,REGULAR,steal,,[],1630595,,,1610612765,5,7,2025-03-04T02:14:59Z,290000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
32,PT09M23.00S,2025-03-04T02:15:16.0Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,5,7,2025-03-04T02:15:20Z,310000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1630548]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Juzang,1630548.0,,
33,PT09M23.00S,2025-03-04T02:15:16.0Z,1,REGULAR,steal,,[],1630548,,,1610612762,5,7,2025-03-04T02:15:17Z,320000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2025-03-04T02:15:31.2Z,1,REGULAR,foul,personal,[],1630595,,,1610612762,5,7,2025-03-04T02:15:45Z,330000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1642268]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1630886.0,,,,,,1.0,0.0,Collier,1642268.0,,,,
36,PT09M06.00S,2025-03-04T02:16:04.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630231,92.19776609724047,41.66666666666667,1610612762,7,7,2025-03-04T02:16:09Z,350000,False,-42.0,21.0,1,right,K. Martin driving Layup (2 PTS) (W. Kessler 1 AST),"[1630231, 1631117]",1610612762.0,UTA,driving,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,2.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
38,PT09M06.00S,2025-03-04T02:16:09.6Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612762,7,7,2025-03-04T02:16:25Z,370000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Martin 1 FT),"[1630595, 1630231]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,2.0,0.0,Martin,1630231.0,,,,
40,PT09M06.00S,2025-03-04T02:16:32.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630231,,,1610612762,8,7,2025-03-04T02:16:32Z,390000,False,,,0,,K. Martin Free Throw 1 of 1 (3 PTS),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
41,PT08M46.00S,2025-03-04T02:16:56.0Z,1,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612765,8,7,2025-03-04T02:17:08Z,400000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1630231, 1630595]",1610612762.0,UTA,shooting,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202027.0,,,,,,1.0,0.0,Cunningham,1630595.0,,,,
43,PT08M46.00S,2025-03-04T02:17:21.9Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,8,8,2025-03-04T02:17:21Z,420000,False,,,0,,C. Cunningham Free Throw 1 of 2 (3 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
44,PT08M46.00S,2025-03-04T02:17:44.3Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,8,9,2025-03-04T02:17:44Z,430000,False,,,0,,C. Cunningham Free Throw 2 of 2 (4 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
45,PT08M38.00S,2025-03-04T02:17:57.9Z,1,REGULAR,foul,offensive,[],1631117,,,1610612762,8,9,2025-03-04T02:18:04Z,440000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 1627736]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,1630886.0,,,,,,1.0,0.0,Beasley,1627736.0,,,,
47,PT08M38.00S,2025-03-04T02:17:57.9Z,1,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,8,9,2025-03-04T02:17:57Z,460000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,1630886.0,1.0,,,,,,,,,,,,
48,PT08M16.00S,2025-03-04T02:18:32.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,30.56833114323259,26.96078431372549,1610612765,8,9,2025-03-04T02:18:38Z,470000,False,115.0,235.0,1,left,MISS C. Cunningham 26' step back 3PT,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
49,PT08M11.00S,2025-03-04T02:18:37.4Z,1,REGULAR,rebound,offensive,[],203501,,,1610612765,8,9,2025-03-04T02:18:38Z,480000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:0),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,
50,PT08M10.00S,2025-03-04T02:18:38.3Z,1,REGULAR,turnover,bad pass,[],203501,,,1610612765,8,9,2025-03-04T02:18:41Z,490000,False,,,0,,T. Hardaway Jr. bad pass TURNOVER (1 TO),"[203501, 1629012]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,Sexton,1629012.0,,
51,PT08M10.00S,2025-03-04T02:18:38.3Z,1,REGULAR,steal,,[],1629012,,,1610612762,8,9,2025-03-04T02:18:39Z,500000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
52,PT08M07.00S,2025-03-04T02:18:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,92.72339027595268,48.03921568627451,1610612762,10,9,2025-03-04T02:18:48Z,510000,False,-10.0,16.0,1,right,C. Sexton running finger roll Layup (4 PTS),[1629012],1610612762.0,UTA,running finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.87,Made,4.0,,,,,,,,,,,,,,,,,
54,PT07M55.00S,2025-03-04T02:18:54.0Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612765,10,9,2025-03-04T02:19:03Z,530000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Duren 2 FT),"[1631117, 1631105]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,,,,,,2.0,0.0,Duren,1631105.0,,,,
56,PT07M55.00S,2025-03-04T02:19:29.1Z,1,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,10,9,2025-03-04T02:19:29Z,550000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M55.00S,2025-03-04T02:19:29.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,10,9,2025-03-04T02:19:29Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,
58,PT07M55.00S,2025-03-04T02:19:31.7Z,1,REGULAR,substitution,out,[],1630231,,,1610612765,10,9,2025-03-04T02:19:35Z,570000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M55.00S,2025-03-04T02:19:31.7Z,1,REGULAR,substitution,in,[],1641718,,,1610612765,10,9,2025-03-04T02:19:35Z,580000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M55.00S,2025-03-04T02:19:49.6Z,1,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,10,10,2025-03-04T02:19:49Z,590000,False,,,0,,J. Duren Free Throw 2 of 2 (1 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
61,PT07M42.00S,2025-03-04T02:20:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,90.88370565045992,41.66666666666667,1610612762,10,10,2025-03-04T02:20:10Z,600000,False,-42.0,33.0,1,right,MISS I. Collier driving Layup - blocked,"[1642268, 1631105]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
62,PT07M42.00S,2025-03-04T02:20:05.5Z,1,REGULAR,block,,[],1631105,,,1610612762,10,10,2025-03-04T02:20:07Z,610000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M40.00S,2025-03-04T02:20:07.5Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,10,10,2025-03-04T02:20:41Z,620000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,61.0,2.0,1.0,1.0,,,,,,,,
64,PT07M39.00S,2025-03-04T02:20:10.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631117,94.40999984741211,50.0,1610612762,12,10,2025-03-04T02:20:44Z,630000,False,0.0,0.0,1,right,W. Kessler putback Layup (2 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
65,PT07M23.00S,2025-03-04T02:20:23.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,29.911300919842315,69.85294117647058,1610612765,12,10,2025-03-04T02:20:29Z,640000,False,-99.0,229.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
66,PT07M21.00S,2025-03-04T02:20:25.4Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,12,10,2025-03-04T02:20:29Z,650000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,65.0,3.0,2.0,1.0,,,,,,,,
67,PT07M12.00S,2025-03-04T02:20:35.8Z,1,REGULAR,3pt,Jump Shot,[],1642268,93.24901445466492,3.1862745098039214,1610612762,12,10,2025-03-04T02:20:44Z,660000,False,-234.0,11.0,1,right,MISS I. Collier 3PT,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
68,PT07M07.00S,2025-03-04T02:20:40.8Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,12,10,2025-03-04T02:20:44Z,670000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,
69,PT07M05.00S,2025-03-04T02:20:42.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,24.392247043363994,85.7843137254902,1610612765,12,13,2025-03-04T02:20:48Z,680000,False,-179.0,177.0,1,left,M. Beasley 25' 3PT running (6 PTS) (A. Thompson 1 AST),"[1627736, 1641709]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.15,Made,6.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,,,,
71,PT06M51.00S,2025-03-04T02:20:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.46057818659659,54.166666666666664,1610612762,12,13,2025-03-04T02:21:43Z,700000,False,21.0,18.0,1,right,MISS W. Kessler cutting Layup,[1631117],1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
72,PT06M50.00S,2025-03-04T02:20:59.2Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,12,13,2025-03-04T02:21:43Z,710000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,71.0,4.0,2.0,2.0,,,,,,,,
73,PT06M49.00S,2025-03-04T02:21:01.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631117,94.40999984741211,50.0,1610612762,14,13,2025-03-04T02:21:48Z,720000,False,0.0,0.0,1,right,W. Kessler putback Layup (4 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
74,PT06M30.00S,2025-03-04T02:21:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,14.14257555847569,34.55882352941176,1610612765,14,15,2025-03-04T02:22:02Z,730000,False,77.0,80.0,1,left,C. Cunningham 11' driving floating Jump Shot (6 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,11.15,Made,6.0,,,,,,,,,,,,,,,,,
75,PT06M08.00S,2025-03-04T02:21:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.72339027595268,52.69607843137255,1610612762,16,15,2025-03-04T02:22:22Z,740000,False,13.0,16.0,1,right,C. Sexton driving finger roll Layup (6 PTS),[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.09,Made,6.0,,,,,,,,,,,,,,,,,
87,PT05M58.00S,2025-03-04T02:21:53.9Z,1,REGULAR,foul,personal,[],1630548,,,1610612765,16,15,2025-03-04T02:26:48Z,755000,False,,,0,,J. Juzang personal FOUL (1 PF),"[1630548, 1630595]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,,,,,,1.0,0.0,Cunningham,1630595.0,,,,
77,PT05M58.00S,2025-03-04T02:21:56.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,16,15,2025-03-04T02:21:53Z,760000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,out,[],1629012,,,1610612765,16,15,2025-03-04T02:21:53Z,780000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,in,[],1630531,,,1610612765,16,15,2025-03-04T02:21:53Z,790000,False,,,0,,SUB in: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,16,15,2025-03-04T02:21:53Z,800000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,in,[],203471,,,1610612765,16,15,2025-03-04T02:21:53Z,810000,False,,,0,,SUB in: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,out,[],1641709,,,1610612765,16,15,2025-03-04T02:21:53Z,820000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,16,15,2025-03-04T02:21:53Z,830000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,out,[],1630548,,,1610612765,16,15,2025-03-04T02:21:53Z,840000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M58.00S,2025-03-04T02:24:56.0Z,1,REGULAR,substitution,in,[],1642262,,,1610612765,16,15,2025-03-04T02:21:53Z,850000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M50.00S,2025-03-04T02:27:01.1Z,1,REGULAR,3pt,Jump Shot,[],203471,25.969119579500656,80.88235294117648,1610612765,16,18,2025-03-04T02:27:06Z,860000,False,-154.0,192.0,1,left,D. Schröder 24' 3PT  (3 PTS) (S. Fontecchio 1 AST),"[203471, 1631323]",1610612765.0,DET,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,24.61,Made,3.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,,,
92,PT05M20.00S,2025-03-04T02:27:29.9Z,1,REGULAR,turnover,bad pass,[],1630531,,,1610612762,16,18,2025-03-04T02:27:35Z,880000,False,,,0,,J. Springer bad pass TURNOVER (1 TO),"[1630531, 1631105]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,,Duren,1631105.0,,
