actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-11-23T22:11:22.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-23T22:11:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-11-23T22:11:24.2Z,1,REGULAR,jumpball,recovered,[],1641718,,,1610612762,0,0,2024-11-23T22:11:24Z,40000,False,,,0,,Jump Ball W. Kessler vs. K. Towns: Tip to K. George,"[1641718, 1631117, 1626157]",1610612762.0,UTA,startperiod,K. George,1641718.0,George,K. George,Kessler,1631117.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-11-23T22:11:36.3Z,1,REGULAR,3pt,Jump Shot,[],1629012,91.27792378449409,4.166666666666666,1610612762,0,0,2024-11-23T22:11:41Z,70000,False,-229.0,29.0,1,right,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2024-11-23T22:11:40.3Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,0,0,2024-11-23T22:11:41Z,80000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2024-11-23T22:11:44.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628973,13.354139290407357,60.29411764705882,1610612752,0,2,2024-11-23T22:12:42Z,90000,False,-51.0,73.0,1,left,J. Brunson 8' driving floating Jump Shot (2 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,8.93,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M13.00S,2024-11-23T22:12:07.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,82.7365308804205,61.274509803921575,1610612762,2,2,2024-11-23T22:12:18Z,100000,False,56.0,110.0,1,right,C. Sexton 12' pullup Jump Shot (2 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,,,,,2.0,,,,,,,,,,,,,
11,PT10M49.00S,2024-11-23T22:12:32.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,14.4053876478318,95.83333333333334,1610612752,2,2,2024-11-23T22:12:37Z,110000,False,-229.0,83.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,24.37,Missed,,,,,,,,,,,,,,,,,,
12,PT10M46.00S,2024-11-23T22:12:35.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,2,2,2024-11-23T22:12:37Z,120000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M40.00S,2024-11-23T22:12:41.8Z,1,REGULAR,3pt,Jump Shot,[],1641718,72.35545335085413,84.06862745098039,1610612762,2,2,2024-11-23T22:12:46Z,130000,False,170.0,207.0,1,right,MISS K. George 26' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
14,PT10M36.00S,2024-11-23T22:12:45.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,2,2,2024-11-23T22:12:46Z,140000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M32.00S,2024-11-23T22:12:48.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,20.18725361366623,7.598039215686274,1610612752,2,2,2024-11-23T22:13:41Z,150000,False,212.0,137.0,1,left,MISS M. Bridges 25' running 3PT,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
16,PT10M29.00S,2024-11-23T22:12:51.9Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,2,2,2024-11-23T22:12:55Z,160000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M20.00S,2024-11-23T22:13:00.8Z,1,REGULAR,3pt,Jump Shot,[],1628381,87.46714848883047,4.166666666666666,1610612762,5,2,2024-11-23T22:13:05Z,170000,False,-229.0,65.0,1,right,J. Collins 3PT  (3 PTS) (K. George 1 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,23.83,Made,,,,,3.0,K. George,1641718.0,1.0,,,,,,,,,,
19,PT10M02.00S,2024-11-23T22:13:19.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,27.020367936925098,19.362745098039216,1610612752,5,2,2024-11-23T22:13:23Z,190000,False,153.0,201.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
20,PT10M00.00S,2024-11-23T22:13:21.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,5,2,2024-11-23T22:13:23Z,200000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
