actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M54.00S,2025-03-22T01:41:45.6Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,2,0,2025-03-22T01:41:45Z,160000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,15.0,2.0,1.0,1.0,,,,,,,
17,PT10M52.00S,2025-03-22T01:41:47.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,87.86136662286465,3.431372549019608,1610612762,5,0,2025-03-22T01:41:52Z,170000,False,-233.0,62.0,1,right,C. Sexton 24' 3PT  (5 PTS) (W. Kessler 2 AST),"[1629012, 1631117]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,24.08,Made,5.0,W. Kessler,1631117.0,2.0,,,,,,,,,,,,,,
19,PT10M32.00S,2025-03-22T01:42:07.0Z,1,REGULAR,3pt,Jump Shot,[],204001,34.90473061760841,30.88235294117647,1610612738,5,3,2025-03-22T01:42:10Z,190000,False,96.0,276.0,1,left,K. Porziņģis 29' 3PT  (3 PTS) (J. Tatum 1 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Right Center,29.17,Made,3.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
21,PT10M13.00S,2025-03-22T01:42:26.2Z,1,REGULAR,2pt,Jump Shot,[],1629004,88.25558475689881,65.93137254901961,1610612762,5,3,2025-03-22T01:42:32Z,210000,False,80.0,58.0,1,right,MISS S. Mykhailiuk 9' pullup bank Shot,[1629004],1610612762.0,UTA,pullup bank,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,9.85,Missed,,,,,,,,,,,,,,,,,,
22,PT10M12.00S,2025-03-22T01:42:27.2Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,5,3,2025-03-22T01:42:32Z,220000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT10M04.00S,2025-03-22T01:42:36.1Z,1,REGULAR,3pt,Jump Shot,[],1628369,5.075558475689881,95.58823529411765,1610612738,5,6,2025-03-22T01:42:40Z,230000,False,-228.0,-5.0,1,left,J. Tatum 3PT  (3 PTS) (K. Porziņģis 1 AST),"[1628369, 204001]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,22.8,Made,3.0,K. Porziņģis,204001.0,1.0,,,,,,,,,,,,,,
25,PT09M37.00S,2025-03-22T01:43:01.9Z,1,REGULAR,2pt,Jump Shot,[],1629012,94.43166885676742,13.480392156862745,1610612762,7,6,2025-03-22T01:43:08Z,250000,False,-183.0,0.0,1,right,C. Sexton 18' step back Jump Shot (7 PTS) (W. Kessler 3 AST),"[1629012, 1631117]",1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left,18.26,Made,7.0,W. Kessler,1631117.0,3.0,,,,,,,,,,,,,,
27,PT09M22.00S,2025-03-22T01:43:17.3Z,1,REGULAR,3pt,Jump Shot,[],201143,6.915243101182654,2.941176470588235,1610612738,7,6,2025-03-22T01:43:21Z,270000,False,235.0,13.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
28,PT09M20.00S,2025-03-22T01:43:19.3Z,1,REGULAR,rebound,defensive,[],1642268,,,1610612762,7,6,2025-03-22T01:43:21Z,280000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,
29,PT09M09.00S,2025-03-22T01:43:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.59198423127464,42.40196078431372,1610612762,7,6,2025-03-22T01:43:34Z,290000,False,-38.0,17.0,1,right,MISS W. Kessler cutting Layup,[1631117],1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,,,,,,,,,,,
30,PT09M08.00S,2025-03-22T01:43:31.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,7,6,2025-03-22T01:43:34Z,300000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,
31,PT09M00.00S,2025-03-22T01:43:39.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,12.565703022339028,96.32352941176471,1610612738,7,9,2025-03-22T01:43:44Z,310000,False,-232.0,66.0,1,left,D. White 24' 3PT  (3 PTS) (K. Porziņģis 2 AST),"[1628401, 204001]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,24.07,Made,3.0,K. Porziņģis,204001.0,2.0,,,,,,,,,,,,,,
33,PT08M48.00S,2025-03-22T01:43:51.0Z,1,REGULAR,3pt,Jump Shot,[],1631117,75.1149802890933,14.460784313725492,1610612762,7,9,2025-03-22T01:43:55Z,330000,False,-178.0,181.0,1,right,MISS W. Kessler 25' 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
34,PT08M46.00S,2025-03-22T01:43:53.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,7,9,2025-03-22T01:43:55Z,340000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,
35,PT08M34.00S,2025-03-22T01:44:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,8.754927726675426,55.14705882352941,1610612738,7,11,2025-03-22T01:44:09Z,350000,False,-26.0,30.0,1,left,K. Porziņģis cutting Layup (5 PTS) (A. Horford 1 AST),"[204001, 201143]",1610612738.0,BOS,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,3.94,Made,5.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
37,PT08M16.00S,2025-03-22T01:44:23.8Z,1,REGULAR,3pt,Jump Shot,[],1629012,69.59592641261499,65.68627450980392,1610612762,7,11,2025-03-22T01:44:27Z,370000,False,78.0,233.0,1,right,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
38,PT08M13.00S,2025-03-22T01:44:26.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,11,2025-03-22T01:44:27Z,380000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,
39,PT08M02.00S,2025-03-22T01:44:37.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,34.247700394218136,49.50980392156863,1610612738,7,14,2025-03-22T01:45:00Z,390000,False,2.0,269.0,1,left,J. Tatum 26' 3PT pullup (6 PTS) (K. Porziņģis 3 AST),"[1628369, 204001]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.94,Made,6.0,K. Porziņģis,204001.0,3.0,,,,,,,,,,,,,,
41,PT08M00.00S,2025-03-22T01:44:42.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,7,14,2025-03-22T01:44:42Z,410000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M00.00S,2025-03-22T01:47:09.3Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,7,14,2025-03-22T01:47:23Z,420000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M00.00S,2025-03-22T01:47:09.3Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,7,14,2025-03-22T01:47:23Z,430000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M44.00S,2025-03-22T01:47:51.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,93.51182654402102,2.941176470588235,1610612762,7,14,2025-03-22T01:47:58Z,440000,False,-235.0,8.0,1,right,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
45,PT07M42.00S,2025-03-22T01:47:53.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,7,14,2025-03-22T01:47:58Z,450000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Left Corner 3,24+ Left,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,
46,PT07M35.00S,2025-03-22T01:48:00.6Z,1,REGULAR,3pt,Jump Shot,[],201950,4.944152431011826,96.56862745098039,1610612738,7,14,2025-03-22T01:48:05Z,460000,False,-233.0,-6.0,1,left,MISS J. Holiday 3PT - blocked,"[201950, 1642262]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,Williams,1642262.0,,,,,
47,PT07M35.00S,2025-03-22T01:48:00.6Z,1,REGULAR,block,,[],1642262,,,1610612738,7,14,2025-03-22T01:48:03Z,470000,False,,,0,,C. Williams BLOCK (1 BLK),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
48,PT07M31.00S,2025-03-22T01:48:04.6Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,7,14,2025-03-22T01:48:05Z,480000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,,,,46.0,3.0,2.0,1.0,,,,,,,
49,PT07M21.00S,2025-03-22T01:48:14.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,93.77463863337714,44.6078431372549,1610612762,9,14,2025-03-22T01:48:19Z,490000,False,-27.0,6.0,1,right,W. Kessler alley-oop DUNK (2 PTS) (K. George 1 AST),"[1631117, 1641718]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.77,Made,2.0,K. George,1641718.0,1.0,,,,,,,,,,,,,,
51,PT07M01.00S,2025-03-22T01:48:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,8.492115637319317,58.82352941176471,1610612738,9,14,2025-03-22T01:48:39Z,510000,False,-44.0,27.0,1,left,MISS K. Porziņģis driving Layup,[204001],1610612738.0,BOS,driving,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,5.19,Missed,,,,,,,,,,,,,,,,,,
52,PT07M00.00S,2025-03-22T01:48:34.8Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,9,14,2025-03-22T01:48:39Z,520000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,51.0,1.0,0.0,1.0,,,,,,,
53,PT06M59.00S,2025-03-22T01:48:36.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",204001,9.806176084099869,45.588235294117645,1610612738,9,14,2025-03-22T01:50:06Z,530000,False,22.0,40.0,1,left,MISS K. Porziņģis DUNK,[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
54,PT06M59.00S,2025-03-22T01:48:36.2Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,9,14,2025-03-22T01:48:43Z,540000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,53.0,3.0,2.0,1.0,,,,,,,
55,PT06M59.00S,2025-03-22T01:48:41.2Z,1,REGULAR,foul,personal,['2freethrow'],1642268,,,1610612738,9,14,2025-03-22T01:48:47Z,550000,False,,,0,,I. Collier shooting personal FOUL (1 PF) (Porziņģis 2 FT),"[1642268, 204001]",1610612762.0,UTA,shooting,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Porziņģis,204001.0
57,PT06M59.00S,2025-03-22T01:49:08.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612738,9,15,2025-03-22T01:49:08Z,570000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (6 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
58,PT06M59.00S,2025-03-22T01:49:28.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612738,9,16,2025-03-22T01:49:28Z,580000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (7 PTS),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
59,PT06M49.00S,2025-03-22T01:49:42.6Z,1,REGULAR,3pt,Jump Shot,[],1641718,70.51576872536137,21.813725490196077,1610612762,12,16,2025-03-22T01:49:47Z,590000,False,-141.0,225.0,1,right,K. George 26' 3PT pullup (3 PTS) (I. Collier 1 AST),"[1641718, 1642268]",1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.52,Made,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
61,PT06M31.00S,2025-03-22T01:49:59.7Z,1,REGULAR,3pt,Jump Shot,[],1628369,33.98488830486202,30.392156862745097,1610612738,12,16,2025-03-22T01:50:56Z,610000,False,98.0,267.0,1,left,MISS J. Tatum 28' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,28.44,Missed,,,,,,,,,,,,,,,,,,
62,PT06M29.00S,2025-03-22T01:50:01.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,12,16,2025-03-22T01:50:07Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,61.0,,,,,,,,,,
63,PT06M29.00S,2025-03-22T01:50:04.5Z,1,REGULAR,foul,personal,[],1641718,,,1610612738,12,16,2025-03-22T01:50:35Z,630000,False,,,0,,K. George loose ball personal FOUL (1 PF),"[1641718, 204001]",1610612762.0,UTA,loose ball,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Porziņģis,204001.0
65,PT06M20.00S,2025-03-22T01:50:32.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,3.1044678055190538,3.1862745098039214,1610612738,12,19,2025-03-22T01:50:37Z,650000,False,234.0,-23.0,1,left,D. White 3PT  (6 PTS) (J. Holiday 1 AST),"[1628401, 201950]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.53,Made,6.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
67,PT06M03.00S,2025-03-22T01:50:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.72339027595268,55.88235294117647,1610612762,12,19,2025-03-22T01:50:53Z,670000,False,29.0,16.0,1,right,MISS W. Kessler driving reverse Layup,[1631117],1610612762.0,UTA,driving reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2025-03-22T01:50:52.1Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,12,19,2025-03-22T01:51:16Z,680000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,67.0,2.0,1.0,1.0,,,,,,,
69,PT05M50.00S,2025-03-22T01:51:02.5Z,1,REGULAR,2pt,Jump Shot,[],1628369,11.645860709592641,23.284313725490197,1610612738,12,19,2025-03-22T01:51:11Z,690000,False,134.0,57.0,1,left,MISS J. Tatum 14' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,14.53,Missed,,,,,,,,,,,,,,,,,,
70,PT05M45.00S,2025-03-22T01:51:07.5Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,12,19,2025-03-22T01:51:11Z,700000,False,,,0,,A. Horford REBOUND (Off:2 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Right,,,,,,,,,,69.0,3.0,1.0,2.0,,,,,,,
71,PT05M45.00S,2025-03-22T01:51:07.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204001,31.882391590013142,74.26470588235294,1610612738,12,22,2025-03-22T01:51:14Z,710000,False,-121.0,247.0,1,left,K. Porziņģis 27' 3PT  (10 PTS) (J. Holiday 2 AST),"[204001, 201950]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,27.54,Made,10.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
73,PT05M25.00S,2025-03-22T01:51:26.4Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,12,22,2025-03-22T01:51:34Z,730000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1628369]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Tatum,1628369.0,,,,,,,,,,,
74,PT05M25.00S,2025-03-22T01:51:26.4Z,1,REGULAR,steal,,[],1628369,,,1610612738,12,22,2025-03-22T01:52:06Z,740000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
75,PT05M19.00S,2025-03-22T01:51:32.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,7.703679369250986,45.83333333333333,1610612738,12,24,2025-03-22T01:52:45Z,750000,False,21.0,20.0,1,left,J. Tatum running Layup (8 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.88,Made,8.0,,,,,,,,,,,,,,,,,
76,PT05M02.00S,2025-03-22T01:51:49.2Z,1,REGULAR,3pt,Jump Shot,[],1642268,95.3515111695138,95.34313725490196,1610612762,12,24,2025-03-22T01:52:04Z,760000,False,227.0,-9.0,1,right,MISS I. Collier 3PT,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
77,PT05M02.00S,2025-03-22T01:51:49.2Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,12,24,2025-03-22T01:52:04Z,770000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,,,,76.0,4.0,2.0,2.0,,,,,,,
78,PT04M57.00S,2025-03-22T01:51:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,93.11760840998686,53.431372549019606,1610612762,14,24,2025-03-22T01:52:07Z,780000,False,17.0,12.0,1,right,W. Kessler putback Layup (4 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.11,Made,4.0,,,,,,,,,,,,,,,,,
79,PT04M41.00S,2025-03-22T01:52:10.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,31.488173455978973,39.21568627450981,1610612738,14,24,2025-03-22T01:52:15Z,790000,False,54.0,243.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
80,PT04M38.00S,2025-03-22T01:52:13.2Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,14,24,2025-03-22T01:58:16Z,800000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,
81,PT04M32.00S,2025-03-22T01:52:20.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629004,89.96386333771353,55.392156862745104,1610612762,16,24,2025-03-22T01:54:30Z,810000,False,27.0,42.0,1,right,S. Mykhailiuk driving DUNK (2 PTS) (K. George 2 AST),"[1629004, 1641718]",1610612762.0,UTA,driving,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,2.0,K. George,1641718.0,2.0,,,,,,,,,,,,,,
83,PT04M09.00S,2025-03-22T01:52:41.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,12.828515111695138,3.6764705882352944,1610612738,16,24,2025-03-22T01:52:45Z,830000,False,232.0,68.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
