actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M20.00S,2025-02-22T02:42:42.3Z,1,REGULAR,3pt,Jump Shot,[],1628381,90.88370565045992,3.431372549019608,1610612762,3,5,2025-02-22T02:42:46Z,160000,False,-233.0,33.0,1,right,J. Collins 3PT  (3 PTS) (I. Collier 1 AST),"[1628381, 1642268]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,23.52,Made,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
18,PT10M05.00S,2025-02-22T02:42:57.1Z,1,REGULAR,3pt,Jump Shot,[],1631114,29.122864651773984,17.892156862745097,1610612760,3,8,2025-02-22T02:43:01Z,180000,False,161.0,221.0,1,left,J. Williams 27' 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,27.34,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
20,PT09M52.00S,2025-02-22T02:43:10.0Z,1,REGULAR,3pt,Jump Shot,[],1642268,68.28186596583443,18.38235294117647,1610612762,3,8,2025-02-22T02:43:15Z,200000,False,-158.0,246.0,1,right,MISS I. Collier 29' 3PT,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,29.22,Missed,,,,,,,,,,,,,,,,,,
21,PT09M50.00S,2025-02-22T02:43:12.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,3,8,2025-02-22T02:43:15Z,210000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT09M42.00S,2025-02-22T02:43:20.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628392,10.33180026281209,47.794117647058826,1610612760,3,10,2025-02-22T02:43:44Z,220000,False,11.0,45.0,1,left,I. Hartenstein running DUNK (2 PTS) (J. Williams 1 AST),"[1628392, 1631114]",1610612760.0,OKC,running,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
24,PT09M33.00S,2025-02-22T02:43:30.8Z,1,REGULAR,2pt,Jump Shot,[],1628381,86.02168199737189,79.65686274509804,1610612762,5,10,2025-02-22T02:44:12Z,240000,False,148.0,79.0,1,right,J. Collins 16' Jump Shot (5 PTS) (I. Collier 2 AST),"[1628381, 1642268]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,16.8,Made,5.0,I. Collier,1642268.0,2.0,,,,,,,,,,,,,,
26,PT09M20.00S,2025-02-22T02:43:42.7Z,1,REGULAR,3pt,Jump Shot,[],1631114,26.231931668856767,17.892156862745097,1610612760,5,10,2025-02-22T02:44:30Z,260000,False,161.0,194.0,1,left,MISS J. Williams 25' pullup 3PT,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
27,PT09M17.00S,2025-02-22T02:43:45.7Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,5,10,2025-02-22T02:43:50Z,270000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M12.00S,2025-02-22T02:44:28.2Z,1,REGULAR,jumpball,recovered,[],1642268,,,1610612762,5,10,2025-02-22T02:45:02Z,280000,False,,,0,,Jump Ball J. Collins vs. C. Holmgren: Tip to I. Collier,"[1642268, 1628381, 1631096]",1610612762.0,UTA,heldball,I. Collier,1642268.0,Collier,I. Collier,Collins,1628381.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
31,PT08M58.00S,2025-02-22T02:44:38.4Z,1,REGULAR,3pt,Jump Shot,[],203903,66.5735873850197,45.09803921568628,1610612762,8,10,2025-02-22T02:44:42Z,310000,False,-25.0,262.0,1,right,J. Clarkson 26' 3PT pullup (3 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.28,Made,3.0,,,,,,,,,,,,,,,,,
32,PT08M42.00S,2025-02-22T02:44:54.0Z,1,REGULAR,3pt,Jump Shot,[],1631096,27.54599211563732,77.94117647058823,1610612760,8,10,2025-02-22T02:44:59Z,320000,False,-140.0,206.0,1,left,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
33,PT08M40.00S,2025-02-22T02:44:56.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,8,10,2025-02-22T02:44:59Z,330000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,
34,PT08M33.00S,2025-02-22T02:45:04.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1628374,92.72339027595268,66.42156862745098,1610612762,8,10,2025-02-22T02:45:48Z,340000,False,82.0,16.0,1,right,MISS L. Markkanen 8' driving floating Shot,[1628374],1610612762.0,UTA,driving floating,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,8.36,Missed,,,,,,,,,,,,,,,,,,
35,PT08M29.00S,2025-02-22T02:45:08.8Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,8,10,2025-02-22T02:45:08Z,350000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,34.0,3.0,3.0,0.0,,,,,,,,,,
37,PT08M26.00S,2025-02-22T02:45:10.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628983,19.004599211563733,50.245098039215684,1610612760,8,10,2025-02-22T02:46:29Z,370000,False,-1.0,126.0,1,left,MISS S. Gilgeous-Alexander 12' running pullup Shot,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,12.61,Missed,,,,,,,,,,,,,,,,,,
38,PT08M23.00S,2025-02-22T02:45:13.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,8,10,2025-02-22T02:45:19Z,380000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,37.0,3.0,3.0,0.0,,,,,,,,,,
39,PT08M16.00S,2025-02-22T02:45:23.6Z,1,REGULAR,turnover,traveling,[],1642268,,,1610612762,8,10,2025-02-22T02:45:28Z,390000,False,,,0,,I. Collier traveling TURNOVER (1 TO),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,,,,,,,,,,,201639.0,1.0,,,,,,,,
40,PT08M05.00S,2025-02-22T02:45:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631096,6.521024967148489,41.17647058823529,1610612760,8,10,2025-02-22T02:45:52Z,400000,False,44.0,9.0,1,left,MISS C. Holmgren alley-oop Layup,[1631096],1610612760.0,OKC,alley-oop,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
41,PT08M02.00S,2025-02-22T02:45:50.6Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,8,10,2025-02-22T02:45:52Z,410000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:0),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,40.0,1.0,0.0,1.0,,,,,,,,,,
42,PT08M02.00S,2025-02-22T02:45:50.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631096,5.590000152587891,50.0,1610612760,8,12,2025-02-22T02:45:50Z,420000,False,0.0,0.0,1,left,C. Holmgren tip Layup (5 PTS),[1631096],1610612760.0,OKC,tip,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
43,PT07M49.00S,2025-02-22T02:46:03.1Z,1,REGULAR,2pt,Jump Shot,[],1628381,76.2976346911958,32.84313725490196,1610612762,10,12,2025-02-22T02:46:07Z,430000,False,-86.0,170.0,1,right,J. Collins 19' pullup Jump Shot (7 PTS) (I. Collier 3 AST),"[1628381, 1642268]",1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,19.07,Made,7.0,I. Collier,1642268.0,3.0,,,,,,,,,,,,,,
45,PT07M31.00S,2025-02-22T02:46:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,15.982260183968464,49.26470588235294,1610612760,10,12,2025-02-22T02:46:25Z,450000,False,4.0,98.0,1,left,MISS I. Hartenstein 9' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,,,,,,,,,,,,,,,,,
46,PT07M29.00S,2025-02-22T02:46:24.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,10,12,2025-02-22T02:46:25Z,460000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT07M19.00S,2025-02-22T02:46:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,90.48948751642575,46.568627450980394,1610612762,10,12,2025-02-22T02:46:37Z,470000,False,-17.0,37.0,1,right,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
48,PT07M17.00S,2025-02-22T02:46:35.5Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,10,12,2025-02-22T02:46:35Z,480000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,
49,PT07M07.00S,2025-02-22T02:46:45.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628374,74.45795006570303,64.95098039215686,1610612762,10,12,2025-02-22T02:48:52Z,490000,False,75.0,188.0,1,right,MISS L. Markkanen 20' Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,20.2,Missed,,,,,,,,,,,,,,,,,,
50,PT07M02.00S,2025-02-22T02:46:50.4Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,10,12,2025-02-22T02:46:50Z,500000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Right Center,,,,,,,49.0,2.0,1.0,1.0,,,,,,,,,,
51,PT06M53.00S,2025-02-22T02:46:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.017739816031538,60.049019607843135,1610612760,10,14,2025-02-22T02:47:03Z,510000,False,-50.0,32.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (4 PTS) (C. Holmgren 1 AST),"[1628983, 1631096]",1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,4.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,,,,,
53,PT06M39.00S,2025-02-22T02:47:16.0Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612762,10,14,2025-02-22T02:50:36Z,530000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Collins 2 FT),"[1631096, 1628381]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,,1.0,0.0,Collins,1628381.0,,,,
55,PT06M39.00S,2025-02-22T02:47:23.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,10,14,2025-02-22T02:47:23Z,550000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M39.00S,2025-02-22T02:50:09.2Z,1,REGULAR,substitution,out,[],1642268,,,1610612762,10,14,2025-02-22T02:50:32Z,560000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M39.00S,2025-02-22T02:50:09.2Z,1,REGULAR,substitution,out,[],1628392,,,1610612762,10,14,2025-02-22T02:50:32Z,570000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M39.00S,2025-02-22T02:50:09.2Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,10,14,2025-02-22T02:50:32Z,580000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M39.00S,2025-02-22T02:50:09.2Z,1,REGULAR,substitution,in,[],1627936,,,1610612762,10,14,2025-02-22T02:50:32Z,590000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M39.00S,2025-02-22T02:50:47.5Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,10,14,2025-02-22T02:51:05Z,600000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT06M39.00S,2025-02-22T02:50:47.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,10,14,2025-02-22T02:51:05Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,
62,PT06M39.00S,2025-02-22T02:50:47.5Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,10,14,2025-02-22T02:51:05Z,620000,False,,,0,,MISS J. Collins Free Throw 2 of 2,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
63,PT06M36.00S,2025-02-22T02:50:50.5Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,10,14,2025-02-22T02:51:05Z,630000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,
64,PT06M33.00S,2025-02-22T02:51:08.5Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,10,14,2025-02-22T02:51:13Z,640000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (1 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201639.0,1.0,,,,,,,,
65,PT06M17.00S,2025-02-22T02:51:34.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,68.9388961892247,65.93137254901961,1610612762,10,14,2025-02-22T02:51:39Z,650000,False,80.0,239.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
66,PT06M14.00S,2025-02-22T02:51:37.5Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,10,14,2025-02-22T02:52:36Z,660000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,65.0,4.0,3.0,1.0,,,,,,,,,,
67,PT06M14.00S,2025-02-22T02:51:40.4Z,1,REGULAR,foul,personal,[],1629652,,,1610612762,10,14,2025-02-22T02:51:49Z,670000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1631117]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,,1.0,0.0,Kessler,1631117.0,,,,
69,PT06M06.00S,2025-02-22T02:52:13.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628381,79.31997371879106,66.91176470588235,1610612762,10,14,2025-02-22T02:52:18Z,690000,False,85.0,142.0,1,right,MISS J. Collins 16' pullup Shot,[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,16.52,Missed,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2025-02-22T02:52:17.5Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,10,14,2025-02-22T02:52:18Z,700000,False,,,0,,W. Kessler REBOUND (Off:2 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right Center,,,,,,,69.0,5.0,3.0,2.0,,,,,,,,,,
71,PT05M59.00S,2025-02-22T02:52:20.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203903,81.15965834428384,5.147058823529411,1610612762,10,14,2025-02-22T02:52:24Z,710000,False,-224.0,125.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
72,PT05M57.00S,2025-02-22T02:52:22.6Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,10,14,2025-02-22T02:52:22Z,720000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,,,
73,PT05M56.00S,2025-02-22T02:52:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628374,92.72339027595268,58.82352941176471,1610612762,10,14,2025-02-22T02:53:46Z,730000,False,44.0,16.0,1,right,MISS L. Markkanen putback Layup - blocked,"[1628374, 1628983]",1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,
74,PT05M56.00S,2025-02-22T02:52:23.7Z,1,REGULAR,block,,[],1628983,,,1610612762,10,14,2025-02-22T02:52:25Z,740000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2025-02-22T02:52:26.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,10,14,2025-02-22T02:52:28Z,750000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,
76,PT05M50.00S,2025-02-22T02:52:29.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629652,6.389618922470433,43.38235294117647,1610612760,10,16,2025-02-22T02:52:36Z,760000,False,33.0,8.0,1,left,L. Dort running DUNK (2 PTS) (A. Caruso 1 AST),"[1629652, 1627936]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,3.4,Made,2.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
78,PT05M34.00S,2025-02-22T02:52:44.3Z,1,REGULAR,3pt,Jump Shot,[],203903,76.5604467805519,11.519607843137255,1610612762,10,16,2025-02-22T02:54:26Z,780000,False,-192.0,168.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.53,Missed,,,,,,,,,,,,,,,,,,
79,PT05M32.00S,2025-02-22T02:52:46.3Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,10,16,2025-02-22T02:52:49Z,790000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,,,,,78.0,2.0,0.0,2.0,,,,,,,,,,
80,PT05M27.00S,2025-02-22T02:52:51.5Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612762,10,16,2025-02-22T02:52:55Z,800000,False,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1629652]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Dort,1629652.0
81,PT05M27.00S,2025-02-22T02:52:51.5Z,1,REGULAR,steal,,[],1629652,,,1610612760,10,16,2025-02-22T02:52:53Z,810000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
