actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-29T02:41:22.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-29T02:41:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-29T02:41:24.5Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612762,0,0,2024-12-29T02:41:24Z,40000,False,,,0,,Jump Ball W. Kessler vs. J. Embiid: Tip to C. Sexton,"[1629012, 1631117, 203954]",1610612762.0,UTA,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Kessler,1631117.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2024-12-29T02:41:48.2Z,1,REGULAR,turnover,lost ball,[],1642262,,,1610612762,0,0,2024-12-29T02:41:53Z,70000,False,,,0,,C. Williams lost ball TURNOVER (1 TO),"[1642262, 1626162]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Center,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2024-12-29T02:41:48.2Z,1,REGULAR,steal,,[],1626162,,,1610612755,0,0,2024-12-29T02:41:49Z,80000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M30.00S,2024-12-29T02:41:51.4Z,1,REGULAR,turnover,bad pass,[],1626162,,,1610612755,0,0,2024-12-29T02:42:18Z,90000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1629012]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,1.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2024-12-29T02:41:51.4Z,1,REGULAR,steal,,[],1629012,,,1610612762,0,0,2024-12-29T02:41:52Z,100000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
11,PT11M21.00S,2024-12-29T02:42:01.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,71.30420499342969,22.794117647058822,1610612762,0,0,2024-12-29T02:42:35Z,110000,False,-136.0,217.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,25.63,Missed,,,,,,,,,,,,,,,
12,PT11M15.00S,2024-12-29T02:42:07.1Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612755,0,0,2024-12-29T02:42:10Z,120000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT11M06.00S,2024-12-29T02:42:15.6Z,1,REGULAR,3pt,Jump Shot,[],202331,32.14520367936925,49.754901960784316,1610612755,0,3,2024-12-29T02:42:21Z,130000,False,1.0,250.0,1,left,P. George 24' 3PT  (3 PTS) (K. Oubre Jr. 1 AST),"[202331, 1626162]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,24.97,Made,,,,,3.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,
15,PT10M48.00S,2024-12-29T02:42:32.6Z,1,REGULAR,2pt,Jump Shot,[],203903,75.24638633377135,21.323529411764707,1610612762,2,3,2024-12-29T02:42:37Z,150000,False,-143.0,180.0,1,right,J. Clarkson 23' Jump Shot (2 PTS) (C. Sexton 1 AST),"[203903, 1629012]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Left Center,,,,23.03,Made,,,,,2.0,C. Sexton,1629012.0,1.0,,,,,,,
