actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
85,PT04M29.00S,2025-03-01T02:52:27.6Z,1,REGULAR,block,,[],1630545,,,1610612762,26,22,2025-03-01T02:52:29Z,840000,False,,,0,,T. Shannon Jr. BLOCK (1 BLK),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2025-03-01T02:52:27.6Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,26,22,2025-03-01T02:52:31Z,850000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,
87,PT04M24.00S,2025-03-01T02:52:32.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630545,91.5407358738502,45.34313725490196,1610612750,26,22,2025-03-01T02:52:49Z,860000,False,-23.0,27.0,1,right,MISS T. Shannon Jr. running Layup - blocked,"[1630545, 1630231]",1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,Martin,1630231.0,,,,,,,,,,,
88,PT04M24.00S,2025-03-01T02:52:32.6Z,1,REGULAR,block,,[],1630231,,,1610612750,26,22,2025-03-01T02:52:35Z,870000,False,,,0,,K. Martin BLOCK (1 BLK),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT04M18.00S,2025-03-01T02:52:38.6Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,26,22,2025-03-01T02:52:38Z,880000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,87.0,2.0,1.0,1.0,,,,,,,,,,,,,
90,PT04M18.00S,2025-03-01T02:52:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,94.40999984741211,50.0,1610612750,26,24,2025-03-01T02:52:37Z,890000,False,0.0,0.0,1,right,J. McDaniels putback Layup (6 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
91,PT04M01.00S,2025-03-01T02:52:55.8Z,1,REGULAR,turnover,bad pass,[],1630231,,,1610612762,26,24,2025-03-01T02:53:01Z,900000,False,,,0,,K. Martin bad pass TURNOVER (1 TO),"[1630231, 1629675]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Reid,1629675.0
92,PT04M01.00S,2025-03-01T02:52:55.8Z,1,REGULAR,steal,,[],1629675,,,1610612750,26,24,2025-03-01T02:52:59Z,910000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
93,PT03M56.00S,2025-03-01T02:53:01.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630183,89.43823915900131,48.03921568627451,1610612750,26,26,2025-03-01T02:54:13Z,920000,False,-10.0,47.0,1,right,J. McDaniels driving floating Jump Shot (8 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,8.0,,,,,,,,,,,,N. Reid,1629675.0,1.0,,,
94,PT03M38.00S,2025-03-01T02:53:18.5Z,1,REGULAR,3pt,Jump Shot,[],1642262,3.892904073587385,95.58823529411765,1610612762,26,26,2025-03-01T02:53:30Z,930000,False,-228.0,-16.0,1,left,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
95,PT03M35.00S,2025-03-01T02:53:21.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,26,26,2025-03-01T02:58:04Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,,94.0,,,,,,,,,,,,,,,,
97,PT03M35.00S,2025-03-01T02:53:56.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,26,26,2025-03-01T02:58:04Z,960000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,26,26,2025-03-01T02:58:04Z,965000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,out,[],1630545,,,1610612762,26,26,2025-03-01T02:58:04Z,967500,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,out,[],201144,,,1610612762,26,26,2025-03-01T02:58:04Z,969375,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,in,[],1642271,,,1610612762,26,26,2025-03-01T02:58:04Z,969687,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,in,[],1641740,,,1610612762,26,26,2025-03-01T02:58:04Z,969843,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,in,[],1630568,,,1610612762,26,26,2025-03-01T02:58:04Z,969921,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,in,[],1628978,,,1610612762,26,26,2025-03-01T02:58:04Z,969960,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M35.00S,2025-03-01T02:54:22.1Z,1,REGULAR,substitution,out,[],1629675,,,1610612762,26,26,2025-03-01T02:59:15Z,969980,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M27.00S,2025-03-01T02:57:20.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,30.831143232588698,34.31372549019608,1610612762,29,26,2025-03-01T03:17:16Z,980000,False,78.0,237.0,1,left,B. Sensabaugh 24' 3PT pullup (9 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Center,24.99,Made,9.0,,,,,,,,,,,,,,,,,
110,PT03M10.00S,2025-03-01T02:57:38.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,72.09264126149803,22.058823529411764,1610612750,29,26,2025-03-01T02:57:45Z,1000000,False,-140.0,210.0,1,right,MISS D. DiVincenzo 25' step back 3PT,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
111,PT03M06.00S,2025-03-01T02:57:41.6Z,1,REGULAR,rebound,offensive,[],1641740,,,1610612750,29,26,2025-03-01T02:57:41Z,1010000,False,,,0,,J. Clark REBOUND (Off:1 Def:0),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,,,
112,PT03M06.00S,2025-03-01T02:57:43.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,92.85479632063075,54.65686274509803,1610612750,29,28,2025-03-01T02:58:42Z,1020000,False,23.0,15.0,1,right,L. Garza cutting Layup (2 PTS) (J. Clark 1 AST),"[1630568, 1641740]",1610612750.0,MIN,cutting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,2.75,Made,2.0,,,,,,,,,,,,J. Clark,1641740.0,1.0,,,
114,PT03M06.00S,2025-03-01T02:57:46.4Z,1,REGULAR,foul,personal,['1freethrow'],1642271,,,1610612750,29,28,2025-03-01T02:57:55Z,1040000,False,,,0,,K. Filipowski shooting personal FOUL (1 PF) (Garza 1 FT),"[1642271, 1630568]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Garza,1630568.0,,,,,,
116,PT03M06.00S,2025-03-01T02:58:09.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630568,,,1610612750,29,28,2025-03-01T02:58:11Z,1060000,False,,,0,,MISS L. Garza Free Throw 1 of 1,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
117,PT03M05.00S,2025-03-01T02:58:10.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,29,28,2025-03-01T02:58:10Z,1070000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,
118,PT02M46.00S,2025-03-01T02:58:29.8Z,1,REGULAR,3pt,Jump Shot,[],1642262,4.155716162943495,95.83333333333334,1610612762,32,28,2025-03-01T02:58:34Z,1080000,False,-229.0,-13.0,1,left,C. Williams 3PT  (3 PTS) (K. George 1 AST),"[1642262, 1641718]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,22.96,Made,3.0,,,,,,,,,,,,K. George,1641718.0,1.0,,,
120,PT02M32.00S,2025-03-01T02:58:42.7Z,1,REGULAR,3pt,Jump Shot,[],1630568,70.25295663600527,26.225490196078432,1610612750,32,31,2025-03-01T02:58:46Z,1100000,False,-119.0,227.0,1,right,L. Garza 25' 3PT  (5 PTS) (N. Alexander-Walker 2 AST),"[1630568, 1629638]",1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,25.63,Made,5.0,,,,,,,,,,,,N. Alexander-Walker,1629638.0,2.0,,,
122,PT02M24.00S,2025-03-01T02:58:50.3Z,1,REGULAR,3pt,Jump Shot,[],1641729,17.559132720105126,93.13725490196079,1610612762,35,31,2025-03-01T02:59:08Z,1120000,False,-216.0,113.0,1,left,B. Sensabaugh 24' 3PT  (12 PTS) (K. George 2 AST),"[1641729, 1641718]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,24.33,Made,12.0,,,,,,,,,,,,K. George,1641718.0,2.0,,,
124,PT02M12.00S,2025-03-01T02:59:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629638,87.07293035479631,3.6764705882352944,1610612750,35,34,2025-03-01T02:59:42Z,1140000,False,-232.0,69.0,1,right,N. Alexander-Walker 24' 3PT  (5 PTS) (J. McDaniels 3 AST),"[1629638, 1630183]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,24.17,Made,5.0,,,,,,,,,,,,J. McDaniels,1630183.0,3.0,,,
127,PT01M47.00S,2025-03-01T02:59:28.2Z,1,REGULAR,2pt,Jump Shot,[],1642262,25.18068331143233,39.46078431372549,1610612762,35,34,2025-03-01T02:59:35Z,1160000,False,53.0,184.0,1,left,MISS C. Williams 19' pullup Shot,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,16-24 Center,19.16,Missed,,,,,,,,,,,,,,,,,,
128,PT01M47.00S,2025-03-01T02:59:28.2Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,35,34,2025-03-01T02:59:35Z,1170000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,
129,PT01M37.00S,2025-03-01T02:59:44.0Z,1,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612750,35,34,2025-03-01T02:59:49Z,1180000,False,,,0,,C. Williams shooting personal FOUL (1 PF) (Garza 2 FT),"[1642262, 1630568]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,1.0,0.0,Garza,1630568.0,,,,,,
131,PT01M37.00S,2025-03-01T03:00:07.5Z,1,REGULAR,freethrow,1 of 2,[],1630568,,,1610612750,35,34,2025-03-01T03:00:07Z,1200000,False,,,0,,MISS L. Garza Free Throw 1 of 2,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT01M37.00S,2025-03-01T03:00:07.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,35,34,2025-03-01T03:00:07Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,
133,PT01M37.00S,2025-03-01T03:00:08.2Z,1,REGULAR,substitution,out,[],1629638,,,1610612750,35,34,2025-03-01T03:00:10Z,1220000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M37.00S,2025-03-01T03:00:08.2Z,1,REGULAR,substitution,in,[],1642265,,,1610612750,35,34,2025-03-01T03:00:10Z,1230000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M37.00S,2025-03-01T03:00:08.2Z,1,REGULAR,substitution,out,[],1641729,,,1610612750,35,34,2025-03-01T03:00:29Z,1240000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M37.00S,2025-03-01T03:00:08.2Z,1,REGULAR,substitution,in,[],1630531,,,1610612750,35,34,2025-03-01T03:00:29Z,1250000,False,,,0,,SUB in: J. Springer,[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M37.00S,2025-03-01T03:00:35.3Z,1,REGULAR,freethrow,2 of 2,[],1630568,,,1610612750,35,35,2025-03-01T03:00:35Z,1260000,False,,,0,,L. Garza Free Throw 2 of 2 (6 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
140,PT01M22.00S,2025-03-01T03:00:51.8Z,1,REGULAR,turnover,bad pass,[],1642271,,,1610612762,35,35,2025-03-01T03:00:57Z,1270000,False,,,0,,K. Filipowski bad pass TURNOVER (1 TO),"[1642271, 1630183]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,McDaniels,1630183.0
141,PT01M22.00S,2025-03-01T03:00:51.8Z,1,REGULAR,steal,,[],1630183,,,1610612750,35,35,2025-03-01T03:00:54Z,1280000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M14.00S,2025-03-01T03:00:59.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,68.15045992115637,72.79411764705883,1610612750,35,38,2025-03-01T03:01:04Z,1290000,False,114.0,247.0,1,right,D. DiVincenzo 27' 3PT  (3 PTS) (J. McDaniels 4 AST),"[1628978, 1630183]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,27.19,Made,3.0,,,,,,,,,,,,J. McDaniels,1630183.0,4.0,,,
144,PT00M53.50S,2025-03-01T03:01:20.0Z,1,REGULAR,3pt,Jump Shot,[],1642262,21.369908015768726,8.57843137254902,1610612762,38,38,2025-03-01T03:01:24Z,1310000,False,207.0,148.0,1,left,C. Williams 25' 3PT  (6 PTS) (J. Springer 1 AST),"[1642262, 1630531]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,25.48,Made,6.0,,,,,,,,,,,,J. Springer,1630531.0,1.0,,,
146,PT00M41.70S,2025-03-01T03:01:34.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,85.3646517739816,36.76470588235294,1610612750,38,40,2025-03-01T03:01:44Z,1330000,False,-66.0,85.0,1,right,J. McDaniels 10' driving floating Jump Shot (10 PTS) (D. DiVincenzo 1 AST),"[1630183, 1628978]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,10.78,Made,10.0,,,,,,,,,,,,D. DiVincenzo,1628978.0,1.0,,,
148,PT00M30.40S,2025-03-01T03:01:55.0Z,1,REGULAR,3pt,Jump Shot,[],1641718,28.86005256241787,73.0392156862745,1610612762,38,40,2025-03-01T03:02:00Z,1350000,False,-115.0,219.0,1,left,MISS K. George 24' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
149,PT00M27.90S,2025-03-01T03:01:57.5Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,38,40,2025-03-01T03:02:00Z,1360000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,
150,PT00M07.30S,2025-03-01T03:02:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630183,68.01905387647832,58.57843137254902,1610612750,38,40,2025-03-01T03:02:23Z,1370000,False,43.0,248.0,1,right,MISS J. McDaniels 25' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
151,PT00M04.50S,2025-03-01T03:02:20.8Z,1,REGULAR,rebound,defensive,[],1630531,,,1610612762,38,40,2025-03-01T03:02:23Z,1380000,False,,,0,,J. Springer REBOUND (Off:0 Def:1),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Center,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,
152,PT00M00.70S,2025-03-01T03:02:24.5Z,1,REGULAR,2pt,Jump Shot,[],1630531,30.56833114323259,55.392156862745104,1610612762,38,40,2025-03-01T03:04:53Z,1390000,False,-27.0,235.0,1,left,MISS J. Springer 23' pullup Shot,[1630531],1610612762.0,UTA,pullup,,,Springer,J. Springer,,,,,Mid-Range,16-24 Center,23.63,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.70S,2025-03-01T03:02:24.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,38,40,2025-03-01T03:02:29Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,152.0,,,,,,,,,,,,,,,,
154,PT00M00.00S,2025-03-01T03:02:27.6Z,1,REGULAR,period,end,[],0,,,1610612762,38,40,2025-03-01T03:02:27Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,38,40,2025-03-01T03:05:18Z,1420000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,out,['startperiod'],1641718,,,1610612762,38,40,2025-03-01T03:05:18Z,1430000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,out,['startperiod'],1630231,,,1610612762,38,40,2025-03-01T03:05:18Z,1440000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,out,['startperiod'],1630183,,,1610612762,38,40,2025-03-01T03:05:18Z,1450000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,in,['startperiod'],1628381,,,1610612762,38,40,2025-03-01T03:05:18Z,1460000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,in,['startperiod'],1629012,,,1610612762,38,40,2025-03-01T03:05:18Z,1470000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,in,['startperiod'],1642268,,,1610612762,38,40,2025-03-01T03:05:18Z,1480000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-03-01T03:04:55.3Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612762,38,40,2025-03-01T03:05:18Z,1490000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-03-01T03:05:16.8Z,2,REGULAR,period,start,[],0,,,1610612750,38,40,2025-03-01T03:05:18Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M50.00S,2025-03-01T03:05:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,73.01248357424441,13.970588235294118,1610612750,38,40,2025-03-01T03:05:30Z,1510000,False,-180.0,201.0,1,right,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
165,PT11M47.00S,2025-03-01T03:05:28.8Z,2,REGULAR,rebound,offensive,[],1642265,,,1610612750,38,40,2025-03-01T03:05:28Z,1520000,False,,,0,,R. Dillingham REBOUND (Off:1 Def:0),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,,164.0,1.0,0.0,1.0,,,,,,,,,,,,,
166,PT11M33.00S,2025-03-01T03:05:42.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629675,84.44480946123521,52.450980392156865,1610612750,38,40,2025-03-01T03:05:46Z,1530000,False,12.0,94.0,1,right,MISS N. Reid 9' floating Shot,[1629675],1610612750.0,MIN,floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,9.45,Missed,,,,,,,,,,,,,,,,,,
167,PT11M31.00S,2025-03-01T03:05:44.1Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,38,40,2025-03-01T03:05:46Z,1540000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,,,
168,PT11M18.00S,2025-03-01T03:05:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,18.084756898817346,59.55882352941176,1610612762,40,40,2025-03-01T03:06:02Z,1550000,False,-48.0,117.0,1,left,J. Collins 12' pullup Jump Shot (12 PTS) (C. Sexton 2 AST),"[1628381, 1629012]",1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.69,Made,12.0,,,,,,,,,,,,C. Sexton,1629012.0,2.0,,,
170,PT11M05.00S,2025-03-01T03:06:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630568,93.51182654402102,94.85294117647058,1610612750,40,40,2025-03-01T03:06:15Z,1570000,False,224.0,8.0,1,right,MISS L. Garza 3PT,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Right Corner 3,24+ Right,22.45,Missed,,,,,,,,,,,,,,,,,,
171,PT11M04.00S,2025-03-01T03:06:10.8Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,40,40,2025-03-01T03:06:15Z,1580000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,170.0,4.0,3.0,1.0,,,,,,,,,,,,,
172,PT10M41.00S,2025-03-01T03:06:34.7Z,2,REGULAR,2pt,Jump Shot,[],1629012,11.514454664914586,32.59803921568628,1610612762,40,40,2025-03-01T03:06:38Z,1590000,False,87.0,56.0,1,left,MISS C. Sexton 10' driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,10.33,Missed,,,,,,,,,,,,,,,,,,
173,PT10M39.00S,2025-03-01T03:06:36.3Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,40,40,2025-03-01T03:06:36Z,1600000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,
