actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-28T01:11:05.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-28T01:11:05Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-28T01:11:07.7Z,1,REGULAR,jumpball,recovered,[],1642268,,,1610612762,0,0,2025-03-28T01:11:07Z,40000,False,,,0,,Jump Ball W. Kessler vs. A. Sengun: Tip to I. Collier,"[1642268, 1631117, 1630578]",1610612762.0,UTA,startperiod,I. Collier,1642268.0,Collier,I. Collier,Kessler,1631117.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-03-28T01:11:19.3Z,1,REGULAR,2pt,Jump Shot,[],1642262,21.681997371879106,42.62408088235294,1610612762,2,0,2025-03-28T01:11:40Z,70000,False,37.0,151.0,1,left,C. Williams 15' pullup Jump Shot (2 PTS) (C. Sexton 1 AST),"[1642262, 1629012]",1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Mid-Range,8-16 Center,15.57,Made,2.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-03-28T01:11:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,91.98423127463863,55.69087009803921,1610612745,2,0,2025-03-28T01:12:18Z,90000,False,28.0,23.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
10,PT11M23.00S,2025-03-28T01:11:43.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,2,0,2025-03-28T01:12:18Z,100000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2025-03-28T01:11:51.4Z,1,REGULAR,3pt,Jump Shot,[],1642271,24.26084099868594,15.931372549019606,1610612762,2,0,2025-03-28T01:12:33Z,110000,False,170.0,176.0,1,left,MISS K. Filipowski 24' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,24.46,Missed,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2025-03-28T01:11:54.4Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,2,0,2025-03-28T01:12:33Z,120000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M52.00S,2025-03-28T01:12:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.5611038107753,44.61167279411765,1610612745,2,2,2025-03-28T01:12:55Z,130000,False,-27.0,8.0,1,right,A. Sengun reverse Layup (2 PTS) (D. Brooks 1 AST),"[1630578, 1628415]",1610612745.0,HOU,reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.81,Made,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
15,PT10M42.00S,2025-03-28T01:12:26.6Z,1,REGULAR,foul,personal,[],1641708,,,1610612762,2,2,2025-03-28T01:13:14Z,150000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1642271]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,204058.0,1.0,0.0,Filipowski,1642271.0,,,,,
17,PT10M39.00S,2025-03-28T01:12:46.2Z,1,REGULAR,2pt,Layup,[],1629012,9.855453350854134,29.143688725490193,1610612762,2,2,2025-03-28T01:13:34Z,170000,False,104.0,40.0,1,left,MISS C. Sexton 11' driving finger roll Layup,[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,11.17,Missed,,,,,,,,,,,,,,,,,,
18,PT10M36.00S,2025-03-28T01:12:49.2Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,2,2,2025-03-28T01:13:34Z,180000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M29.00S,2025-03-28T01:12:53.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,70.74572930354796,25.0,1610612745,2,5,2025-03-28T01:13:56Z,190000,False,-125.0,222.0,1,right,D. Brooks 25' 3PT running pullup (3 PTS) (A. Thompson 1 AST),"[1628415, 1641708]",1610612745.0,HOU,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.52,Made,3.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,,
21,PT10M04.00S,2025-03-28T01:13:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,15.11169513797634,38.45741421568627,1610612762,2,5,2025-03-28T01:14:27Z,210000,False,58.0,90.0,1,left,MISS C. Sexton 10' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,10.65,Missed,,,,,,,,,,,,,,,,,,
22,PT10M03.00S,2025-03-28T01:13:20.3Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,2,5,2025-03-28T01:14:27Z,220000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,
23,PT09M58.00S,2025-03-28T01:13:24.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,76.5604467805519,12.009803921568627,1610612745,2,5,2025-03-28T01:14:42Z,230000,False,-190.0,168.0,1,right,MISS J. Green 25' running 3PT,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2025-03-28T01:13:26.8Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,2,5,2025-03-28T01:14:42Z,240000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M42.00S,2025-03-28T01:13:42.7Z,1,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,2,5,2025-03-28T01:15:30Z,250000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (1 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202026.0,,,,,1.0,,,,
26,PT09M31.00S,2025-03-28T01:14:07.0Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612745,2,5,2025-03-28T01:15:47Z,260000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Sengun 2 FT),"[1629012, 1630578]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Sengun,1630578.0,,,,,
28,PT09M31.00S,2025-03-28T01:14:37.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,2,6,2025-03-28T01:14:37Z,280000,False,,,0,,A. Sengun Free Throw 1 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
29,PT09M31.00S,2025-03-28T01:14:57.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,2,7,2025-03-28T01:14:57Z,290000,False,,,0,,A. Sengun Free Throw 2 of 2 (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
30,PT09M11.00S,2025-03-28T01:15:21.3Z,1,REGULAR,3pt,Jump Shot,[],1642262,5.519053876478324,4.8789828431372655,1610612762,2,7,2025-03-28T01:16:35Z,300000,False,226.0,-1.0,1,left,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
31,PT09M08.00S,2025-03-28T01:15:24.3Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,2,7,2025-03-28T01:16:35Z,310000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,
32,PT09M05.00S,2025-03-28T01:15:26.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,8.672798948751648,56.495098039215684,1610612762,4,7,2025-03-28T01:16:41Z,320000,False,-32.0,29.0,1,left,C. Sexton cutting Layup (2 PTS) (W. Kessler 1 AST),"[1629012, 1631117]",1610612762.0,UTA,cutting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.36,Made,2.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
34,PT08M54.00S,2025-03-28T01:15:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,94.48094612352168,44.584865196078425,1610612745,4,9,2025-03-28T01:17:15Z,340000,False,-27.0,-1.0,1,right,A. Thompson cutting Layup (2 PTS) (F. VanVleet 1 AST),"[1641708, 1627832]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.71,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
36,PT08M41.00S,2025-03-28T01:15:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,11.432325886990796,42.37898284313726,1610612762,4,9,2025-03-28T01:21:38Z,360000,False,38.0,55.0,1,left,MISS C. Sexton 6' driving Layup - blocked,"[1629012, 1630578]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,Sengun,1630578.0,,
