actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
22,PT09M52.00S,2025-02-14T02:13:16.1Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612762,3,4,2025-02-14T02:15:20Z,220000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1627739]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,,,,,1.0,Dunn,1627739.0,,,,,,
33,PT09M52.00S,2025-02-14T02:13:16.1Z,1,REGULAR,steal,,[],1627739,,,1610612746,3,4,2025-02-14T02:15:20Z,225000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
23,PT09M40.00S,2025-02-14T02:13:43.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,87.59855453350855,62.745098039215684,1610612746,3,6,2025-02-14T02:13:59Z,230000,False,64.0,64.0,1,right,I. Zubac 9' turnaround Hook (2 PTS) (J. Harden 2 AST),"[1627826, 201935]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,9.04,Made,,,,,,,,,,,,,2.0,J. Harden,201935.0,2.0,,
25,PT09M30.00S,2025-02-14T02:13:53.0Z,1,REGULAR,3pt,Jump Shot,[],1628381,6.915243101182654,2.941176470588235,1610612762,6,6,2025-02-14T02:13:57Z,250000,False,235.0,13.0,1,left,J. Collins 3PT  (6 PTS) (S. Mykhailiuk 1 AST),"[1628381, 1629004]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,,,,,,,,,6.0,S. Mykhailiuk,1629004.0,1.0,,
27,PT09M13.00S,2025-02-14T02:14:13.4Z,1,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612746,6,6,2025-02-14T02:14:31Z,270000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Harden 2 FT),"[1629004, 201935]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2004.0,1.0,0.0,Harden,201935.0,,,,,,,,,
29,PT09M13.00S,2025-02-14T02:14:38.9Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,6,7,2025-02-14T02:14:38Z,290000,False,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
30,PT09M13.00S,2025-02-14T02:14:58.0Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,6,8,2025-02-14T02:14:58Z,300000,False,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
31,PT09M03.00S,2025-02-14T02:15:10.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,7.30946123521682,57.84313725490197,1610612762,8,8,2025-02-14T02:15:15Z,310000,False,-39.0,16.0,1,left,K. Filipowski alley-oop DUNK (2 PTS) (I. Collier 2 AST),"[1642271, 1642268]",1610612762.0,UTA,alley-oop,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,,,,,,,,,2.0,I. Collier,1642268.0,2.0,,
34,PT08M41.00S,2025-02-14T02:15:32.7Z,1,REGULAR,3pt,Jump Shot,[],1626181,71.17279894875165,19.852941176470587,1610612746,8,11,2025-02-14T02:15:37Z,330000,False,-151.0,218.0,1,right,N. Powell 26' 3PT  (5 PTS) (J. Harden 3 AST),"[1626181, 201935]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.54,Made,,,,,,,,,,,,,5.0,J. Harden,201935.0,3.0,,
37,PT08M28.00S,2025-02-14T02:15:44.3Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,8,11,2025-02-14T02:15:48Z,350000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1627739]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Dunn,1627739.0,,,,,,
38,PT08M28.00S,2025-02-14T02:15:44.3Z,1,REGULAR,steal,,[],1627739,,,1610612746,8,11,2025-02-14T02:21:02Z,360000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
39,PT08M15.00S,2025-02-14T02:15:57.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,83.26215505913272,63.725490196078425,1610612746,8,11,2025-02-14T02:16:03Z,370000,False,69.0,105.0,1,right,MISS J. Harden 12' step back Shot,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Right,12.53,Missed,,,,,,,,,,,,,,,,,,
40,PT08M12.00S,2025-02-14T02:16:00.7Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,8,11,2025-02-14T02:16:03Z,380000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Right,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M04.00S,2025-02-14T02:16:09.4Z,1,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,8,11,2025-02-14T02:16:16Z,390000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (2 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,,2004.0,,,,,2.0,,,,,,,,
43,PT07M50.00S,2025-02-14T02:16:49.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,77.61169513797634,53.431372549019606,1610612746,8,11,2025-02-14T02:16:54Z,410000,False,17.0,158.0,1,right,MISS N. Powell 15' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,15.89,Missed,,,,,,,,,,,,,,,,,,
44,PT07M47.00S,2025-02-14T02:16:52.4Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612746,8,11,2025-02-14T02:16:54Z,420000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Center,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT07M34.00S,2025-02-14T02:17:04.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201935,77.08607095926413,8.333333333333332,1610612746,8,11,2025-02-14T02:17:11Z,430000,False,-208.0,163.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
46,PT07M33.00S,2025-02-14T02:17:05.9Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,8,11,2025-02-14T02:17:11Z,440000,False,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,0.0,1.0,,,,,,,,,,,,,,
47,PT07M33.00S,2025-02-14T02:17:09.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,8,11,2025-02-14T02:17:15Z,450000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,,,,,,,,,,,,,
49,PT07M23.00S,2025-02-14T02:17:43.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629004,29.122864651773984,25.0,1610612762,11,11,2025-02-14T02:17:47Z,470000,False,125.0,221.0,1,left,S. Mykhailiuk 25' 3PT  (3 PTS) (I. Collier 3 AST),"[1629004, 1642268]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,,,,,,,3.0,I. Collier,1642268.0,3.0,,
51,PT07M10.00S,2025-02-14T02:17:56.5Z,1,REGULAR,3pt,Jump Shot,[],1627884,76.95466491458606,12.990196078431374,1610612746,11,11,2025-02-14T02:18:01Z,490000,False,-185.0,164.0,1,right,MISS D. Jones Jr. 24' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
52,PT07M07.00S,2025-02-14T02:17:59.5Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,11,11,2025-02-14T02:18:01Z,500000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT06M59.00S,2025-02-14T02:18:07.6Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,11,11,2025-02-14T02:18:11Z,510000,False,,,0,,I. Collier bad pass TURNOVER (3 TO),"[1642268, 1627826]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,Zubac,1627826.0,,,,,,
54,PT06M59.00S,2025-02-14T02:18:07.6Z,1,REGULAR,steal,,[],1627826,,,1610612746,11,11,2025-02-14T02:18:09Z,520000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
55,PT06M52.00S,2025-02-14T02:18:14.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,79.05716162943496,7.8431372549019605,1610612746,11,11,2025-02-14T02:18:20Z,530000,False,-211.0,144.0,1,right,MISS N. Powell 25' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2025-02-14T02:18:18.4Z,1,REGULAR,rebound,defensive,[],1642268,,,1610612762,11,11,2025-02-14T02:18:20Z,540000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M44.00S,2025-02-14T02:18:22.4Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,11,11,2025-02-14T02:18:26Z,550000,False,,,0,,I. Collier bad pass TURNOVER (4 TO),"[1642268, 1626181]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,4.0,Powell,1626181.0,,,,,,
58,PT06M44.00S,2025-02-14T02:18:22.4Z,1,REGULAR,steal,,[],1626181,,,1610612746,11,11,2025-02-14T02:18:24Z,560000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
59,PT06M37.00S,2025-02-14T02:18:30.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627739,91.27792378449409,43.872549019607845,1610612746,11,11,2025-02-14T02:19:43Z,570000,False,-31.0,29.0,1,right,MISS K. Dunn running finger roll Layup,[1627739],1610612746.0,LAC,running finger roll,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
60,PT06M36.00S,2025-02-14T02:18:31.4Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,11,11,2025-02-14T02:18:36Z,580000,False,,,0,,I. Zubac REBOUND (Off:2 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,59.0,2.0,0.0,2.0,,,,,,,,,,,,,,
61,PT06M36.00S,2025-02-14T02:18:34.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,11,13,2025-02-14T02:18:34Z,590000,False,0.0,0.0,1,right,I. Zubac tip DUNK (4 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,4.0,,,,,
62,PT06M36.00S,2025-02-14T02:18:44.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,11,13,2025-02-14T02:18:44Z,600000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M36.00S,2025-02-14T02:21:11.5Z,1,REGULAR,substitution,out,[],1629004,,,1610612762,11,13,2025-02-14T02:21:18Z,620000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M36.00S,2025-02-14T02:21:11.5Z,1,REGULAR,substitution,in,[],1630695,,,1610612762,11,13,2025-02-14T02:21:18Z,630000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M36.00S,2025-02-14T02:21:11.5Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,11,13,2025-02-14T02:21:18Z,640000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M36.00S,2025-02-14T02:21:11.5Z,1,REGULAR,substitution,out,[],1642271,,,1610612762,11,13,2025-02-14T02:21:33Z,650000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2025-02-14T02:22:10.9Z,1,REGULAR,3pt,Jump Shot,[],1628381,24.129434954007884,12.745098039215685,1610612762,11,13,2025-02-14T02:22:16Z,670000,False,186.0,174.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
71,PT06M10.00S,2025-02-14T02:22:13.9Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,11,13,2025-02-14T02:22:16Z,680000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
72,PT05M59.00S,2025-02-14T02:22:23.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,87.59855453350855,41.17647058823529,1610612746,11,13,2025-02-14T02:22:28Z,690000,False,-44.0,64.0,1,right,MISS I. Zubac 7' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.78,Missed,,,,,,,,,,,,,,,,,,
73,PT05M58.00S,2025-02-14T02:22:24.6Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612762,11,13,2025-02-14T02:22:28Z,700000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT05M49.00S,2025-02-14T02:22:34.8Z,1,REGULAR,3pt,Jump Shot,[],1628381,6.83311432325887,4.189644607843137,1610612762,11,13,2025-02-14T02:31:38Z,710000,False,229.0,12.0,1,left,MISS J. Collins 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2025-02-14T02:22:38.8Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612746,11,13,2025-02-14T02:31:38Z,720000,False,,,0,,K. Dunn REBOUND (Off:1 Def:3),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,,,74.0,4.0,3.0,1.0,,,,,,,,,,,,,,
76,PT05M41.00S,2025-02-14T02:22:46.3Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612746,11,13,2025-02-14T02:22:51Z,730000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Zubac 2 FT),"[1628381, 1627826]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,
78,PT05M41.00S,2025-02-14T02:23:13.7Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,11,14,2025-02-14T02:23:13Z,750000,False,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
79,PT05M41.00S,2025-02-14T02:23:14.4Z,1,REGULAR,substitution,out,[],1642268,,,1610612746,11,14,2025-02-14T02:23:33Z,760000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M41.00S,2025-02-14T02:23:14.4Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,11,14,2025-02-14T02:23:33Z,770000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M41.00S,2025-02-14T02:23:14.4Z,1,REGULAR,substitution,in,[],1642262,,,1610612746,11,14,2025-02-14T02:23:33Z,780000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M41.00S,2025-02-14T02:23:14.4Z,1,REGULAR,substitution,in,[],1641729,,,1610612746,11,14,2025-02-14T02:23:33Z,790000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M41.00S,2025-02-14T02:23:35.0Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,11,15,2025-02-14T02:23:35Z,800000,False,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
84,PT05M24.00S,2025-02-14T02:23:53.6Z,1,REGULAR,3pt,Jump Shot,[],1628374,25.04927726675427,84.06862745098039,1610612762,14,15,2025-02-14T02:23:58Z,810000,False,-170.0,183.0,1,left,L. Markkanen 25' 3PT  (3 PTS) (K. George 1 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.0,Made,,,,,,,,,,,,,3.0,K. George,1641718.0,1.0,,
86,PT05M14.00S,2025-02-14T02:24:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,92.9862023653088,43.13725490196079,1610612746,14,15,2025-02-14T02:24:32Z,830000,False,-34.0,13.0,1,right,MISS D. Jones Jr. cutting Layup,[1627884],1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
87,PT05M11.00S,2025-02-14T02:24:05.9Z,1,REGULAR,rebound,defensive,[],1630695,,,1610612762,14,15,2025-02-14T02:24:07Z,840000,False,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT05M11.00S,2025-02-14T02:24:06.5Z,1,REGULAR,turnover,lost ball,[],1630695,,,1610612762,14,15,2025-02-14T02:24:11Z,850000,False,,,0,,M. Potter lost ball TURNOVER (1 TO),"[1630695, 1627884]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Jones Jr.,1627884.0,,,,,,
