actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-18T01:12:07.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-18T01:12:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-18T01:12:10.3Z,1,REGULAR,jumpball,recovered,[],1642268,,,1610612762,0,0,2025-03-18T01:12:10Z,40000,False,,,0,,Jump Ball W. Kessler vs. N. Vučević: Tip to I. Collier,"[1642268, 1631117, 202696]",1610612762.0,UTA,startperiod,I. Collier,1642268.0,Collier,I. Collier,Kessler,1631117.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-03-18T01:12:20.5Z,1,REGULAR,3pt,Jump Shot,[],1631117,32.670827858081466,57.35294117647059,1610612762,0,0,2025-03-18T01:12:25Z,70000,False,-37.0,255.0,1,left,MISS W. Kessler 25' 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-03-18T01:12:23.5Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,0,0,2025-03-18T01:12:25Z,80000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2025-03-18T01:12:30.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,91.5407358738502,44.85294117647059,1610612741,0,2,2025-03-18T01:12:37Z,90000,False,-26.0,27.0,1,right,K. Huerter cutting Layup (2 PTS) (C. White 1 AST),"[1628989, 1629632]",1610612741.0,CHI,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,2.0,C. White,1629632.0,1.0,,,,,,,,,,
11,PT11M25.00S,2025-03-18T01:12:41.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,32.670827858081466,48.28431372549019,1610612762,0,2,2025-03-18T01:12:46Z,110000,False,9.0,255.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
12,PT11M22.00S,2025-03-18T01:12:44.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,0,2,2025-03-18T01:12:46Z,120000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,11.0,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2025-03-18T01:13:02.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.7562417871222,12.990196078431374,1610612741,0,5,2025-03-18T01:13:07Z,140000,False,-185.0,251.0,1,right,C. White 31' 3PT  (3 PTS) (T. Jones 1 AST),"[1629632, 1630200]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,31.15,Made,,,,,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,
16,PT10M50.00S,2025-03-18T01:13:21.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,22.815374507227332,88.97058823529412,1610612762,0,5,2025-03-18T01:13:27Z,160000,False,-195.0,162.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2025-03-18T01:13:24.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,0,5,2025-03-18T01:13:27Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,16.0,,,,,,,,,,,,,,,,,
