actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
30,PT09M41.00S,2024-12-14T02:44:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.57621550591328,47.30392156862745,1610612756,9,9,2024-12-14T02:44:14Z,300000,False,-13.0,92.0,1,right,MISS T. Jones 9' floating Shot,[1626145],1610612756.0,PHX,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,9.35,Missed,,,,,,,,,,,,,,,
31,PT09M37.00S,2024-12-14T02:44:13.8Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,9,9,2024-12-14T02:44:14Z,310000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,
32,PT09M28.00S,2024-12-14T02:44:22.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,7.440867279894875,50.0,1610612762,11,9,2024-12-14T02:46:11Z,320000,False,0.0,17.0,1,left,W. Kessler alley-oop DUNK (8 PTS) (J. Collins 1 AST),"[1631117, 1628381]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,1.74,Made,,,,,8.0,J. Collins,1628381.0,1.0,,,,,,,
34,PT09M12.00S,2024-12-14T02:44:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,80.6340341655716,44.36274509803921,1610612756,11,11,2024-12-14T02:46:49Z,340000,False,-28.0,130.0,1,right,K. Durant 13' turnaround fadeaway Jump Shot (5 PTS) (R. O'Neale 1 AST),"[201142, 1626220]",1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,13.25,Made,,,,,5.0,R. O'Neale,1626220.0,1.0,,,,,,,
36,PT09M10.00S,2024-12-14T02:44:48.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,11,11,2024-12-14T02:44:48Z,360000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M58.00S,2024-12-14T02:47:50.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.225361366622867,66.42156862745098,1610612762,14,11,2024-12-14T02:48:46Z,370000,False,-82.0,241.0,1,left,L. Markkanen 25' 3PT  (3 PTS) (K. George 3 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,25.46,Made,,,,,3.0,K. George,1641718.0,3.0,,,,,,,
67,PT08M28.00S,2024-12-14T02:48:05.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,14,11,2024-12-14T02:51:46Z,385000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,24+ Center,,,,,,,,,,,,,,2004.0,,,,,,
41,PT08M13.00S,2024-12-14T02:48:36.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,4.944152431011826,55.63725490196079,1610612762,14,11,2024-12-14T02:51:51Z,410000,False,-28.0,-6.0,1,left,MISS J. Collins driving reverse Layup - blocked,"[1628381, 203994]",1610612762.0,UTA,driving reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,2.88,Missed,,,,,,,,,,,,,,Nurkić,203994.0
42,PT08M13.00S,2024-12-14T02:48:36.0Z,1,REGULAR,block,,[],203994,,,1610612762,14,11,2024-12-14T02:48:37Z,420000,False,,,0,,J. Nurkić BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M11.00S,2024-12-14T02:48:38.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,14,11,2024-12-14T02:48:40Z,430000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT07M59.00S,2024-12-14T02:48:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,87.46714848883047,34.80392156862745,1610612756,14,13,2024-12-14T03:23:23Z,440000,False,-76.0,65.0,1,right,D. Booker 10' turnaround fadeaway Jump Shot (5 PTS),[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,,10.02,Made,,,,,5.0,,,,,,,,,,
45,PT07M48.00S,2024-12-14T02:49:01.6Z,1,REGULAR,3pt,Jump Shot,[],1641718,33.722076215505915,58.82352941176471,1610612762,14,13,2024-12-14T02:49:06Z,450000,False,-44.0,264.0,1,left,MISS K. George 26' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,26.82,Missed,,,,,,,,,,,,,,,
46,PT07M43.00S,2024-12-14T02:49:05.4Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,14,13,2024-12-14T02:49:05Z,460000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,45.0,1.0,0.0,1.0,,,,,,,,,,,
47,PT07M36.00S,2024-12-14T02:49:13.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,6.915243101182654,56.127450980392155,1610612762,14,13,2024-12-14T02:49:17Z,470000,False,-31.0,13.0,1,left,MISS C. Sexton Layup,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,,
48,PT07M33.00S,2024-12-14T02:49:16.6Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612762,14,13,2024-12-14T02:49:17Z,480000,False,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,
49,PT07M27.00S,2024-12-14T02:49:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,9.280551905387648,37.254901960784316,1610612762,16,13,2024-12-14T02:50:56Z,490000,False,64.0,35.0,1,left,L. Markkanen 7' driving Layup (5 PTS) (W. Kessler 1 AST),"[1628374, 1631117]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,7.25,Made,,,,,5.0,W. Kessler,1631117.0,1.0,,,,,,,
51,PT07M17.00S,2024-12-14T02:49:32.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626164,94.1688567674113,52.69607843137255,1610612756,16,13,2024-12-14T02:49:37Z,510000,False,13.0,2.0,1,right,MISS D. Booker driving DUNK,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,1.37,Missed,,,,,,,,,,,,,,,
53,PT07M13.00S,2024-12-14T02:49:36.9Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,16,13,2024-12-14T02:49:37Z,530000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,51.0,1.0,0.0,1.0,,,,,,,,,,,
54,PT07M12.00S,2024-12-14T02:49:37.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,67.49342969776609,44.11764705882353,1610612756,16,13,2024-12-14T02:49:42Z,540000,False,-29.0,253.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,25.48,Missed,,,,,,,,,,,,,,,
55,PT07M09.00S,2024-12-14T02:49:40.4Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,16,13,2024-12-14T02:49:42Z,550000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,
56,PT07M04.00S,2024-12-14T02:49:45.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,7.046649145860711,96.32352941176471,1610612762,19,13,2024-12-14T02:49:55Z,560000,False,-232.0,14.0,1,left,L. Markkanen 3PT running (8 PTS) (K. George 4 AST),"[1628374, 1641718]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,23.2,Made,,,,,8.0,K. George,1641718.0,4.0,,,,,,,
58,PT06M50.00S,2024-12-14T02:49:59.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,92.9862023653088,52.94117647058824,1610612756,19,15,2024-12-14T02:50:03Z,580000,False,15.0,13.0,1,right,J. Nurkić cutting DUNK (2 PTS) (K. Durant 2 AST),"[203994, 201142]",1610612756.0,PHX,cutting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,1.99,Made,,,,,2.0,K. Durant,201142.0,2.0,,,,,,,
60,PT06M32.00S,2024-12-14T02:50:50.9Z,1,REGULAR,foul,offensive,[],1631117,,,1610612762,19,15,2024-12-14T02:53:02Z,600000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 1626145]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2004.0,1.0,0.0,Jones,1626145.0,,
62,PT06M32.00S,2024-12-14T02:50:50.9Z,1,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,19,15,2024-12-14T02:50:50Z,620000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,,,2004.0,,,,,,
63,PT06M32.00S,2024-12-14T02:51:09.0Z,1,REGULAR,substitution,out,[],1628381,,,1610612756,19,15,2024-12-14T02:51:11Z,630000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2024-12-14T02:51:09.0Z,1,REGULAR,substitution,in,[],1641729,,,1610612756,19,15,2024-12-14T02:51:11Z,640000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M18.00S,2024-12-14T02:51:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612756,19,15,2024-12-14T02:51:34Z,650000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Durant 2 FT),"[1629012, 201142]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202053.0,1.0,0.0,Durant,201142.0,,
68,PT06M18.00S,2024-12-14T02:51:59.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612756,19,16,2024-12-14T02:51:59Z,670000,False,,,0,,K. Durant Free Throw 1 of 2 (6 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
69,PT06M18.00S,2024-12-14T02:52:00.3Z,1,REGULAR,substitution,out,[],203994,,,1610612756,19,16,2024-12-14T02:52:03Z,680000,False,,,0,,SUB out: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M18.00S,2024-12-14T02:52:00.3Z,1,REGULAR,substitution,in,[],1642345,,,1610612756,19,16,2024-12-14T02:52:03Z,690000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M18.00S,2024-12-14T02:52:18.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612756,19,17,2024-12-14T02:52:18Z,700000,False,,,0,,K. Durant Free Throw 2 of 2 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
72,PT06M06.00S,2024-12-14T02:52:33.9Z,1,REGULAR,3pt,Jump Shot,[],1641718,29.38567674113009,72.30392156862744,1610612762,22,17,2024-12-14T02:52:39Z,710000,False,-112.0,224.0,1,left,K. George 24' 3PT step back (6 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,24.99,Made,,,,,6.0,,,,,,,,,,
73,PT05M48.00S,2024-12-14T02:52:50.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,75.50919842312747,41.42156862745098,1610612756,22,19,2024-12-14T02:52:54Z,720000,False,-43.0,178.0,1,right,D. Booker 18' pullup Jump Shot (7 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,18.28,Made,,,,,7.0,,,,,,,,,,
74,PT05M34.00S,2024-12-14T02:53:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,9.280551905387648,64.2156862745098,1610612762,22,19,2024-12-14T02:55:59Z,730000,False,-71.0,35.0,1,left,MISS C. Sexton 7' driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,7.91,Missed,,,,,,,,,,,,,,,
75,PT05M32.00S,2024-12-14T02:53:07.9Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,22,19,2024-12-14T02:53:07Z,740000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,,
78,PT05M29.00S,2024-12-14T02:53:10.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641729,9.806176084099869,3.431372549019608,1610612762,25,19,2024-12-14T02:53:14Z,770000,False,233.0,40.0,1,left,B. Sensabaugh 3PT  (3 PTS) (W. Kessler 2 AST),"[1641729, 1631117]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,,23.62,Made,,,,,3.0,W. Kessler,1631117.0,2.0,,,,,,,
80,PT05M06.00S,2024-12-14T02:53:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612756,25,19,2024-12-14T02:53:44Z,790000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Jones 2 FT),"[1641729, 1626145]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202053.0,1.0,0.0,Jones,1626145.0,,
82,PT05M06.00S,2024-12-14T02:54:06.8Z,1,REGULAR,freethrow,1 of 2,[],1626145,,,1610612756,25,20,2024-12-14T02:54:06Z,810000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
83,PT05M06.00S,2024-12-14T02:54:08.0Z,1,REGULAR,substitution,out,[],1629012,,,1610612756,25,20,2024-12-14T02:54:20Z,820000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M06.00S,2024-12-14T02:54:08.0Z,1,REGULAR,substitution,out,[],1641718,,,1610612756,25,20,2024-12-14T02:54:20Z,830000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M06.00S,2024-12-14T02:54:08.0Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,25,20,2024-12-14T02:54:20Z,840000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2024-12-14T02:54:08.0Z,1,REGULAR,substitution,in,[],203903,,,1610612756,25,20,2024-12-14T02:54:20Z,850000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M06.00S,2024-12-14T02:54:08.0Z,1,REGULAR,substitution,in,[],1642268,,,1610612756,25,20,2024-12-14T02:54:20Z,860000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2024-12-14T02:54:08.0Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,25,20,2024-12-14T02:54:20Z,870000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M06.00S,2024-12-14T02:54:37.3Z,1,REGULAR,freethrow,2 of 2,[],1626145,,,1610612756,25,21,2024-12-14T02:54:37Z,880000,False,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
91,PT04M48.00S,2024-12-14T02:54:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,6.915243101182654,54.90196078431373,1610612762,25,21,2024-12-14T02:55:00Z,890000,False,-25.0,13.0,1,left,MISS W. Kessler alley-oop Layup,[1631117],1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,2.75,Missed,,,,,,,,,,,,,,,
92,PT04M46.00S,2024-12-14T02:54:58.4Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,25,21,2024-12-14T02:55:00Z,900000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,
93,PT04M39.00S,2024-12-14T02:55:05.8Z,1,REGULAR,3pt,Jump Shot,[],1626145,71.17279894875165,75.24509803921569,1610612756,25,24,2024-12-14T02:55:16Z,910000,False,126.0,218.0,1,right,T. Jones 25' 3PT  (5 PTS) (K. Durant 3 AST),"[1626145, 201142]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.23,Made,,,,,5.0,K. Durant,201142.0,3.0,,,,,,,
