actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-13T02:10:59.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-13T02:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-11-13T02:11:03.8Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612756,0,0,2024-11-13T02:11:03Z,40000,False,,,0,,Jump Ball M. Plumlee vs. J. Collins: Tip to T. Jones,"[1626145, 203486, 1628381]",1610612756.0,PHX,startperiod,T. Jones,1626145.0,Jones,T. Jones,Plumlee,203486.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-11-13T02:11:19.4Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612756,0,0,2024-11-13T02:11:23Z,70000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1629012]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,1.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-11-13T02:11:19.4Z,1,REGULAR,steal,,[],1629012,,,1610612762,0,0,2024-11-13T02:11:20Z,80000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
9,PT11M26.00S,2024-11-13T02:11:33.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628381,20.318659658344284,28.431372549019606,1610612762,0,0,2024-11-13T02:11:38Z,90000,False,108.0,138.0,1,left,MISS J. Collins 17' pullup Shot,[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right Center,,,,17.55,Missed,,,,,,,,,,,,,,,
10,PT11M22.00S,2024-11-13T02:11:37.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,0,0,2024-11-13T02:11:38Z,100000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M11.00S,2024-11-13T02:11:46.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,78.13731931668858,28.186274509803923,1610612756,0,2,2024-11-13T02:11:51Z,110000,False,-109.0,153.0,1,right,D. Booker 18' step back Jump Shot (2 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,18.79,Made,,,,,2.0,,,,,,,,,,
12,PT10M53.00S,2024-11-13T02:12:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,13.61695137976347,34.80392156862745,1610612762,2,2,2024-11-13T02:12:10Z,120000,False,76.0,75.0,1,left,J. Collins 10' step back Jump Shot (2 PTS) (L. Markkanen 1 AST),"[1628381, 1628374]",1610612762.0,UTA,step back,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,10.71,Made,,,,,2.0,L. Markkanen,1628374.0,1.0,,,,,,,
14,PT10M30.00S,2024-11-13T02:12:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642346,84.31340341655716,53.18627450980392,1610612756,2,2,2024-11-13T02:12:32Z,140000,False,16.0,95.0,1,right,MISS R. Dunn 9' step back Shot,[1642346],1610612756.0,PHX,step back,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,9.63,Missed,,,,,,,,,,,,,,,
15,PT10M28.00S,2024-11-13T02:12:30.3Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,2,2,2024-11-13T02:12:32Z,150000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
