actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M29.00S,2024-10-30T01:12:41.3Z,1,REGULAR,turnover,out-of-bounds,[],1631099,,,1610612758,2,4,2024-10-30T01:12:48Z,170000,False,,,0,,K. Murray step out-of-bounds TURNOVER (1 TO),[1631099],1610612758.0,SAC,step,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,203592.0,,,,,,,,1.0,,,,
18,PT10M15.00S,2024-10-30T01:13:05.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,70.64717477003943,74.50980392156863,1610612762,5,4,2024-10-30T01:13:11Z,180000,False,123.0,223.0,1,right,K. George 25' 3PT  (3 PTS) (J. Clarkson 1 AST),"[1641718, 203903]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.48,Made,,,,,3.0,,,,,,J. Clarkson,203903.0,1.0,,,,,
20,PT10M03.00S,2024-10-30T01:13:17.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,31.882391590013142,64.4607843137255,1610612758,5,7,2024-10-30T01:13:22Z,200000,False,-72.0,247.0,1,left,K. Huerter 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1628989, 201942]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.76,Made,,,,,3.0,,,,,,D. DeRozan,201942.0,1.0,,,,,
22,PT09M38.00S,2024-10-30T01:13:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.49605781865965,55.14705882352941,1610612762,5,7,2024-10-30T01:14:22Z,220000,False,26.0,84.0,1,right,MISS J. Clarkson 8' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,8.77,Missed,,,,,,,,,,,,,,,,,,
23,PT09M36.00S,2024-10-30T01:13:45.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,5,7,2024-10-30T01:14:22Z,230000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,,,
24,PT09M28.00S,2024-10-30T01:13:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.652431011826544,57.59803921568627,1610612758,5,9,2024-10-30T01:13:58Z,240000,False,-38.0,10.0,1,left,D. Sabonis driving Layup (4 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.93,Made,,,,,4.0,,,,,,,,,,,,,
25,PT09M09.00S,2024-10-30T01:14:11.9Z,1,REGULAR,3pt,Jump Shot,[],203903,92.46057818659659,96.56862745098039,1610612762,8,9,2024-10-30T01:14:17Z,250000,False,233.0,18.0,1,right,J. Clarkson 3PT  (3 PTS) (K. George 1 AST),"[203903, 1641718]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,23.35,Made,,,,,3.0,,,,,,K. George,1641718.0,1.0,,,,,
27,PT08M49.00S,2024-10-30T01:14:31.1Z,1,REGULAR,3pt,Jump Shot,[],1628989,14.931011826544022,3.6764705882352944,1610612758,8,9,2024-10-30T01:14:36Z,270000,False,232.0,88.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,24.77,Missed,,,,,,,,,,,,,,,,,,
28,PT08M48.00S,2024-10-30T01:14:32.1Z,1,REGULAR,rebound,offensive,[],201942,,,1610612758,8,9,2024-10-30T01:15:31Z,280000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:0),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT08M46.00S,2024-10-30T01:14:35.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,10.726018396846255,38.72549019607843,1610612758,8,11,2024-10-30T01:15:36Z,290000,False,56.0,48.0,1,left,D. DeRozan 7' floating Jump Shot (4 PTS),[201942],1610612758.0,SAC,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.43,Made,,,,,4.0,,,,,,,,,,,,,
30,PT08M32.00S,2024-10-30T01:14:50.0Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612762,8,11,2024-10-30T01:14:55Z,300000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (George 2 FT),"[1628989, 1641718]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203592.0,1.0,0.0,George,1641718.0,,,,,,,,
32,PT08M32.00S,2024-10-30T01:15:18.7Z,1,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,9,11,2024-10-30T01:15:18Z,320000,False,,,0,,K. George Free Throw 1 of 2 (4 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
33,PT08M32.00S,2024-10-30T01:15:38.4Z,1,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,10,11,2024-10-30T01:15:38Z,330000,False,,,0,,K. George Free Throw 2 of 2 (5 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
34,PT08M23.00S,2024-10-30T01:15:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.623521681997373,54.90196078431373,1610612758,10,11,2024-10-30T01:17:13Z,340000,False,-25.0,29.0,1,left,MISS D. Fox driving Layup - blocked,"[1628368, 1631117]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,Kessler,1631117.0
35,PT08M23.00S,2024-10-30T01:15:49.6Z,1,REGULAR,block,,[],1631117,,,1610612758,10,11,2024-10-30T01:15:51Z,350000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M21.00S,2024-10-30T01:15:51.6Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,10,11,2024-10-30T01:17:13Z,360000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M16.00S,2024-10-30T01:15:56.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631117,88.91261498028909,50.49019607843137,1610612762,12,11,2024-10-30T01:16:02Z,370000,False,2.0,52.0,1,right,W. Kessler running DUNK (2 PTS) (K. George 2 AST),"[1631117, 1641718]",1610612762.0,UTA,running,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,5.18,Made,,,,,2.0,,,,,,K. George,1641718.0,2.0,,,,,
39,PT08M05.00S,2024-10-30T01:16:06.5Z,1,REGULAR,2pt,Jump Shot,[],201942,12.302890932982917,70.83333333333334,1610612758,12,11,2024-10-30T01:17:46Z,390000,False,-104.0,63.0,1,left,MISS D. DeRozan 12' step back Shot,[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.18,Missed,,,,,,,,,,,,,,,,,,
40,PT08M02.00S,2024-10-30T01:16:09.5Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,12,11,2024-10-30T01:16:12Z,400000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT07M54.00S,2024-10-30T01:16:18.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,94.82588699080158,96.32352941176471,1610612762,15,11,2024-10-30T01:16:27Z,410000,False,232.0,-4.0,1,right,L. Markkanen 3PT  (5 PTS) (C. Williams 1 AST),"[1628374, 1642262]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,5.0,,,,,,C. Williams,1642262.0,1.0,,,,,
43,PT07M52.00S,2024-10-30T01:16:25.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,15,11,2024-10-30T01:16:25Z,430000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2024-10-30T01:19:34.8Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.882391590013142,38.48039215686275,1610612758,15,11,2024-10-30T01:19:41Z,440000,False,58.0,247.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
45,PT07M38.00S,2024-10-30T01:19:38.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,15,11,2024-10-30T01:19:41Z,450000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M28.00S,2024-10-30T01:19:48.2Z,1,REGULAR,turnover,bad pass,[],1641718,,,1610612762,15,11,2024-10-30T01:19:55Z,460000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1628989]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Huerter,1628989.0,,
47,PT07M28.00S,2024-10-30T01:19:48.2Z,1,REGULAR,steal,,[],1628989,,,1610612758,15,11,2024-10-30T01:20:23Z,470000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
48,PT07M19.00S,2024-10-30T01:19:57.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,10.200394218134035,64.95098039215686,1610612758,15,13,2024-10-30T01:20:50Z,480000,False,-75.0,43.0,1,left,D. DeRozan 8' driving floating bank Jump Shot (6 PTS),[201942],1610612758.0,SAC,driving floating bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,8.65,Made,,,,,6.0,,,,,,,,,,,,,
49,PT07M07.00S,2024-10-30T01:20:12.3Z,1,REGULAR,foul,offensive,[],1628374,,,1610612762,15,13,2024-10-30T01:20:20Z,490000,False,,,0,,L. Markkanen offensive FOUL (1 PF),"[1628374, 1628368]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,203592.0,1.0,0.0,Fox,1628368.0,,,,,,,,
51,PT07M07.00S,2024-10-30T01:20:12.3Z,1,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,15,13,2024-10-30T01:20:12Z,510000,False,,,0,,L. Markkanen offensive foul TURNOVER (1 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,203592.0,,,,,,,,1.0,,,,
52,PT06M56.00S,2024-10-30T01:20:37.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627734,13.222733245729303,75.98039215686273,1610612758,15,15,2024-10-30T01:21:33Z,520000,False,-130.0,72.0,1,left,D. Sabonis 14' pullup Jump Shot (6 PTS),[1627734],1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,14.84,Made,,,,,6.0,,,,,,,,,,,,,
53,PT06M36.00S,2024-10-30T01:21:06.1Z,1,REGULAR,turnover,lost ball,[],1641718,,,1610612762,15,15,2024-10-30T01:21:10Z,530000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 201942]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,DeRozan,201942.0,,
54,PT06M36.00S,2024-10-30T01:21:06.1Z,1,REGULAR,steal,,[],201942,,,1610612758,15,15,2024-10-30T01:21:07Z,540000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
55,PT06M32.00S,2024-10-30T01:21:10.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,6.389618922470433,3.431372549019608,1610612758,15,15,2024-10-30T01:22:26Z,550000,False,233.0,8.0,1,left,MISS D. Fox running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
56,PT06M30.00S,2024-10-30T01:21:12.7Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,15,15,2024-10-30T01:22:26Z,560000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M24.00S,2024-10-30T01:21:18.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,68.15045992115637,59.068627450980394,1610612762,15,15,2024-10-30T01:22:47Z,570000,False,45.0,247.0,1,right,MISS J. Clarkson 25' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.1,Missed,,,,,,,,,,,,,,,,,,
58,PT06M22.00S,2024-10-30T01:21:20.2Z,1,REGULAR,rebound,offensive,[],1641718,,,1610612762,15,15,2024-10-30T01:22:47Z,580000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,
59,PT06M16.00S,2024-10-30T01:21:26.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,86.67871222076215,43.872549019607845,1610612762,17,15,2024-10-30T01:25:40Z,590000,False,-31.0,73.0,1,right,J. Clarkson 7' driving floating Jump Shot (5 PTS) (K. George 3 AST),"[203903, 1641718]",1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,,,,,5.0,,,,,,K. George,1641718.0,3.0,,,,,
60,PT05M52.00S,2024-10-30T01:21:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.1268068331143235,44.36274509803921,1610612758,17,17,2024-10-30T01:21:54Z,600000,False,28.0,5.0,1,left,K. Huerter cutting Layup (5 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,5.0,,,,,,D. Sabonis,1627734.0,2.0,,,,,
62,PT05M38.00S,2024-10-30T01:22:02.9Z,1,REGULAR,3pt,Jump Shot,[],1641718,70.25295663600527,25.98039215686275,1610612762,17,17,2024-10-30T01:22:11Z,620000,False,-120.0,227.0,1,right,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
63,PT05M36.00S,2024-10-30T01:22:04.9Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,17,17,2024-10-30T01:22:11Z,630000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT05M29.00S,2024-10-30T01:22:13.1Z,1,REGULAR,3pt,Jump Shot,[],201942,28.33442838370565,74.75490196078431,1610612758,17,17,2024-10-30T01:22:17Z,640000,False,-124.0,214.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
65,PT05M26.00S,2024-10-30T01:22:15.7Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,17,17,2024-10-30T01:22:15Z,650000,False,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,,,
66,PT05M25.00S,2024-10-30T01:22:16.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,16.63929040735874,66.91176470588235,1610612758,17,19,2024-10-30T01:24:45Z,660000,False,-85.0,104.0,1,left,D. Fox 13' pullup Jump Shot (2 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,13.4,Made,,,,,2.0,,,,,,,,,,,,,
67,PT05M08.00S,2024-10-30T01:22:34.2Z,1,REGULAR,3pt,Jump Shot,[],203903,73.66951379763469,14.460784313725492,1610612762,17,19,2024-10-30T01:22:39Z,670000,False,-178.0,195.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
68,PT05M04.00S,2024-10-30T01:22:38.2Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,17,19,2024-10-30T01:22:39Z,680000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,,
69,PT05M01.00S,2024-10-30T01:22:40.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642262,94.82588699080158,94.6078431372549,1610612762,17,19,2024-10-30T01:22:51Z,690000,False,223.0,-4.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
70,PT04M59.00S,2024-10-30T01:22:42.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,17,19,2024-10-30T01:23:13Z,700000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,69.0,3.0,2.0,1.0,,,,,,,,,,,,,,
71,PT04M50.00S,2024-10-30T01:22:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.783837056504599,55.63725490196079,1610612758,17,21,2024-10-30T01:22:58Z,710000,False,-28.0,11.0,1,left,D. Fox cutting Layup (4 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,4.0,,,,,,D. Sabonis,1627734.0,3.0,,,,,
73,PT04M50.00S,2024-10-30T01:22:56.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,17,21,2024-10-30T01:22:56Z,730000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,out,[],203903,,,1610612762,17,21,2024-10-30T01:25:44Z,740000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,17,21,2024-10-30T01:25:44Z,750000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,17,21,2024-10-30T01:25:44Z,760000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,out,[],1628368,,,1610612762,17,21,2024-10-30T01:25:44Z,770000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,out,[],1628989,,,1610612762,17,21,2024-10-30T01:25:44Z,780000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,in,[],1629012,,,1610612762,17,21,2024-10-30T01:25:44Z,790000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,in,[],1628381,,,1610612762,17,21,2024-10-30T01:25:44Z,800000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,in,[],1642271,,,1610612762,17,21,2024-10-30T01:25:44Z,810000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M50.00S,2024-10-30T01:25:19.6Z,1,REGULAR,substitution,in,[],1628370,,,1610612762,17,21,2024-10-30T01:25:44Z,820000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
