actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-10T02:11:03.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-10T02:11:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-01-10T02:11:05.2Z,1,REGULAR,jumpball,recovered,[],1629312,,,1610612748,0,0,2025-01-10T02:11:05Z,40000,False,,,0,,Jump Ball B. Adebayo vs. W. Kessler: Tip to H. Highsmith,"[1629312, 1628389, 1631117]",1610612748.0,MIA,startperiod,H. Highsmith,1629312.0,Highsmith,H. Highsmith,Adebayo,1628389.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2025-01-10T02:11:28.4Z,1,REGULAR,3pt,Jump Shot,[],1631170,4.418528252299605,94.85294117647058,1610612748,0,3,2025-01-10T02:11:33Z,70000,False,-224.0,-11.0,1,left,J. Jaquez Jr. 3PT  (3 PTS) (B. Adebayo 1 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,22.46,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
9,PT11M15.00S,2025-01-10T02:11:47.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,68.9388961892247,19.852941176470587,1610612762,3,3,2025-01-10T02:11:53Z,90000,False,-151.0,239.0,1,right,L. Markkanen 28' 3PT  (3 PTS) (I. Collier 1 AST),"[1628374, 1642268]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,28.3,Made,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
11,PT10M59.00S,2025-01-10T02:12:05.2Z,1,REGULAR,3pt,Jump Shot,[],1629312,23.73521681997372,88.97058823529412,1610612748,3,3,2025-01-10T02:12:30Z,110000,False,-195.0,171.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
12,PT10M56.00S,2025-01-10T02:12:08.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,3,3,2025-01-10T02:12:30Z,120000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M46.00S,2025-01-10T02:12:17.7Z,1,REGULAR,3pt,Jump Shot,[],1630548,87.12220762155059,4.633884803921575,1610612762,3,3,2025-01-10T02:12:50Z,130000,False,-227.0,69.0,1,right,MISS J. Juzang 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,23.69,Missed,,,,,,,,,,,,,,,,,,
14,PT10M43.00S,2025-01-10T02:12:20.7Z,1,REGULAR,rebound,offensive,[],1642268,,,1610612762,3,3,2025-01-10T02:12:50Z,140000,False,,,0,,I. Collier REBOUND (Off:1 Def:0),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Left Corner 3,24+ Left,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M29.00S,2025-01-10T02:12:40.5Z,1,REGULAR,turnover,backcourt,[],1629012,,,1610612762,3,3,2025-01-10T02:12:46Z,150000,False,,,0,,C. Sexton backcourt TURNOVER (1 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,204058.0,1.0,,,,,,,,
16,PT10M18.00S,2025-01-10T02:13:07.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,15.505913272010503,54.75643382352941,1610612748,3,3,2025-01-10T03:14:40Z,160000,False,-24.0,93.0,1,left,MISS B. Adebayo 9' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,,,,,
