actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M35.00S,2025-03-26T01:12:42.8Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,5,2,2025-03-26T01:17:40Z,190000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M32.00S,2025-03-26T01:12:47.3Z,1,REGULAR,turnover,out-of-bounds,[],1642271,,,1610612762,5,2,2025-03-26T01:12:55Z,200000,False,,,0,,K. Filipowski step out-of-bounds TURNOVER (1 TO),[1642271],1610612762.0,UTA,step,,,Filipowski,K. Filipowski,,,,,Right Corner 3,24+ Right,,,,,,,,,,,1662.0,1.0,,,,,,,,
21,PT10M20.00S,2025-03-26T01:13:11.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630217,78.13731931668858,49.26470588235294,1610612763,5,2,2025-03-26T01:13:16Z,210000,False,-4.0,153.0,1,right,MISS D. Bane 15' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,15.3,Missed,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2025-03-26T01:13:15.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,5,2,2025-03-26T01:13:16Z,220000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M07.00S,2025-03-26T01:13:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,9.806176084099869,63.970588235294116,1610612762,5,2,2025-03-26T01:13:30Z,230000,False,-70.0,40.0,1,left,MISS I. Collier 8' pullup bank Shot,[1642268],1610612762.0,UTA,pullup bank,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,8.04,Missed,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2025-03-26T01:13:26.6Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,5,2,2025-03-26T01:13:30Z,240000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M57.00S,2025-03-26T01:13:34.0Z,1,REGULAR,3pt,Jump Shot,[],1630217,69.99014454664915,68.38235294117648,1610612763,5,5,2025-03-26T01:13:39Z,250000,False,92.0,230.0,1,right,D. Bane 24' 3PT  (3 PTS) (J. Wells 1 AST),"[1630217, 1642377]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,24.73,Made,3.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
27,PT09M38.00S,2025-03-26T01:13:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,7.966491458607096,41.17647058823529,1610612762,7,5,2025-03-26T01:13:57Z,270000,False,44.0,22.0,1,left,C. Sexton driving Layup (4 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,4.0,,,,,,,,,,,,,,,,,
28,PT09M32.00S,2025-03-26T01:13:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630583,69.85873850197109,75.73529411764706,1610612763,7,5,2025-03-26T01:14:04Z,280000,False,129.0,231.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,26.43,Missed,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2025-03-26T01:14:00.9Z,1,REGULAR,rebound,defensive,[],1642268,,,1610612762,7,5,2025-03-26T01:14:04Z,290000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M21.00S,2025-03-26T01:14:10.2Z,1,REGULAR,3pt,Jump Shot,[],1642268,31.882391590013142,62.99019607843137,1610612762,10,5,2025-03-26T01:14:14Z,300000,False,-65.0,247.0,1,left,I. Collier 25' 3PT  (6 PTS) (W. Kessler 1 AST),"[1642268, 1631117]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,25.56,Made,6.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
32,PT09M13.00S,2025-03-26T01:14:20.1Z,1,REGULAR,foul,personal,[],1642262,,,1610612763,10,5,2025-03-26T01:14:30Z,320000,False,,,0,,C. Williams personal FOUL (1 PF),"[1642262, 1630217]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2003.0,,1.0,0.0,Bane,1630217.0,,,,
34,PT09M05.00S,2025-03-26T01:14:44.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,69.85873850197109,29.166666666666668,1610612763,10,8,2025-03-26T01:14:49Z,340000,False,-104.0,231.0,1,right,J. Jackson Jr. 25' 3PT  (5 PTS) (D. Bane 1 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.32,Made,5.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
36,PT08M54.00S,2025-03-26T01:14:55.3Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,10,8,2025-03-26T01:15:16Z,360000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1630590]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,Pippen Jr.,1630590.0,,
37,PT08M54.00S,2025-03-26T01:14:55.3Z,1,REGULAR,steal,,[],1630590,,,1610612763,10,8,2025-03-26T01:14:58Z,370000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
38,PT08M51.00S,2025-03-26T01:14:58.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,92.59198423127464,51.71568627450981,1610612763,10,10,2025-03-26T01:15:44Z,380000,False,9.0,17.0,1,right,S. Pippen Jr. running DUNK (2 PTS),[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M41.00S,2025-03-26T01:15:08.2Z,1,REGULAR,3pt,Jump Shot,[],1642262,2.578843626806833,96.32352941176471,1610612762,13,10,2025-03-26T01:15:13Z,390000,False,-232.0,-28.0,1,left,C. Williams 3PT  (3 PTS) (C. Sexton 2 AST),"[1642262, 1629012]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,23.33,Made,3.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
41,PT08M24.00S,2025-03-26T01:15:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.32917214191852,42.15686274509804,1610612763,13,12,2025-03-26T01:16:25Z,410000,False,-39.0,20.0,1,right,J. Jackson Jr. driving Layup (7 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.38,Made,7.0,,,,,,,,,,,,,,,,,
42,PT08M08.00S,2025-03-26T01:15:44.1Z,1,REGULAR,foul,personal,[],1630590,,,1610612762,13,12,2025-03-26T01:15:55Z,420000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF),"[1630590, 1629012]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1662.0,,1.0,0.0,Sexton,1629012.0,,,,
44,PT08M02.00S,2025-03-26T01:16:09.1Z,1,REGULAR,3pt,Jump Shot,[],1629012,31.882391590013142,31.862745098039213,1610612762,16,12,2025-03-26T01:16:53Z,440000,False,91.0,247.0,1,left,C. Sexton 26' 3PT step back (7 PTS),[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,26.33,Made,7.0,,,,,,,,,,,,,,,,,
45,PT07M43.00S,2025-03-26T01:16:27.2Z,1,REGULAR,3pt,Jump Shot,[],1630217,68.28186596583443,33.33333333333333,1610612763,16,12,2025-03-26T01:16:33Z,450000,False,-83.0,246.0,1,right,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
46,PT07M41.00S,2025-03-26T01:16:29.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,16,12,2025-03-26T01:16:33Z,460000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT07M32.00S,2025-03-26T01:16:38.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,9.280551905387648,59.55882352941176,1610612762,18,12,2025-03-26T01:16:42Z,470000,False,-48.0,35.0,1,left,I. Collier driving Layup (8 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,5.91,Made,8.0,,,,,,,,,,,,,,,,,
48,PT07M32.00S,2025-03-26T01:16:42.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,18,12,2025-03-26T01:16:42Z,480000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M32.00S,2025-03-26T01:19:05.2Z,1,REGULAR,substitution,out,[],1630590,,,1610612763,18,12,2025-03-26T01:19:37Z,490000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M32.00S,2025-03-26T01:19:05.2Z,1,REGULAR,substitution,in,[],1628379,,,1610612763,18,12,2025-03-26T01:19:37Z,500000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M14.00S,2025-03-26T01:20:01.4Z,1,REGULAR,3pt,Jump Shot,[],1630217,79.31997371879106,9.313725490196079,1610612763,18,12,2025-03-26T01:20:07Z,510000,False,-203.0,142.0,1,right,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
52,PT07M10.00S,2025-03-26T01:20:05.4Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,18,12,2025-03-26T01:20:07Z,520000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,51.0,3.0,3.0,0.0,,,,,,,,,,
53,PT06M52.00S,2025-03-26T01:20:22.4Z,1,REGULAR,2pt,Jump Shot,[],1629012,20.97568988173456,81.37254901960785,1610612762,18,12,2025-03-26T01:20:35Z,530000,False,-157.0,145.0,1,left,MISS C. Sexton 21' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,21.34,Missed,,,,,,,,,,,,,,,,,,
54,PT06M47.00S,2025-03-26T01:20:27.4Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,18,12,2025-03-26T01:20:29Z,540000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left Center,,,,,,,53.0,4.0,3.0,1.0,,,,,,,,,,
55,PT06M46.00S,2025-03-26T01:20:27.9Z,1,REGULAR,turnover,bad pass,[],1631117,,,1610612762,18,12,2025-03-26T01:20:33Z,550000,False,,,0,,W. Kessler bad pass TURNOVER (1 TO),"[1631117, 1628379]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,Kennard,1628379.0,,
56,PT06M46.00S,2025-03-26T01:20:27.9Z,1,REGULAR,steal,,[],1628379,,,1610612763,18,12,2025-03-26T01:20:30Z,560000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
57,PT06M31.00S,2025-03-26T01:20:45.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630217,92.46057818659659,55.392156862745104,1610612763,18,14,2025-03-26T01:21:27Z,570000,False,27.0,18.0,1,right,D. Bane driving Layup (5 PTS) (L. Kennard 1 AST),"[1630217, 1628379]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.27,Made,5.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
58,PT06M31.00S,2025-03-26T01:20:56.0Z,1,REGULAR,violation,defensive goaltending,[],1631117,,,1610612763,18,14,2025-03-26T01:21:39Z,580000,False,,,0,,W. Kessler defensive goaltending VIOLATION,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,
59,PT06M19.00S,2025-03-26T01:21:04.0Z,1,REGULAR,3pt,Jump Shot,[],1631117,31.750985545335087,58.333333333333336,1610612762,21,14,2025-03-26T01:21:09Z,590000,False,-42.0,246.0,1,left,W. Kessler 24' 3PT  (3 PTS) (I. Collier 2 AST),"[1631117, 1642268]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,24.95,Made,3.0,I. Collier,1642268.0,2.0,,,,,,,,,,,,,,
61,PT06M05.00S,2025-03-26T01:21:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,88.51839684625493,42.40196078431372,1610612763,21,14,2025-03-26T01:22:24Z,610000,False,-38.0,55.0,1,right,MISS D. Bane 6' driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
62,PT06M03.00S,2025-03-26T01:21:18.4Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,21,14,2025-03-26T01:21:21Z,620000,False,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,61.0,5.0,4.0,1.0,,,,,,,,,,
63,PT06M00.00S,2025-03-26T01:21:28.5Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612762,21,14,2025-03-26T01:21:32Z,630000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Sexton 2 FT),"[1628991, 1629012]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,,1.0,0.0,Sexton,1629012.0,,,,
65,PT06M00.00S,2025-03-26T01:21:51.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629012,,,1610612762,22,14,2025-03-26T01:21:51Z,650000,False,,,0,,C. Sexton Free Throw 1 of 2 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
66,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,out,[],1642262,,,1610612762,22,14,2025-03-26T01:22:09Z,660000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,out,[],1642271,,,1610612762,22,14,2025-03-26T01:22:09Z,670000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,22,14,2025-03-26T01:22:09Z,680000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,in,[],1631131,,,1610612762,22,14,2025-03-26T01:22:09Z,690000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,in,[],1630231,,,1610612762,22,14,2025-03-26T01:22:09Z,700000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,in,[],1641718,,,1610612762,22,14,2025-03-26T01:22:09Z,710000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,out,[],1642377,,,1610612762,22,14,2025-03-26T01:22:14Z,720000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,out,[],1628991,,,1610612762,22,14,2025-03-26T01:22:14Z,730000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,in,[],1630643,,,1610612762,22,14,2025-03-26T01:22:14Z,740000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M00.00S,2025-03-26T01:21:52.5Z,1,REGULAR,substitution,in,[],1631246,,,1610612762,22,14,2025-03-26T01:22:14Z,750000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2025-03-26T01:21:51.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629012,,,1610612762,23,14,2025-03-26T01:22:59Z,760000,False,,,0,,C. Sexton Free Throw 2 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
77,PT05M44.00S,2025-03-26T01:22:42.0Z,1,REGULAR,3pt,Jump Shot,[],1630583,69.72733245729303,71.81372549019608,1610612763,23,14,2025-03-26T01:22:46Z,770000,False,109.0,232.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,,,,,,,,,,,,,,,,,
78,PT05M40.00S,2025-03-26T01:22:46.0Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,23,14,2025-03-26T01:22:46Z,780000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,
79,PT05M34.00S,2025-03-26T01:22:52.9Z,1,REGULAR,turnover,out-of-bounds,[],1642268,,,1610612762,23,14,2025-03-26T01:22:59Z,790000,False,,,0,,I. Collier bad pass out-of-bounds TURNOVER (2 TO),[1642268],1610612762.0,UTA,bad pass,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628480.0,2.0,,,,,,,,
80,PT05M34.00S,2025-03-26T01:22:55.2Z,1,REGULAR,substitution,out,[],1629012,,,1610612763,23,14,2025-03-26T01:23:01Z,800000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M34.00S,2025-03-26T01:22:55.2Z,1,REGULAR,substitution,in,[],1641729,,,1610612763,23,14,2025-03-26T01:23:01Z,810000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M24.00S,2025-03-26T01:23:14.6Z,1,REGULAR,turnover,traveling,[],1630583,,,1610612763,23,14,2025-03-26T01:23:20Z,820000,False,,,0,,S. Aldama traveling TURNOVER (1 TO),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628480.0,1.0,,,,,,,,
83,PT04M58.00S,2025-03-26T01:23:58.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641718,30.042706964520367,69.6078431372549,1610612762,23,14,2025-03-26T01:24:26Z,830000,False,-98.0,230.0,1,left,MISS K. George 24' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
