actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
31,PT09M45.00S,2025-02-25T02:15:03.9Z,1,REGULAR,2pt,Jump Shot,[],1641739,91.93495400788436,65.93137254901961,1610612757,7,7,2025-02-25T02:15:08Z,310000,False,80.0,23.0,1,right,T. Camara 8' driving floating bank Jump Shot (2 PTS) (D. Avdija 1 AST),"[1641739, 1630166]",1610612757.0,POR,driving floating bank,,,Camara,T. Camara,,,,,Mid-Range,8-16 Right,8.3,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
33,PT09M24.00S,2025-02-25T02:15:25.3Z,1,REGULAR,3pt,Jump Shot,[],1641729,23.340998685939553,6.862745098039216,1610612762,10,7,2025-02-25T02:15:30Z,330000,False,216.0,167.0,1,left,B. Sensabaugh 27' 3PT pullup (5 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,27.27,Made,5.0,,,,,,,,,,,,,,,,,
35,PT09M06.00S,2025-02-25T02:15:46.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.14651773981603,57.84313725490197,1610612757,10,9,2025-02-25T02:15:50Z,350000,False,39.0,31.0,1,right,D. Avdija driving Layup (2 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,2.0,,,,,,,,,,,,,,,,,
36,PT09M06.00S,2025-02-25T02:15:48.5Z,1,REGULAR,foul,personal,['1freethrow'],1630548,,,1610612757,10,9,2025-02-25T02:15:52Z,360000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Avdija 1 FT),"[1630548, 1630166]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627961.0,1.0,0.0,Avdija,1630166.0,,,
38,PT09M06.00S,2025-02-25T02:16:17.4Z,1,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,10,9,2025-02-25T02:16:19Z,380000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT09M04.00S,2025-02-25T02:16:19.4Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,10,9,2025-02-25T02:16:19Z,390000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,
40,PT08M57.00S,2025-02-25T02:16:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630548,11.645860709592641,55.14705882352941,1610612762,12,9,2025-02-25T02:20:35Z,400000,False,-26.0,57.0,1,left,J. Juzang 6' pullup Jump Shot (5 PTS) (I. Collier 2 AST),"[1630548, 1642268]",1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,5.0,I. Collier,1642268.0,2.0,,,,,,,,,,,,,,
42,PT08M45.00S,2025-02-25T02:16:37.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,66.96780551905388,48.77450980392157,1610612757,12,12,2025-02-25T02:16:42Z,420000,False,-6.0,258.0,1,right,A. Simons 25' 3PT pullup (3 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,25.81,Made,3.0,,,,,,,,,,,,,,,,,
43,PT08M29.00S,2025-02-25T02:16:55.0Z,1,REGULAR,2pt,Jump Shot,[],1642268,10.5946123521682,68.87254901960785,1610612762,12,12,2025-02-25T02:21:11Z,430000,False,-94.0,47.0,1,left,MISS I. Collier 10' driving floating bank Shot,[1642268],1610612762.0,UTA,driving floating bank,,,Collier,I. Collier,,,,,Mid-Range,8-16 Left,10.55,Missed,,,,,,,,,,,,,,,,,,
44,PT08M29.00S,2025-02-25T02:16:55.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,12,12,2025-02-25T02:21:11Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,43.0,,,,,,,,,,,
46,PT08M19.00S,2025-02-25T02:17:12.3Z,1,REGULAR,3pt,Jump Shot,[],203924,71.30420499342969,74.50980392156863,1610612757,12,15,2025-02-25T02:27:08Z,460000,False,123.0,217.0,1,right,J. Grant 24' 3PT  (6 PTS) (A. Simons 2 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.94,Made,6.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,
48,PT08M01.00S,2025-02-25T02:17:32.3Z,1,REGULAR,turnover,out-of-bounds,[],1642271,,,1610612762,12,15,2025-02-25T03:21:15Z,480000,False,,,0,,K. Filipowski bad pass out-of-bounds TURNOVER (1 TO),[1642271],1610612762.0,UTA,bad pass,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,,
51,PT08M01.00S,2025-02-25T02:17:45.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,12,15,2025-02-25T02:17:45Z,510000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M01.00S,2025-02-25T02:19:48.1Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,12,15,2025-02-25T02:20:33Z,520000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M01.00S,2025-02-25T02:19:48.1Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,12,15,2025-02-25T02:20:33Z,530000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M49.00S,2025-02-25T02:20:38.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642270,90.88370565045992,46.07843137254902,1610612757,12,17,2025-02-25T02:20:46Z,540000,False,-20.0,33.0,1,right,D. Clingan DUNK (4 PTS) (D. Avdija 2 AST),"[1642270, 1630166]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,3.86,Made,4.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,
56,PT07M23.00S,2025-02-25T02:21:05.0Z,1,REGULAR,turnover,lost ball,[],1642268,,,1610612762,12,17,2025-02-25T02:21:10Z,560000,False,,,0,,I. Collier lost ball TURNOVER (1 TO),"[1642268, 1642270]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Clingan,1642270.0
57,PT07M23.00S,2025-02-25T02:21:05.0Z,1,REGULAR,steal,,[],1642270,,,1610612757,12,17,2025-02-25T02:21:08Z,570000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
58,PT07M17.00S,2025-02-25T02:21:11.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641739,92.19776609724047,56.127450980392155,1610612757,12,17,2025-02-25T02:27:20Z,580000,False,31.0,21.0,1,right,MISS T. Camara running Layup,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
59,PT07M16.00S,2025-02-25T02:21:12.3Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,12,17,2025-02-25T02:21:16Z,590000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,58.0,1.0,0.0,1.0,,,,,,,,
60,PT07M16.00S,2025-02-25T02:21:14.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630166,94.40999984741211,50.0,1610612757,12,17,2025-02-25T02:27:25Z,600000,False,0.0,0.0,1,right,MISS D. Avdija tip Layup,[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2025-02-25T02:21:14.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,12,17,2025-02-25T02:27:25Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,60.0,,,,,,,,,,,
63,PT07M16.00S,2025-02-25T02:21:16.9Z,1,REGULAR,substitution,out,[],1642271,,,1610612757,12,17,2025-02-25T02:21:35Z,630000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M16.00S,2025-02-25T02:21:16.9Z,1,REGULAR,substitution,out,[],1641729,,,1610612757,12,17,2025-02-25T02:21:35Z,640000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M16.00S,2025-02-25T02:21:16.9Z,1,REGULAR,substitution,out,[],1630548,,,1610612757,12,17,2025-02-25T02:21:35Z,650000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M16.00S,2025-02-25T02:21:16.9Z,1,REGULAR,substitution,in,[],1642262,,,1610612757,12,17,2025-02-25T02:21:35Z,660000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M16.00S,2025-02-25T02:21:16.9Z,1,REGULAR,substitution,in,[],1630695,,,1610612757,12,17,2025-02-25T02:21:35Z,670000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M16.00S,2025-02-25T02:21:16.9Z,1,REGULAR,substitution,in,[],1641718,,,1610612757,12,17,2025-02-25T02:21:35Z,680000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M11.00S,2025-02-25T02:21:40.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,67.49342969776609,54.65686274509803,1610612757,12,20,2025-02-25T02:21:45Z,690000,False,23.0,253.0,1,right,J. Grant 25' 3PT  (9 PTS) (T. Camara 1 AST),"[203924, 1641739]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,25.42,Made,9.0,T. Camara,1641739.0,1.0,,,,,,,,,,,,,,
71,PT06M41.00S,2025-02-25T02:22:09.9Z,1,REGULAR,turnover,lost ball,[],1641718,,,1610612762,12,20,2025-02-25T02:22:14Z,710000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1641718, 1630703]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Henderson,1630703.0
72,PT06M41.00S,2025-02-25T02:22:09.9Z,1,REGULAR,steal,,[],1630703,,,1610612757,12,20,2025-02-25T02:22:11Z,720000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M37.00S,2025-02-25T02:22:13.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,91.01511169513797,53.431372549019606,1610612757,12,20,2025-02-25T02:22:21Z,730000,False,17.0,32.0,1,right,MISS D. Avdija running finger roll Layup,[1630166],1610612757.0,POR,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
74,PT06M35.00S,2025-02-25T02:22:16.6Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,12,20,2025-02-25T02:22:16Z,740000,False,,,0,,D. Avdija REBOUND (Off:2 Def:0),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,73.0,2.0,0.0,2.0,,,,,,,,
75,PT06M29.00S,2025-02-25T02:22:21.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630166,91.80354796320631,56.86274509803921,1610612757,12,22,2025-02-25T02:22:26Z,750000,False,34.0,25.0,1,right,D. Avdija driving Layup (4 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.22,Made,4.0,,,,,,,,,,,,,,,,,
76,PT06M17.00S,2025-02-25T02:22:33.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,17.16491458607096,46.07843137254902,1610612762,14,22,2025-02-25T02:27:33Z,760000,False,20.0,109.0,1,left,I. Collier 11' driving floating Jump Shot (2 PTS),[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,11.06,Made,2.0,,,,,,,,,,,,,,,,,
77,PT06M02.00S,2025-02-25T02:22:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.24901445466492,56.86274509803921,1610612757,14,22,2025-02-25T02:22:51Z,770000,False,34.0,11.0,1,right,MISS J. Grant Layup,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2025-02-25T02:22:50.3Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,14,22,2025-02-25T02:22:51Z,780000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,
79,PT06M00.00S,2025-02-25T02:22:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,94.40999984741211,50.0,1610612757,14,24,2025-02-25T02:22:50Z,790000,False,0.0,0.0,1,right,T. Camara tip Layup (4 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
80,PT05M48.00S,2025-02-25T02:23:02.9Z,1,REGULAR,3pt,Jump Shot,[],1630695,31.488173455978973,57.35294117647059,1610612762,17,24,2025-02-25T02:23:07Z,800000,False,-37.0,243.0,1,left,M. Potter 24' 3PT  (3 PTS) (C. Williams 1 AST),"[1630695, 1642262]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,24.63,Made,3.0,C. Williams,1642262.0,1.0,,,,,,,,,,,,,,
82,PT05M33.00S,2025-02-25T02:23:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630166,67.36202365308804,49.50980392156863,1610612757,17,24,2025-02-25T02:23:22Z,820000,False,-2.0,254.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2025-02-25T02:23:20.6Z,1,REGULAR,rebound,defensive,[],1642262,,,1610612762,17,24,2025-02-25T02:23:22Z,830000,False,,,0,,C. Williams REBOUND (Off:0 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,
84,PT05M27.00S,2025-02-25T02:23:24.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,8.360709592641262,54.166666666666664,1610612762,19,24,2025-02-25T02:23:30Z,840000,False,-21.0,26.0,1,left,K. Martin running finger roll Layup (2 PTS) (C. Williams 2 AST),"[1630231, 1642262]",1610612762.0,UTA,running finger roll,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,C. Williams,1642262.0,2.0,,,,,,,,,,,,,,
86,PT05M12.00S,2025-02-25T02:23:39.4Z,1,REGULAR,3pt,Jump Shot,[],203924,69.20170827858082,73.52941176470588,1610612757,19,27,2025-02-25T02:23:43Z,860000,False,118.0,237.0,1,right,J. Grant 26' 3PT  (12 PTS) (S. Henderson 1 AST),"[203924, 1630703]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.46,Made,12.0,S. Henderson,1630703.0,1.0,,,,,,,,,,,,,,
88,PT04M54.00S,2025-02-25T02:23:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642262,11.514454664914586,55.14705882352941,1610612762,19,27,2025-02-25T02:28:10Z,880000,False,-26.0,56.0,1,left,MISS C. Williams 6' driving floating Shot,[1642262],1610612762.0,UTA,driving floating,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
89,PT04M53.00S,2025-02-25T02:23:57.2Z,1,REGULAR,rebound,offensive,[],1642262,,,1610612762,19,27,2025-02-25T02:28:10Z,890000,False,,,0,,C. Williams REBOUND (Off:1 Def:1),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,88.0,2.0,1.0,1.0,,,,,,,,
