actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
22,PT10M24.00S,2022-02-05T02:14:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.754927726675426,40.931372549019606,1610612743,6,4,2022-02-05T02:14:38Z,220000,45.0,30.0,1,left,N. Jokic Layup (4 PTS) (J. Green 1 AST),"[203999, 201145]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,5.42,Made,4.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,
24,PT10M03.00S,2022-02-05T02:14:50.0Z,1,REGULAR,2pt,Jump Shot,[],1628984,76.5604467805519,45.83333333333333,1610612740,6,4,2022-02-05T02:14:56Z,240000,-21.0,168.0,1,right,MISS D. Graham 16' fadeaway Shot,[1628984],1610612740.0,NOP,fadeaway,,,Graham,D. Graham,,,,,16.91,Missed,,,,,,,,,,,,,,,,,,
25,PT10M01.00S,2022-02-05T02:14:52.0Z,1,REGULAR,rebound,offensive,[],1628984,,,1610612740,6,4,2022-02-05T02:14:56Z,250000,,,0,,D. Graham REBOUND (Off:1 Def:0),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
26,PT09M53.00S,2022-02-05T02:15:00.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,76.69185282522996,40.931372549019606,1610612740,6,4,2022-02-05T02:15:04Z,260000,-45.0,167.0,1,right,MISS B. Ingram 17' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,17.26,Missed,,,,,,,,,,,,,,,,,,
27,PT09M50.00S,2022-02-05T02:15:03.5Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,6,4,2022-02-05T02:15:04Z,270000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M43.00S,2022-02-05T02:15:11.2Z,1,REGULAR,turnover,bad pass,[],203115,,,1610612743,6,4,2022-02-05T02:15:19Z,280000,,,0,,W. Barton bad pass TURNOVER (1 TO),"[203115, 1627742]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,1.0,Ingram,1627742.0,,
29,PT09M43.00S,2022-02-05T02:15:11.2Z,1,REGULAR,steal,,[],1627742,,,1610612740,6,4,2022-02-05T02:15:14Z,290000,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M38.00S,2022-02-05T02:15:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,91.27792378449409,46.81372549019608,1610612740,6,4,2022-02-05T02:15:24Z,300000,-16.0,29.0,1,right,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,3.35,Missed,,,,,,,,,,,,,,,,,,
31,PT09M35.00S,2022-02-05T02:15:18.9Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,6,4,2022-02-05T02:15:18Z,310000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,
32,PT09M14.00S,2022-02-05T02:15:39.9Z,1,REGULAR,3pt,Jump Shot,[],201145,4.944152431011826,96.07843137254902,1610612743,6,4,2022-02-05T02:15:44Z,320000,-230.0,-6.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
33,PT09M11.00S,2022-02-05T02:15:42.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,4,2022-02-05T02:15:44Z,330000,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT09M02.00S,2022-02-05T02:15:51.8Z,1,REGULAR,2pt,Jump Shot,[],1627742,90.22667542706965,18.137254901960784,1610612740,6,4,2022-02-05T02:16:00Z,340000,-159.0,39.0,1,right,MISS B. Ingram 16' Jump Shot - blocked,"[1627742, 1628420]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,16.41,Missed,,,,,,,,,,,,,,,,,Morris,1628420.0
35,PT09M02.00S,2022-02-05T02:15:51.8Z,1,REGULAR,block,,[],1628420,,,1610612740,6,4,2022-02-05T02:15:53Z,350000,,,0,,M. Morris BLOCK (1 BLK),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M02.00S,2022-02-05T02:15:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,6,4,2022-02-05T02:16:00Z,360000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,
37,PT08M55.00S,2022-02-05T02:16:14.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629637,93.24901445466492,52.450980392156865,1610612740,6,6,2022-02-05T02:16:20Z,370000,12.0,11.0,1,right,J. Hayes cutting DUNK (2 PTS) (D. Graham 1 AST),"[1629637, 1628984]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,1.65,Made,2.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,
39,PT08M33.00S,2022-02-05T02:16:36.1Z,1,REGULAR,3pt,Jump Shot,[],203999,31.35676741130092,35.78431372549019,1610612743,9,6,2022-02-05T02:16:41Z,390000,71.0,242.0,1,left,N. Jokic 25' 3PT  (7 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.25,Made,7.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
41,PT08M18.00S,2022-02-05T02:16:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,91.80354796320631,46.568627450980394,1610612740,9,6,2022-02-05T02:16:58Z,410000,-17.0,25.0,1,right,MISS J. Valanciunas Layup,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,
42,PT08M13.00S,2022-02-05T02:16:57.1Z,1,REGULAR,rebound,offensive,[],202685,,,1610612740,9,6,2022-02-05T02:16:58Z,420000,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,
43,PT08M13.00S,2022-02-05T02:16:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,9,8,2022-02-05T02:16:56Z,430000,0.0,0.0,1,right,J. Valanciunas putback Layup (2 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
44,PT07M52.00S,2022-02-05T02:17:17.5Z,1,REGULAR,3pt,Jump Shot,[],1628420,28.203022339027594,76.22549019607843,1610612743,9,8,2022-02-05T02:17:21Z,440000,-131.0,213.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2022-02-05T02:17:20.5Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612740,9,8,2022-02-05T02:17:21Z,450000,,,0,,D. Graham REBOUND (Off:1 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,,,
46,PT07M41.00S,2022-02-05T02:17:28.2Z,1,REGULAR,3pt,Jump Shot,[],1628984,76.82325886990802,87.99019607843137,1610612740,9,11,2022-02-05T02:17:33Z,460000,190.0,165.0,1,right,D. Graham 25' 3PT pullup (3 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.19,Made,3.0,,,,,,,,,,,,,,,,,
47,PT07M25.00S,2022-02-05T02:17:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203115,6.1268068331143235,45.09803921568628,1610612743,9,11,2022-02-05T02:17:48Z,470000,25.0,5.0,1,left,MISS W. Barton driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,
48,PT07M22.00S,2022-02-05T02:17:47.4Z,1,REGULAR,rebound,offensive,[],203115,,,1610612743,9,11,2022-02-05T02:17:48Z,480000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,47.0,3.0,2.0,1.0,,,,,,,,,,
49,PT07M22.00S,2022-02-05T02:17:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,5.590000152587891,50.0,1610612743,11,11,2022-02-05T02:17:47Z,490000,0.0,0.0,1,left,W. Barton putback Layup (4 PTS),[203115],1610612743.0,DEN,putback,,,Barton,W. Barton,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
50,PT07M11.00S,2022-02-05T02:17:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,91.80354796320631,41.42156862745098,1610612740,11,11,2022-02-05T02:18:07Z,500000,-43.0,25.0,1,right,MISS B. Ingram Layup,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,
51,PT07M08.00S,2022-02-05T02:18:02.4Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612740,11,11,2022-02-05T02:18:07Z,510000,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,
52,PT07M07.00S,2022-02-05T02:18:02.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,86.02168199737189,49.26470588235294,1610612740,11,13,2022-02-05T02:18:14Z,520000,-4.0,79.0,1,right,J. Hayes 7' Layup (4 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,7.9,Made,4.0,,,,,,,,,,,,,,,,,
53,PT06M53.00S,2022-02-05T02:18:16.2Z,1,REGULAR,3pt,Jump Shot,[],1628420,6.258212877792378,95.83333333333334,1610612743,14,13,2022-02-05T02:18:22Z,530000,-229.0,6.0,1,left,M. Morris 3PT  (3 PTS) (N. Jokic 1 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,22.93,Made,3.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,
55,PT06M40.00S,2022-02-05T02:18:32.7Z,1,REGULAR,foul,offensive,[],202685,,,1610612740,14,13,2022-02-05T02:18:44Z,550000,,,0,,J. Valanciunas offensive FOUL (1 PF),"[202685, 203999]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1201.0,1.0,0.0,Jokic,203999.0,,,,,
57,PT06M40.00S,2022-02-05T02:18:32.7Z,1,REGULAR,turnover,offensive foul,[],202685,,,1610612740,14,13,2022-02-05T02:18:32Z,570000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1201.0,,,,,1.0,,,,
58,PT06M40.00S,2022-02-05T02:18:46.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,14,13,2022-02-05T02:18:46Z,580000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M40.00S,2022-02-05T02:21:02.2Z,1,REGULAR,substitution,out,[],1629637,,,1610612743,14,13,2022-02-05T02:21:18Z,590000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2022-02-05T02:21:02.2Z,1,REGULAR,substitution,in,[],1629109,,,1610612743,14,13,2022-02-05T02:21:18Z,600000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2022-02-05T02:21:43.3Z,1,REGULAR,foul,personal,['2freethrow'],1629109,,,1610612743,14,13,2022-02-05T02:21:57Z,610000,,,0,,G. Clark shooting personal FOUL (1 PF) (Green 2 FT),"[1629109, 201145]",1610612740.0,NOP,shooting,,,Clark,G. Clark,,,,,,,,,,,,,,,200832.0,1.0,0.0,Green,201145.0,,,,,
63,PT06M28.00S,2022-02-05T02:22:11.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201145,,,1610612743,15,13,2022-02-05T02:22:11Z,630000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
64,PT06M28.00S,2022-02-05T02:22:28.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201145,,,1610612743,16,13,2022-02-05T02:22:28Z,640000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
65,PT06M12.00S,2022-02-05T02:22:45.7Z,1,REGULAR,3pt,Jump Shot,[],1628984,76.42904073587385,88.23529411764706,1610612740,16,16,2022-02-05T02:22:51Z,650000,191.0,169.0,1,right,D. Graham 25' 3PT  (6 PTS) (B. Ingram 1 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.52,Made,6.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,
67,PT05M55.00S,2022-02-05T02:23:02.7Z,1,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,16,16,2022-02-05T02:23:12Z,670000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[201145],1610612743.0,DEN,lost ball,,,Green,J. Green,,,,,,,,,,,,,,,200832.0,,,,,1.0,,,,
68,PT05M50.00S,2022-02-05T02:23:15.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1627742,80.1084099868594,29.411764705882355,1610612740,16,16,2022-02-05T02:23:27Z,680000,-103.0,134.0,1,right,MISS B. Ingram 16' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,16.93,Missed,,,,,,,,,,,,,,,,,,
69,PT05M46.00S,2022-02-05T02:23:19.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,16,2022-02-05T02:23:27Z,690000,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,
70,PT05M42.00S,2022-02-05T02:23:23.2Z,1,REGULAR,3pt,Jump Shot,[],1628420,16.245072273324574,95.83333333333334,1610612743,19,16,2022-02-05T02:23:31Z,700000,-229.0,100.0,1,left,M. Morris 25' 3PT  (6 PTS) (N. Jokic 2 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.01,Made,6.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,
72,PT05M25.00S,2022-02-05T02:23:39.9Z,1,REGULAR,3pt,Jump Shot,[],1628984,69.59592641261499,76.9607843137255,1610612740,19,16,2022-02-05T02:23:47Z,720000,135.0,233.0,1,right,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,
73,PT05M22.00S,2022-02-05T02:23:42.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,19,16,2022-02-05T02:23:47Z,730000,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,72.0,3.0,2.0,1.0,,,,,,,,,,
74,PT05M15.00S,2022-02-05T02:23:51.2Z,1,REGULAR,2pt,Jump Shot,[],1628420,8.360709592641262,22.794117647058822,1610612743,19,16,2022-02-05T02:23:56Z,740000,136.0,26.0,1,left,MISS M. Morris 13' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,13.85,Missed,,,,,,,,,,,,,,,,,,
75,PT05M11.00S,2022-02-05T02:23:55.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,19,16,2022-02-05T02:23:56Z,750000,,,0,,J. Valanciunas REBOUND (Off:1 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,74.0,3.0,2.0,1.0,,,,,,,,,,
76,PT05M02.00S,2022-02-05T02:24:02.9Z,1,REGULAR,3pt,Jump Shot,[],1630529,74.19513797634691,84.55882352941177,1610612740,19,19,2022-02-05T02:24:07Z,760000,173.0,190.0,1,right,H. Jones 25' 3PT  (5 PTS) (D. Graham 2 AST),"[1630529, 1628984]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,25.69,Made,5.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,
78,PT04M42.00S,2022-02-05T02:24:23.3Z,1,REGULAR,3pt,Jump Shot,[],1628432,7.046649145860711,95.09803921568627,1610612743,19,19,2022-02-05T02:24:27Z,780000,-225.0,14.0,1,left,MISS D. Reed 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,
79,PT04M40.00S,2022-02-05T02:24:25.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,19,19,2022-02-05T02:24:27Z,790000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,78.0,4.0,3.0,1.0,,,,,,,,,,
80,PT04M22.00S,2022-02-05T02:24:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,86.94152431011827,40.931372549019606,1610612740,19,21,2022-02-05T02:24:48Z,800000,-45.0,70.0,1,right,J. Valanciunas 8' fadeaway Jump Shot (4 PTS),[202685],1610612740.0,NOP,fadeaway,,,Valanciunas,J. Valanciunas,,,,,8.35,Made,4.0,,,,,,,,,,,,,,,,,
81,PT04M11.00S,2022-02-05T02:24:56.8Z,1,REGULAR,foul,personal,['2freethrow'],1629109,,,1610612743,19,21,2022-02-05T02:25:26Z,810000,,,0,,G. Clark shooting personal FOUL (2 PF) (Jokic 2 FT),"[1629109, 203999]",1610612740.0,NOP,shooting,,,Clark,G. Clark,,,,,,,,,,,,,,,1628951.0,2.0,0.0,Jokic,203999.0,,,,,
83,PT04M11.00S,2022-02-05T02:25:27.2Z,1,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,20,21,2022-02-05T02:25:27Z,830000,,,0,,N. Jokic Free Throw 1 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
84,PT04M11.00S,2022-02-05T02:25:27.8Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,20,21,2022-02-05T02:25:55Z,840000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M11.00S,2022-02-05T02:25:27.8Z,1,REGULAR,substitution,out,[],201145,,,1610612743,20,21,2022-02-05T02:25:55Z,850000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M11.00S,2022-02-05T02:25:27.8Z,1,REGULAR,substitution,out,[],1628984,,,1610612743,20,21,2022-02-05T02:25:55Z,860000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M11.00S,2022-02-05T02:25:27.8Z,1,REGULAR,substitution,out,[],202685,,,1610612743,20,21,2022-02-05T02:25:55Z,870000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M11.00S,2022-02-05T02:25:27.8Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,20,21,2022-02-05T02:25:55Z,880000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M11.00S,2022-02-05T02:25:27.8Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,20,21,2022-02-05T02:25:55Z,890000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M11.00S,2022-02-05T02:25:27.8Z,1,REGULAR,substitution,in,[],1629637,,,1610612743,20,21,2022-02-05T02:25:55Z,900000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
