actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
93,PT03M51.00S,2022-01-08T02:25:20.0Z,1,REGULAR,freethrow,1 of 1,[],1628420,,,1610612743,23,17,2022-01-08T02:25:20Z,900000,,,0,,M. Morris Free Throw 1 of 1 (5 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
94,PT03M40.00S,2022-01-08T02:25:32.3Z,1,REGULAR,2pt,Jump Shot,[],1628368,20.45006570302234,31.862745098039213,1610612758,23,17,2022-01-08T02:25:37Z,910000,91.0,140.0,1,left,MISS D. Fox 16' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,16.66,Missed,,,,,,,,,,,,,,,,,,,
95,PT03M38.00S,2022-01-08T02:25:34.3Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,23,17,2022-01-08T02:25:37Z,920000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
96,PT03M25.00S,2022-01-08T02:25:46.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.43823915900131,41.911764705882355,1610612743,25,17,2022-01-08T02:25:52Z,930000,-40.0,47.0,1,right,N. Jokic 6' turnaround Hook (6 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,6.18,Made,,,,,,,,,,6.0,,A. Gordon,203932.0,2.0,,,,,
98,PT03M07.00S,2022-01-08T02:26:05.7Z,1,REGULAR,3pt,Jump Shot,[],1630558,31.488173455978973,30.392156862745097,1610612758,25,17,2022-01-08T02:26:10Z,950000,98.0,243.0,1,left,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M04.00S,2022-01-08T02:26:08.7Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,25,17,2022-01-08T02:26:10Z,960000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
100,PT02M59.00S,2022-01-08T02:26:12.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,91.67214191852825,47.794117647058826,1610612743,27,17,2022-01-08T02:26:24Z,970000,-11.0,26.0,1,right,N. Jokic running finger roll Layup (8 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,running finger roll,,,Jokic,N. Jokic,,,,,2.8,Made,,,,,,,,,,8.0,,M. Morris,1628420.0,1.0,,,,,
102,PT02M38.00S,2022-01-08T02:26:34.8Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612758,27,17,2022-01-08T02:26:40Z,990000,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 203999]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,1.0,,,,,,Jokic,203999.0,
103,PT02M38.00S,2022-01-08T02:26:34.8Z,1,REGULAR,steal,,[],203999,,,1610612743,27,17,2022-01-08T02:26:36Z,1000000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M33.00S,2022-01-08T02:26:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628420,93.24901445466492,43.872549019607845,1610612743,29,17,2022-01-08T02:26:57Z,1010000,-31.0,11.0,1,right,M. Morris running reverse Layup (7 PTS) (W. Barton 2 AST),"[1628420, 203115]",1610612743.0,DEN,running reverse,,,Morris,M. Morris,,,,,3.25,Made,,,,,,,,,,7.0,,W. Barton,203115.0,2.0,,,,,
106,PT02M08.00S,2022-01-08T02:27:04.1Z,1,REGULAR,2pt,Jump Shot,[],1630558,15.325229960578188,68.38235294117648,1610612758,29,17,2022-01-08T02:27:13Z,1030000,-92.0,92.0,1,left,MISS D. Mitchell 12' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,12.98,Missed,,,,,,,,,,,,,,,,,,,
107,PT02M05.00S,2022-01-08T02:27:07.1Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,29,17,2022-01-08T02:27:13Z,1040000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
108,PT01M59.00S,2022-01-08T02:27:17.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,29,17,2022-01-08T02:27:17Z,1050000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,out,[],203115,,,1610612743,29,17,2022-01-08T02:29:51Z,1060000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,29,17,2022-01-08T02:29:51Z,1070000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,out,[],203999,,,1610612743,29,17,2022-01-08T02:29:51Z,1080000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,out,[],203932,,,1610612743,29,17,2022-01-08T02:29:51Z,1090000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612743,29,17,2022-01-08T02:29:51Z,1100000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,out,[],203458,,,1610612743,29,17,2022-01-08T02:29:51Z,1110000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,in,[],203085,,,1610612743,29,17,2022-01-08T02:29:51Z,1120000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,29,17,2022-01-08T02:29:51Z,1130000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,in,[],1630267,,,1610612743,29,17,2022-01-08T02:29:51Z,1140000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,29,17,2022-01-08T02:29:51Z,1150000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,in,[],1630169,,,1610612743,29,17,2022-01-08T02:29:51Z,1160000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M59.00S,2022-01-08T02:29:11.5Z,1,REGULAR,substitution,in,[],1627745,,,1610612743,29,17,2022-01-08T02:29:51Z,1170000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M46.00S,2022-01-08T02:30:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,87.07293035479631,53.431372549019606,1610612743,31,17,2022-01-08T02:30:26Z,1180000,17.0,69.0,1,right,J. Green 7' driving floating Jump Shot (2 PTS),[201145],1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,7.11,Made,,,,,,,,,,2.0,,,,,,,,,
122,PT01M46.00S,2022-01-08T02:30:23.6Z,1,REGULAR,foul,personal,['1freethrow'],203090,,,1610612743,31,17,2022-01-08T02:30:41Z,1190000,,,0,,M. Harkless shooting personal FOUL (1 PF) (Green 1 FT),"[203090, 201145]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,,,,101283.0,1.0,0.0,Green,201145.0,,,,,,,,,,
124,PT01M46.00S,2022-01-08T02:30:49.7Z,1,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,32,17,2022-01-08T02:30:49Z,1210000,,,0,,J. Green Free Throw 1 of 1 (3 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
125,PT01M30.00S,2022-01-08T02:31:08.2Z,1,REGULAR,3pt,Jump Shot,[],203090,8.886333771353483,95.34313725490196,1610612758,32,20,2022-01-08T02:31:12Z,1220000,-227.0,31.0,1,left,M. Harkless 3PT  (3 PTS) (T. Haliburton 3 AST),"[203090, 1630169]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,22.88,Made,,,,,,,,,,3.0,,T. Haliburton,1630169.0,3.0,,,,,
127,PT01M15.00S,2022-01-08T02:31:25.2Z,1,REGULAR,3pt,Jump Shot,[],1630538,66.17936925098554,47.05882352941176,1610612743,32,20,2022-01-08T02:32:30Z,1240000,-15.0,265.0,1,right,MISS B. Hyland 26' pullup 3PT - blocked,"[1630538, 1627741]",1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.58,Missed,,,,,,,,,,,,,,,Hield,1627741.0,,,
128,PT01M15.00S,2022-01-08T02:31:25.2Z,1,REGULAR,block,,[],1627741,,,1610612743,32,20,2022-01-08T02:31:27Z,1250000,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M13.00S,2022-01-08T02:31:27.2Z,1,REGULAR,rebound,defensive,[],203090,,,1610612758,32,20,2022-01-08T02:32:30Z,1260000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
130,PT01M11.00S,2022-01-08T02:31:29.1Z,1,REGULAR,turnover,out-of-bounds,[],203090,,,1610612758,32,20,2022-01-08T02:31:37Z,1270000,,,0,,M. Harkless bad pass out-of-bounds TURNOVER (1 TO),[203090],1610612758.0,SAC,bad pass,,,Harkless,M. Harkless,,,,,,,,,,,1627529.0,,,,,,1.0,,,,,,,,
131,PT00M57.90S,2022-01-08T02:31:48.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630192,68.9388961892247,67.15686274509804,1610612743,35,20,2022-01-08T02:31:53Z,1280000,86.0,239.0,1,right,Z. Nnaji 25' 3PT  (3 PTS) (F. Campazzo 1 AST),"[1630192, 1630267]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.44,Made,,,,,,,,,,3.0,,F. Campazzo,1630267.0,1.0,,,,,
133,PT00M49.60S,2022-01-08T02:32:02.4Z,1,REGULAR,foul,offensive,[],1627745,,,1610612758,35,20,2022-01-08T02:32:31Z,1300000,,,0,,D. Jones off-the-ball offensive FOUL (2 PF),"[1627745, 201145]",1610612758.0,SAC,off-the-ball,,,Jones,D. Jones,,,,,,,,,,,1627529.0,2.0,0.0,Green,201145.0,,,,,,,,,,
135,PT00M49.60S,2022-01-08T02:32:02.4Z,1,REGULAR,turnover,offensive foul,[],1627745,,,1610612758,35,20,2022-01-08T02:32:02Z,1320000,,,0,,D. Jones offensive foul TURNOVER (1 TO),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,1627529.0,,,,,,1.0,,,,,,,,
136,PT00M49.60S,2022-01-08T02:32:17.8Z,1,REGULAR,substitution,out,[],1627745,,,1610612743,35,20,2022-01-08T02:32:22Z,1330000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M49.60S,2022-01-08T02:32:17.8Z,1,REGULAR,substitution,in,[],202684,,,1610612743,35,20,2022-01-08T02:32:22Z,1340000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M26.10S,2022-01-08T02:32:51.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,71.96123521681997,20.098039215686274,1610612743,35,20,2022-01-08T02:33:56Z,1350000,-150.0,211.0,1,right,MISS B. Hyland 25' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M22.80S,2022-01-08T02:32:55.1Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,35,20,2022-01-08T02:32:57Z,1360000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
140,PT00M03.80S,2022-01-08T02:33:13.9Z,1,REGULAR,3pt,Jump Shot,[],1630169,7.30946123521682,97.05882352941177,1610612758,35,23,2022-01-08T02:33:19Z,1370000,-235.0,16.0,1,left,T. Haliburton 3PT  (6 PTS) (D. Mitchell 1 AST),"[1630169, 1630558]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,23.59,Made,,,,,,,,,,6.0,,D. Mitchell,1630558.0,1.0,,,,,
142,PT00M00.00S,2022-01-08T02:33:23.0Z,1,REGULAR,period,end,[],0,,,1610612743,35,23,2022-01-08T02:33:23Z,1390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-01-08T02:36:07.2Z,2,REGULAR,period,start,[],0,,,1610612758,35,23,2022-01-08T02:36:07Z,1400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT11M49.00S,2022-01-08T02:36:19.5Z,2,REGULAR,foul,personal,[],203085,,,1610612758,35,23,2022-01-08T02:36:29Z,1410000,,,0,,A. Rivers personal FOUL (1 PF),"[203085, 1627741]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,101283.0,1.0,0.0,Hield,1627741.0,,,,,,,,,,
146,PT11M43.00S,2022-01-08T02:36:40.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,33.327858081471746,45.34313725490196,1610612758,35,26,2022-01-08T02:36:45Z,1430000,23.0,261.0,1,left,B. Hield 26' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1627741, 1630558]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.18,Made,,,,,,,,,,3.0,,D. Mitchell,1630558.0,2.0,,,,,
148,PT11M29.00S,2022-01-08T02:36:54.5Z,2,REGULAR,3pt,Jump Shot,[],201145,66.5735873850197,40.44117647058824,1610612743,35,26,2022-01-08T02:37:00Z,1450000,-48.0,262.0,1,right,MISS J. Green 26' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,,
149,PT11M25.00S,2022-01-08T02:36:58.5Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,35,26,2022-01-08T02:37:00Z,1460000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
150,PT11M16.00S,2022-01-08T02:37:10.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,35,26,2022-01-08T02:37:10Z,1470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M06.00S,2022-01-08T02:37:28.8Z,2,REGULAR,3pt,Jump Shot,[],203090,8.754927726675426,3.6764705882352944,1610612758,35,29,2022-01-08T02:37:34Z,1480000,232.0,30.0,1,left,M. Harkless 3PT  (6 PTS) (B. Hield 1 AST),"[203090, 1627741]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,23.35,Made,,,,,,,,,,6.0,,B. Hield,1627741.0,1.0,,,,,
153,PT10M39.00S,2022-01-08T02:37:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,93.38042049934296,54.65686274509803,1610612743,35,29,2022-01-08T02:38:29Z,1500000,23.0,10.0,1,right,MISS F. Campazzo driving finger roll Layup - blocked,"[1630267, 202684]",1610612743.0,DEN,driving finger roll,,,Campazzo,F. Campazzo,,,,,2.52,Missed,,,,,,,,,,,,,,,Thompson,202684.0,,,
154,PT10M39.00S,2022-01-08T02:37:55.5Z,2,REGULAR,block,,[],202684,,,1610612743,35,29,2022-01-08T02:38:07Z,1510000,,,0,,T. Thompson BLOCK (1 BLK),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT10M39.00S,2022-01-08T02:37:55.5Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,35,29,2022-01-08T02:38:29Z,1520000,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
156,PT10M39.00S,2022-01-08T02:38:10.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,35,29,2022-01-08T02:42:01Z,1530000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,,,,
157,PT10M39.00S,2022-01-08T02:38:18.0Z,2,REGULAR,foul,technical,['1freethrow'],1630267,,,1610612758,35,29,2022-01-08T02:38:37Z,1540000,,,0,,F. Campazzo technical FOUL (1 Tech),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,101283.0,0.0,1.0,,,,,,,,,,,,
158,PT10M39.00S,2022-01-08T02:38:46.1Z,2,REGULAR,freethrow,1 of 1,[],1627741,,,1610612758,35,30,2022-01-08T02:38:46Z,1550000,,,0,,B. Hield technical Free Throw 1 of 1 (4 PTS),[1627741],1610612758.0,SAC,technical,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
159,PT10M25.00S,2022-01-08T02:39:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,7.046649145860711,56.127450980392155,1610612758,35,30,2022-01-08T02:39:26Z,1560000,-31.0,14.0,1,left,MISS D. Mitchell driving finger roll Layup,[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,3.35,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M20.00S,2022-01-08T02:39:23.1Z,2,REGULAR,rebound,offensive,[],202684,,,1610612758,35,30,2022-01-08T02:39:26Z,1570000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,159.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
161,PT10M20.00S,2022-01-08T02:39:22.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202684,5.590000152587891,50.0,1610612758,35,30,2022-01-08T02:39:51Z,1580000,0.0,0.0,1,left,MISS T. Thompson tip Layup,[202684],1610612758.0,SAC,tip,,,Thompson,T. Thompson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
162,PT10M20.00S,2022-01-08T02:39:22.6Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,35,30,2022-01-08T02:39:51Z,1590000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
163,PT10M19.00S,2022-01-08T02:39:24.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201145,92.85479632063075,49.50980392156863,1610612743,37,30,2022-01-08T02:39:40Z,1600000,-2.0,15.0,1,right,J. Green running finger roll Layup (5 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,running finger roll,,,Green,J. Green,,,,,1.49,Made,,,,,,,,,,5.0,,B. Hyland,1630538.0,1.0,,,,,
165,PT10M12.00S,2022-01-08T02:39:33.1Z,2,REGULAR,foul,personal,[],1630192,,,1610612758,37,30,2022-01-08T02:39:42Z,1620000,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1630169]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,1627529.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,
167,PT10M05.00S,2022-01-08T02:39:58.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203090,9.543363994743759,48.529411764705884,1610612758,37,30,2022-01-08T02:44:57Z,1640000,7.0,37.0,1,left,MISS M. Harkless driving DUNK - blocked,"[203090, 1630192]",1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,3.79,Missed,,,,,,,,,,,,,,,Nnaji,1630192.0,,,
168,PT10M05.00S,2022-01-08T02:39:58.4Z,2,REGULAR,block,,[],1630192,,,1610612758,37,30,2022-01-08T02:40:00Z,1650000,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M04.00S,2022-01-08T02:39:59.4Z,2,REGULAR,rebound,offensive,[],203090,,,1610612758,37,30,2022-01-08T02:44:57Z,1660000,,,0,,M. Harkless REBOUND (Off:1 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
222,PT10M03.00S,2022-01-08T02:40:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203090,10.693166885676746,50.73529411764706,1610612758,37,30,2022-01-08T02:46:06Z,1665000,-4.0,48.0,1,left,MISS M. Harkless putback Layup - blocked,"[203090, 201145]",1610612758.0,SAC,putback,,,Harkless,M. Harkless,,,,,4.81,Missed,,,,,,,,,,,,,,,Green,201145.0,,,
223,PT10M03.00S,2022-01-08T02:40:00.8Z,2,REGULAR,block,,[],201145,,,1610612758,37,30,2022-01-08T02:46:06Z,1667500,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT10M02.00S,2022-01-08T02:40:01.8Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,37,30,2022-01-08T02:46:06Z,1668750,,,0,,Z. Nnaji REBOUND (Off:1 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,222.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
172,PT09M53.00S,2022-01-08T02:40:07.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203085,93.11760840998686,53.67647058823529,1610612743,39,30,2022-01-08T02:46:14Z,1690000,18.0,12.0,1,right,A. Rivers driving Layup (2 PTS) (B. Hyland 2 AST),"[203085, 1630538]",1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,2.21,Made,,,,,,,,,,2.0,,B. Hyland,1630538.0,2.0,,,,,
174,PT09M43.00S,2022-01-08T02:40:21.7Z,2,REGULAR,foul,personal,[],1630192,,,1610612758,39,30,2022-01-08T02:40:25Z,1710000,,,0,,Z. Nnaji personal FOUL (2 PF),"[1630192, 1630169]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,101283.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,
176,PT09M34.00S,2022-01-08T02:40:45.3Z,2,REGULAR,3pt,Jump Shot,[],203090,8.229303547963205,4.166666666666666,1610612758,39,30,2022-01-08T02:40:53Z,1730000,229.0,25.0,1,left,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,,
177,PT09M30.00S,2022-01-08T02:40:49.3Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,39,30,2022-01-08T02:40:53Z,1740000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
178,PT09M15.00S,2022-01-08T02:41:03.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,75.24638633377135,84.06862745098039,1610612743,42,30,2022-01-08T02:41:08Z,1750000,170.0,180.0,1,right,B. Hyland 24' 3PT step back (3 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,24.79,Made,,,,,,,,,,3.0,,,,,,,,,
179,PT08M48.00S,2022-01-08T02:41:32.1Z,2,REGULAR,3pt,Jump Shot,[],203090,9.543363994743759,95.34313725490196,1610612758,42,30,2022-01-08T02:42:01Z,1760000,-227.0,37.0,1,left,MISS M. Harkless fadeaway 3PT,[203090],1610612758.0,SAC,fadeaway,,,Harkless,M. Harkless,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
180,PT08M48.00S,2022-01-08T02:41:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,42,30,2022-01-08T02:42:01Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,
181,PT08M48.00S,2022-01-08T02:41:36.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612758,42,30,2022-01-08T02:41:48Z,1780000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,,,,
182,PT08M48.00S,2022-01-08T02:41:39.2Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,42,30,2022-01-08T02:41:46Z,1790000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
