actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
92,PT04M28.00S,2022-03-11T03:35:23.3Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,18,21,2022-03-11T03:35:28Z,920000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M28.00S,2022-03-11T03:35:46.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201145,,,1610612743,19,21,2022-03-11T03:35:46Z,930000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
94,PT04M19.00S,2022-03-11T03:35:57.2Z,1,REGULAR,3pt,Jump Shot,[],201939,30.17411300919842,68.62745098039215,1610612744,19,21,2022-03-11T03:36:06Z,940000,-93.0,231.0,1,left,MISS S. Curry 24' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2022-03-11T03:36:00.6Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,19,21,2022-03-11T03:36:00Z,950000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,94.0,2.0,1.0,1.0,,,,,,
96,PT04M10.00S,2022-03-11T03:36:06.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629673,10.463206307490145,38.23529411764706,1610612744,19,21,2022-03-11T03:37:06Z,960000,59.0,46.0,1,left,MISS J. Poole 7' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,7.46,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M08.00S,2022-03-11T03:36:08.1Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,19,21,2022-03-11T03:36:11Z,970000,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,96.0,3.0,1.0,2.0,,,,,,
98,PT04M07.00S,2022-03-11T03:36:09.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203952,5.075558475689881,96.81372549019608,1610612744,19,21,2022-03-11T03:36:14Z,980000,-234.0,-5.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M07.00S,2022-03-11T03:36:09.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,19,21,2022-03-11T03:36:14Z,990000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,98.0,2.0,1.0,1.0,,,,,,
100,PT03M59.00S,2022-03-11T03:36:16.5Z,1,REGULAR,3pt,Jump Shot,[],1630538,92.46057818659659,3.431372549019608,1610612743,19,21,2022-03-11T03:36:25Z,1000000,-233.0,18.0,1,right,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M56.00S,2022-03-11T03:36:19.6Z,1,REGULAR,rebound,offensive,[],203085,,,1610612743,19,21,2022-03-11T03:36:19Z,1010000,,,0,,A. Rivers REBOUND (Off:1 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,100.0,2.0,1.0,1.0,,,,,,
102,PT03M54.00S,2022-03-11T03:36:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203085,93.64323258869908,52.450980392156865,1610612743,19,21,2022-03-11T03:36:30Z,1020000,12.0,7.0,1,right,MISS A. Rivers driving Layup,[203085],1610612743.0,DEN,driving,,,Rivers,A. Rivers,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2022-03-11T03:36:24.4Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,19,21,2022-03-11T03:36:30Z,1030000,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,102.0,4.0,2.0,2.0,,,,,,
104,PT03M37.00S,2022-03-11T03:36:39.9Z,1,REGULAR,3pt,Jump Shot,[],1629673,22.946780551905388,89.70588235294117,1610612744,19,24,2022-03-11T03:36:44Z,1040000,-199.0,163.0,1,left,J. Poole 25' 3PT step back (3 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,25.7,Made,3.0,,,,,,,,,,,,,,,,,,
105,PT03M27.00S,2022-03-11T03:36:51.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,19,24,2022-03-11T03:36:51Z,1050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M27.00S,2022-03-11T03:36:54.6Z,1,REGULAR,substitution,out,[],201145,,,1610612743,19,24,2022-03-11T03:37:01Z,1060000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M27.00S,2022-03-11T03:36:54.6Z,1,REGULAR,substitution,in,[],203210,,,1610612743,19,24,2022-03-11T03:37:01Z,1070000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M22.00S,2022-03-11T03:37:12.7Z,1,REGULAR,3pt,Jump Shot,[],203085,71.82982917214193,16.666666666666664,1610612743,19,24,2022-03-11T03:37:41Z,1080000,-167.0,212.0,1,right,MISS A. Rivers 26' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M19.00S,2022-03-11T03:37:15.7Z,1,REGULAR,rebound,offensive,[],203210,,,1610612743,19,24,2022-03-11T03:37:41Z,1090000,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,108.0,1.0,0.0,1.0,,,,,,
110,PT03M19.00S,2022-03-11T03:37:17.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612743,19,24,2022-03-11T03:37:25Z,1100000,,,0,,A. Wiggins personal FOUL (2 PF) (Green 2 FT),"[203952, 203210]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,1148.0,2.0,0.0,Green,203210.0,,,,,,,,,,
112,PT03M19.00S,2022-03-11T03:37:37.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203210,,,1610612743,20,24,2022-03-11T03:37:37Z,1120000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
113,PT03M19.00S,2022-03-11T03:37:38.5Z,1,REGULAR,substitution,out,[],203952,,,1610612743,20,24,2022-03-11T03:37:42Z,1130000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M19.00S,2022-03-11T03:37:38.5Z,1,REGULAR,substitution,in,[],1630228,,,1610612743,20,24,2022-03-11T03:37:42Z,1140000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M19.00S,2022-03-11T03:37:49.4Z,1,REGULAR,substitution,out,[],203085,,,1610612743,20,24,2022-03-11T03:38:14Z,1150000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M19.00S,2022-03-11T03:37:49.4Z,1,REGULAR,substitution,out,[],1626172,,,1610612743,20,24,2022-03-11T03:38:14Z,1160000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M19.00S,2022-03-11T03:37:49.4Z,1,REGULAR,substitution,in,[],1627854,,,1610612743,20,24,2022-03-11T03:38:14Z,1170000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M19.00S,2022-03-11T03:37:49.4Z,1,REGULAR,substitution,in,[],202357,,,1610612743,20,24,2022-03-11T03:38:14Z,1180000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M19.00S,2022-03-11T03:38:18.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203210,,,1610612743,21,24,2022-03-11T03:38:18Z,1190000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
120,PT03M09.00S,2022-03-11T03:38:30.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,35.8245729303548,37.5,1610612744,21,24,2022-03-11T03:38:34Z,1200000,62.0,284.0,1,left,MISS J. Poole 29' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,29.11,Missed,,,,,,,,,,,,,,,,,,,
121,PT03M05.00S,2022-03-11T03:38:34.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,21,24,2022-03-11T03:38:34Z,1210000,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,120.0,4.0,4.0,0.0,,,,,,
122,PT02M54.00S,2022-03-11T03:38:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,93.38042049934296,63.970588235294116,1610612743,21,24,2022-03-11T03:38:48Z,1220000,70.0,10.0,1,right,MISS A. Gordon 7' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,,
123,PT02M51.00S,2022-03-11T03:38:47.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,21,24,2022-03-11T03:38:48Z,1230000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,122.0,2.0,2.0,0.0,,,,,,
124,PT02M35.00S,2022-03-11T03:39:02.7Z,1,REGULAR,3pt,Jump Shot,[],1630228,12.434296977660972,2.2058823529411766,1610612744,21,24,2022-03-11T03:39:07Z,1240000,239.0,64.0,1,left,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
125,PT02M33.00S,2022-03-11T03:39:04.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,21,24,2022-03-11T03:39:07Z,1250000,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,124.0,5.0,5.0,0.0,,,,,,
126,PT02M24.00S,2022-03-11T03:39:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.56964520367937,52.94117647058824,1610612743,23,24,2022-03-11T03:39:17Z,1260000,15.0,46.0,1,right,N. Jokic turnaround Jump Shot (8 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,4.78,Made,8.0,,,,,,,,,,,,,,,,,,
127,PT02M13.00S,2022-03-11T03:39:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.652431011826544,54.41176470588235,1610612744,23,26,2022-03-11T03:39:30Z,1270000,-22.0,10.0,1,left,J. Kuminga cutting Layup (2 PTS) (S. Curry 1 AST),"[1630228, 201939]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,2.43,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,,
129,PT01M52.00S,2022-03-11T03:39:47.0Z,1,REGULAR,3pt,Jump Shot,[],203999,72.35545335085413,77.94117647058823,1610612743,23,26,2022-03-11T03:39:52Z,1290000,140.0,207.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M48.00S,2022-03-11T03:39:51.0Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,23,26,2022-03-11T03:39:52Z,1300000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,
131,PT01M29.00S,2022-03-11T03:40:09.1Z,1,REGULAR,3pt,Jump Shot,[],201939,38.50402431011827,36.26302083333333,1610612744,23,26,2022-03-11T03:40:17Z,1310000,69.0,309.0,1,left,MISS S. Curry 31' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,31.69,Missed,,,,,,,,,,,,,,,,,,,
132,PT01M24.00S,2022-03-11T03:40:14.1Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,23,26,2022-03-11T03:40:17Z,1320000,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,131.0,1.0,0.0,1.0,,,,,,
133,PT01M24.00S,2022-03-11T03:40:14.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,5.590000152587891,50.0,1610612744,23,28,2022-03-11T03:40:14Z,1330000,0.0,0.0,1,left,J. Kuminga tip Layup (4 PTS),[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
134,PT01M15.00S,2022-03-11T03:40:22.5Z,1,REGULAR,3pt,Jump Shot,[],1630538,72.22404730617609,76.9607843137255,1610612743,23,28,2022-03-11T03:40:29Z,1340000,135.0,209.0,1,right,MISS B. Hyland 24' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M13.00S,2022-03-11T03:40:24.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,23,28,2022-03-11T03:40:29Z,1350000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,,,,
668,PT01M13.00S,2022-03-11T03:40:25.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,23,28,2022-03-11T05:42:15Z,1355000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M13.00S,2022-03-11T03:40:28.3Z,1,REGULAR,substitution,out,[],203999,,,1610612743,23,28,2022-03-11T03:40:40Z,1360000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M13.00S,2022-03-11T03:40:28.3Z,1,REGULAR,substitution,out,[],203932,,,1610612743,23,28,2022-03-11T03:40:40Z,1370000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M13.00S,2022-03-11T03:40:28.3Z,1,REGULAR,substitution,out,[],201939,,,1610612743,23,28,2022-03-11T03:40:40Z,1380000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M13.00S,2022-03-11T03:40:28.3Z,1,REGULAR,substitution,in,[],202326,,,1610612743,23,28,2022-03-11T03:40:40Z,1390000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M13.00S,2022-03-11T03:40:28.3Z,1,REGULAR,substitution,in,[],1628432,,,1610612743,23,28,2022-03-11T03:40:40Z,1400000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M13.00S,2022-03-11T03:40:28.3Z,1,REGULAR,substitution,in,[],202691,,,1610612743,23,28,2022-03-11T03:40:40Z,1410000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M08.00S,2022-03-11T03:40:52.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627854,71.04139290407359,49.01960784313725,1610612743,23,28,2022-03-11T03:41:00Z,1420000,-5.0,220.0,1,right,MISS B. Forbes 21' Jump Shot,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,21.98,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M05.00S,2022-03-11T03:40:55.6Z,1,REGULAR,rebound,offensive,[],202326,,,1610612743,23,28,2022-03-11T03:41:00Z,1430000,,,0,,D. Cousins REBOUND (Off:1 Def:0),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,142.0,1.0,0.0,1.0,,,,,,
144,PT01M03.00S,2022-03-11T03:40:57.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202326,92.85479632063075,37.00980392156863,1610612743,25,28,2022-03-11T03:41:10Z,1440000,-65.0,15.0,1,right,D. Cousins 6' turnaround Hook (2 PTS),[202326],1610612743.0,DEN,turnaround,,,Cousins,D. Cousins,,,,,6.66,Made,2.0,,,,,,,,,,,,,,,,,,
145,PT00M36.50S,2022-03-11T03:41:25.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612744,25,28,2022-03-11T03:41:34Z,1450000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,202026.0,,,,,,,,,,,,,,
146,PT00M29.60S,2022-03-11T03:41:47.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630538,80.6340341655716,74.50980392156863,1610612743,27,28,2022-03-11T03:41:52Z,1460000,123.0,130.0,1,right,B. Hyland 17' turnaround fadeaway Jump Shot (2 PTS),[1630538],1610612743.0,DEN,turnaround fadeaway,,,Hyland,B. Hyland,,,,,17.83,Made,2.0,,,,,,,,,,,,,,,,,,
147,PT00M09.60S,2022-03-11T03:42:15.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.258212877792378,49.754901960784316,1610612744,27,30,2022-03-11T03:42:20Z,1470000,1.0,6.0,1,left,J. Kuminga cutting DUNK (6 PTS) (N. Bjelica 1 AST),"[1630228, 202357]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,0.64,Made,6.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,,,,,
149,PT00M01.00S,2022-03-11T03:42:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.85479632063075,43.872549019607845,1610612743,29,30,2022-03-11T03:42:33Z,1490000,-31.0,15.0,1,right,B. Hyland driving finger roll Layup (4 PTS),[1630538],1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,3.39,Made,4.0,,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2022-03-11T03:42:41.5Z,1,REGULAR,period,end,[],0,,,1610612744,29,30,2022-03-11T03:42:41Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-03-11T03:45:42.7Z,2,REGULAR,substitution,out,['startperiod'],1629308,,,1610612744,29,30,2022-03-11T03:46:12Z,1510000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-11T03:45:42.7Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,29,30,2022-03-11T03:46:12Z,1520000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-03-11T03:46:20.3Z,2,REGULAR,period,start,[],0,,,1610612744,29,30,2022-03-11T03:46:20Z,1530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M47.00S,2022-03-11T03:46:33.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,12.959921156373195,49.01960784313725,1610612744,29,30,2022-03-11T03:46:40Z,1540000,5.0,69.0,1,left,MISS J. Kuminga 6' driving Layup - blocked,"[1630228, 1628432]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,6.95,Missed,,,,,,,,,,,,,,,,,Reed,1628432.0,
155,PT11M47.00S,2022-03-11T03:46:33.0Z,2,REGULAR,block,,[],1628432,,,1610612744,29,30,2022-03-11T03:49:00Z,1550000,,,0,,D. Reed BLOCK (1 BLK),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M45.00S,2022-03-11T03:46:35.0Z,2,REGULAR,rebound,defensive,[],1627854,,,1610612743,29,30,2022-03-11T03:46:40Z,1560000,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,
157,PT11M23.00S,2022-03-11T03:46:56.6Z,2,REGULAR,2pt,Jump Shot,[],202326,76.82325886990802,19.362745098039216,1610612743,29,30,2022-03-11T03:47:01Z,1570000,-153.0,165.0,1,right,MISS D. Cousins 22' turnaround Shot,[202326],1610612743.0,DEN,turnaround,,,Cousins,D. Cousins,,,,,22.54,Missed,,,,,,,,,,,,,,,,,,,
158,PT11M20.00S,2022-03-11T03:46:59.6Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612744,29,30,2022-03-11T03:47:01Z,1580000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,157.0,2.0,2.0,0.0,,,,,,
159,PT11M15.00S,2022-03-11T03:47:09.5Z,2,REGULAR,foul,personal,[],1627854,,,1610612744,29,30,2022-03-11T03:47:25Z,1590000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 202357]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,202053.0,1.0,0.0,Bjelica,202357.0,,,,,,,,,,
161,PT11M11.00S,2022-03-11T03:47:30.7Z,2,REGULAR,foul,personal,[],202326,,,1610612744,29,30,2022-03-11T03:47:59Z,1610000,,,0,,D. Cousins personal FOUL (1 PF),"[202326, 203952]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1148.0,1.0,0.0,Wiggins,203952.0,,,,,,,,,,
163,PT11M06.00S,2022-03-11T03:47:52.8Z,2,REGULAR,3pt,Jump Shot,[],203952,32.40801576872536,44.6078431372549,1610612744,29,30,2022-03-11T03:48:02Z,1630000,27.0,252.0,1,left,MISS A. Wiggins 25' step back 3PT,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
164,PT11M04.00S,2022-03-11T03:47:55.6Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,29,30,2022-03-11T03:47:55Z,1640000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,
165,PT11M02.00S,2022-03-11T03:48:00.7Z,2,REGULAR,foul,offensive,[],202326,,,1610612743,29,30,2022-03-11T03:48:12Z,1650000,,,0,,D. Cousins offensive FOUL (2 PF),"[202326, 203952]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1148.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,
167,PT11M02.00S,2022-03-11T03:48:00.7Z,2,REGULAR,turnover,offensive foul,[],202326,,,1610612743,29,30,2022-03-11T03:48:00Z,1670000,,,0,,D. Cousins offensive foul TURNOVER (1 TO),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1148.0,,,,,,,,,1.0,,,,,
168,PT11M02.00S,2022-03-11T03:48:09.5Z,2,REGULAR,foul,technical,['1freethrow'],202326,,,1610612744,29,30,2022-03-11T03:48:21Z,1680000,,,0,,D. Cousins technical FOUL (1 Tech),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1148.0,2.0,1.0,,,,,,,,,,,,
169,PT11M02.00S,2022-03-11T03:48:35.4Z,2,REGULAR,freethrow,1 of 1,[],202691,,,1610612744,29,31,2022-03-11T03:48:35Z,1690000,,,0,,K. Thompson technical Free Throw 1 of 1 (5 PTS),[202691],1610612744.0,GSW,technical,,,Thompson,K. Thompson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
170,PT10M49.00S,2022-03-11T03:49:06.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203952,6.1268068331143235,55.63725490196079,1610612744,29,33,2022-03-11T03:50:20Z,1700000,-28.0,5.0,1,left,A. Wiggins turnaround bank Jump Shot (5 PTS) (N. Bjelica 2 AST),"[203952, 202357]",1610612744.0,GSW,turnaround bank,,,Wiggins,A. Wiggins,,,,,2.87,Made,5.0,N. Bjelica,202357.0,2.0,,,,,,,,,,,,,,,
172,PT10M34.00S,2022-03-11T03:49:21.5Z,2,REGULAR,3pt,Jump Shot,[],1627854,71.96123521681997,19.362745098039216,1610612743,32,33,2022-03-11T03:49:27Z,1720000,-153.0,211.0,1,right,B. Forbes 26' 3PT  (3 PTS) (D. Reed 1 AST),"[1627854, 1628432]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,26.08,Made,3.0,D. Reed,1628432.0,1.0,,,,,,,,,,,,,,,
174,PT10M13.00S,2022-03-11T03:49:41.8Z,2,REGULAR,2pt,Jump Shot,[],202691,8.09789750328515,28.431372549019606,1610612744,32,33,2022-03-11T03:49:45Z,1740000,108.0,24.0,1,left,MISS K. Thompson 11' turnaround bank Shot,[202691],1610612744.0,GSW,turnaround bank,,,Thompson,K. Thompson,,,,,11.04,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M12.00S,2022-03-11T03:49:42.8Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,32,33,2022-03-11T03:49:45Z,1750000,,,0,,J. Green REBOUND (Off:1 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,174.0,2.0,1.0,1.0,,,,,,
