actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
92,PT04M09.00S,2021-11-27T02:29:01.8Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,8,24,2021-11-27T02:29:20Z,920000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M09.00S,2021-11-27T02:29:01.8Z,1,REGULAR,substitution,in,[],203115,,,1610612743,8,24,2021-11-27T02:29:20Z,930000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M09.00S,2021-11-27T02:29:01.8Z,1,REGULAR,substitution,in,[],203114,,,1610612743,8,24,2021-11-27T02:29:20Z,940000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M55.00S,2021-11-27T02:29:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630267,12.302890932982917,40.19607843137255,1610612743,8,24,2021-11-27T02:29:40Z,950000,49.0,63.0,1,left,MISS F. Campazzo 7' driving floating Shot,[1630267],1610612743.0,DEN,driving floating,,,Campazzo,F. Campazzo,,,,,7.99,Missed,,,,,,,,,,,,,,,,,,,
97,PT03M52.00S,2021-11-27T02:29:35.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,8,24,2021-11-27T02:29:40Z,970000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,95.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
98,PT03M45.00S,2021-11-27T02:29:42.2Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612749,8,24,2021-11-27T02:29:52Z,980000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 203932]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,1.0,Gordon,203932.0,,,,,,
99,PT03M45.00S,2021-11-27T02:29:42.2Z,1,REGULAR,steal,,[],203932,,,1610612743,8,24,2021-11-27T02:29:44Z,990000,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M40.00S,2021-11-27T02:29:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203932,6.652431011826544,52.94117647058824,1610612743,10,24,2021-11-27T02:30:22Z,1000000,-15.0,10.0,1,left,A. Gordon running reverse Layup (4 PTS),[203932],1610612743.0,DEN,running reverse,,,Gordon,A. Gordon,,,,,1.78,Made,,,,,4.0,,,,,,,,,,,,,,
101,PT03M24.00S,2021-11-27T02:30:04.8Z,1,REGULAR,foul,personal,[],203932,,,1610612749,10,24,2021-11-27T02:30:10Z,1010000,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 203114]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Middleton,203114.0,
103,PT03M17.00S,2021-11-27T02:30:29.0Z,1,REGULAR,3pt,Jump Shot,[],1626171,96.00854139290408,3.431372549019608,1610612749,10,24,2021-11-27T02:30:38Z,1030000,-233.0,-15.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M15.00S,2021-11-27T02:30:31.0Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,10,24,2021-11-27T02:30:38Z,1040000,,,0,,W. Barton REBOUND (Off:0 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,103.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
105,PT03M05.00S,2021-11-27T02:30:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630267,29.517082785808146,75.98039215686273,1610612743,10,24,2021-11-27T02:30:49Z,1050000,-130.0,225.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M02.00S,2021-11-27T02:30:44.7Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,10,24,2021-11-27T02:30:49Z,1060000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
107,PT02M49.00S,2021-11-27T02:30:58.1Z,1,REGULAR,3pt,Jump Shot,[],201588,95.48291721419186,94.6078431372549,1610612749,10,24,2021-11-27T02:31:05Z,1070000,223.0,-10.0,1,right,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,22.32,Missed,,,,,,,,,,,,,,,,,,,
108,PT02M45.00S,2021-11-27T02:31:02.1Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,10,24,2021-11-27T02:31:05Z,1080000,,,0,,W. Barton REBOUND (Off:0 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,107.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
109,PT02M37.00S,2021-11-27T02:31:11.3Z,1,REGULAR,foul,personal,['2freethrow'],203114,,,1610612743,10,24,2021-11-27T02:31:28Z,1090000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Nnaji 2 FT),"[203114, 1630192]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Nnaji,1630192.0,
111,PT02M37.00S,2021-11-27T02:31:39.9Z,1,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,10,24,2021-11-27T02:31:39Z,1110000,,,0,,MISS Z. Nnaji Free Throw 1 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M37.00S,2021-11-27T02:31:39.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,10,24,2021-11-27T02:31:39Z,1120000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,
113,PT02M37.00S,2021-11-27T02:31:58.4Z,1,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,11,24,2021-11-27T02:31:58Z,1130000,,,0,,Z. Nnaji Free Throw 2 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
114,PT02M21.00S,2021-11-27T02:32:16.2Z,1,REGULAR,2pt,Jump Shot,[],1629670,92.85479632063075,77.69607843137256,1610612749,11,24,2021-11-27T02:41:40Z,1140000,138.0,15.0,1,right,MISS J. Nwora 13' pullup Shot,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,13.93,Missed,,,,,,,,,,,,,,,,,,,
115,PT02M21.00S,2021-11-27T02:32:16.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,11,24,2021-11-27T02:33:03Z,1150000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,
116,PT02M21.00S,2021-11-27T02:32:26.6Z,1,REGULAR,substitution,out,[],203932,,,1610612749,11,24,2021-11-27T02:32:30Z,1160000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M21.00S,2021-11-27T02:32:26.6Z,1,REGULAR,substitution,in,[],1628427,,,1610612749,11,24,2021-11-27T02:32:30Z,1170000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M13.00S,2021-11-27T02:32:50.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,91.40932982917214,62.5,1610612749,11,24,2021-11-27T02:34:37Z,1180000,62.0,28.0,1,right,MISS B. Portis 6' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,,
119,PT02M10.00S,2021-11-27T02:32:53.6Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,11,24,2021-11-27T02:33:11Z,1190000,,,0,,W. Barton REBOUND (Off:0 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,118.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
120,PT01M53.00S,2021-11-27T02:33:09.9Z,1,REGULAR,3pt,Jump Shot,[],1630267,6.258212877792378,96.32352941176471,1610612743,11,24,2021-11-27T02:33:17Z,1200000,-232.0,6.0,1,left,MISS F. Campazzo 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M50.00S,2021-11-27T02:33:12.9Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,11,24,2021-11-27T02:33:17Z,1210000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
122,PT01M45.00S,2021-11-27T02:33:17.8Z,1,REGULAR,3pt,Jump Shot,[],203114,71.43561103810775,20.833333333333336,1610612749,11,27,2021-11-27T02:33:33Z,1220000,-146.0,216.0,1,right,K. Middleton 26' 3PT pullup (6 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.06,Made,,,,,6.0,,,,,,,,,,,,,,
123,PT01M26.00S,2021-11-27T02:33:36.3Z,1,REGULAR,3pt,Jump Shot,[],1628427,3.892904073587385,97.54901960784314,1610612743,14,27,2021-11-27T02:33:41Z,1230000,-238.0,-16.0,1,left,V. Cancar 3PT  (3 PTS) (W. Barton 1 AST),"[1628427, 203115]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,23.82,Made,,,,,3.0,W. Barton,203115.0,1.0,,,,,,,,,,,
125,PT00M59.10S,2021-11-27T02:34:05.8Z,1,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,14,27,2021-11-27T02:34:14Z,1250000,,,0,,B. Portis lost ball out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,lost ball,,,Portis,B. Portis,,,,,,,,,,,,,,,,,1.0,,,204058.0,,,,,
126,PT00M59.10S,2021-11-27T02:34:11.6Z,1,REGULAR,substitution,out,[],203918,,,1610612743,14,27,2021-11-27T02:34:15Z,1260000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M59.10S,2021-11-27T02:34:11.6Z,1,REGULAR,substitution,in,[],1626192,,,1610612743,14,27,2021-11-27T02:34:15Z,1270000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M45.70S,2021-11-27T02:34:51.4Z,1,REGULAR,turnover,bad pass,[],1630267,,,1610612743,14,27,2021-11-27T02:34:56Z,1280000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1626192]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,1.0,Connaughton,1626192.0,,,,,,
129,PT00M45.70S,2021-11-27T02:34:51.4Z,1,REGULAR,steal,,[],1626192,,,1610612749,14,27,2021-11-27T02:34:53Z,1290000,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M31.20S,2021-11-27T02:35:06.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201588,72.09264126149803,20.098039215686274,1610612749,14,27,2021-11-27T02:35:14Z,1300000,-150.0,210.0,1,right,MISS G. Hill 25' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
131,PT00M27.30S,2021-11-27T02:35:09.9Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,14,27,2021-11-27T02:35:14Z,1310000,,,0,,W. Barton REBOUND (Off:0 Def:6),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,130.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
132,PT00M07.90S,2021-11-27T02:35:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,7.440867279894875,51.225490196078425,1610612743,16,27,2021-11-27T02:35:35Z,1320000,-6.0,17.0,1,left,W. Barton pullup Jump Shot (6 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,1.84,Made,,,,,6.0,,,,,,,,,,,,,,
134,PT00M00.00S,2021-11-27T02:36:21.0Z,1,REGULAR,period,end,[],0,,,1610612749,16,27,2021-11-27T02:36:21Z,1340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2021-11-27T02:38:10.5Z,2,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,16,27,2021-11-27T02:38:33Z,1350000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2021-11-27T02:38:10.5Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,16,27,2021-11-27T02:38:33Z,1360000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2021-11-27T02:38:10.5Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,16,27,2021-11-27T02:38:33Z,1370000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2021-11-27T02:38:10.5Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,16,27,2021-11-27T02:38:33Z,1380000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2021-11-27T02:38:31.8Z,2,REGULAR,period,start,[],0,,,1610612749,16,27,2021-11-27T02:38:33Z,1390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT11M48.00S,2021-11-27T02:38:46.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,16,27,2021-11-27T02:38:46Z,1400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT11M45.00S,2021-11-27T02:38:58.3Z,2,REGULAR,3pt,Jump Shot,[],203114,72.35545335085413,16.42156862745098,1610612749,16,27,2021-11-27T02:39:06Z,1410000,-168.0,207.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
142,PT11M41.00S,2021-11-27T02:39:02.3Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612749,16,27,2021-11-27T02:39:06Z,1420000,,,0,,J. Nwora REBOUND (Off:1 Def:0),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,141.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
143,PT11M40.00S,2021-11-27T02:39:03.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,92.46057818659659,50.49019607843137,1610612749,16,29,2021-11-27T02:39:14Z,1430000,2.0,18.0,1,right,J. Nwora putback Layup (2 PTS),[1629670],1610612749.0,MIL,putback,,,Nwora,J. Nwora,,,,,1.86,Made,,,,,2.0,,,,,,,,,,,,,,
144,PT11M39.00S,2021-11-27T02:39:10.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,16,29,2021-11-27T02:39:10Z,1440000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M21.00S,2021-11-27T02:42:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630192,19.92444152431012,39.21568627450981,1610612743,16,29,2021-11-27T02:42:20Z,1450000,54.0,135.0,1,left,MISS Z. Nnaji 14' Jump Shot,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,14.52,Missed,,,,,,,,,,,,,,,,,,,
146,PT11M18.00S,2021-11-27T02:42:17.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,16,29,2021-11-27T02:42:20Z,1460000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,145.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
147,PT11M11.00S,2021-11-27T02:42:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.9862023653088,45.83333333333333,1610612749,16,31,2021-11-27T02:42:37Z,1470000,-21.0,13.0,1,right,G. Antetokounmpo driving finger roll Layup (8 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.47,Made,,,,,8.0,,,,,,,,,,,,,,
148,PT10M59.00S,2021-11-27T02:42:36.0Z,2,REGULAR,3pt,Jump Shot,[],203085,16.770696452036795,95.34313725490196,1610612743,16,31,2021-11-27T02:42:44Z,1480000,-227.0,105.0,1,left,MISS A. Rivers 24' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
149,PT10M55.00S,2021-11-27T02:42:40.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,16,31,2021-11-27T02:42:44Z,1490000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,148.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
150,PT10M45.00S,2021-11-27T02:42:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,92.72339027595268,43.38235294117647,1610612749,16,33,2021-11-27T02:43:02Z,1500000,-33.0,16.0,1,right,P. Connaughton reverse Layup (2 PTS) (G. Antetokounmpo 4 AST),"[1626192, 203507]",1610612749.0,MIL,reverse,,,Connaughton,P. Connaughton,,,,,3.67,Made,,,,,2.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,
152,PT10M34.00S,2021-11-27T02:43:01.5Z,2,REGULAR,3pt,Jump Shot,[],1628427,32.40801576872536,42.15686274509804,1610612743,19,33,2021-11-27T02:43:08Z,1520000,39.0,252.0,1,left,V. Cancar 25' 3PT  (6 PTS) (F. Campazzo 1 AST),"[1628427, 1630267]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,25.51,Made,,,,,6.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,,
154,PT10M19.00S,2021-11-27T02:43:15.6Z,2,REGULAR,3pt,Jump Shot,[],1629670,94.69448094612353,95.83333333333334,1610612749,19,36,2021-11-27T02:43:22Z,1540000,229.0,-3.0,1,right,J. Nwora 3PT  (5 PTS) (K. Middleton 1 AST),"[1629670, 203114]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,22.92,Made,,,,,5.0,K. Middleton,203114.0,1.0,,,,,,,,,,,
156,PT10M11.00S,2021-11-27T02:43:26.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,19,36,2021-11-27T02:43:26Z,1560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT10M11.00S,2021-11-27T02:43:27.7Z,2,REGULAR,substitution,out,[],203114,,,1610612743,19,36,2021-11-27T02:43:36Z,1570000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT10M11.00S,2021-11-27T02:43:27.7Z,2,REGULAR,substitution,in,[],1628960,,,1610612743,19,36,2021-11-27T02:43:36Z,1580000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M06.00S,2021-11-27T02:43:47.1Z,2,REGULAR,3pt,Jump Shot,[],1630267,26.49474375821288,18.38235294117647,1610612743,22,36,2021-11-27T02:43:53Z,1600000,158.0,197.0,1,left,F. Campazzo 25' 3PT  (3 PTS) (V. Cancar 1 AST),"[1630267, 1628427]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.23,Made,,,,,3.0,V. Cancar,1628427.0,1.0,,,,,,,,,,,
162,PT09M45.00S,2021-11-27T02:44:10.0Z,2,REGULAR,turnover,traveling,[],1629670,,,1610612749,22,36,2021-11-27T02:44:22Z,1620000,,,0,,J. Nwora traveling TURNOVER (1 TO),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,1.0,,,201639.0,,,,,
163,PT09M39.00S,2021-11-27T02:44:29.1Z,2,REGULAR,foul,offensive,[],1628427,,,1610612743,22,36,2021-11-27T02:44:40Z,1630000,,,0,,V. Cancar offensive FOUL (1 PF),"[1628427, 1628960]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Allen,1628960.0,
165,PT09M39.00S,2021-11-27T02:44:29.1Z,2,REGULAR,turnover,offensive foul,[],1628427,,,1610612743,22,36,2021-11-27T02:44:29Z,1650000,,,0,,V. Cancar offensive foul TURNOVER (1 TO),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,1.0,,,204058.0,,,,,
166,PT09M29.00S,2021-11-27T02:44:50.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203507,66.83639947437582,55.14705882352941,1610612749,22,39,2021-11-27T02:44:57Z,1660000,26.0,259.0,1,right,G. Antetokounmpo 26' 3PT  (11 PTS) (J. Holiday 1 AST),"[203507, 201950]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,26.05,Made,,,,,11.0,J. Holiday,201950.0,1.0,,,,,,,,,,,
168,PT09M15.00S,2021-11-27T02:45:04.3Z,2,REGULAR,3pt,Jump Shot,[],203115,27.414586070959263,21.07843137254902,1610612743,22,39,2021-11-27T02:45:30Z,1680000,145.0,205.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,,
169,PT09M13.00S,2021-11-27T02:45:06.7Z,2,REGULAR,rebound,offensive,[],1628427,,,1610612743,22,39,2021-11-27T02:45:06Z,1690000,,,0,,V. Cancar REBOUND (Off:1 Def:0),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,168.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
170,PT09M12.00S,2021-11-27T02:45:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628427,6.258212877792378,49.01960784313725,1610612743,22,39,2021-11-27T02:45:38Z,1700000,5.0,6.0,1,left,MISS V. Cancar tip Layup,[1628427],1610612743.0,DEN,tip,,,Cancar,V. Cancar,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,,
171,PT09M10.00S,2021-11-27T02:45:09.8Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,22,39,2021-11-27T02:45:38Z,1710000,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,170.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
172,PT09M06.00S,2021-11-27T02:45:19.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,22,39,2021-11-27T02:45:19Z,1720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,out,[],203115,,,1610612749,22,39,2021-11-27T02:45:48Z,1730000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,out,[],1630192,,,1610612749,22,39,2021-11-27T02:45:48Z,1740000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,out,[],1628427,,,1610612749,22,39,2021-11-27T02:45:48Z,1750000,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,22,39,2021-11-27T02:45:48Z,1760000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,in,[],201145,,,1610612749,22,39,2021-11-27T02:45:48Z,1770000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,in,[],203932,,,1610612749,22,39,2021-11-27T02:45:48Z,1780000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,in,[],1628420,,,1610612749,22,39,2021-11-27T02:45:48Z,1790000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M06.00S,2021-11-27T02:45:20.7Z,2,REGULAR,substitution,in,[],203918,,,1610612749,22,39,2021-11-27T02:45:48Z,1800000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M59.00S,2021-11-27T02:45:55.5Z,2,REGULAR,foul,offensive,[],1626192,,,1610612749,22,39,2021-11-27T02:46:31Z,1810000,,,0,,P. Connaughton offensive FOUL (1 PF),"[1626192, 201145]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Green,201145.0,
