actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M39.00S,2022-02-06T20:42:34.3Z,1,REGULAR,rebound,offensive,[],201145,,,1610612743,4,0,2022-02-06T20:42:34Z,160000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,15.0,2.0,1.0,1.0,,,,,,,,,,
17,PT10M30.00S,2022-02-06T20:42:43.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,93.64323258869908,50.245098039215684,1610612743,6,0,2022-02-06T20:42:48Z,170000,1.0,7.0,1,right,A. Gordon DUNK (4 PTS) (J. Green 1 AST),"[203932, 201145]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,0.74,Made,4.0,J. Green,201145.0,1.0,,,,,,,,,,,,,,
19,PT10M16.00S,2022-02-06T20:42:56.8Z,1,REGULAR,3pt,Jump Shot,[],201988,25.312089356110377,86.02941176470588,1610612751,6,0,2022-02-06T20:43:02Z,190000,-180.0,185.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
20,PT10M11.00S,2022-02-06T20:43:01.8Z,1,REGULAR,rebound,offensive,[],1630556,,,1610612751,6,0,2022-02-06T20:43:02Z,200000,,,0,,K. Edwards REBOUND (Off:1 Def:0),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,
21,PT10M11.00S,2022-02-06T20:43:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630556,5.590000152587891,50.0,1610612751,6,2,2022-02-06T20:43:01Z,210000,0.0,0.0,1,left,K. Edwards tip Layup (2 PTS),[1630556],1610612751.0,BKN,tip,,,Edwards,K. Edwards,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M00.00S,2022-02-06T20:43:12.8Z,1,REGULAR,3pt,Jump Shot,[],201145,94.82588699080158,2.696078431372549,1610612743,9,2,2022-02-06T20:43:16Z,220000,-237.0,-4.0,1,right,J. Green 3PT  (3 PTS) (W. Barton 1 AST),"[201145, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,23.65,Made,3.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,,
24,PT09M41.00S,2022-02-06T20:43:32.2Z,1,REGULAR,3pt,Jump Shot,[],201988,28.597240473061763,79.65686274509804,1610612751,9,5,2022-02-06T20:43:36Z,240000,-148.0,216.0,1,left,P. Mills 26' 3PT  (3 PTS) (K. Irving 1 AST),"[201988, 202681]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.23,Made,3.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,,
26,PT09M20.00S,2022-02-06T20:43:52.9Z,1,REGULAR,2pt,Jump Shot,[],201145,90.48948751642575,29.901960784313726,1610612743,9,5,2022-02-06T20:43:57Z,260000,-100.0,37.0,1,right,MISS J. Green 10' driving floating bank Shot,[201145],1610612743.0,DEN,driving floating bank,,,Green,J. Green,,,,,10.71,Missed,,,,,,,,,,,,,,,,,,
27,PT09M18.00S,2022-02-06T20:43:54.9Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,9,5,2022-02-06T20:43:57Z,270000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M14.00S,2022-02-06T20:43:58.7Z,1,REGULAR,3pt,Jump Shot,[],201933,29.38567674113009,74.50980392156863,1610612751,9,8,2022-02-06T20:44:24Z,280000,-123.0,224.0,1,left,B. Griffin 25' 3PT  (3 PTS) (K. Irving 2 AST),"[201933, 202681]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.5,Made,3.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,
30,PT08M59.00S,2022-02-06T20:44:13.5Z,1,REGULAR,3pt,Jump Shot,[],201145,92.9862023653088,4.901960784313726,1610612743,9,8,2022-02-06T20:44:21Z,300000,-225.0,13.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,
31,PT08M57.00S,2022-02-06T20:44:15.5Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,9,8,2022-02-06T20:44:21Z,310000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,
32,PT08M56.00S,2022-02-06T20:44:19.0Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612743,9,8,2022-02-06T20:44:28Z,320000,,,0,,K. Irving shooting personal FOUL (1 PF) (Gordon 2 FT),"[202681, 203932]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,,,,204059.0,1.0,0.0,Gordon,203932.0,,,,,
34,PT08M56.00S,2022-02-06T20:44:42.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203932,,,1610612743,10,8,2022-02-06T20:44:42Z,340000,,,0,,A. Gordon Free Throw 1 of 2 (5 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
35,PT08M56.00S,2022-02-06T20:45:01.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203932,,,1610612743,11,8,2022-02-06T20:45:01Z,350000,,,0,,A. Gordon Free Throw 2 of 2 (6 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
36,PT08M41.00S,2022-02-06T20:45:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.521024967148489,54.90196078431373,1610612751,11,8,2022-02-06T20:45:27Z,360000,-25.0,9.0,1,left,MISS K. Irving driving reverse Layup,[202681],1610612751.0,BKN,driving reverse,,,Irving,K. Irving,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
37,PT08M38.00S,2022-02-06T20:45:23.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,11,8,2022-02-06T20:45:27Z,370000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M31.00S,2022-02-06T20:45:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.51182654402102,48.28431372549019,1610612743,13,8,2022-02-06T20:45:36Z,380000,-9.0,8.0,1,right,N. Jokic cutting Layup (2 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,1.21,Made,2.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
40,PT08M11.00S,2022-02-06T20:45:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201949,8.229303547963205,53.18627450980392,1610612751,13,10,2022-02-06T20:45:54Z,400000,-16.0,25.0,1,left,J. Johnson driving reverse Layup (2 PTS),[201949],1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,2.95,Made,2.0,,,,,,,,,,,,,,,,,
42,PT08M04.00S,2022-02-06T20:46:00.1Z,1,REGULAR,foul,personal,['2freethrow'],201949,,,1610612743,13,10,2022-02-06T20:46:22Z,420000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Barton 2 FT),"[201949, 203115]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,202041.0,1.0,0.0,Barton,203115.0,,,,,
44,PT08M04.00S,2022-02-06T20:46:21.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,13,10,2022-02-06T20:46:21Z,440000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M04.00S,2022-02-06T20:49:08.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203115,,,1610612743,14,10,2022-02-06T20:49:08Z,450000,,,0,,W. Barton Free Throw 1 of 2 (3 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2022-02-06T20:49:21.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203115,,,1610612743,15,10,2022-02-06T20:49:21Z,460000,,,0,,W. Barton Free Throw 2 of 2 (4 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
47,PT07M44.00S,2022-02-06T20:49:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,6.1268068331143235,49.01960784313725,1610612751,15,12,2022-02-06T20:49:46Z,470000,5.0,5.0,1,left,B. Griffin Layup (5 PTS) (K. Irving 3 AST),"[201933, 202681]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,0.71,Made,5.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,
49,PT07M30.00S,2022-02-06T20:49:56.0Z,1,REGULAR,3pt,Jump Shot,[],203115,92.06636005256242,3.431372549019608,1610612743,18,12,2022-02-06T20:50:01Z,490000,-233.0,22.0,1,right,W. Barton 3PT  (7 PTS) (A. Gordon 1 AST),"[203115, 203932]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.38,Made,7.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
51,PT07M20.00S,2022-02-06T20:50:06.0Z,1,REGULAR,3pt,Jump Shot,[],202681,32.670827858081466,38.48039215686275,1610612751,18,12,2022-02-06T20:50:13Z,510000,58.0,255.0,1,left,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
52,PT07M16.00S,2022-02-06T20:50:10.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,12,2022-02-06T20:50:13Z,520000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT07M16.00S,2022-02-06T20:50:10.5Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,18,12,2022-02-06T20:50:16Z,530000,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 201988]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,1.0,Mills,201988.0,,
54,PT07M16.00S,2022-02-06T20:50:10.5Z,1,REGULAR,steal,,[],201988,,,1610612751,18,12,2022-02-06T20:50:12Z,540000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2022-02-06T20:50:14.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202681,31.09395532194481,29.166666666666668,1610612751,18,15,2022-02-06T20:50:20Z,550000,104.0,240.0,1,left,K. Irving 26' 3PT  (3 PTS) (P. Mills 1 AST),"[202681, 201988]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.15,Made,3.0,P. Mills,201988.0,1.0,,,,,,,,,,,,,,
57,PT06M56.00S,2022-02-06T20:50:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,93.51182654402102,54.65686274509803,1610612743,20,15,2022-02-06T20:50:34Z,570000,23.0,8.0,1,right,M. Morris driving finger roll Layup (2 PTS),[1628420],1610612743.0,DEN,driving finger roll,,,Morris,M. Morris,,,,,2.48,Made,2.0,,,,,,,,,,,,,,,,,
58,PT06M43.00S,2022-02-06T20:50:43.2Z,1,REGULAR,3pt,Jump Shot,[],201933,14.536793692509855,3.431372549019608,1610612751,20,18,2022-02-06T20:50:47Z,580000,233.0,84.0,1,left,B. Griffin 24' 3PT  (8 PTS) (K. Irving 4 AST),"[201933, 202681]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,24.75,Made,8.0,K. Irving,202681.0,4.0,,,,,,,,,,,,,,
60,PT06M25.00S,2022-02-06T20:51:01.4Z,1,REGULAR,3pt,Jump Shot,[],1628420,66.44218134034165,49.50980392156863,1610612743,20,18,2022-02-06T20:51:06Z,600000,-2.0,263.0,1,right,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
61,PT06M21.00S,2022-02-06T20:51:05.4Z,1,REGULAR,rebound,defensive,[],201949,,,1610612751,20,18,2022-02-06T20:51:06Z,610000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT06M14.00S,2022-02-06T20:51:12.7Z,1,REGULAR,3pt,Jump Shot,[],201988,7.178055190538765,96.81372549019608,1610612751,20,18,2022-02-06T20:51:19Z,620000,-234.0,15.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,
63,PT06M08.00S,2022-02-06T20:51:18.7Z,1,REGULAR,rebound,offensive,[],1630556,,,1610612751,20,18,2022-02-06T20:51:19Z,630000,,,0,,K. Edwards REBOUND (Off:2 Def:0),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,62.0,2.0,0.0,2.0,,,,,,,,,,
64,PT06M08.00S,2022-02-06T20:51:17.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630556,5.590000152587891,50.0,1610612751,20,18,2022-02-06T20:51:17Z,640000,0.0,0.0,1,left,MISS K. Edwards tip Layup,[1630556],1610612751.0,BKN,tip,,,Edwards,K. Edwards,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
65,PT06M08.00S,2022-02-06T20:51:18.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,20,18,2022-02-06T20:51:18Z,650000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,64.0,3.0,3.0,0.0,,,,,,,,,,
67,PT05M58.00S,2022-02-06T20:51:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201145,92.72339027595268,43.627450980392155,1610612743,22,18,2022-02-06T20:52:07Z,670000,-32.0,16.0,1,right,J. Green cutting Layup (5 PTS) (N. Jokic 2 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,3.56,Made,5.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,
70,PT05M58.00S,2022-02-06T20:51:49.6Z,1,REGULAR,violation,defensive goaltending,[],1630556,,,1610612743,22,18,2022-02-06T20:52:37Z,700000,,,0,,K. Edwards defensive goaltending VIOLATION,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,204058.0,,,,,,,,,
71,PT05M58.00S,2022-02-06T20:51:52.8Z,1,REGULAR,foul,personal,['1freethrow'],201949,,,1610612743,22,18,2022-02-06T20:52:11Z,710000,,,0,,J. Johnson shooting personal FOUL (2 PF) (Green 1 FT),"[201949, 201145]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,204059.0,2.0,0.0,Green,201145.0,,,,,
73,PT05M58.00S,2022-02-06T20:51:59.4Z,1,REGULAR,substitution,out,[],1630556,,,1610612743,22,18,2022-02-06T20:52:37Z,730000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2022-02-06T20:51:59.4Z,1,REGULAR,substitution,out,[],201988,,,1610612743,22,18,2022-02-06T20:52:37Z,740000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M58.00S,2022-02-06T20:51:59.4Z,1,REGULAR,substitution,in,[],1627761,,,1610612743,22,18,2022-02-06T20:52:37Z,750000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M58.00S,2022-02-06T20:51:59.4Z,1,REGULAR,substitution,in,[],1630560,,,1610612743,22,18,2022-02-06T20:52:37Z,760000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M58.00S,2022-02-06T20:52:25.7Z,1,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,23,18,2022-02-06T20:52:25Z,770000,,,0,,J. Green Free Throw 1 of 1 (6 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
78,PT05M40.00S,2022-02-06T20:52:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,7.440867279894875,47.30392156862745,1610612751,23,20,2022-02-06T20:52:56Z,780000,13.0,17.0,1,left,B. Griffin driving Layup (10 PTS) (K. Irving 5 AST),"[201933, 202681]",1610612751.0,BKN,driving,,,Griffin,B. Griffin,,,,,2.2,Made,10.0,K. Irving,202681.0,5.0,,,,,,,,,,,,,,
80,PT05M29.00S,2022-02-06T20:53:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.69448094612353,53.67647058823529,1610612743,23,20,2022-02-06T20:53:13Z,800000,18.0,-3.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
81,PT05M27.00S,2022-02-06T20:53:05.1Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,23,20,2022-02-06T20:53:13Z,810000,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,80.0,3.0,1.0,2.0,,,,,,,,,,
82,PT05M26.00S,2022-02-06T20:53:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,91.80354796320631,42.8921568627451,1610612743,23,20,2022-02-06T20:53:34Z,820000,-36.0,25.0,1,right,MISS A. Gordon putback Layup,[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,4.31,Missed,,,,,,,,,,,,,,,,,,
83,PT05M25.00S,2022-02-06T20:53:06.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,23,20,2022-02-06T20:53:24Z,830000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,
84,PT05M16.00S,2022-02-06T20:53:25.1Z,1,REGULAR,2pt,Jump Shot,[],1630560,6.783837056504599,77.45098039215686,1610612751,23,20,2022-02-06T20:53:31Z,840000,-137.0,11.0,1,left,MISS C. Thomas 13' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,13.78,Missed,,,,,,,,,,,,,,,,,,
85,PT05M15.00S,2022-02-06T20:53:26.1Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,23,20,2022-02-06T20:54:26Z,850000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,
86,PT05M14.00S,2022-02-06T20:53:33.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203115,67.36202365308804,50.98039215686274,1610612743,23,20,2022-02-06T20:53:39Z,860000,5.0,254.0,1,right,MISS W. Barton 25' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
87,PT05M14.00S,2022-02-06T20:53:33.5Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,23,20,2022-02-06T20:53:39Z,870000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,
88,PT05M14.00S,2022-02-06T20:53:48.0Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612751,23,20,2022-02-06T20:53:48Z,880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M00.00S,2022-02-06T20:54:11.7Z,1,REGULAR,3pt,Jump Shot,[],201933,28.07161629434954,76.7156862745098,1610612751,23,20,2022-02-06T20:54:17Z,890000,-134.0,211.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
90,PT04M55.00S,2022-02-06T20:54:16.7Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,23,20,2022-02-06T20:54:17Z,900000,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,89.0,3.0,2.0,1.0,,,,,,,,,,
91,PT04M42.00S,2022-02-06T20:54:28.2Z,1,REGULAR,3pt,Jump Shot,[],201145,89.83245729303549,96.32352941176471,1610612743,23,20,2022-02-06T20:54:33Z,910000,232.0,43.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,
92,PT04M40.00S,2022-02-06T20:54:30.2Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,23,20,2022-02-06T20:54:33Z,920000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,
93,PT04M29.00S,2022-02-06T20:54:44.0Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612751,23,20,2022-02-06T20:54:59Z,930000,,,0,,A. Gordon shooting personal FOUL (1 PF) (Thomas 2 FT),"[203932, 1630560]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,204059.0,1.0,0.0,Thomas,1630560.0,,,,,
95,PT04M29.00S,2022-02-06T20:55:15.6Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,23,21,2022-02-06T20:55:15Z,950000,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
