actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
163,PT04M09.00S,2021-11-15T01:24:01.5Z,1,REGULAR,block,,[],1629014,,,1610612743,18,4,2021-11-15T01:37:26Z,842500,,,0,,A. Simons BLOCK (1 BLK),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT04M08.00S,2021-11-15T01:24:02.5Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,18,4,2021-11-15T01:37:26Z,846250,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,
87,PT04M08.00S,2021-11-15T01:24:08.8Z,1,REGULAR,foul,personal,[],203999,,,1610612757,18,4,2021-11-15T01:38:03Z,863125,,,0,,N. Jokic take personal FOUL (1 PF),"[203999, 1629642]",1610612743.0,DEN,take,,,Jokic,N. Jokic,,,,,1830.0,1.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,,
90,PT04M08.00S,2021-11-15T01:24:17.0Z,1,REGULAR,substitution,out,[],203085,,,1610612757,18,4,2021-11-15T01:24:08Z,880000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M08.00S,2021-11-15T01:24:17.0Z,1,REGULAR,substitution,out,[],201145,,,1610612757,18,4,2021-11-15T01:24:08Z,890000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M08.00S,2021-11-15T01:24:17.0Z,1,REGULAR,substitution,in,[],203210,,,1610612757,18,4,2021-11-15T01:24:08Z,910000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M08.00S,2021-11-15T01:24:17.0Z,1,REGULAR,substitution,in,[],1630538,,,1610612757,18,4,2021-11-15T01:24:08Z,920000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M56.00S,2021-11-15T01:24:34.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629014,5.995400788436268,54.41176470588235,1610612757,18,6,2021-11-15T02:02:51Z,930000,-22.0,4.0,1,left,A. Simons cutting DUNK (4 PTS) (C. Zeller 1 AST),"[1629014, 203469]",1610612757.0,POR,cutting,,,Simons,A. Simons,,,,,,,,,,2.24,Made,,,,,4.0,C. Zeller,203469.0,1.0,,,,,,
99,PT03M36.00S,2021-11-15T01:24:53.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,92.46057818659659,56.86274509803921,1610612743,18,6,2021-11-15T02:03:01Z,950000,34.0,18.0,1,right,MISS J. Green alley-oop DUNK,[203210],1610612743.0,DEN,alley-oop,,,Green,J. Green,,,,,,,,,,3.89,Missed,,,,,,,,,,,,,,
100,PT03M36.00S,2021-11-15T01:24:53.0Z,1,REGULAR,rebound,offensive,[],1630538,,,1610612743,18,6,2021-11-15T01:25:05Z,960000,,,0,,B. Hyland REBOUND (Off:1 Def:0),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,,,
101,PT03M30.00S,2021-11-15T01:24:59.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203210,92.19776609724047,96.56862745098039,1610612743,21,6,2021-11-15T01:25:07Z,970000,233.0,21.0,1,right,J. Green 3PT  (3 PTS) (N. Jokic 7 AST),"[203210, 203999]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,23.37,Made,,,,,3.0,N. Jokic,203999.0,7.0,,,,,,
103,PT03M16.00S,2021-11-15T01:25:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.63929040735874,51.225490196078425,1610612757,21,8,2021-11-15T02:03:10Z,990000,-6.0,104.0,1,left,C. McCollum 10' pullup Jump Shot (2 PTS) (A. Simons 1 AST),"[203468, 1629014]",1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,,,,,,10.41,Made,,,,,2.0,A. Simons,1629014.0,1.0,,,,,,
104,PT02M58.00S,2021-11-15T01:25:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.59198423127464,46.32352941176471,1610612743,23,8,2021-11-15T01:25:41Z,1000000,-18.0,17.0,1,right,N. Jokic finger roll Layup (4 PTS),[203999],1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,,,,,,2.51,Made,,,,,4.0,,,,,,,,,
105,PT02M58.00S,2021-11-15T01:25:35.1Z,1,REGULAR,foul,personal,['1freethrow'],203469,,,1610612743,23,8,2021-11-15T01:25:49Z,1010000,,,0,,C. Zeller shooting personal FOUL (1 PF) (Jokic 1 FT),"[203469, 203999]",1610612757.0,POR,shooting,,,Zeller,C. Zeller,,,,,1830.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
107,PT02M58.00S,2021-11-15T01:25:47.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,23,8,2021-11-15T01:29:04Z,1030000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M58.00S,2021-11-15T01:28:02.8Z,1,REGULAR,substitution,out,[],203468,,,1610612743,23,8,2021-11-15T01:29:04Z,1040000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M58.00S,2021-11-15T01:28:02.8Z,1,REGULAR,substitution,out,[],1626181,,,1610612743,23,8,2021-11-15T01:29:04Z,1050000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M58.00S,2021-11-15T01:28:02.8Z,1,REGULAR,substitution,in,[],1626204,,,1610612743,23,8,2021-11-15T01:29:04Z,1060000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M58.00S,2021-11-15T01:28:02.8Z,1,REGULAR,substitution,in,[],1628372,,,1610612743,23,8,2021-11-15T01:29:04Z,1070000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M58.00S,2021-11-15T01:28:36.0Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,24,8,2021-11-15T01:28:36Z,1080000,,,0,,N. Jokic Free Throw 1 of 1 (5 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
113,PT02M46.00S,2021-11-15T01:28:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203469,6.783837056504599,43.872549019607845,1610612757,24,10,2021-11-15T01:28:56Z,1090000,31.0,11.0,1,left,C. Zeller cutting Layup (2 PTS) (A. Simons 2 AST),"[203469, 1629014]",1610612757.0,POR,cutting,,,Zeller,C. Zeller,,,,,,,,,,3.26,Made,,,,,2.0,A. Simons,1629014.0,2.0,,,,,,
115,PT02M24.00S,2021-11-15T01:29:11.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.40932982917214,59.55882352941176,1610612743,24,10,2021-11-15T01:29:17Z,1110000,48.0,28.0,1,right,MISS N. Jokic bank Shot,[203999],1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,,,,,,5.55,Missed,,,,,,,,,,,,,,
116,PT02M23.00S,2021-11-15T01:29:12.4Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,24,10,2021-11-15T01:29:17Z,1120000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,115.0,2.0,2.0,0.0,,,,,,,,,,
117,PT02M17.00S,2021-11-15T01:29:19.0Z,1,REGULAR,foul,personal,['3freethrow'],1628408,,,1610612757,24,10,2021-11-15T01:29:33Z,1130000,,,0,,P. Dozier shooting personal FOUL (1 PF) (Simons 3 FT),"[1628408, 1629014]",1610612743.0,DEN,shooting,,,Dozier,P. Dozier,,,,,202035.0,1.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,,
120,PT02M17.00S,2021-11-15T01:29:51.3Z,1,REGULAR,freethrow,1 of 3,[],1629014,,,1610612757,24,11,2021-11-15T01:29:51Z,1150000,,,0,,A. Simons Free Throw 1 of 3 (5 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
121,PT02M17.00S,2021-11-15T01:30:05.8Z,1,REGULAR,freethrow,2 of 3,[],1629014,,,1610612757,24,12,2021-11-15T01:30:05Z,1160000,,,0,,A. Simons Free Throw 2 of 3 (6 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
122,PT02M17.00S,2021-11-15T01:30:06.7Z,1,REGULAR,substitution,out,[],203999,,,1610612757,24,12,2021-11-15T01:30:30Z,1170000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M17.00S,2021-11-15T01:30:06.7Z,1,REGULAR,substitution,out,[],203932,,,1610612757,24,12,2021-11-15T01:30:30Z,1180000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M17.00S,2021-11-15T01:30:06.7Z,1,REGULAR,substitution,out,[],203469,,,1610612757,24,12,2021-11-15T01:30:30Z,1190000,,,0,,SUB out: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M17.00S,2021-11-15T01:30:06.7Z,1,REGULAR,substitution,in,[],1630267,,,1610612757,24,12,2021-11-15T01:30:30Z,1200000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M17.00S,2021-11-15T01:30:06.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612757,24,12,2021-11-15T01:30:30Z,1210000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M17.00S,2021-11-15T01:30:06.7Z,1,REGULAR,substitution,in,[],203503,,,1610612757,24,12,2021-11-15T01:30:30Z,1220000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M17.00S,2021-11-15T01:30:35.1Z,1,REGULAR,freethrow,3 of 3,[],1629014,,,1610612757,24,13,2021-11-15T01:30:35Z,1230000,,,0,,A. Simons Free Throw 3 of 3 (7 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
129,PT02M05.00S,2021-11-15T01:30:49.7Z,1,REGULAR,3pt,Jump Shot,[],1630538,65.65374507227332,66.17647058823529,1610612743,27,13,2021-11-15T01:30:55Z,1240000,81.0,270.0,1,right,B. Hyland 28' 3PT pullup (3 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,,,,,,28.22,Made,,,,,3.0,,,,,,,,,
130,PT01M49.00S,2021-11-15T01:31:05.5Z,1,REGULAR,3pt,Jump Shot,[],203503,26.49474375821288,84.06862745098039,1610612757,27,13,2021-11-15T01:31:10Z,1250000,-170.0,197.0,1,left,MISS T. Snell 26' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,26.01,Missed,,,,,,,,,,,,,,
131,PT01M46.00S,2021-11-15T01:31:08.5Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,27,13,2021-11-15T01:31:10Z,1260000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,
132,PT01M37.00S,2021-11-15T01:31:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630267,87.20433639947439,3.6764705882352944,1610612743,30,13,2021-11-15T01:31:22Z,1270000,-232.0,68.0,1,right,F. Campazzo 24' 3PT  (3 PTS) (B. Hyland 1 AST),"[1630267, 1630538]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,24.13,Made,,,,,3.0,B. Hyland,1630538.0,1.0,,,,,,
134,PT01M23.00S,2021-11-15T01:31:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629014,18.084756898817346,94.36274509803921,1610612757,30,16,2021-11-15T01:31:35Z,1290000,-222.0,117.0,1,left,A. Simons 25' 3PT  (10 PTS) (L. Nance Jr. 1 AST),"[1629014, 1626204]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,25.1,Made,,,,,10.0,L. Nance Jr.,1626204.0,1.0,,,,,,
136,PT01M08.00S,2021-11-15T01:31:46.5Z,1,REGULAR,3pt,Jump Shot,[],1630192,93.38042049934296,4.166666666666666,1610612743,30,16,2021-11-15T01:31:51Z,1310000,-229.0,10.0,1,right,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,22.94,Missed,,,,,,,,,,,,,,
137,PT01M05.00S,2021-11-15T01:31:49.5Z,1,REGULAR,rebound,defensive,[],203503,,,1610612757,30,16,2021-11-15T01:31:51Z,1320000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT00M50.40S,2021-11-15T01:32:04.8Z,1,REGULAR,3pt,Jump Shot,[],1629642,29.517082785808146,76.22549019607843,1610612757,30,16,2021-11-15T01:32:09Z,1330000,-131.0,225.0,1,left,MISS N. Little 26' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,26.04,Missed,,,,,,,,,,,,,,
139,PT00M47.70S,2021-11-15T01:32:07.5Z,1,REGULAR,rebound,defensive,[],1630267,,,1610612743,30,16,2021-11-15T01:32:09Z,1340000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,
140,PT00M31.50S,2021-11-15T01:32:24.4Z,1,REGULAR,3pt,Jump Shot,[],1628408,74.58935611038108,14.460784313725492,1610612743,33,16,2021-11-15T01:32:30Z,1350000,-178.0,186.0,1,right,P. Dozier 25' 3PT  (3 PTS) (F. Campazzo 1 AST),"[1628408, 1630267]",1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,25.75,Made,,,,,3.0,F. Campazzo,1630267.0,1.0,,,,,,
142,PT00M10.40S,2021-11-15T01:32:50.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,13.87976346911958,48.28431372549019,1610612757,33,16,2021-11-15T01:33:04Z,1370000,9.0,78.0,1,left,MISS D. Smith Jr. 7' driving floating Shot,[1628372],1610612757.0,POR,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,7.85,Missed,,,,,,,,,,,,,,
143,PT00M08.60S,2021-11-15T01:32:52.7Z,1,REGULAR,rebound,offensive,[],1626204,,,1610612757,33,16,2021-11-15T01:33:04Z,1380000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:0),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,142.0,1.0,0.0,1.0,,,,,,,,,,
144,PT00M08.60S,2021-11-15T01:32:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626204,5.590000152587891,50.0,1610612757,33,18,2021-11-15T01:32:55Z,1390000,0.0,0.0,1,left,L. Nance Jr. tip Layup (2 PTS),[1626204],1610612757.0,POR,tip,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,0.0,Made,,,,,2.0,,,,,,,,,
145,PT00M05.20S,2021-11-15T01:33:00.8Z,1,REGULAR,foul,personal,[],1628372,,,1610612743,33,18,2021-11-15T01:33:30Z,1400000,,,0,,D. Smith Jr. take personal FOUL (1 PF),"[1628372, 1630538]",1610612757.0,POR,take,,,Smith Jr.,D. Smith Jr.,,,,,1830.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-11-15T01:33:36.0Z,1,REGULAR,period,end,[],0,,,1610612743,33,18,2021-11-15T01:33:36Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-11-15T01:35:23.1Z,2,REGULAR,substitution,out,['startperiod'],1629014,,,1610612743,33,18,2021-11-15T01:35:47Z,1430000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-15T01:35:23.1Z,2,REGULAR,substitution,in,['startperiod'],203468,,,1610612743,33,18,2021-11-15T01:35:47Z,1440000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-15T01:36:07.7Z,2,REGULAR,period,start,[],0,,,1610612743,33,18,2021-11-15T01:36:07Z,1450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M46.00S,2021-11-15T01:36:21.2Z,2,REGULAR,3pt,Jump Shot,[],1630538,66.04796320630749,37.254901960784316,1610612743,33,18,2021-11-15T02:03:41Z,1460000,-64.0,267.0,1,right,MISS B. Hyland 27' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,,,,,,27.41,Missed,,,,,,,,,,,,,,
153,PT11M42.00S,2021-11-15T01:36:25.2Z,2,REGULAR,rebound,offensive,[],1630192,,,1610612743,33,18,2021-11-15T01:36:26Z,1470000,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,152.0,1.0,0.0,1.0,,,,,,,,,,
154,PT11M39.00S,2021-11-15T01:36:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612743,33,18,2021-11-15T01:36:54Z,1480000,,,0,,N. Little shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1629642, 1630192]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,202035.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,,,,,,,,,
156,PT11M39.00S,2021-11-15T01:36:55.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,33,18,2021-11-15T01:36:55Z,1500000,,,0,,MISS Z. Nnaji Free Throw 1 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,Missed,,,,,,,,,,,,,,
157,PT11M39.00S,2021-11-15T01:36:55.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,33,18,2021-11-15T01:36:55Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,
158,PT11M39.00S,2021-11-15T01:37:08.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,33,18,2021-11-15T01:37:08Z,1520000,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,Missed,,,,,,,,,,,,,,
159,PT11M36.00S,2021-11-15T01:37:10.5Z,2,REGULAR,rebound,defensive,[],203503,,,1610612757,33,18,2021-11-15T01:37:10Z,1530000,,,0,,T. Snell REBOUND (Off:0 Def:2),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,,,,,,,
160,PT11M24.00S,2021-11-15T01:37:22.7Z,2,REGULAR,3pt,Jump Shot,[],203468,28.991458607095925,79.16666666666666,1610612757,33,21,2021-11-15T01:37:28Z,1540000,-146.0,220.0,1,left,C. McCollum 26' 3PT  (5 PTS) (N. Little 1 AST),"[203468, 1629642]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,26.39,Made,,,,,5.0,N. Little,1629642.0,1.0,,,,,,
165,PT11M00.00S,2021-11-15T01:37:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,82.60512483574244,50.49019607843137,1610612743,35,21,2021-11-15T01:37:53Z,1560000,2.0,111.0,1,right,B. Hyland 11' driving floating Jump Shot (5 PTS),[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,,,,,,11.1,Made,,,,,5.0,,,,,,,,,
166,PT10M49.00S,2021-11-15T01:37:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612757,35,21,2021-11-15T01:38:07Z,1570000,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Nance Jr. 2 FT),"[1630192, 1626204]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,1830.0,1.0,0.0,Nance Jr.,1626204.0,,,,,,,,,,,,,,,,
168,PT10M49.00S,2021-11-15T01:38:24.3Z,2,REGULAR,freethrow,1 of 2,[],1626204,,,1610612757,35,21,2021-11-15T01:38:24Z,1590000,,,0,,MISS L. Nance Jr. Free Throw 1 of 2,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,
169,PT10M49.00S,2021-11-15T01:38:24.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,35,21,2021-11-15T01:38:24Z,1600000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,
170,PT10M49.00S,2021-11-15T01:38:39.0Z,2,REGULAR,freethrow,2 of 2,[],1626204,,,1610612757,35,22,2021-11-15T01:38:39Z,1610000,,,0,,L. Nance Jr. Free Throw 2 of 2 (3 PTS),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,
171,PT10M37.00S,2021-11-15T01:38:51.9Z,2,REGULAR,turnover,bad pass,[],1630267,,,1610612743,35,22,2021-11-15T01:39:50Z,1620000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1628372]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,1.0,Smith Jr.,1628372.0,
172,PT10M37.00S,2021-11-15T01:38:51.9Z,2,REGULAR,steal,,[],1628372,,,1610612757,35,22,2021-11-15T01:38:53Z,1630000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M36.00S,2021-11-15T01:38:55.6Z,2,REGULAR,foul,personal,[],1628408,,,1610612757,35,22,2021-11-15T01:39:24Z,1640000,,,0,,P. Dozier take personal FOUL (2 PF),"[1628408, 1629642]",1610612743.0,DEN,take,,,Dozier,P. Dozier,,,,,202035.0,2.0,0.0,Little,1629642.0,,,,,,,,,,,,,,,,
175,PT10M28.00S,2021-11-15T01:39:21.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,8.886333771353483,64.70588235294117,1610612757,35,22,2021-11-15T01:39:28Z,1660000,-74.0,31.0,1,left,MISS C. McCollum 7' driving floating bank Shot,[203468],1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,,,,,,7.98,Missed,,,,,,,,,,,,,,
176,PT10M26.00S,2021-11-15T01:39:23.9Z,2,REGULAR,rebound,defensive,[],1628408,,,1610612743,35,22,2021-11-15T01:39:23Z,1670000,,,0,,P. Dozier REBOUND (Off:0 Def:2),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,
177,PT10M22.00S,2021-11-15T01:39:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630267,91.5407358738502,45.09803921568628,1610612743,37,22,2021-11-15T01:39:36Z,1680000,-25.0,27.0,1,right,F. Campazzo running reverse Layup (5 PTS) (P. Dozier 1 AST),"[1630267, 1628408]",1610612743.0,DEN,running reverse,,,Campazzo,F. Campazzo,,,,,,,,,,3.65,Made,,,,,5.0,P. Dozier,1628408.0,1.0,,,,,,
179,PT10M13.00S,2021-11-15T01:39:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,13.87976346911958,51.225490196078425,1610612757,37,22,2021-11-15T01:39:41Z,1700000,-6.0,78.0,1,left,MISS N. Little 7' driving floating Shot,[1629642],1610612757.0,POR,driving floating,,,Little,N. Little,,,,,,,,,,7.82,Missed,,,,,,,,,,,,,,
180,PT10M12.00S,2021-11-15T01:39:37.6Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,37,22,2021-11-15T01:39:41Z,1710000,,,0,,Z. Nnaji REBOUND (Off:1 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,179.0,2.0,1.0,1.0,,,,,,,,,,
181,PT09M49.00S,2021-11-15T01:40:00.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630267,86.94152431011827,41.66666666666667,1610612743,37,22,2021-11-15T01:40:12Z,1720000,-42.0,70.0,1,right,MISS F. Campazzo 8' driving reverse DUNK,[1630267],1610612743.0,DEN,driving reverse,,,Campazzo,F. Campazzo,,,,,,,,,,8.17,Missed,,,,,,,,,,,,,,
182,PT09M49.00S,2021-11-15T01:40:00.9Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,37,22,2021-11-15T01:41:33Z,1730000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,181.0,3.0,3.0,0.0,,,,,,,,,,
183,PT09M31.00S,2021-11-15T01:40:19.4Z,2,REGULAR,3pt,Jump Shot,[],1629642,25.443495400788436,83.08823529411765,1610612757,37,25,2021-11-15T01:40:24Z,1740000,-165.0,187.0,1,left,N. Little 24' 3PT  (3 PTS) (L. Nance Jr. 2 AST),"[1629642, 1626204]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,24.94,Made,,,,,3.0,L. Nance Jr.,1626204.0,2.0,,,,,,
