actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
18,PT10M45.00S,2021-10-30T02:12:11.3Z,1,REGULAR,3pt,Jump Shot,[],203501,6.258212877792378,95.83333333333334,1610612742,5,2,2021-10-30T02:12:34Z,180000,-229.0,6.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,22.93,Missed,,,,,,,,,,,,,,,,
19,PT10M43.00S,2021-10-30T02:12:14.3Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,5,2,2021-10-30T02:12:14Z,190000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,
20,PT10M35.00S,2021-10-30T02:12:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.38042049934296,43.38235294117647,1610612743,7,2,2021-10-30T02:12:30Z,200000,-33.0,10.0,1,right,N. Jokic Layup (2 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,3.45,Made,2.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,
22,PT10M20.00S,2021-10-30T02:12:36.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203939,14.14257555847569,44.11764705882353,1610612742,7,2,2021-10-30T02:13:50Z,220000,29.0,80.0,1,left,MISS D. Powell 8' turnaround Hook,[203939],1610612742.0,DAL,turnaround,,,Powell,D. Powell,,,,,,,,8.56,Missed,,,,,,,,,,,,,,,,
23,PT10M19.00S,2021-10-30T02:12:37.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,7,2,2021-10-30T02:12:37Z,230000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,
24,PT10M13.00S,2021-10-30T02:12:43.1Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,7,2,2021-10-30T02:12:48Z,240000,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 1627827]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,1.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,
25,PT10M13.00S,2021-10-30T02:12:43.1Z,1,REGULAR,steal,,[],1627827,,,1610612742,7,2,2021-10-30T02:12:44Z,250000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M05.00S,2021-10-30T02:12:53.8Z,1,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612742,7,2,2021-10-30T02:13:04Z,260000,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Powell 2 FT),"[1629008, 203939]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Powell,203939.0,,,
28,PT10M05.00S,2021-10-30T02:13:25.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203939,,,1610612742,7,3,2021-10-30T02:13:26Z,280000,,,0,,D. Powell Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
29,PT10M05.00S,2021-10-30T02:13:45.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203939,,,1610612742,7,4,2021-10-30T02:13:45Z,290000,,,0,,D. Powell Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
30,PT09M53.00S,2021-10-30T02:13:59.5Z,1,REGULAR,3pt,Jump Shot,[],203999,67.62483574244416,59.80392156862745,1610612743,7,4,2021-10-30T02:14:05Z,300000,49.0,252.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,25.65,Missed,,,,,,,,,,,,,,,,
31,PT09M50.00S,2021-10-30T02:14:01.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,7,4,2021-10-30T02:14:01Z,310000,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT09M43.00S,2021-10-30T02:14:08.9Z,1,REGULAR,turnover,bad pass,[],1627827,,,1610612742,7,4,2021-10-30T02:21:35Z,320000,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1629008]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,1.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,,,,
33,PT09M43.00S,2021-10-30T02:14:08.9Z,1,REGULAR,steal,,[],1629008,,,1610612743,7,4,2021-10-30T02:14:10Z,330000,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M40.00S,2021-10-30T02:14:12.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629008,94.1688567674113,50.0,1610612743,9,4,2021-10-30T02:29:15Z,340000,0.0,2.0,1,right,M. Porter Jr. step back Jump Shot (2 PTS),[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,,,,0.23,Made,2.0,,,,,,,,,,,,,,,
35,PT09M28.00S,2021-10-30T02:14:26.0Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,9,4,2021-10-30T02:38:57Z,350000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (1 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,1.0,,,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2021-10-30T02:14:55.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629008,82.9993429697766,50.245098039215684,1610612743,11,4,2021-10-30T02:20:51Z,360000,1.0,107.0,1,right,M. Porter Jr. 10' floating Jump Shot (4 PTS) (N. Jokic 3 AST),"[1629008, 203999]",1610612743.0,DEN,floating,,,Porter Jr.,M. Porter Jr.,,,,,,,,10.73,Made,4.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,
38,PT08M47.00S,2021-10-30T02:15:17.7Z,1,REGULAR,2pt,Jump Shot,[],203501,21.50131406044678,23.03921568627451,1610612742,11,4,2021-10-30T02:20:55Z,380000,135.0,150.0,1,left,MISS T. Hardaway Jr. 20' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,20.14,Missed,,,,,,,,,,,,,,,,
39,PT08M44.00S,2021-10-30T02:15:20.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,11,4,2021-10-30T02:15:20Z,390000,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT08M35.00S,2021-10-30T02:15:30.0Z,1,REGULAR,2pt,Jump Shot,[],203115,77.7431011826544,30.14705882352941,1610612743,11,4,2021-10-30T02:39:39Z,400000,-99.0,157.0,1,right,MISS W. Barton 18' fadeaway Shot,[203115],1610612743.0,DEN,fadeaway,,,Barton,W. Barton,,,,,,,,18.55,Missed,,,,,,,,,,,,,,,,
41,PT08M32.00S,2021-10-30T02:15:32.3Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,11,4,2021-10-30T02:15:32Z,410000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,
42,PT08M23.00S,2021-10-30T02:15:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.90210249671485,47.794117647058826,1610612742,11,6,2021-10-30T02:15:48Z,420000,11.0,106.0,1,left,L. Doncic 10' turnaround fadeaway Jump Shot (2 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,,,,10.7,Made,2.0,,,,,,,,,,,,,,,
43,PT08M07.00S,2021-10-30T02:15:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,94.03745072273325,50.73529411764706,1610612743,13,6,2021-10-30T02:16:01Z,430000,4.0,4.0,1,right,A. Gordon Layup (2 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,0.51,Made,2.0,N. Jokic,203999.0,4.0,,,,,,,,,,,,
45,PT07M58.00S,2021-10-30T02:16:09.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,13,6,2021-10-30T02:16:09Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M46.00S,2021-10-30T02:16:41.4Z,1,REGULAR,3pt,Jump Shot,[],203493,27.414586070959263,12.745098039215685,1610612742,13,6,2021-10-30T02:16:49Z,460000,186.0,205.0,1,left,MISS R. Bullock 27' step back 3PT - blocked,"[203493, 1628420]",1610612742.0,DAL,step back,,,Bullock,R. Bullock,,,,,,,,27.72,Missed,,,,,,,,,,,,,,Morris,1628420.0,
47,PT07M46.00S,2021-10-30T02:16:41.4Z,1,REGULAR,block,,[],1628420,,,1610612742,13,6,2021-10-30T02:16:44Z,470000,,,0,,M. Morris BLOCK (1 BLK),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M46.00S,2021-10-30T02:16:41.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,13,6,2021-10-30T02:16:49Z,480000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,
49,PT07M42.00S,2021-10-30T02:16:50.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203115,76.69185282522996,88.23529411764706,1610612743,13,6,2021-10-30T02:16:59Z,490000,191.0,167.0,1,right,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,25.36,Missed,,,,,,,,,,,,,,,,
50,PT07M38.00S,2021-10-30T02:16:53.7Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,6,2021-10-30T02:16:53Z,500000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,
51,PT07M31.00S,2021-10-30T02:17:00.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.933639947437584,60.5392156862745,1610612742,13,9,2021-10-30T02:17:07Z,510000,-53.0,257.0,1,left,L. Doncic 26' 3PT step back (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,26.24,Made,5.0,,,,,,,,,,,,,,,
52,PT07M22.00S,2021-10-30T02:17:13.6Z,1,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,13,9,2021-10-30T02:17:43Z,520000,,,0,,A. Gordon bad pass out-of-bounds TURNOVER (1 TO),[203932],1610612743.0,DEN,bad pass,,,Gordon,A. Gordon,,,,,1.0,,,,,,,,,,,,,1162.0,,,,,,,
53,PT07M14.00S,2021-10-30T02:17:24.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,33.722076215505915,59.55882352941176,1610612742,13,9,2021-10-30T02:20:27Z,530000,-48.0,264.0,1,left,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,,,,26.88,Missed,,,,,,,,,,,,,,,,
54,PT07M11.00S,2021-10-30T02:17:27.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,9,2021-10-30T02:17:27Z,540000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,
55,PT07M00.00S,2021-10-30T02:17:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,90.62089356110381,47.30392156862745,1610612743,15,9,2021-10-30T02:20:21Z,550000,-13.0,36.0,1,right,W. Barton floating Jump Shot (7 PTS),[203115],1610612743.0,DEN,floating,,,Barton,W. Barton,,,,,,,,3.82,Made,7.0,,,,,,,,,,,,,,,
56,PT06M39.00S,2021-10-30T02:17:59.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,6.652431011826544,96.32352941176471,1610612742,15,9,2021-10-30T02:20:16Z,560000,-232.0,10.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,23.18,Missed,,,,,,,,,,,,,,,,
57,PT06M38.00S,2021-10-30T02:18:01.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,9,2021-10-30T02:18:01Z,570000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,
58,PT06M33.00S,2021-10-30T02:18:06.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,67.62483574244416,50.0,1610612743,15,9,2021-10-30T02:20:11Z,580000,0.0,252.0,1,right,MISS M. Porter Jr. 25' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,,,,25.18,Missed,,,,,,,,,,,,,,,,
59,PT06M30.00S,2021-10-30T02:18:09.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,15,9,2021-10-30T02:18:09Z,590000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,58.0,3.0,3.0,0.0,,,,,,,,
60,PT06M21.00S,2021-10-30T02:18:18.8Z,1,REGULAR,3pt,Jump Shot,[],1627827,23.73521681997372,86.02941176470588,1610612742,15,9,2021-10-30T02:20:04Z,600000,-180.0,171.0,1,left,MISS D. Finney-Smith 24' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,24.81,Missed,,,,,,,,,,,,,,,,
61,PT06M21.00S,2021-10-30T02:18:18.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,9,2021-10-30T02:23:21Z,610000,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,60.0,4.0,4.0,0.0,,,,,,,,
62,PT06M08.00S,2021-10-30T02:18:31.8Z,1,REGULAR,turnover,lost ball,[],203932,,,1610612743,15,9,2021-10-30T02:18:49Z,620000,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 203501]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,2.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,,,,,,
63,PT06M08.00S,2021-10-30T02:18:31.8Z,1,REGULAR,steal,,[],203501,,,1610612742,15,9,2021-10-30T02:23:16Z,630000,,,0,,T. Hardaway Jr. STEAL (2 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M01.00S,2021-10-30T02:18:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,7.5722733245729295,45.09803921568628,1610612742,15,9,2021-10-30T02:19:35Z,640000,25.0,19.0,1,left,MISS D. Finney-Smith running finger roll Layup,[1627827],1610612742.0,DAL,running finger roll,,,Finney-Smith,D. Finney-Smith,,,,,,,,3.08,Missed,,,,,,,,,,,,,,,,
65,PT05M59.00S,2021-10-30T02:18:40.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,9,2021-10-30T02:18:40Z,650000,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,64.0,5.0,5.0,0.0,,,,,,,,
66,PT05M56.00S,2021-10-30T02:18:45.5Z,1,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,15,9,2021-10-30T02:18:57Z,660000,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629008],1610612743.0,DEN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,2.0,,,,,,,,,,,,,1162.0,,,,,,,
67,PT05M56.00S,2021-10-30T02:18:50.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,15,9,2021-10-30T02:18:50Z,670000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,out,[],203115,,,1610612742,15,9,2021-10-30T02:22:03Z,680000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,out,[],203493,,,1610612742,15,9,2021-10-30T02:22:03Z,690000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,15,9,2021-10-30T02:22:03Z,700000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,out,[],203501,,,1610612742,15,9,2021-10-30T02:22:03Z,710000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,in,[],1628408,,,1610612742,15,9,2021-10-30T02:22:03Z,720000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,in,[],1628973,,,1610612742,15,9,2021-10-30T02:22:03Z,730000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,in,[],1628373,,,1610612742,15,9,2021-10-30T02:22:03Z,740000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M56.00S,2021-10-30T02:21:36.9Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,15,9,2021-10-30T02:22:03Z,750000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M37.00S,2021-10-30T02:22:25.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,9.806176084099869,78.67647058823529,1610612742,15,9,2021-10-30T02:24:10Z,760000,-143.0,40.0,1,left,MISS L. Doncic 14' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,,,,14.88,Missed,,,,,,,,,,,,,,,,
77,PT05M35.00S,2021-10-30T02:22:28.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,9,2021-10-30T02:22:28Z,770000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,76.0,6.0,6.0,0.0,,,,,,,,
78,PT05M35.00S,2021-10-30T02:22:44.6Z,1,REGULAR,foul,personal,[],203939,,,1610612743,15,9,2021-10-30T02:22:48Z,780000,,,0,,D. Powell personal FOUL (1 PF),"[203939, 203999]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Jokic,203999.0,,,
80,PT05M35.00S,2021-10-30T02:23:06.7Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612743,15,9,2021-10-30T02:23:06Z,800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M18.00S,2021-10-30T02:23:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.24901445466492,53.18627450980392,1610612743,17,9,2021-10-30T02:40:35Z,810000,16.0,11.0,1,right,M. Porter Jr. driving Layup (6 PTS) (N. Jokic 5 AST),"[1629008, 203999]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,,,,1.93,Made,6.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,
83,PT04M57.00S,2021-10-30T02:24:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,7.835085413929041,44.36274509803921,1610612742,17,9,2021-10-30T02:40:53Z,830000,28.0,21.0,1,left,MISS D. Powell Layup,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,3.52,Missed,,,,,,,,,,,,,,,,
84,PT04M54.00S,2021-10-30T02:24:23.7Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,17,9,2021-10-30T02:40:53Z,840000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,
85,PT04M43.00S,2021-10-30T02:24:33.6Z,1,REGULAR,2pt,DUNK,['2ndchance'],1629029,7.30946123521682,76.47058823529412,1610612742,17,9,2021-10-30T02:24:38Z,850000,-132.0,16.0,1,left,MISS L. Doncic 13' driving DUNK,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,,,,13.34,Missed,,,,,,,,,,,,,,,,
