actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
89,PT02M21.00S,2021-11-20T02:25:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,15.193823915900131,58.57843137254902,1610612743,28,19,2021-11-20T02:25:11Z,850000,-43.0,90.0,1,left,MISS J. Green 10' turnaround Shot,[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,10.0,Missed,,,,,,,,,,,,,,,,,,,
90,PT02M19.00S,2021-11-20T02:25:07.5Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,28,19,2021-11-20T02:25:11Z,860000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
91,PT02M06.00S,2021-11-20T02:25:21.7Z,1,REGULAR,3pt,Jump Shot,[],1630245,67.49342969776609,61.51960784313726,1610612741,28,22,2021-11-20T02:25:26Z,870000,58.0,253.0,1,right,A. Dosunmu 25' 3PT step back (3 PTS) (L. Ball 2 AST),"[1630245, 1628366]",1610612741.0,CHI,step back,,,Dosunmu,A. Dosunmu,,,,,25.96,Made,,,,,3.0,L. Ball,1628366.0,2.0,,,,,,,,,,,
93,PT02M04.00S,2021-11-20T02:25:29.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,28,22,2021-11-20T02:25:29Z,890000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT02M04.00S,2021-11-20T02:27:42.7Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,28,22,2021-11-20T02:28:02Z,900000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M04.00S,2021-11-20T02:27:42.7Z,1,REGULAR,substitution,out,[],201145,,,1610612743,28,22,2021-11-20T02:28:02Z,910000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT02M04.00S,2021-11-20T02:27:42.7Z,1,REGULAR,substitution,out,[],203932,,,1610612743,28,22,2021-11-20T02:28:02Z,920000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M04.00S,2021-11-20T02:27:42.7Z,1,REGULAR,substitution,in,[],1630267,,,1610612743,28,22,2021-11-20T02:28:02Z,930000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M04.00S,2021-11-20T02:27:42.7Z,1,REGULAR,substitution,in,[],203115,,,1610612743,28,22,2021-11-20T02:28:02Z,940000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M04.00S,2021-11-20T02:27:42.7Z,1,REGULAR,substitution,in,[],203210,,,1610612743,28,22,2021-11-20T02:28:02Z,950000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT01M43.00S,2021-11-20T02:28:34.4Z,1,REGULAR,3pt,Jump Shot,[],1628408,30.042706964520367,25.98039215686275,1610612743,28,22,2021-11-20T02:28:41Z,960000,120.0,230.0,1,left,MISS P. Dozier 25' pullup 3PT,[1628408],1610612743.0,DEN,pullup,,,Dozier,P. Dozier,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
101,PT01M39.00S,2021-11-20T02:28:38.4Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,28,22,2021-11-20T02:28:41Z,970000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
102,PT01M35.00S,2021-11-20T02:28:42.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,69.99014454664915,26.715686274509803,1610612741,28,25,2021-11-20T02:28:48Z,980000,-116.0,230.0,1,right,L. Ball 25' 3PT pullup (3 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,25.74,Made,,,,,3.0,,,,,,,,,,,,,,
103,PT01M17.00S,2021-11-20T02:29:01.1Z,1,REGULAR,turnover,lost ball,[],203115,,,1610612743,28,25,2021-11-20T02:29:05Z,990000,,,0,,W. Barton lost ball TURNOVER (1 TO),"[203115, 1628366]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,1.0,Ball,1628366.0,
104,PT01M17.00S,2021-11-20T02:29:01.1Z,1,REGULAR,steal,,[],1628366,,,1610612741,28,25,2021-11-20T02:29:02Z,1000000,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT01M14.00S,2021-11-20T02:29:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,91.80354796320631,54.65686274509803,1610612741,28,27,2021-11-20T02:29:14Z,1010000,23.0,25.0,1,right,Z. LaVine running reverse Layup (9 PTS) (L. Ball 3 AST),"[203897, 1628366]",1610612741.0,CHI,running reverse,,,LaVine,Z. LaVine,,,,,3.38,Made,,,,,9.0,L. Ball,1628366.0,3.0,,,,,,,,,,,
107,PT01M14.00S,2021-11-20T02:29:12.2Z,1,REGULAR,foul,personal,['1freethrow'],203210,,,1610612741,28,27,2021-11-20T02:29:37Z,1030000,,,0,,J. Green shooting personal FOUL (1 PF) (LaVine 1 FT),"[203210, 203897]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202058.0,1.0,0.0,LaVine,203897.0,,,,,,
109,PT01M14.00S,2021-11-20T02:29:21.1Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,28,27,2021-11-20T02:29:27Z,1050000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M14.00S,2021-11-20T02:29:21.1Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,28,27,2021-11-20T02:29:27Z,1060000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M14.00S,2021-11-20T02:29:38.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203897,,,1610612741,28,28,2021-11-20T02:29:38Z,1070000,,,0,,Z. LaVine Free Throw 1 of 1 (10 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
112,PT01M03.00S,2021-11-20T02:29:52.3Z,1,REGULAR,3pt,Jump Shot,[],1630538,33.722076215505915,28.186274509803923,1610612743,28,28,2021-11-20T02:29:57Z,1080000,109.0,264.0,1,left,MISS B. Hyland 28' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,28.61,Missed,,,,,,,,,,,,,,,,,,,
113,PT00M59.30S,2021-11-20T02:29:56.0Z,1,REGULAR,rebound,offensive,[],1630267,,,1610612743,28,28,2021-11-20T02:31:36Z,1090000,,,0,,F. Campazzo REBOUND (Off:1 Def:0),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
114,PT00M57.60S,2021-11-20T02:29:58.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203115,19.530223390275953,90.93137254901961,1610612743,28,28,2021-11-20T02:30:02Z,1100000,-205.0,131.0,1,left,MISS W. Barton 24' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,,
115,PT00M55.20S,2021-11-20T02:30:01.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,28,28,2021-11-20T02:30:02Z,1110000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
116,PT00M50.40S,2021-11-20T02:30:07.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612741,28,28,2021-11-20T02:30:25Z,1120000,,,0,,F. Campazzo personal FOUL (1 PF) (Jones Jr. 2 FT),"[1630267, 1627884]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,1155.0,1.0,0.0,Jones Jr.,1627884.0,,,,,,
118,PT00M50.40S,2021-11-20T02:30:43.6Z,1,REGULAR,freethrow,1 of 2,[],1627884,,,1610612741,28,29,2021-11-20T02:30:43Z,1140000,,,0,,D. Jones Jr. Free Throw 1 of 2 (5 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
119,PT00M50.40S,2021-11-20T02:30:44.6Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,28,29,2021-11-20T02:30:50Z,1150000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT00M50.40S,2021-11-20T02:30:44.6Z,1,REGULAR,substitution,in,[],201942,,,1610612741,28,29,2021-11-20T02:30:50Z,1160000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT00M50.40S,2021-11-20T02:31:03.0Z,1,REGULAR,freethrow,2 of 2,[],1627884,,,1610612741,28,30,2021-11-20T02:31:03Z,1170000,,,0,,D. Jones Jr. Free Throw 2 of 2 (6 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
122,PT00M40.70S,2021-11-20T02:31:17.4Z,1,REGULAR,2pt,Jump Shot,[],1628408,22.946780551905388,63.725490196078425,1610612743,30,30,2021-11-20T02:31:30Z,1180000,-69.0,163.0,1,left,P. Dozier 17' pullup Jump Shot (2 PTS),[1628408],1610612743.0,DEN,pullup,,,Dozier,P. Dozier,,,,,17.7,Made,,,,,2.0,,,,,,,,,,,,,,
123,PT00M33.00S,2021-11-20T02:31:27.9Z,1,REGULAR,3pt,Jump Shot,[],203897,61.44875164257556,33.088235294117645,1610612741,30,30,2021-11-20T02:31:33Z,1190000,-85.0,310.0,1,right,MISS Z. LaVine 32' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,32.12,Missed,,,,,,,,,,,,,,,,,,,
124,PT00M33.00S,2021-11-20T02:31:27.9Z,1,REGULAR,rebound,defensive,[],1628408,,,1610612743,30,30,2021-11-20T02:31:33Z,1200000,,,0,,P. Dozier REBOUND (Off:0 Def:1),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
125,PT00M07.00S,2021-11-20T02:31:57.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612743,30,30,2021-11-20T02:32:06Z,1210000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,,,,
126,PT00M02.20S,2021-11-20T02:32:15.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201942,65.65374507227332,51.9607843137255,1610612741,30,30,2021-11-20T02:32:34Z,1220000,10.0,270.0,1,right,MISS D. DeRozan 27' pullup 3PT,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
127,PT00M02.20S,2021-11-20T02:32:15.2Z,1,REGULAR,rebound,defensive,[],1628408,,,1610612743,30,30,2021-11-20T02:32:24Z,1230000,,,0,,P. Dozier REBOUND (Off:0 Def:2),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
128,PT00M00.00S,2021-11-20T02:32:22.0Z,1,REGULAR,period,end,[],0,,,1610612743,30,30,2021-11-20T02:32:22Z,1240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2021-11-20T02:34:27.2Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612743,30,30,2021-11-20T02:35:04Z,1250000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2021-11-20T02:34:27.2Z,2,REGULAR,substitution,out,['startperiod'],203897,,,1610612743,30,30,2021-11-20T02:35:04Z,1260000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2021-11-20T02:34:27.2Z,2,REGULAR,substitution,in,['startperiod'],1628396,,,1610612743,30,30,2021-11-20T02:35:04Z,1270000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2021-11-20T02:34:27.2Z,2,REGULAR,substitution,in,['startperiod'],1629632,,,1610612743,30,30,2021-11-20T02:35:04Z,1280000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2021-11-20T02:35:05.2Z,2,REGULAR,period,start,[],0,,,1610612743,30,30,2021-11-20T02:35:05Z,1290000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT11M48.00S,2021-11-20T02:35:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203210,12.434296977660972,44.36274509803921,1610612743,30,30,2021-11-20T02:37:31Z,1300000,28.0,64.0,1,left,MISS J. Green 7' cutting Layup,[203210],1610612743.0,DEN,cutting,,,Green,J. Green,,,,,7.03,Missed,,,,,,,,,,,,,,,,,,,
135,PT11M46.00S,2021-11-20T02:35:18.4Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,30,30,2021-11-20T02:35:21Z,1310000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
136,PT11M32.00S,2021-11-20T02:35:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.64323258869908,43.627450980392155,1610612741,30,30,2021-11-20T02:38:40Z,1320000,-32.0,7.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,,
137,PT11M29.00S,2021-11-20T02:35:35.3Z,2,REGULAR,rebound,offensive,[],1628396,,,1610612741,30,30,2021-11-20T02:35:38Z,1330000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
138,PT11M27.00S,2021-11-20T02:35:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,74.72076215505913,85.04901960784314,1610612741,30,30,2021-11-20T02:35:41Z,1340000,175.0,185.0,1,right,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
139,PT11M25.00S,2021-11-20T02:35:39.7Z,2,REGULAR,rebound,offensive,[],1628396,,,1610612741,30,30,2021-11-20T02:35:39Z,1350000,,,0,,T. Bradley REBOUND (Off:2 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,138.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
140,PT11M19.00S,2021-11-20T02:35:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,89.96386333771353,53.92156862745098,1610612741,30,30,2021-11-20T02:35:50Z,1360000,20.0,42.0,1,right,MISS A. Dosunmu cutting Layup,[1630245],1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,4.62,Missed,,,,,,,,,,,,,,,,,,,
141,PT11M16.00S,2021-11-20T02:35:48.3Z,2,REGULAR,rebound,defensive,[],1628408,,,1610612743,30,30,2021-11-20T02:35:50Z,1370000,,,0,,P. Dozier REBOUND (Off:0 Def:3),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,140.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
142,PT11M08.00S,2021-11-20T02:35:55.9Z,2,REGULAR,2pt,Jump Shot,[],1628408,21.76412614980289,48.28431372549019,1610612743,30,30,2021-11-20T02:36:02Z,1380000,9.0,152.0,1,left,MISS P. Dozier 15' Jump Shot,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,15.23,Missed,,,,,,,,,,,,,,,,,,,
143,PT11M05.00S,2021-11-20T02:35:59.3Z,2,REGULAR,rebound,offensive,[],1628408,,,1610612743,30,30,2021-11-20T02:35:59Z,1390000,,,0,,P. Dozier REBOUND (Off:1 Def:3),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,142.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
144,PT11M03.00S,2021-11-20T02:36:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203115,28.07161629434954,16.176470588235293,1610612743,33,30,2021-11-20T02:36:06Z,1400000,169.0,211.0,1,left,W. Barton 27' 3PT  (8 PTS) (P. Dozier 1 AST),"[203115, 1628408]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,27.07,Made,,,,,8.0,P. Dozier,1628408.0,1.0,,,,,,,,,,,
146,PT10M51.00S,2021-11-20T02:36:15.3Z,2,REGULAR,foul,personal,[],1630538,,,1610612741,33,30,2021-11-20T02:36:56Z,1420000,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 201942]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1155.0,1.0,0.0,DeRozan,201942.0,,,,,,
149,PT10M38.00S,2021-11-20T02:37:04.3Z,2,REGULAR,turnover,3-second-violation,[],1628396,,,1610612741,33,30,2021-11-20T02:37:13Z,1450000,,,0,,T. Bradley 3-second-violation TURNOVER (1 TO),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,202058.0,,,,,,,1.0,,,
150,PT10M29.00S,2021-11-20T02:37:13.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203210,33.065045992115635,41.66666666666667,1610612743,33,30,2021-11-20T02:37:21Z,1460000,42.0,258.0,1,left,MISS J. Green 26' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
151,PT10M23.00S,2021-11-20T02:37:19.3Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,33,30,2021-11-20T02:37:19Z,1470000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
152,PT10M21.00S,2021-11-20T02:37:20.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,80.6340341655716,44.11764705882353,1610612741,33,32,2021-11-20T02:37:27Z,1480000,-29.0,130.0,1,right,D. DeRozan 13' turnaround fadeaway Jump Shot (4 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.28,Made,,,,,4.0,,,,,,,,,,,,,,
153,PT10M09.00S,2021-11-20T02:37:31.8Z,2,REGULAR,2pt,Jump Shot,[],203210,23.209592641261498,59.55882352941176,1610612743,33,32,2021-11-20T02:37:38Z,1490000,-48.0,166.0,1,left,MISS J. Green 17' Jump Shot,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,17.25,Missed,,,,,,,,,,,,,,,,,,,
154,PT10M07.00S,2021-11-20T02:37:33.8Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,33,32,2021-11-20T02:37:38Z,1500000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
155,PT10M00.00S,2021-11-20T02:37:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,83.13074901445466,42.40196078431372,1610612741,33,32,2021-11-20T02:37:48Z,1510000,-38.0,106.0,1,right,MISS A. Caruso 11' floating Shot,[1627936],1610612741.0,CHI,floating,,,Caruso,A. Caruso,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,,
156,PT09M56.00S,2021-11-20T02:37:45.5Z,2,REGULAR,rebound,defensive,[],1628408,,,1610612743,33,32,2021-11-20T02:37:48Z,1520000,,,0,,P. Dozier REBOUND (Off:1 Def:4),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,155.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
157,PT09M44.00S,2021-11-20T02:37:57.3Z,2,REGULAR,2pt,Jump Shot,[],1630538,8.886333771353483,73.52941176470588,1610612743,33,32,2021-11-20T02:38:01Z,1530000,-118.0,31.0,1,left,MISS B. Hyland 12' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,12.16,Missed,,,,,,,,,,,,,,,,,,,
158,PT09M41.00S,2021-11-20T02:38:00.3Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,33,32,2021-11-20T02:38:01Z,1540000,,,0,,T. Bradley REBOUND (Off:2 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,157.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
159,PT09M23.00S,2021-11-20T02:38:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,79.97700394218134,35.53921568627451,1610612741,33,32,2021-11-20T02:38:23Z,1550000,-72.0,136.0,1,right,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.38,Missed,,,,,,,,,,,,,,,,,,,
160,PT09M20.00S,2021-11-20T02:38:21.2Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,33,32,2021-11-20T02:38:23Z,1560000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
161,PT09M11.00S,2021-11-20T02:38:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,7.966491458607096,45.09803921568628,1610612743,35,32,2021-11-20T02:38:38Z,1570000,25.0,22.0,1,left,W. Barton driving Layup (10 PTS),[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,3.32,Made,,,,,10.0,,,,,,,,,,,,,,
162,PT09M11.00S,2021-11-20T02:38:38.0Z,2,REGULAR,foul,personal,['1freethrow'],1628396,,,1610612743,35,32,2021-11-20T02:38:56Z,1580000,,,0,,T. Bradley shooting personal FOUL (2 PF) (Barton 1 FT),"[1628396, 203115]",1610612741.0,CHI,shooting,,,Bradley,T. Bradley,,,,,,,,,,,,,,,1155.0,2.0,0.0,Barton,203115.0,,,,,,
164,PT09M11.00S,2021-11-20T02:39:19.2Z,2,REGULAR,freethrow,1 of 1,[],203115,,,1610612743,36,32,2021-11-20T02:39:19Z,1600000,,,0,,W. Barton Free Throw 1 of 1 (11 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
165,PT08M49.00S,2021-11-20T02:39:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.49605781865965,50.245098039215684,1610612741,36,32,2021-11-20T02:39:48Z,1610000,1.0,84.0,1,right,MISS D. DeRozan 8' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,8.38,Missed,,,,,,,,,,,,,,,,,,,
166,PT08M45.00S,2021-11-20T02:39:46.3Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,36,32,2021-11-20T02:39:48Z,1620000,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,165.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
167,PT08M43.00S,2021-11-20T02:39:53.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,36,32,2021-11-20T02:39:53Z,1630000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT08M37.00S,2021-11-20T02:42:49.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,68.41327201051249,25.735294117647058,1610612741,36,32,2021-11-20T02:42:55Z,1640000,-121.0,244.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
169,PT08M33.00S,2021-11-20T02:42:53.8Z,2,REGULAR,rebound,defensive,[],1628408,,,1610612743,36,32,2021-11-20T02:42:55Z,1650000,,,0,,P. Dozier REBOUND (Off:1 Def:5),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,168.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
170,PT08M20.00S,2021-11-20T02:43:05.9Z,2,REGULAR,3pt,Jump Shot,[],203210,33.590670170827856,50.73529411764706,1610612743,36,32,2021-11-20T02:43:10Z,1660000,-4.0,263.0,1,left,MISS J. Green 26' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
171,PT08M18.00S,2021-11-20T02:43:07.9Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,36,32,2021-11-20T02:43:10Z,1670000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,170.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
172,PT08M08.00S,2021-11-20T02:43:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,90.62089356110381,52.94117647058824,1610612741,36,34,2021-11-20T02:44:54Z,1680000,15.0,36.0,1,right,C. White driving Layup (2 PTS) (D. DeRozan 1 AST),"[1629632, 201942]",1610612741.0,CHI,driving,,,White,C. White,,,,,3.86,Made,,,,,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
