actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
18,PT10M54.00S,2022-01-24T01:12:15.8Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,2,3,2022-01-24T01:12:19Z,180000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,
19,PT10M47.00S,2022-01-24T01:12:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.82457293035479,50.0,1610612743,4,3,2022-01-24T01:12:31Z,190000,0.0,49.0,1,left,N. Jokic turnaround Jump Shot (4 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,4.93,Made,4.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,,
21,PT10M32.00S,2022-01-24T01:12:36.9Z,1,REGULAR,3pt,Jump Shot,[],1630595,69.03745072273324,28.92156862745098,1610612765,4,3,2022-01-24T01:12:42Z,210000,-105.0,239.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M30.00S,2022-01-24T01:12:38.9Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,4,3,2022-01-24T01:12:42Z,220000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,
23,PT10M25.00S,2022-01-24T01:12:46.3Z,1,REGULAR,foul,personal,[],1630595,,,1610612743,4,3,2022-01-24T01:13:14Z,230000,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 203932]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,1627534.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,
25,PT10M25.00S,2022-01-24T01:13:13.5Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612743,4,3,2022-01-24T01:13:13Z,250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M14.00S,2022-01-24T01:14:07.4Z,1,REGULAR,2pt,Jump Shot,[],203932,7.408015768725363,68.13725490196079,1610612743,6,3,2022-01-24T01:14:16Z,260000,-91.0,17.0,1,left,A. Gordon 9' turnaround fadeaway Jump Shot (2 PTS),[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,9.23,Made,2.0,,,,,,,,,,,,,,,,,,
28,PT10M05.00S,2022-01-24T01:14:19.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,6,3,2022-01-24T01:14:19Z,280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M51.00S,2022-01-24T01:14:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,92.69053876478318,64.70588235294117,1610612765,6,5,2022-01-24T01:14:52Z,290000,74.0,16.0,1,right,H. Diallo 7' turnaround Jump Shot (2 PTS),[1628977],1610612765.0,DET,turnaround,,,Diallo,H. Diallo,,,,,7.53,Made,2.0,,,,,,,,,,,,,,,,,,
30,PT09M40.00S,2022-01-24T01:15:04.5Z,1,REGULAR,foul,technical,['1freethrow'],1630180,,,1610612743,6,5,2022-01-24T01:15:15Z,300000,,,0,,S. Bey defensive-3-second technical FOUL (1 Tech),[1630180],1610612765.0,DET,defensive-3-second,,,Bey,S. Bey,,,,,,,,,,,1204.0,0.0,1.0,,,,,,,,,,,,
31,PT09M40.00S,2022-01-24T01:15:18.9Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,7,5,2022-01-24T01:15:18Z,310000,,,0,,N. Jokic technical Free Throw 1 of 1 (5 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
34,PT09M36.00S,2022-01-24T01:15:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203085,6.225361366622863,51.71568627450981,1610612743,9,5,2022-01-24T01:15:49Z,320000,-9.0,6.0,1,left,A. Rivers driving finger roll Layup (2 PTS) (W. Barton 1 AST),"[203085, 203115]",1610612743.0,DEN,driving finger roll,,,Rivers,A. Rivers,,,,,1.05,Made,2.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,,,
36,PT09M36.00S,2022-01-24T01:15:46.6Z,1,REGULAR,foul,personal,['1freethrow'],1630191,,,1610612743,9,5,2022-01-24T01:16:00Z,340000,,,0,,I. Stewart shooting personal FOUL (1 PF) (Rivers 1 FT),"[1630191, 203085]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,1204.0,1.0,0.0,Rivers,203085.0,,,,,,,,,,
38,PT09M36.00S,2022-01-24T01:16:03.6Z,1,REGULAR,freethrow,1 of 1,[],203085,,,1610612743,9,5,2022-01-24T01:16:03Z,360000,,,0,,MISS A. Rivers Free Throw 1 of 1,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M32.00S,2022-01-24T01:16:04.9Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,9,5,2022-01-24T01:16:04Z,370000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,
40,PT09M20.00S,2022-01-24T01:16:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,90.8508541392904,59.31372549019608,1610612765,9,7,2022-01-24T01:16:21Z,380000,47.0,34.0,1,right,C. Cunningham driving Layup (2 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,5.74,Made,2.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,,,
42,PT09M05.00S,2022-01-24T01:16:30.9Z,1,REGULAR,turnover,lost ball,[],203932,,,1610612743,9,7,2022-01-24T01:16:35Z,400000,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 1630180]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,2.0,Bey,1630180.0,,,
43,PT09M05.00S,2022-01-24T01:16:30.9Z,1,REGULAR,steal,,[],1630180,,,1610612765,9,7,2022-01-24T01:16:32Z,410000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M56.00S,2022-01-24T01:16:39.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630191,90.8508541392904,55.14705882352941,1610612765,9,9,2022-01-24T01:16:45Z,420000,26.0,34.0,1,right,I. Stewart turnaround Hook (5 PTS) (S. Bey 1 AST),"[1630191, 1630180]",1610612765.0,DET,turnaround,,,Stewart,I. Stewart,,,,,4.22,Made,5.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,,
46,PT08M40.00S,2022-01-24T01:16:55.9Z,1,REGULAR,3pt,Jump Shot,[],203932,6.750985545335084,96.07843137254902,1610612743,9,9,2022-01-24T01:17:00Z,440000,-230.0,11.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M37.00S,2022-01-24T01:16:58.9Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,9,9,2022-01-24T01:17:00Z,450000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,,
48,PT08M27.00S,2022-01-24T01:17:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.29632063074901,50.0,1610612765,9,11,2022-01-24T01:17:14Z,460000,0.0,20.0,1,right,I. Stewart Layup (7 PTS) (C. Cunningham 2 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1.99,Made,7.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,,
49,PT08M15.00S,2022-01-24T01:17:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.539421813403408,50.49019607843137,1610612743,11,11,2022-01-24T01:17:32Z,470000,-2.0,18.0,1,left,A. Gordon Layup (4 PTS) (M. Morris 2 AST),"[203932, 1628420]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.86,Made,4.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,,
52,PT08M04.00S,2022-01-24T01:17:31.4Z,1,REGULAR,3pt,Jump Shot,[],1630191,66.80354796320631,60.294117647058826,1610612765,11,14,2022-01-24T01:17:39Z,490000,51.0,260.0,1,right,I. Stewart 26' 3PT  (10 PTS) (C. Joseph 1 AST),"[1630191, 202709]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,26.46,Made,10.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,,,
54,PT07M44.00S,2022-01-24T01:17:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.408015768725363,53.92156862745098,1610612743,13,14,2022-01-24T01:17:56Z,510000,-20.0,17.0,1,left,N. Jokic Layup (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.6,Made,7.0,,,,,,,,,,,,,,,,,,
55,PT07M24.00S,2022-01-24T01:18:12.1Z,1,REGULAR,3pt,Jump Shot,[],1630595,69.95729303547964,75.73529411764706,1610612765,13,14,2022-01-24T01:18:17Z,520000,129.0,230.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M21.00S,2022-01-24T01:18:15.1Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,13,14,2022-01-24T01:18:17Z,530000,,,0,,W. Barton REBOUND (Off:0 Def:2),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,
57,PT07M15.00S,2022-01-24T01:18:23.3Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,13,14,2022-01-24T01:18:32Z,540000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,2715.0,,,,,,,,,1.0,,,,,
58,PT06M55.00S,2022-01-24T01:18:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,89.27398160315374,57.84313725490196,1610612765,13,14,2022-01-24T01:28:15Z,550000,39.0,48.0,1,right,MISS S. Bey 6' driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M52.00S,2022-01-24T01:18:56.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,14,2022-01-24T01:19:00Z,560000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,
60,PT06M46.00S,2022-01-24T01:19:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.875821287779246,52.69607843137255,1610612743,15,14,2022-01-24T01:19:06Z,570000,-13.0,59.0,1,left,N. Jokic 6' floating Jump Shot (9 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,6.06,Made,9.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,,
62,PT06M42.00S,2022-01-24T01:19:16.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,15,14,2022-01-24T01:19:16Z,590000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2022-01-24T01:19:57.4Z,1,REGULAR,foul,technical,['1freethrow'],1335,,,1610612765,15,14,2022-01-24T01:22:06Z,600000,,,0,,TEAM foul technical,[1335],1610612765.0,DET,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,,,,,
64,PT06M42.00S,2022-01-24T01:20:48.2Z,1,REGULAR,substitution,out,[],1628420,,,1610612765,15,14,2022-01-24T01:22:02Z,610000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M42.00S,2022-01-24T01:20:48.2Z,1,REGULAR,substitution,in,[],1627854,,,1610612765,15,14,2022-01-24T01:22:02Z,620000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M42.00S,2022-01-24T01:22:10.7Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612765,16,14,2022-01-24T01:22:10Z,630000,,,0,,N. Jokic technical Free Throw 1 of 1 (10 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
67,PT06M30.00S,2022-01-24T01:22:43.5Z,1,REGULAR,3pt,Jump Shot,[],1630180,84.1491458607096,94.8529411764706,1610612765,16,14,2022-01-24T01:22:48Z,640000,224.0,96.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,24.42,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M27.00S,2022-01-24T01:22:46.5Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,16,14,2022-01-24T01:22:48Z,650000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,67.0,2.0,1.0,1.0,,,,,,
69,PT06M24.00S,2022-01-24T01:22:49.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,7.408015768725363,48.0392156862745,1610612743,18,14,2022-01-24T01:22:57Z,660000,10.0,17.0,1,left,W. Barton running reverse Layup (2 PTS) (A. Gordon 2 AST),"[203115, 203932]",1610612743.0,DEN,running reverse,,,Barton,W. Barton,,,,,1.97,Made,2.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,,
71,PT06M17.00S,2022-01-24T01:22:58.9Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,18,14,2022-01-24T01:23:04Z,680000,,,0,,C. Cunningham lost ball out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,lost ball,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,1.0,,,,,
72,PT05M52.00S,2022-01-24T01:23:25.7Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,18,14,2022-01-24T01:23:31Z,690000,,,0,,N. Jokic lost ball TURNOVER (2 TO),"[203999, 202709]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,2.0,Joseph,202709.0,,,
73,PT05M52.00S,2022-01-24T01:23:25.7Z,1,REGULAR,steal,,[],202709,,,1610612765,18,14,2022-01-24T01:23:27Z,700000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M48.00S,2022-01-24T01:23:29.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202709,93.61038107752957,50.245098039215684,1610612765,18,16,2022-01-24T01:27:58Z,710000,1.0,8.0,1,right,C. Joseph running Layup (2 PTS) (H. Diallo 1 AST),"[202709, 1628977]",1610612765.0,DET,running,,,Joseph,C. Joseph,,,,,0.77,Made,2.0,H. Diallo,1628977.0,1.0,,,,,,,,,,,,,,,
76,PT05M37.00S,2022-01-24T01:23:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,15.160972404730614,48.28431372549019,1610612743,20,16,2022-01-24T01:23:46Z,730000,9.0,90.0,1,left,A. Gordon 9' fadeaway Jump Shot (6 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,9.04,Made,6.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,,
78,PT05M23.00S,2022-01-24T01:23:56.7Z,1,REGULAR,foul,personal,[],1627854,,,1610612765,20,16,2022-01-24T01:24:11Z,750000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1630595]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,2715.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,
80,PT05M23.00S,2022-01-24T01:24:04.2Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,20,16,2022-01-24T01:24:11Z,770000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M23.00S,2022-01-24T01:24:04.2Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,20,16,2022-01-24T01:24:11Z,780000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M11.00S,2022-01-24T01:24:34.2Z,1,REGULAR,turnover,backcourt,[],1630180,,,1610612765,20,16,2022-01-24T01:24:44Z,790000,,,0,,S. Bey backcourt TURNOVER (1 TO),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,2715.0,,,,,,,,,1.0,,,,,
83,PT05M03.00S,2022-01-24T01:24:55.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203115,8.196452036793687,48.28431372549019,1610612743,22,16,2022-01-24T01:25:00Z,800000,9.0,25.0,1,left,W. Barton cutting DUNK (4 PTS) (N. Jokic 2 AST),"[203115, 203999]",1610612743.0,DEN,cutting,,,Barton,W. Barton,,,,,2.6,Made,4.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,,
85,PT04M58.00S,2022-01-24T01:25:02.1Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,22,16,2022-01-24T01:25:08Z,820000,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (2 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,,,,,,,1627534.0,,,,,,,,,2.0,,,,,
86,PT04M54.00S,2022-01-24T01:25:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203932,8.196452036793687,48.28431372549019,1610612743,24,16,2022-01-24T01:25:18Z,830000,9.0,25.0,1,left,A. Gordon running reverse Layup (8 PTS) (N. Jokic 3 AST),"[203932, 203999]",1610612743.0,DEN,running reverse,,,Gordon,A. Gordon,,,,,2.6,Made,8.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,,
93,PT04M29.00S,2022-01-24T01:25:29.7Z,1,REGULAR,2pt,Jump Shot,[],1628977,84.7568988173456,75.4672181372549,1610612765,24,18,2022-01-24T01:30:50Z,845000,127.0,91.0,1,right,H. Diallo 15' bank Jump Shot (4 PTS),[1628977],1610612765.0,DET,bank,,,Diallo,H. Diallo,,,,,15.64,Made,4.0,,,,,,,,,,,,,,,,,,
88,PT04M29.00S,2022-01-24T01:25:48.7Z,1,REGULAR,foul,personal,['2freethrow'],203115,,,1610612765,24,18,2022-01-24T01:26:16Z,850000,,,0,,W. Barton shooting personal FOUL (2 PF) (Diallo 2 FT),"[203115, 1628977]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,1627534.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,,
94,PT04M29.00S,2022-01-24T01:25:48.7Z,1,REGULAR,freethrow,1 of 1,[],1628977,,,1610612765,24,19,2022-01-24T01:28:47Z,865000,,,0,,H. Diallo Free Throw 1 of 1 (5 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
90,PT04M29.00S,2022-01-24T01:26:22.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612743,24,19,2022-01-24T01:28:47Z,870000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,Foul occurred prior to expiration of time,,
91,PT04M29.00S,2022-01-24T01:27:28.4Z,1,REGULAR,foul,technical,['1freethrow'],203115,,,1610612743,24,19,2022-01-24T01:28:47Z,880000,,,0,,W. Barton technical FOUL (1 Tech),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,2715.0,2.0,1.0,,,,,,,,,,,,
166,PT04M29.00S,2022-01-24T01:27:44.6Z,1,REGULAR,substitution,in,[],1630267,,,1610612743,24,19,2022-01-24T01:41:58Z,887500,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT04M29.00S,2022-01-24T01:27:44.6Z,1,REGULAR,substitution,out,[],1627854,,,1610612743,24,19,2022-01-24T02:13:23Z,888750,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
