actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
94,PT04M26.00S,2022-01-22T02:25:15.4Z,1,REGULAR,substitution,in,[],1629633,,,1610612763,21,25,2022-01-22T02:25:40Z,940000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2022-01-22T02:25:48.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,84.05059132720105,48.529411764705884,1610612763,21,25,2022-01-22T02:25:53Z,950000,-7.0,97.0,1,right,MISS B. Clarke 9' floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,9.77,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M14.00S,2022-01-22T02:25:50.4Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,21,25,2022-01-22T02:25:53Z,960000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,,,,,,
97,PT04M11.00S,2022-01-22T02:25:53.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,69.46452036793693,16.666666666666664,1610612763,21,28,2022-01-22T02:25:59Z,970000,-167.0,235.0,1,right,D. Melton 28' 3PT  (3 PTS) (J. Culver 1 AST),"[1629001, 1629633]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,28.77,Made,,,,,,,3.0,J. Culver,1629633.0,1.0,,,,,,,,,
99,PT03M50.00S,2022-01-22T02:26:14.3Z,1,REGULAR,2pt,Jump Shot,[],1627854,20.97568988173456,50.0,1610612743,23,28,2022-01-22T02:26:18Z,990000,0.0,145.0,1,left,B. Forbes 14' pullup Jump Shot (4 PTS) (N. Jokic 4 AST),"[1627854, 203999]",1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,14.47,Made,,,,,,,4.0,N. Jokic,203999.0,4.0,,,,,,,,,
135,PT03M36.00S,2022-01-22T02:26:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,84.05059132720105,60.5392156862745,1610612763,23,28,2022-01-22T02:32:35Z,1020000,53.0,97.0,1,right,MISS J. Morant 11' Jump Shot - blocked,"[1629630, 203999]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,11.07,Missed,Jokic,203999.0,,,,,,,,,,,,,,,,,
136,PT03M36.00S,2022-01-22T02:26:26.7Z,1,REGULAR,block,,[],203999,,,1610612763,23,28,2022-01-22T02:32:35Z,1030000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M35.00S,2022-01-22T02:26:27.7Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,23,28,2022-01-22T02:32:35Z,1035000,,,0,,J. Morant REBOUND (Off:1 Def:0),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,
104,PT03M25.00S,2022-01-22T02:26:39.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629630,84.70762155059133,38.72549019607843,1610612763,23,28,2022-01-22T02:32:35Z,1040000,-56.0,91.0,1,right,MISS J. Morant 10' Jump Shot,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,10.72,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M25.00S,2022-01-22T02:26:39.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,23,28,2022-01-22T02:26:48Z,1050000,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,104.0,3.0,2.0,1.0,,,,,,,,,,,,,
106,PT03M18.00S,2022-01-22T02:26:48.3Z,1,REGULAR,foul,personal,[],1629633,,,1610612743,23,28,2022-01-22T02:32:58Z,1060000,,,0,,J. Culver personal FOUL (1 PF),"[1629633, 203115]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Barton,203115.0,,,,
108,PT03M18.00S,2022-01-22T02:26:54.9Z,1,REGULAR,substitution,out,[],203115,,,1610612743,23,28,2022-01-22T02:32:58Z,1080000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M18.00S,2022-01-22T02:26:54.9Z,1,REGULAR,substitution,out,[],203932,,,1610612743,23,28,2022-01-22T02:32:58Z,1090000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M18.00S,2022-01-22T02:26:54.9Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,23,28,2022-01-22T02:32:58Z,1100000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M18.00S,2022-01-22T02:26:54.9Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,23,28,2022-01-22T02:32:58Z,1110000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M12.00S,2022-01-22T02:27:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,13.222733245729303,57.35294117647059,1610612743,23,28,2022-01-22T02:27:25Z,1120000,-37.0,72.0,1,left,MISS B. Forbes 8' fadeaway Shot,[1627854],1610612743.0,DEN,fadeaway,,,Forbes,B. Forbes,,,,,8.07,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M09.00S,2022-01-22T02:27:22.7Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,23,28,2022-01-22T02:27:25Z,1130000,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,
114,PT03M04.00S,2022-01-22T02:27:29.0Z,1,REGULAR,foul,personal,[],1627854,,,1610612763,23,28,2022-01-22T02:28:14Z,1140000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1629001]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Melton,1629001.0,,,,
116,PT02M57.00S,2022-01-22T02:27:54.2Z,1,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,23,28,2022-01-22T02:28:00Z,1160000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,,,,,,,,,,,,,2003.0,,,,,2.0,,,
117,PT02M57.00S,2022-01-22T02:28:00.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,23,28,2022-01-22T02:28:00Z,1170000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M46.00S,2022-01-22T02:30:59.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203999,14.011169513797633,22.794117647058822,1610612743,25,28,2022-01-22T02:31:18Z,1180000,136.0,79.0,1,left,N. Jokic 15' Jump Shot (2 PTS) (B. Forbes 1 AST),"[203999, 1627854]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,15.74,Made,,,,,,,2.0,B. Forbes,1627854.0,1.0,,,,,,,,,
123,PT02M36.00S,2022-01-22T02:31:13.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612763,25,28,2022-01-22T02:31:29Z,1200000,,,0,,F. Campazzo personal FOUL (1 PF) (Morant 2 FT),"[1630267, 1629630]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Morant,1629630.0,,,,
125,PT02M36.00S,2022-01-22T02:31:40.1Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,25,28,2022-01-22T02:31:40Z,1220000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M36.00S,2022-01-22T02:31:40.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,25,28,2022-01-22T02:31:40Z,1230000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,
127,PT02M36.00S,2022-01-22T02:31:53.3Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,25,29,2022-01-22T02:31:53Z,1240000,,,0,,J. Morant Free Throw 2 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
128,PT02M21.00S,2022-01-22T02:32:09.9Z,1,REGULAR,3pt,Jump Shot,[],1630267,31.750985545335087,57.107843137254896,1610612743,25,29,2022-01-22T02:32:40Z,1250000,-36.0,246.0,1,left,MISS F. Campazzo 24' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
129,PT02M18.00S,2022-01-22T02:32:12.8Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612763,25,29,2022-01-22T02:32:12Z,1260000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,
130,PT02M09.00S,2022-01-22T02:32:21.9Z,1,REGULAR,turnover,bad pass,[],203500,,,1610612763,25,29,2022-01-22T02:32:42Z,1270000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1630267]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0,
131,PT02M09.00S,2022-01-22T02:32:21.9Z,1,REGULAR,steal,,[],1630267,,,1610612743,25,29,2022-01-22T02:32:24Z,1280000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M02.00S,2022-01-22T02:32:28.1Z,1,REGULAR,turnover,bad pass,[],1630538,,,1610612743,25,29,2022-01-22T02:32:44Z,1290000,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 203500]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,1.0,Adams,203500.0,
133,PT02M02.00S,2022-01-22T02:32:28.1Z,1,REGULAR,steal,,[],203500,,,1610612763,25,29,2022-01-22T02:33:42Z,1300000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M57.00S,2022-01-22T02:32:33.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,92.46057818659659,47.30392156862745,1610612763,25,31,2022-01-22T02:32:50Z,1310000,-13.0,18.0,1,right,J. Morant running alley-oop DUNK (12 PTS) (D. Melton 2 AST),"[1629630, 1629001]",1610612763.0,MEM,running alley-oop,,,Morant,J. Morant,,,,,2.28,Made,,,,,,,12.0,D. Melton,1629001.0,2.0,,,,,,,,,
139,PT01M49.00S,2022-01-22T02:32:44.8Z,1,REGULAR,foul,personal,[],1629633,,,1610612743,25,31,2022-01-22T02:32:48Z,1330000,,,0,,J. Culver personal FOUL (2 PF),"[1629633, 1630267]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Campazzo,1630267.0,,,,
141,PT01M49.00S,2022-01-22T02:32:49.6Z,1,REGULAR,substitution,out,[],203999,,,1610612743,25,31,2022-01-22T02:32:58Z,1350000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M49.00S,2022-01-22T02:32:49.6Z,1,REGULAR,substitution,out,[],203500,,,1610612743,25,31,2022-01-22T02:32:58Z,1360000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M49.00S,2022-01-22T02:32:49.6Z,1,REGULAR,substitution,out,[],1629630,,,1610612743,25,31,2022-01-22T02:32:58Z,1370000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M49.00S,2022-01-22T02:32:49.6Z,1,REGULAR,substitution,in,[],201145,,,1610612743,25,31,2022-01-22T02:32:58Z,1380000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M49.00S,2022-01-22T02:32:49.6Z,1,REGULAR,substitution,in,[],1628991,,,1610612743,25,31,2022-01-22T02:32:58Z,1390000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M49.00S,2022-01-22T02:32:49.6Z,1,REGULAR,substitution,in,[],1629723,,,1610612743,25,31,2022-01-22T02:32:58Z,1400000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M38.00S,2022-01-22T02:33:19.1Z,1,REGULAR,3pt,Jump Shot,[],1630192,8.492115637319317,4.411764705882353,1610612743,25,31,2022-01-22T02:33:24Z,1410000,228.0,27.0,1,left,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
148,PT01M34.00S,2022-01-22T02:33:23.1Z,1,REGULAR,rebound,defensive,[],1629633,,,1610612763,25,31,2022-01-22T02:33:24Z,1420000,,,0,,J. Culver REBOUND (Off:0 Def:1),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,
149,PT01M25.00S,2022-01-22T02:33:31.4Z,1,REGULAR,3pt,Jump Shot,[],1629001,72.09264126149803,18.137254901960784,1610612763,25,31,2022-01-22T02:33:39Z,1430000,-159.0,210.0,1,right,MISS D. Melton 26' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
150,PT01M21.00S,2022-01-22T02:33:35.4Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,25,31,2022-01-22T02:33:39Z,1440000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,
151,PT01M14.00S,2022-01-22T02:33:41.9Z,1,REGULAR,3pt,Jump Shot,[],1627854,28.203022339027594,21.07843137254902,1610612743,25,31,2022-01-22T02:33:46Z,1450000,145.0,213.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
152,PT01M11.00S,2022-01-22T02:33:44.9Z,1,REGULAR,rebound,defensive,[],1629633,,,1610612763,25,31,2022-01-22T02:33:46Z,1460000,,,0,,J. Culver REBOUND (Off:0 Def:2),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,
153,PT00M58.30S,2022-01-22T02:33:59.1Z,1,REGULAR,2pt,Jump Shot,[],1629633,74.32654402102497,48.03921568627451,1610612763,25,31,2022-01-22T02:34:05Z,1470000,-10.0,189.0,1,right,MISS J. Culver 18' pullup Shot,[1629633],1610612763.0,MEM,pullup,,,Culver,J. Culver,,,,,18.91,Missed,,,,,,,,,,,,,,,,,,,
154,PT00M54.60S,2022-01-22T02:34:02.8Z,1,REGULAR,rebound,defensive,[],1630267,,,1610612743,25,31,2022-01-22T02:34:05Z,1480000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,
155,PT00M46.50S,2022-01-22T02:34:10.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,7.835085413929041,56.127450980392155,1610612743,25,31,2022-01-22T02:34:16Z,1490000,-31.0,21.0,1,left,MISS B. Hyland fadeaway Shot - blocked,"[1630538, 1629634]",1610612743.0,DEN,fadeaway,,,Hyland,B. Hyland,,,,,3.72,Missed,Clarke,1629634.0,,,,,,,,,,,,,,,,,
156,PT00M46.50S,2022-01-22T02:34:10.9Z,1,REGULAR,block,,[],1629634,,,1610612743,25,31,2022-01-22T02:34:12Z,1500000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M44.30S,2022-01-22T02:34:13.1Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,25,31,2022-01-22T02:34:16Z,1510000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,155.0,2.0,1.0,1.0,,,,,,,,,,,,,
158,PT00M33.60S,2022-01-22T02:34:23.9Z,1,REGULAR,3pt,Jump Shot,[],1629633,74.06373193166885,11.519607843137255,1610612763,25,34,2022-01-22T02:34:29Z,1520000,-192.0,191.0,1,right,J. Culver 27' 3PT  (3 PTS),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,27.13,Made,,,,,,,3.0,,,,,,,,,,,,
159,PT00M23.10S,2022-01-22T02:34:40.8Z,1,REGULAR,3pt,Jump Shot,[],1627854,32.670827858081466,54.90196078431373,1610612743,28,34,2022-01-22T02:34:44Z,1530000,-25.0,255.0,1,left,B. Forbes 25' 3PT  (7 PTS) (F. Campazzo 1 AST),"[1627854, 1630267]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.58,Made,,,,,,,7.0,F. Campazzo,1630267.0,1.0,,,,,,,,,
161,PT00M02.70S,2022-01-22T02:35:06.5Z,1,REGULAR,3pt,Jump Shot,[],1629001,68.28186596583443,74.26470588235294,1610612763,28,37,2022-01-22T02:35:12Z,1550000,121.0,246.0,1,right,D. Melton 27' 3PT  (6 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,27.4,Made,,,,,,,6.0,,,,,,,,,,,,
162,PT00M00.00S,2022-01-22T02:35:19.0Z,1,REGULAR,period,end,[],0,,,1610612743,28,37,2022-01-22T02:35:19Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-22T02:37:32.5Z,2,REGULAR,substitution,out,['startperiod'],1629634,,,1610612743,28,37,2022-01-22T02:38:04Z,1570000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-22T02:37:32.5Z,2,REGULAR,substitution,in,['startperiod'],1630214,,,1610612743,28,37,2022-01-22T02:38:04Z,1580000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-22T02:38:00.1Z,2,REGULAR,period,start,[],0,,,1610612743,28,37,2022-01-22T02:38:05Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M45.00S,2022-01-22T02:38:14.3Z,2,REGULAR,3pt,Jump Shot,[],1630192,7.703679369250986,3.9215686274509802,1610612743,31,37,2022-01-22T02:38:19Z,1600000,230.0,20.0,1,left,Z. Nnaji 3PT  (3 PTS) (B. Hyland 1 AST),"[1630192, 1630538]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,23.13,Made,,,,,,,3.0,B. Hyland,1630538.0,1.0,,,,,,,,,
168,PT11M30.00S,2022-01-22T02:38:29.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,89.70105124835742,50.98039215686274,1610612763,31,37,2022-01-22T02:38:33Z,1620000,5.0,44.0,1,right,MISS J. Jackson Jr. turnaround Shot,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M28.00S,2022-01-22T02:38:31.1Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,31,37,2022-01-22T02:38:33Z,1630000,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,
170,PT11M23.00S,2022-01-22T02:38:36.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,33.459264126149804,36.27450980392157,1610612743,31,37,2022-01-22T02:38:44Z,1640000,69.0,262.0,1,left,MISS B. Hyland 27' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M19.00S,2022-01-22T02:38:40.1Z,2,REGULAR,rebound,offensive,[],1630267,,,1610612743,31,37,2022-01-22T02:38:40Z,1650000,,,0,,F. Campazzo REBOUND (Off:1 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,170.0,2.0,1.0,1.0,,,,,,,,,,,,,
172,PT11M17.00S,2022-01-22T02:38:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612743,31,37,2022-01-22T02:38:52Z,1660000,,,0,,X. Tillman shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1630214, 1630192]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Nnaji,1630192.0,,,,
174,PT11M17.00S,2022-01-22T02:39:15.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630192,,,1610612743,32,37,2022-01-22T02:39:15Z,1680000,,,0,,Z. Nnaji Free Throw 1 of 2 (4 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
175,PT11M17.00S,2022-01-22T02:39:34.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630192,,,1610612743,33,37,2022-01-22T02:39:34Z,1690000,,,0,,Z. Nnaji Free Throw 2 of 2 (5 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
183,PT11M02.00S,2022-01-22T02:39:39.4Z,2,REGULAR,turnover,bad pass,[],1629633,,,1610612763,33,37,2022-01-22T02:42:26Z,1695000,,,0,,J. Culver bad pass TURNOVER (1 TO),"[1629633, 1630267]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0,
184,PT11M02.00S,2022-01-22T02:39:39.4Z,2,REGULAR,steal,,[],1630267,,,1610612743,33,37,2022-01-22T02:42:06Z,1697500,,,0,,F. Campazzo STEAL (2 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M01.00S,2022-01-22T02:39:51.4Z,2,REGULAR,turnover,bad pass,[],1630267,,,1610612743,33,37,2022-01-22T02:43:53Z,1698750,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 1629633]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,1.0,Culver,1629633.0,
186,PT11M01.00S,2022-01-22T02:39:51.4Z,2,REGULAR,steal,,[],1629633,,,1610612763,33,37,2022-01-22T02:43:36Z,1699375,,,0,,J. Culver STEAL (1 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M52.00S,2022-01-22T02:40:03.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,75.3777923784494,89.4607843137255,1610612763,33,37,2022-01-22T02:43:36Z,1700000,197.0,179.0,1,right,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M49.00S,2022-01-22T02:40:06.5Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,33,37,2022-01-22T02:40:08Z,1710000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,
178,PT10M42.00S,2022-01-22T02:40:15.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,8.886333771353483,42.8921568627451,1610612743,35,37,2022-01-22T02:40:22Z,1720000,36.0,31.0,1,left,J. Green driving floating Jump Shot (4 PTS) (F. Campazzo 2 AST),"[201145, 1630267]",1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,4.71,Made,,,,,,,4.0,F. Campazzo,1630267.0,2.0,,,,,,,,,
180,PT10M42.00S,2022-01-22T02:40:19.1Z,2,REGULAR,foul,personal,['1freethrow'],1630214,,,1610612743,35,37,2022-01-22T02:42:51Z,1740000,,,0,,X. Tillman shooting personal FOUL (2 PF) (Green 1 FT),"[1630214, 201145]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Green,201145.0,,,,
182,PT10M42.00S,2022-01-22T02:40:36.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,35,37,2022-01-22T02:41:06Z,1760000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M42.00S,2022-01-22T02:42:52.1Z,2,REGULAR,substitution,out,[],1629633,,,1610612743,35,37,2022-01-22T02:43:23Z,1770000,,,0,,SUB out: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M42.00S,2022-01-22T02:42:52.1Z,2,REGULAR,substitution,in,[],1630533,,,1610612743,35,37,2022-01-22T02:43:23Z,1780000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
