actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
20,PT10M00.00S,2022-04-11T01:43:31.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626169,8.492115637319317,4.411764705882353,1610612747,3,5,2022-04-11T01:43:36Z,200000,228.0,27.0,1,left,MISS S. Johnson 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
21,PT09M57.00S,2022-04-11T01:43:34.3Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,3,5,2022-04-11T01:43:36Z,210000,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,,,
22,PT09M56.00S,2022-04-11T01:43:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,9.149145860709593,49.26470588235294,1610612747,3,7,2022-04-11T01:43:39Z,220000,4.0,34.0,1,left,A. Reaves putback Layup (2 PTS),[1630559],1610612747.0,LAL,putback,,,Reaves,A. Reaves,,,,,3.37,Made,2.0,,,,,,,,,,,,,,,,,,
23,PT09M40.00S,2022-04-11T01:43:50.8Z,1,REGULAR,3pt,Jump Shot,[],203085,70.25295663600527,23.774509803921568,1610612743,3,7,2022-04-11T01:43:55Z,230000,-131.0,227.0,1,right,MISS A. Rivers 26' step back 3PT,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M38.00S,2022-04-11T01:43:52.8Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,3,7,2022-04-11T01:43:55Z,240000,,,0,,W. Gabriel REBOUND (Off:0 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,
25,PT09M26.00S,2022-04-11T01:44:05.2Z,1,REGULAR,3pt,Jump Shot,[],1629659,29.77989487516426,23.774509803921568,1610612747,3,7,2022-04-11T01:44:10Z,250000,131.0,227.0,1,left,MISS T. Horton-Tucker 26' pullup 3PT,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M23.00S,2022-04-11T01:44:08.2Z,1,REGULAR,rebound,defensive,[],203085,,,1610612743,3,7,2022-04-11T01:44:10Z,260000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M14.00S,2022-04-11T01:44:17.5Z,1,REGULAR,2pt,Jump Shot,[],201145,92.9862023653088,19.362745098039216,1610612743,5,7,2022-04-11T01:45:26Z,270000,-153.0,13.0,1,right,J. Green 15' turnaround fadeaway Jump Shot (2 PTS),[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,15.38,Made,2.0,,,,,,,,,,,,,,,,,,
28,PT09M02.00S,2022-04-11T01:44:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.652431011826544,54.90196078431373,1610612747,5,9,2022-04-11T01:44:35Z,280000,-25.0,10.0,1,left,T. Horton-Tucker driving reverse Layup (2 PTS),[1629659],1610612747.0,LAL,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,2.65,Made,2.0,,,,,,,,,,,,,,,,,,
29,PT08M55.00S,2022-04-11T01:44:36.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,69.99014454664915,81.86274509803921,1610612743,5,9,2022-04-11T01:44:42Z,290000,159.0,230.0,1,right,MISS B. Hyland 27' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,27.95,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M53.00S,2022-04-11T01:44:38.1Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,5,9,2022-04-11T01:44:42Z,300000,,,0,,A. Reaves REBOUND (Off:1 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,29.0,3.0,2.0,1.0,,,,,,,,,,,
31,PT08M49.00S,2022-04-11T01:44:42.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,7.178055190538765,44.85294117647059,1610612747,5,11,2022-04-11T01:44:46Z,310000,26.0,15.0,1,left,T. Horton-Tucker running reverse Layup (4 PTS) (A. Reaves 1 AST),"[1629659, 1630559]",1610612747.0,LAL,running reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,2.98,Made,4.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,,
33,PT08M49.00S,2022-04-11T01:44:46.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,5,11,2022-04-11T01:44:46Z,330000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M35.00S,2022-04-11T01:47:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.19776609724047,41.911764705882355,1610612743,5,11,2022-04-11T01:47:57Z,340000,-40.0,21.0,1,right,MISS B. Hyland cutting Layup - blocked,"[1630538, 1629659]",1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,4.54,Missed,,,,,,,,,,,,,,Horton-Tucker,1629659.0,,,,
35,PT08M35.00S,2022-04-11T01:47:48.8Z,1,REGULAR,block,,[],1629659,,,1610612743,5,11,2022-04-11T01:47:50Z,350000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M33.00S,2022-04-11T01:47:50.8Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,5,11,2022-04-11T01:47:57Z,360000,,,0,,A. Reaves REBOUND (Off:1 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,34.0,4.0,3.0,1.0,,,,,,,,,,,
37,PT08M31.00S,2022-04-11T01:47:55.5Z,1,REGULAR,foul,personal,['2freethrow'],202326,,,1610612747,5,11,2022-04-11T01:48:10Z,370000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Reaves 2 FT),"[202326, 1630559]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,203593.0,1.0,0.0,Reaves,1630559.0,,,,,,
39,PT08M31.00S,2022-04-11T01:48:19.4Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,5,12,2022-04-11T01:48:19Z,390000,,,0,,A. Reaves Free Throw 1 of 2 (3 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
40,PT08M31.00S,2022-04-11T01:48:31.0Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,5,13,2022-04-11T01:48:31Z,400000,,,0,,A. Reaves Free Throw 2 of 2 (4 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
41,PT08M18.00S,2022-04-11T01:48:45.2Z,1,REGULAR,3pt,Jump Shot,[],1627854,92.32917214191852,4.411764705882353,1610612743,8,13,2022-04-11T01:48:49Z,410000,-228.0,20.0,1,right,B. Forbes 3PT  (6 PTS) (D. Cousins 1 AST),"[1627854, 202326]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,22.87,Made,6.0,D. Cousins,202326.0,1.0,,,,,,,,,,,,,,,
43,PT07M57.00S,2022-04-11T01:49:08.2Z,1,REGULAR,3pt,Jump Shot,[],1629659,31.061103810775293,75.0,1610612747,8,13,2022-04-11T01:50:25Z,430000,-125.0,239.0,1,left,MISS T. Horton-Tucker 27' pullup 3PT,[1629659],1610612747.0,LAL,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M54.00S,2022-04-11T01:49:11.2Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,8,13,2022-04-11T01:50:25Z,440000,,,0,,A. Reaves REBOUND (Off:2 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,43.0,5.0,3.0,2.0,,,,,,,,,,,
45,PT07M52.00S,2022-04-11T01:49:18.5Z,1,REGULAR,foul,personal,['2freethrow'],202326,,,1610612747,8,13,2022-04-11T01:49:26Z,450000,,,0,,D. Cousins shooting personal FOUL (2 PF) (Gabriel 2 FT),"[202326, 1629117]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,201639.0,2.0,0.0,Gabriel,1629117.0,,,,,,
47,PT07M52.00S,2022-04-11T01:49:35.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629117,,,1610612747,8,14,2022-04-11T01:49:59Z,470000,,,0,,W. Gabriel Free Throw 1 of 2 (1 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
48,PT07M52.00S,2022-04-11T01:49:35.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629117,,,1610612747,8,14,2022-04-11T01:49:59Z,480000,,,0,,MISS W. Gabriel Free Throw 2 of 2,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M48.00S,2022-04-11T01:49:39.5Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,8,14,2022-04-11T01:49:59Z,490000,,,0,,A. Reaves REBOUND (Off:3 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,48.0,6.0,3.0,3.0,,,,,,,,,,,
50,PT07M40.00S,2022-04-11T01:50:03.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629117,9.280551905387648,4.166666666666666,1610612747,8,14,2022-04-11T01:50:09Z,500000,229.0,35.0,1,left,MISS W. Gabriel 3PT,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M36.00S,2022-04-11T01:50:07.5Z,1,REGULAR,rebound,defensive,[],203085,,,1610612743,8,14,2022-04-11T01:50:09Z,510000,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,
52,PT07M32.00S,2022-04-11T01:50:12.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201145,92.32917214191852,44.11764705882353,1610612743,10,14,2022-04-11T01:51:27Z,520000,-29.0,20.0,1,right,J. Green running reverse Layup (4 PTS) (D. Cousins 2 AST),"[201145, 202326]",1610612743.0,DEN,running reverse,,,Green,J. Green,,,,,3.53,Made,4.0,D. Cousins,202326.0,2.0,,,,,,,,,,,,,,,
54,PT07M23.00S,2022-04-11T01:50:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,5.601182654402102,56.61764705882353,1610612747,10,16,2022-04-11T01:50:25Z,540000,-33.0,0.0,1,left,S. Johnson driving Layup (4 PTS) (A. Reaves 2 AST),"[1626169, 1630559]",1610612747.0,LAL,driving,,,Johnson,S. Johnson,,,,,3.31,Made,4.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,,,,
56,PT07M10.00S,2022-04-11T01:50:33.4Z,1,REGULAR,3pt,Jump Shot,[],202326,68.80749014454665,25.735294117647058,1610612743,13,16,2022-04-11T01:50:37Z,560000,-121.0,241.0,1,right,D. Cousins 26' 3PT  (3 PTS) (B. Forbes 1 AST),"[202326, 1627854]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,26.95,Made,3.0,B. Forbes,1627854.0,1.0,,,,,,,,,,,,,,,
58,PT06M50.00S,2022-04-11T01:50:53.6Z,1,REGULAR,2pt,Jump Shot,[],1628370,21.76412614980289,71.56862745098039,1610612747,13,18,2022-04-11T01:51:00Z,580000,-108.0,152.0,1,left,M. Monk 18' step back Jump Shot (5 PTS),[1628370],1610612747.0,LAL,step back,,,Monk,M. Monk,,,,,18.64,Made,5.0,,,,,,,,,,,,,,,,,,
60,PT06M34.00S,2022-04-11T01:51:09.7Z,1,REGULAR,2pt,Jump Shot,[],201145,92.85479632063075,72.54901960784314,1610612743,15,18,2022-04-11T01:51:15Z,600000,113.0,15.0,1,right,J. Green 11' turnaround fadeaway Jump Shot (6 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,11.37,Made,6.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,,,,,
62,PT06M23.00S,2022-04-11T01:51:21.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629117,6.521024967148489,48.77450980392157,1610612747,15,20,2022-04-11T01:51:28Z,620000,6.0,9.0,1,left,W. Gabriel cutting DUNK (3 PTS) (A. Reaves 3 AST),"[1629117, 1630559]",1610612747.0,LAL,cutting,,,Gabriel,W. Gabriel,,,,,1.07,Made,3.0,A. Reaves,1630559.0,3.0,,,,,,,,,,,,,,,
64,PT06M08.00S,2022-04-11T01:51:35.7Z,1,REGULAR,2pt,Jump Shot,[],1630538,74.32654402102497,37.00980392156863,1610612743,17,20,2022-04-11T01:51:41Z,640000,-65.0,189.0,1,right,B. Hyland 19' step back Jump Shot (2 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,19.97,Made,2.0,,,,,,,,,,,,,,,,,,
65,PT05M48.00S,2022-04-11T01:51:57.6Z,1,REGULAR,2pt,Jump Shot,[],1629659,15.325229960578188,78.43137254901961,1610612747,17,20,2022-04-11T02:55:37Z,650000,-142.0,92.0,1,left,MISS T. Horton-Tucker 16' fadeaway Shot,[1629659],1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,16.91,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M46.00S,2022-04-11T01:51:59.6Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,17,20,2022-04-11T02:55:37Z,660000,,,0,,A. Reaves REBOUND (Off:4 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,65.0,7.0,3.0,4.0,,,,,,,,,,,
67,PT05M44.00S,2022-04-11T01:52:03.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,7.5722733245729295,47.30392156862745,1610612747,17,20,2022-04-11T02:55:54Z,670000,13.0,19.0,1,left,MISS A. Reaves Layup,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,2.31,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M43.00S,2022-04-11T01:52:04.2Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,17,20,2022-04-11T02:55:54Z,680000,,,0,,W. Gabriel REBOUND (Off:1 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,67.0,3.0,2.0,1.0,,,,,,,,,,,
69,PT05M42.00S,2022-04-11T01:52:06.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629117,5.590000152587891,50.0,1610612747,17,22,2022-04-11T02:56:01Z,690000,0.0,0.0,1,left,W. Gabriel tip Layup (5 PTS),[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
70,PT05M27.00S,2022-04-11T01:52:16.9Z,1,REGULAR,3pt,Jump Shot,[],1627854,66.96780551905388,40.19607843137255,1610612743,20,22,2022-04-11T01:52:21Z,700000,-49.0,258.0,1,right,B. Forbes 26' 3PT  (9 PTS) (B. Hyland 2 AST),"[1627854, 1630538]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,26.26,Made,9.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,,
72,PT05M25.00S,2022-04-11T01:52:23.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,20,22,2022-04-11T01:52:23Z,720000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,out,[],203085,,,1610612747,20,22,2022-04-11T01:55:11Z,730000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,out,[],202326,,,1610612747,20,22,2022-04-11T01:55:11Z,740000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,out,[],1626169,,,1610612747,20,22,2022-04-11T01:55:11Z,750000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,out,[],1629659,,,1610612747,20,22,2022-04-11T01:55:11Z,760000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,in,[],203210,,,1610612747,20,22,2022-04-11T01:55:11Z,770000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,in,[],1628432,,,1610612747,20,22,2022-04-11T01:55:11Z,780000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,in,[],201571,,,1610612747,20,22,2022-04-11T01:55:11Z,790000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M25.00S,2022-04-11T01:54:50.9Z,1,REGULAR,substitution,in,[],1630222,,,1610612747,20,22,2022-04-11T01:55:11Z,800000,,,0,,SUB in: M. Jones,[1630222],1610612747.0,LAL,,,,Jones,M. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M11.00S,2022-04-11T01:55:15.4Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612747,20,22,2022-04-11T01:56:48Z,810000,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 203210]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,1.0,Green,203210.0,
89,PT05M11.00S,2022-04-11T01:55:15.4Z,1,REGULAR,steal,,[],203210,,,1610612743,20,22,2022-04-11T01:56:15Z,815000,,,0,,J. Green STEAL (1 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M06.00S,2022-04-11T01:55:39.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627854,90.3580814717477,45.83333333333333,1610612743,22,22,2022-04-11T01:58:33Z,820000,-21.0,38.0,1,right,B. Forbes running finger roll Layup (11 PTS),[1627854],1610612743.0,DEN,running finger roll,,,Forbes,B. Forbes,,,,,4.34,Made,11.0,,,,,,,,,,,,,,,,,,
85,PT04M50.00S,2022-04-11T01:55:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,5.206964520367937,54.90196078431373,1610612747,22,22,2022-04-11T02:00:06Z,850000,-25.0,-4.0,1,left,MISS W. Gabriel driving Layup,[1629117],1610612747.0,LAL,driving,,,Gabriel,W. Gabriel,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M48.00S,2022-04-11T01:55:58.4Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,22,22,2022-04-11T02:00:06Z,860000,,,0,,W. Gabriel REBOUND (Off:2 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,85.0,4.0,2.0,2.0,,,,,,,,,,,
87,PT04M47.00S,2022-04-11T01:56:00.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629117,5.590000152587891,50.0,1610612747,22,24,2022-04-11T02:00:12Z,870000,0.0,0.0,1,left,W. Gabriel tip Layup (7 PTS),[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
90,PT04M29.00S,2022-04-11T01:56:17.6Z,1,REGULAR,3pt,Jump Shot,[],1627854,66.75016425755584,46.346507352941174,1610612743,22,24,2022-04-11T02:00:58Z,880000,-18.0,260.0,1,right,MISS B. Forbes 26' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M24.00S,2022-04-11T01:56:22.6Z,1,REGULAR,rebound,offensive,[],203210,,,1610612743,22,24,2022-04-11T02:00:58Z,890000,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,90.0,1.0,0.0,1.0,,,,,,,,,,,
