actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
16,PT10M48.00S,2022-03-03T02:11:46.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,0,4,2022-03-03T02:11:47Z,160000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,
17,PT10M39.00S,2022-03-03T02:11:55.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,19.004599211563733,66.91176470588235,1610612760,0,4,2022-03-03T02:11:59Z,170000,-85.0,126.0,1,left,MISS S. Gilgeous-Alexander 15' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,15.18,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M37.00S,2022-03-03T02:11:57.4Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,0,4,2022-03-03T02:11:59Z,180000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,
19,PT10M32.00S,2022-03-03T02:12:02.2Z,1,REGULAR,3pt,Jump Shot,[],203115,67.23061760840999,56.61764705882353,1610612743,0,4,2022-03-03T02:12:09Z,190000,33.0,256.0,1,right,MISS W. Barton 25' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2022-03-03T02:12:05.2Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,0,4,2022-03-03T02:12:09Z,200000,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,
21,PT10M21.00S,2022-03-03T02:12:13.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629676,5.732588699080158,51.71568627450981,1610612760,0,6,2022-03-03T02:12:16Z,210000,-9.0,1.0,1,left,I. Roby DUNK (2 PTS) (A. Pokusevski 1 AST),"[1629676, 1630197]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,0.87,Made,,,,,,,2.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,
23,PT10M10.00S,2022-03-03T02:12:27.3Z,1,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612743,0,6,2022-03-03T02:12:38Z,230000,,,0,,I. Roby shooting personal FOUL (1 PF) (Green 2 FT),"[1629676, 201145]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Green,201145.0,
25,PT10M10.00S,2022-03-03T02:12:48.5Z,1,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,1,6,2022-03-03T02:12:48Z,250000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
26,PT10M10.00S,2022-03-03T02:13:08.2Z,1,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,2,6,2022-03-03T02:13:08Z,260000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
27,PT09M58.00S,2022-03-03T02:13:21.0Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,2,6,2022-03-03T02:13:25Z,270000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1628420]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,,,,,,
28,PT09M58.00S,2022-03-03T02:13:21.0Z,1,REGULAR,steal,,[],1628420,,,1610612743,2,6,2022-03-03T02:13:23Z,280000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M40.00S,2022-03-03T02:13:38.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,92.85479632063075,96.81372549019608,1610612743,2,6,2022-03-03T02:13:44Z,290000,234.0,15.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M37.00S,2022-03-03T02:13:41.9Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,2,6,2022-03-03T02:13:44Z,300000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
31,PT09M30.00S,2022-03-03T02:13:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.652431011826544,53.67647058823529,1610612760,2,6,2022-03-03T02:14:04Z,310000,-18.0,10.0,1,left,MISS A. Pokusevski reverse Layup,[1630197],1610612760.0,OKC,reverse,,,Pokusevski,A. Pokusevski,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M29.00S,2022-03-03T02:13:50.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,6,2022-03-03T02:13:53Z,320000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT09M19.00S,2022-03-03T02:14:00.1Z,1,REGULAR,3pt,Jump Shot,[],1628420,79.58278580814718,91.66666666666666,1610612743,2,6,2022-03-03T02:14:06Z,330000,208.0,139.0,1,right,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M16.00S,2022-03-03T02:14:03.1Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,2,6,2022-03-03T02:14:06Z,340000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,
35,PT09M03.00S,2022-03-03T02:14:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629676,28.86005256241787,84.55882352941177,1610612760,2,9,2022-03-03T02:14:20Z,350000,-173.0,219.0,1,left,I. Roby 27' 3PT  (5 PTS) (A. Pokusevski 2 AST),"[1629676, 1630197]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,27.88,Made,,,,,,,5.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,
37,PT08M52.00S,2022-03-03T02:14:31.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,2,9,2022-03-03T02:14:31Z,370000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M45.00S,2022-03-03T02:17:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,85.89027595269383,41.42156862745098,1610612743,4,9,2022-03-03T02:17:38Z,380000,-43.0,80.0,1,right,N. Jokic 9' floating Jump Shot (2 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,9.09,Made,,,,,,,2.0,M. Morris,1628420.0,1.0,,,,,,,,,
39,PT08M23.00S,2022-03-03T02:17:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,7.30946123521682,57.107843137254896,1610612760,4,9,2022-03-03T02:17:55Z,390000,-36.0,16.0,1,left,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,3.9,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M21.00S,2022-03-03T02:17:52.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,4,9,2022-03-03T02:17:55Z,400000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,
41,PT08M17.00S,2022-03-03T02:17:56.9Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,4,9,2022-03-03T02:18:00Z,410000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (2 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,2.0,,,203592.0,,,,,
49,PT08M12.00S,2022-03-03T02:18:16.4Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,4,9,2022-03-03T02:21:02Z,420000,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (2 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,2.0,,,2004.0,,,,,
43,PT07M48.00S,2022-03-03T02:18:36.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,90.48948751642575,50.245098039215684,1610612743,6,9,2022-03-03T02:21:48Z,430000,1.0,37.0,1,right,N. Jokic driving Hook (4 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,3.69,Made,,,,,,,4.0,,,,,,,,,,,,
44,PT07M39.00S,2022-03-03T02:18:49.2Z,1,REGULAR,violation,kicked ball,[],203932,,,1610612760,6,9,2022-03-03T02:19:06Z,440000,,,0,,A. Gordon kicked ball VIOLATION,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,2005.0,,,,,
45,PT07M25.00S,2022-03-03T02:19:15.5Z,1,REGULAR,turnover,bad pass,[],1629676,,,1610612760,6,9,2022-03-03T02:19:33Z,450000,,,0,,I. Roby bad pass TURNOVER (1 TO),"[1629676, 1628420]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,,,,,,
46,PT07M25.00S,2022-03-03T02:19:15.5Z,1,REGULAR,steal,,[],1628420,,,1610612743,6,9,2022-03-03T02:19:21Z,460000,,,0,,M. Morris STEAL (2 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M18.00S,2022-03-03T02:19:21.7Z,1,REGULAR,turnover,bad pass,[],1628420,,,1610612743,6,9,2022-03-03T02:19:36Z,470000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 1629676]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,1.0,Roby,1629676.0,,,,,,
48,PT07M18.00S,2022-03-03T02:19:21.7Z,1,REGULAR,steal,,[],1629676,,,1610612760,6,9,2022-03-03T02:19:24Z,480000,,,0,,I. Roby STEAL (1 STL),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M15.00S,2022-03-03T02:19:24.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629676,5.863994743758213,50.0,1610612760,6,11,2022-03-03T02:23:12Z,490000,0.0,3.0,1,left,I. Roby driving DUNK (7 PTS),[1629676],1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,0.26,Made,,,,,,,7.0,,,,,,,,,,,,
51,PT07M01.00S,2022-03-03T02:19:38.5Z,1,REGULAR,3pt,Jump Shot,[],203932,67.36202365308804,49.754901960784316,1610612743,6,11,2022-03-03T02:19:43Z,500000,-1.0,254.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
52,PT06M58.00S,2022-03-03T02:19:41.5Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,11,2022-03-03T02:19:43Z,510000,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,
53,PT06M57.00S,2022-03-03T02:19:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.59198423127464,42.40196078431372,1610612743,6,11,2022-03-03T02:19:48Z,520000,-38.0,17.0,1,right,MISS N. Jokic Layup - blocked,"[203999, 1629676]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,4.17,Missed,Roby,1629676.0,,,,,,,,,,,,,,,,,
54,PT06M57.00S,2022-03-03T02:19:42.6Z,1,REGULAR,block,,[],1629676,,,1610612743,6,11,2022-03-03T02:19:44Z,530000,,,0,,I. Roby BLOCK (1 BLK),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M57.00S,2022-03-03T02:19:42.6Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,6,11,2022-03-03T02:19:48Z,540000,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,,,,
56,PT06M47.00S,2022-03-03T02:19:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.040078843626807,39.705882352941174,1610612760,6,11,2022-03-03T03:13:22Z,550000,51.0,61.0,1,left,MISS S. Gilgeous-Alexander 7' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,7.96,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M47.00S,2022-03-03T02:19:52.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,6,11,2022-03-03T02:20:01Z,560000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,
58,PT06M38.00S,2022-03-03T02:20:01.4Z,1,REGULAR,3pt,Jump Shot,[],203115,94.03745072273325,96.07843137254902,1610612743,6,11,2022-03-03T02:20:08Z,570000,230.0,4.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M38.00S,2022-03-03T02:20:01.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,11,2022-03-03T02:20:08Z,580000,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,58.0,4.0,2.0,2.0,,,,,,,,,,,,,
61,PT06M30.00S,2022-03-03T02:20:09.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203932,68.54467805519053,31.61764705882353,1610612743,6,11,2022-03-03T02:20:13Z,590000,-92.0,243.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M26.00S,2022-03-03T02:20:13.3Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,6,11,2022-03-03T02:20:13Z,600000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,
63,PT06M18.00S,2022-03-03T02:20:21.7Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,6,11,2022-03-03T02:20:25Z,610000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (3 TO),"[1628983, 203115]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,3.0,Barton,203115.0,,,,,,
64,PT06M18.00S,2022-03-03T02:20:21.7Z,1,REGULAR,steal,,[],203115,,,1610612743,6,11,2022-03-03T02:20:23Z,620000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M15.00S,2022-03-03T02:20:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612743,6,11,2022-03-03T02:20:39Z,630000,,,0,,T. Mann shooting personal FOUL (1 PF) (Barton 2 FT),"[1630544, 203115]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Barton,203115.0,
67,PT06M15.00S,2022-03-03T02:20:58.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203115,,,1610612743,7,11,2022-03-03T02:20:58Z,650000,,,0,,W. Barton Free Throw 1 of 2 (1 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
68,PT06M15.00S,2022-03-03T02:21:15.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203115,,,1610612743,8,11,2022-03-03T02:21:15Z,660000,,,0,,W. Barton Free Throw 2 of 2 (2 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
69,PT06M09.00S,2022-03-03T02:21:22.5Z,1,REGULAR,2pt,Jump Shot,[],1628983,13.61695137976347,76.22549019607843,1610612760,8,13,2022-03-03T02:21:27Z,670000,-131.0,75.0,1,left,S. Gilgeous-Alexander 15' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,15.13,Made,,,,,,,2.0,,,,,,,,,,,,
70,PT05M58.00S,2022-03-03T02:21:33.6Z,1,REGULAR,3pt,Jump Shot,[],203115,94.03745072273325,96.81372549019608,1610612743,8,13,2022-03-03T02:21:38Z,680000,234.0,4.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M54.00S,2022-03-03T02:21:37.6Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,8,13,2022-03-03T02:21:38Z,690000,,,0,,A. Pokusevski REBOUND (Off:0 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,70.0,4.0,4.0,0.0,,,,,,,,,,,,,
72,PT05M45.00S,2022-03-03T02:21:46.0Z,1,REGULAR,3pt,Jump Shot,[],1629647,33.196452036793694,52.450980392156865,1610612760,8,13,2022-03-03T02:21:51Z,700000,-12.0,260.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M43.00S,2022-03-03T02:21:48.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,8,13,2022-03-03T02:21:51Z,710000,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,72.0,5.0,3.0,2.0,,,,,,,,,,,,,
74,PT05M41.00S,2022-03-03T02:21:53.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,8,13,2022-03-03T02:21:53Z,720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M24.00S,2022-03-03T02:22:25.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,92.46057818659659,50.98039215686274,1610612743,10,13,2022-03-03T02:22:29Z,730000,5.0,18.0,1,right,J. Green driving DUNK (4 PTS) (M. Morris 2 AST),"[201145, 1628420]",1610612743.0,DEN,driving,,,Green,J. Green,,,,,1.9,Made,,,,,,,4.0,M. Morris,1628420.0,2.0,,,,,,,,,
77,PT05M12.00S,2022-03-03T02:22:38.0Z,1,REGULAR,violation,kicked ball,[],203999,,,1610612760,10,13,2022-03-03T02:22:59Z,750000,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,2004.0,,,,,
78,PT05M07.00S,2022-03-03T02:23:03.0Z,1,REGULAR,2pt,Jump Shot,[],1630544,20.97568988173456,56.86274509803921,1610612760,10,15,2022-03-03T02:23:06Z,760000,-34.0,145.0,1,left,T. Mann 14' floating Jump Shot (4 PTS) (I. Roby 1 AST),"[1630544, 1629676]",1610612760.0,OKC,floating,,,Mann,T. Mann,,,,,14.87,Made,,,,,,,4.0,I. Roby,1629676.0,1.0,,,,,,,,,
79,PT04M49.00S,2022-03-03T02:23:20.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.11760840998686,56.61764705882353,1610612743,10,15,2022-03-03T02:23:27Z,770000,33.0,12.0,1,right,MISS N. Jokic Layup - blocked,"[203999, 1629676]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.53,Missed,Roby,1629676.0,,,,,,,,,,,,,,,,,
80,PT04M49.00S,2022-03-03T02:23:20.3Z,1,REGULAR,block,,[],1629676,,,1610612743,10,15,2022-03-03T02:23:22Z,780000,,,0,,I. Roby BLOCK (2 BLK),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2022-03-03T02:23:23.3Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,10,15,2022-03-03T02:23:27Z,790000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,
82,PT04M44.00S,2022-03-03T02:23:29.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,10,15,2022-03-03T02:23:29Z,800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M44.00S,2022-03-03T02:23:29.7Z,1,REGULAR,substitution,out,[],201145,,,1610612760,10,15,2022-03-03T02:23:46Z,810000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M44.00S,2022-03-03T02:23:29.7Z,1,REGULAR,substitution,out,[],1629676,,,1610612760,10,15,2022-03-03T02:23:46Z,820000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
