actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
28,PT08M51.00S,2021-11-13T02:14:48.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,93.38042049934296,54.166666666666664,1610612743,8,6,2021-11-13T02:14:53Z,280000,21.0,10.0,1,right,J. Green Layup (2 PTS) (A. Gordon 1 AST),"[201145, 203932]",1610612743.0,DEN,,,,Green,J. Green,,,,,2.3,Made,,,,,,,,,,,,,2.0,A. Gordon,203932.0,1.0,,
30,PT08M36.00S,2021-11-13T02:15:04.2Z,1,REGULAR,3pt,Jump Shot,[],1628381,31.35676741130092,70.09803921568627,1610612737,8,6,2021-11-13T02:15:10Z,300000,-100.0,242.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
31,PT08M33.00S,2021-11-13T02:15:07.2Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,8,6,2021-11-13T02:15:10Z,310000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M28.00S,2021-11-13T02:15:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,90.48948751642575,50.49019607843137,1610612743,8,6,2021-11-13T02:15:24Z,320000,2.0,37.0,1,right,MISS W. Barton driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,3.7,Missed,,,,,,,,,,,,,,,,,,
33,PT08M27.00S,2021-11-13T02:15:15.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,8,6,2021-11-13T02:15:15Z,330000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,
50,PT08M27.00S,2021-11-13T02:15:25.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,8,6,2021-11-13T02:18:36Z,335000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M11.00S,2021-11-13T02:15:39.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,7.440867279894875,37.254901960784316,1610612737,8,6,2021-11-13T02:15:45Z,340000,64.0,17.0,1,left,MISS C. Capela 6' floating Shot,[203991],1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,6.6,Missed,,,,,,,,,,,,,,,,,,
35,PT08M06.00S,2021-11-13T02:15:44.1Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,8,6,2021-11-13T02:15:45Z,350000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,
36,PT08M03.00S,2021-11-13T02:15:46.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,8.229303547963205,47.05882352941176,1610612737,8,8,2021-11-13T02:15:52Z,360000,15.0,25.0,1,left,C. Capela reverse Layup (6 PTS),[203991],1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,2.89,Made,,,,,,,,,,,,,6.0,,,,,
37,PT07M46.00S,2021-11-13T02:16:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.46057818659659,48.28431372549019,1610612743,10,8,2021-11-13T02:16:07Z,370000,-9.0,18.0,1,right,A. Gordon Layup (4 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,2.03,Made,,,,,,,,,,,,,4.0,N. Jokic,203999.0,1.0,,
39,PT07M33.00S,2021-11-13T02:16:16.2Z,1,REGULAR,2pt,Jump Shot,[],1629631,6.521024967148489,20.34313725490196,1610612737,10,8,2021-11-13T02:19:05Z,390000,148.0,9.0,1,left,MISS D. Hunter 14' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,14.86,Missed,,,,,,,,,,,,,,,,,,
40,PT07M31.00S,2021-11-13T02:16:18.2Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,10,8,2021-11-13T02:16:21Z,400000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT07M27.00S,2021-11-13T02:16:24.4Z,1,REGULAR,foul,personal,[],1629027,,,1610612743,10,8,2021-11-13T02:16:37Z,410000,,,0,,T. Young personal FOUL (1 PF),"[1629027, 203932]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,202026.0,1.0,0.0,Gordon,203932.0,,,,,,
43,PT07M22.00S,2021-11-13T02:16:45.3Z,1,REGULAR,3pt,Jump Shot,[],203999,70.51576872536137,21.568627450980394,1610612743,10,8,2021-11-13T02:16:50Z,430000,-142.0,225.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,
44,PT07M19.00S,2021-11-13T02:16:48.3Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,10,8,2021-11-13T02:16:50Z,440000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT07M13.00S,2021-11-13T02:16:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.783837056504599,55.14705882352941,1610612737,10,10,2021-11-13T02:17:02Z,450000,-26.0,11.0,1,left,C. Capela Layup (8 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,2.81,Made,,,,,,,,,,,,,8.0,T. Young,1629027.0,2.0,,
47,PT06M56.00S,2021-11-13T02:17:10.9Z,1,REGULAR,3pt,Jump Shot,[],203999,66.70499342969777,49.754901960784316,1610612743,13,10,2021-11-13T02:17:14Z,470000,-1.0,260.0,1,right,N. Jokic 26' 3PT  (7 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.05,Made,,,,,,,,,,,,,7.0,M. Morris,1628420.0,1.0,,
49,PT06M46.00S,2021-11-13T02:17:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.95335085413929,51.71568627450981,1610612737,13,12,2021-11-13T02:17:39Z,490000,-9.0,116.0,1,left,T. Young 11' floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,11.66,Made,,,,,,,,,,,,,2.0,,,,,
51,PT06M25.00S,2021-11-13T02:17:41.9Z,1,REGULAR,2pt,Jump Shot,[],203999,74.98357424441524,50.245098039215684,1610612743,15,12,2021-11-13T02:17:46Z,500000,1.0,183.0,1,right,N. Jokic 18' Jump Shot (9 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,18.27,Made,,,,,,,,,,,,,9.0,M. Morris,1628420.0,2.0,,
53,PT06M14.00S,2021-11-13T02:17:53.3Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,15,12,2021-11-13T02:17:59Z,520000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 203999]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,,,,,,
54,PT06M14.00S,2021-11-13T02:17:53.3Z,1,REGULAR,steal,,[],203999,,,1610612743,15,12,2021-11-13T02:17:56Z,530000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M09.00S,2021-11-13T02:17:57.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203115,94.1688567674113,49.26470588235294,1610612743,17,12,2021-11-13T02:18:09Z,540000,-4.0,2.0,1,right,W. Barton running DUNK (2 PTS) (N. Jokic 2 AST),"[203115, 203999]",1610612743.0,DEN,running,,,Barton,W. Barton,,,,,0.44,Made,,,,,,,,,,,,,2.0,N. Jokic,203999.0,2.0,,
56,PT06M09.00S,2021-11-13T02:18:06.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,17,12,2021-11-13T02:18:06Z,550000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M09.00S,2021-11-13T02:20:30.1Z,1,REGULAR,substitution,out,[],203115,,,1610612737,17,12,2021-11-13T02:20:49Z,560000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M09.00S,2021-11-13T02:20:30.1Z,1,REGULAR,substitution,in,[],1628408,,,1610612737,17,12,2021-11-13T02:20:49Z,570000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M00.00S,2021-11-13T02:21:07.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,30.699737187910642,68.87254901960785,1610612737,17,15,2021-11-13T02:21:12Z,580000,-94.0,236.0,1,left,T. Young 25' 3PT step back (5 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.43,Made,,,,,,,,,,,,,5.0,,,,,
61,PT05M42.00S,2021-11-13T02:21:26.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,93.11760840998686,53.431372549019606,1610612743,19,15,2021-11-13T02:21:32Z,590000,17.0,12.0,1,right,N. Jokic driving Hook (11 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,2.11,Made,,,,,,,,,,,,,11.0,A. Gordon,203932.0,2.0,,
63,PT05M29.00S,2021-11-13T02:21:38.8Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,19,15,2021-11-13T02:22:04Z,610000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 201145]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,2.0,Green,201145.0,,,,,,,,,,,
64,PT05M29.00S,2021-11-13T02:21:38.8Z,1,REGULAR,steal,,[],201145,,,1610612743,19,15,2021-11-13T02:21:41Z,620000,,,0,,J. Green STEAL (1 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M26.00S,2021-11-13T02:21:42.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203932,93.11760840998686,51.9607843137255,1610612743,21,15,2021-11-13T02:21:56Z,630000,10.0,12.0,1,right,A. Gordon running DUNK (6 PTS) (J. Green 1 AST),"[203932, 201145]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,1.56,Made,,,,,,,,,,,,,6.0,J. Green,201145.0,1.0,,
67,PT05M05.00S,2021-11-13T02:22:02.7Z,1,REGULAR,3pt,Jump Shot,[],203992,9.280551905387648,3.1862745098039214,1610612737,21,15,2021-11-13T02:22:08Z,650000,234.0,35.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,
68,PT05M01.00S,2021-11-13T02:22:06.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,21,15,2021-11-13T02:22:08Z,660000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT04M54.00S,2021-11-13T02:22:13.3Z,1,REGULAR,3pt,Jump Shot,[],203999,69.07030223390277,69.6078431372549,1610612743,21,15,2021-11-13T02:22:18Z,670000,98.0,238.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,
70,PT04M51.00S,2021-11-13T02:22:16.3Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,21,15,2021-11-13T02:22:18Z,680000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT04M38.00S,2021-11-13T02:22:30.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,5.863994743758213,57.107843137254896,1610612737,21,15,2021-11-13T02:22:34Z,700000,-36.0,3.0,1,left,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,3.56,Missed,,,,,,,,,,,,,,,,,,
74,PT04M36.00S,2021-11-13T02:22:32.2Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,21,15,2021-11-13T02:22:34Z,710000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,73.0,3.0,3.0,0.0,,,,,,,,,,,,,,
75,PT04M33.00S,2021-11-13T02:22:35.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,72.7496714848883,14.460784313725492,1610612743,21,15,2021-11-13T02:25:11Z,720000,-178.0,204.0,1,right,MISS M. Morris 27' running 3PT,[1628420],1610612743.0,DEN,running,,,Morris,M. Morris,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,
76,PT04M27.00S,2021-11-13T02:22:41.2Z,1,REGULAR,rebound,offensive,[],1628408,,,1610612743,21,15,2021-11-13T02:22:48Z,730000,,,0,,P. Dozier REBOUND (Off:1 Def:0),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,,,,,
77,PT04M27.00S,2021-11-13T02:22:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628408,94.40999984741211,50.0,1610612743,23,15,2021-11-13T02:22:40Z,740000,0.0,0.0,1,right,P. Dozier tip Layup (2 PTS),[1628408],1610612743.0,DEN,tip,,,Dozier,P. Dozier,,,,,0.0,Made,,,,,,,,,,,,,2.0,,,,,
78,PT04M07.00S,2021-11-13T02:23:01.1Z,1,REGULAR,2pt,Jump Shot,[],203992,21.50131406044678,49.754901960784316,1610612737,23,17,2021-11-13T02:23:05Z,750000,1.0,150.0,1,left,B. Bogdanovic 14' Jump Shot (4 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,14.96,Made,,,,,,,,,,,,,4.0,,,,,
79,PT03M51.00S,2021-11-13T02:23:17.3Z,1,REGULAR,turnover,bad pass,[],1628420,,,1610612743,23,17,2021-11-13T02:23:24Z,760000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 203992]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,,,,,
80,PT03M51.00S,2021-11-13T02:23:17.3Z,1,REGULAR,steal,,[],203992,,,1610612737,23,17,2021-11-13T02:23:26Z,770000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
81,PT03M46.00S,2021-11-13T02:23:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,6.1268068331143235,48.28431372549019,1610612737,23,19,2021-11-13T02:23:30Z,780000,9.0,5.0,1,left,T. Young running Layup (7 PTS) (B. Bogdanovic 2 AST),"[1629027, 203992]",1610612737.0,ATL,running,,,Young,T. Young,,,,,1.0,Made,,,,,,,,,,,,,7.0,B. Bogdanovic,203992.0,2.0,,
83,PT03M30.00S,2021-11-13T02:23:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,94.82588699080158,53.431372549019606,1610612743,25,19,2021-11-13T02:23:42Z,800000,17.0,-4.0,1,right,M. Morris cutting Layup (2 PTS) (N. Jokic 3 AST),"[1628420, 203999]",1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,1.76,Made,,,,,,,,,,,,,2.0,N. Jokic,203999.0,3.0,,
85,PT03M14.00S,2021-11-13T02:23:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,11.12023653088042,46.32352941176471,1610612737,25,21,2021-11-13T02:23:57Z,820000,18.0,52.0,1,left,B. Bogdanovic driving Layup (6 PTS) (T. Young 3 AST),"[203992, 1629027]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,5.52,Made,,,,,,,,,,,,,6.0,T. Young,1629027.0,3.0,,
87,PT02M58.00S,2021-11-13T02:24:12.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,87.59855453350855,52.20588235294118,1610612743,27,21,2021-11-13T02:27:16Z,840000,11.0,64.0,1,right,J. Green 6' floating Jump Shot (4 PTS),[201145],1610612743.0,DEN,floating,,,Green,J. Green,,,,,6.5,Made,,,,,,,,,,,,,4.0,,,,,
88,PT02M58.00S,2021-11-13T02:24:14.0Z,1,REGULAR,foul,personal,['1freethrow'],203992,,,1610612743,27,21,2021-11-13T02:24:30Z,850000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Green 1 FT),"[203992, 201145]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,2882.0,2.0,0.0,Green,201145.0,,,,,,
90,PT02M58.00S,2021-11-13T02:24:29.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,27,21,2021-11-13T02:24:57Z,870000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT02M58.00S,2021-11-13T02:26:05.1Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,27,21,2021-11-13T02:26:58Z,880000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
92,PT02M58.00S,2021-11-13T02:26:05.1Z,1,REGULAR,substitution,out,[],203999,,,1610612743,27,21,2021-11-13T02:26:58Z,890000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
93,PT02M58.00S,2021-11-13T02:26:05.1Z,1,REGULAR,substitution,out,[],1629631,,,1610612743,27,21,2021-11-13T02:26:58Z,900000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
