actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
96,PT03M32.00S,2021-11-19T02:29:07.6Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,19,18,2021-11-19T02:29:07Z,950000,,,0,,N. Jokic Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
97,PT03M15.00S,2021-11-19T02:29:26.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.863994743758213,55.14705882352941,1610612755,19,18,2021-11-19T02:29:37Z,960000,-26.0,3.0,1,left,MISS A. Drummond alley-oop DUNK,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,
98,PT03M12.00S,2021-11-19T02:29:29.0Z,1,REGULAR,rebound,defensive,[],203085,,,1610612743,19,18,2021-11-19T02:29:37Z,970000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M02.00S,2021-11-19T02:29:38.8Z,1,REGULAR,3pt,Jump Shot,[],203085,70.12155059132719,21.07843137254902,1610612743,19,18,2021-11-19T02:29:48Z,980000,-145.0,228.0,1,right,MISS A. Rivers 27' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,
100,PT02M57.00S,2021-11-19T02:29:43.8Z,1,REGULAR,rebound,defensive,[],1627788,,,1610612755,19,18,2021-11-19T02:29:48Z,990000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT02M42.00S,2021-11-19T02:29:58.1Z,1,REGULAR,2pt,Jump Shot,[],1630178,13.748357424441524,21.813725490196077,1610612755,19,20,2021-11-19T02:30:10Z,1000000,141.0,77.0,1,left,T. Maxey 16' pullup Jump Shot (11 PTS) (S. Milton 1 AST),"[1630178, 1629003]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,16.04,Made,,,,,11.0,S. Milton,1629003.0,1.0,,,,,,,,,,
103,PT02M29.00S,2021-11-19T02:30:11.3Z,1,REGULAR,3pt,Jump Shot,[],203999,67.62483574244416,35.53921568627451,1610612743,22,20,2021-11-19T02:30:22Z,1020000,-72.0,252.0,1,right,N. Jokic 26' 3PT  (15 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.2,Made,,,,,15.0,,,,,,,,,,,,,
104,PT02M11.00S,2021-11-19T02:30:32.8Z,1,REGULAR,foul,offensive,[],203083,,,1610612755,22,20,2021-11-19T02:31:05Z,1030000,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 1628408]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1628951.0,,2.0,0.0,Dozier,1628408.0,,,,
106,PT02M11.00S,2021-11-19T02:30:32.8Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612755,22,20,2021-11-19T02:30:32Z,1050000,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1628951.0,1.0,,,,,,,,
108,PT02M11.00S,2021-11-19T02:30:46.0Z,1,REGULAR,substitution,out,[],203999,,,1610612743,22,20,2021-11-19T02:31:04Z,1060000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M11.00S,2021-11-19T02:30:46.0Z,1,REGULAR,substitution,out,[],203083,,,1610612743,22,20,2021-11-19T02:31:04Z,1070000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M11.00S,2021-11-19T02:30:46.0Z,1,REGULAR,substitution,out,[],202699,,,1610612743,22,20,2021-11-19T02:31:04Z,1080000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M11.00S,2021-11-19T02:30:46.0Z,1,REGULAR,substitution,in,[],203210,,,1610612743,22,20,2021-11-19T02:31:04Z,1090000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M11.00S,2021-11-19T02:30:46.0Z,1,REGULAR,substitution,in,[],1629646,,,1610612743,22,20,2021-11-19T02:31:04Z,1100000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M11.00S,2021-11-19T02:30:46.0Z,1,REGULAR,substitution,in,[],1627777,,,1610612743,22,20,2021-11-19T02:31:04Z,1110000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M57.00S,2021-11-19T02:31:17.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,68.80749014454665,27.205882352941174,1610612743,22,20,2021-11-19T02:31:34Z,1120000,-114.0,241.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,
115,PT01M51.00S,2021-11-19T02:31:23.8Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,22,20,2021-11-19T02:31:34Z,1130000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT01M41.00S,2021-11-19T02:31:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.886333771353483,46.07843137254902,1610612755,22,20,2021-11-19T02:31:45Z,1140000,20.0,31.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,3.67,Missed,,,,,,,,,,,,,,,,,,
118,PT01M37.00S,2021-11-19T02:31:36.8Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,22,20,2021-11-19T02:31:45Z,1160000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT01M37.00S,2021-11-19T02:31:40.0Z,1,REGULAR,turnover,traveling,[],1628408,,,1610612743,22,20,2021-11-19T02:31:55Z,1170000,,,0,,P. Dozier traveling TURNOVER (2 TO),[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,2003.0,2.0,,,,,,,,
120,PT01M37.00S,2021-11-19T02:31:51.5Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,22,20,2021-11-19T02:31:58Z,1180000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M37.00S,2021-11-19T02:31:51.5Z,1,REGULAR,substitution,in,[],203552,,,1610612755,22,20,2021-11-19T02:31:58Z,1190000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M26.00S,2021-11-19T02:32:13.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203552,8.623521681997373,96.32352941176471,1610612755,22,20,2021-11-19T02:32:24Z,1200000,-232.0,29.0,1,left,MISS S. Curry 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
123,PT01M23.00S,2021-11-19T02:32:16.9Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,22,20,2021-11-19T02:32:24Z,1210000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT01M08.00S,2021-11-19T02:32:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,80.23981603153744,39.950980392156865,1610612743,22,20,2021-11-19T02:32:44Z,1220000,-50.0,133.0,1,right,MISS A. Rivers 14' driving floating Shot,[203085],1610612743.0,DEN,driving floating,,,Rivers,A. Rivers,,,,,14.23,Missed,,,,,,,,,,,,,,,,,,
125,PT01M05.00S,2021-11-19T02:32:35.1Z,1,REGULAR,rebound,offensive,[],203085,,,1610612743,22,20,2021-11-19T02:32:44Z,1230000,,,0,,A. Rivers REBOUND (Off:1 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,124.0,2.0,1.0,1.0,,,,,,,,,,,,,,
126,PT01M00.00S,2021-11-19T02:32:39.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203085,91.40932982917214,3.1862745098039214,1610612743,22,20,2021-11-19T02:32:49Z,1240000,-234.0,28.0,1,right,MISS A. Rivers step back 3PT,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,
127,PT00M58.00S,2021-11-19T02:32:41.9Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612755,22,20,2021-11-19T02:32:49Z,1250000,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT00M51.90S,2021-11-19T02:32:49.1Z,1,REGULAR,turnover,bad pass,[],1627788,,,1610612755,22,20,2021-11-19T02:32:55Z,1260000,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 203085]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,1.0,,,,,,,Rivers,203085.0
129,PT00M51.90S,2021-11-19T02:32:49.1Z,1,REGULAR,steal,,[],203085,,,1610612743,22,20,2021-11-19T02:32:50Z,1270000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
130,PT00M43.20S,2021-11-19T02:32:58.4Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612743,22,20,2021-11-19T02:33:08Z,1280000,,,0,,G. Niang shooting personal FOUL (1 PF) (Green 2 FT),"[1627777, 203210]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Green,203210.0,,,,
132,PT00M43.20S,2021-11-19T02:33:35.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203210,,,1610612743,22,20,2021-11-19T02:33:35Z,1300000,,,0,,MISS J. Green Free Throw 1 of 2,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT00M43.20S,2021-11-19T02:33:35.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,22,20,2021-11-19T02:33:35Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
134,PT00M43.20S,2021-11-19T02:33:35.6Z,1,REGULAR,substitution,out,[],203932,,,1610612743,22,20,2021-11-19T02:33:43Z,1320000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M43.20S,2021-11-19T02:33:35.6Z,1,REGULAR,substitution,in,[],1630267,,,1610612743,22,20,2021-11-19T02:33:43Z,1330000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M43.20S,2021-11-19T02:33:50.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203210,,,1610612743,23,20,2021-11-19T02:33:50Z,1340000,,,0,,J. Green Free Throw 2 of 2 (1 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
137,PT00M31.30S,2021-11-19T02:34:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,11.514454664914586,51.225490196078425,1610612755,23,20,2021-11-19T02:34:20Z,1350000,-6.0,56.0,1,left,MISS F. Korkmaz driving floating Shot,[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,5.6,Missed,,,,,,,,,,,,,,,,,,
138,PT00M29.20S,2021-11-19T02:34:06.0Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612755,23,20,2021-11-19T02:34:20Z,1360000,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,137.0,2.0,1.0,1.0,,,,,,,,,,,,,,
139,PT00M29.20S,2021-11-19T02:34:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629646,5.590000152587891,50.0,1610612755,23,22,2021-11-19T02:34:08Z,1370000,0.0,0.0,1,left,C. Bassey tip Layup (2 PTS),[1629646],1610612755.0,PHI,tip,,,Bassey,C. Bassey,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
140,PT00M17.00S,2021-11-19T02:34:20.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,93.77463863337714,54.65686274509803,1610612743,23,22,2021-11-19T02:34:29Z,1380000,23.0,6.0,1,right,MISS B. Hyland driving finger roll Layup - blocked,"[1630538, 1629646]",1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,2.41,Missed,,,,,,,,,,,,,,,Bassey,1629646.0,,
141,PT00M17.00S,2021-11-19T02:34:20.4Z,1,REGULAR,block,,[],1629646,,,1610612743,23,22,2021-11-19T02:34:22Z,1390000,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M13.60S,2021-11-19T02:34:23.8Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,23,22,2021-11-19T02:34:23Z,1400000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M01.00S,2021-11-19T02:34:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,9.411957950065702,60.049019607843135,1610612755,23,24,2021-11-19T02:35:02Z,1410000,-50.0,36.0,1,left,S. Milton 6' driving floating bank Jump Shot (4 PTS),[1629003],1610612755.0,PHI,driving floating bank,,,Milton,S. Milton,,,,,6.18,Made,,,,,4.0,,,,,,,,,,,,,
144,PT00M00.00S,2021-11-19T02:35:03.7Z,1,REGULAR,period,end,[],0,,,1610612743,23,24,2021-11-19T02:35:03Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2021-11-19T02:37:24.4Z,2,REGULAR,period,start,[],0,,,1610612743,23,24,2021-11-19T02:37:24Z,1430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M48.00S,2021-11-19T02:37:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628408,91.80354796320631,58.57843137254902,1610612743,23,24,2021-11-19T02:37:48Z,1440000,43.0,25.0,1,right,MISS P. Dozier driving finger roll Layup,[1628408],1610612743.0,DEN,driving finger roll,,,Dozier,P. Dozier,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,
147,PT11M45.00S,2021-11-19T02:37:38.2Z,2,REGULAR,rebound,offensive,[],203210,,,1610612743,23,24,2021-11-19T02:37:38Z,1450000,,,0,,J. Green REBOUND (Off:1 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,,,,,
148,PT11M44.00S,2021-11-19T02:37:39.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203210,93.51182654402102,48.03921568627451,1610612743,25,24,2021-11-19T02:37:54Z,1460000,-10.0,8.0,1,right,J. Green putback DUNK (3 PTS),[203210],1610612743.0,DEN,putback,,,Green,J. Green,,,,,1.3,Made,,,,,3.0,,,,,,,,,,,,,
149,PT11M30.00S,2021-11-19T02:37:52.9Z,2,REGULAR,3pt,Jump Shot,[],203552,27.94021024967148,17.15686274509804,1610612755,25,24,2021-11-19T02:38:03Z,1470000,164.0,210.0,1,left,MISS S. Curry 26' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,
150,PT11M27.00S,2021-11-19T02:37:55.9Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612755,25,24,2021-11-19T02:38:03Z,1480000,,,0,,C. Bassey REBOUND (Off:2 Def:1),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,149.0,3.0,1.0,2.0,,,,,,,,,,,,,,
151,PT11M24.00S,2021-11-19T02:37:59.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203552,31.09395532194481,22.54901960784314,1610612755,25,27,2021-11-19T02:38:08Z,1490000,137.0,240.0,1,left,S. Curry 27' 3PT  (3 PTS) (F. Korkmaz 1 AST),"[203552, 1627788]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,27.63,Made,,,,,3.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,
153,PT11M09.00S,2021-11-19T02:38:13.6Z,2,REGULAR,3pt,Jump Shot,[],203210,66.83639947437582,61.029411764705884,1610612743,25,27,2021-11-19T02:38:21Z,1510000,55.0,259.0,1,right,MISS J. Green 26' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,
154,PT11M07.00S,2021-11-19T02:38:15.6Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,25,27,2021-11-19T02:38:21Z,1520000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT10M46.00S,2021-11-19T02:38:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,12.040078843626807,59.068627450980394,1610612755,25,29,2021-11-19T02:38:43Z,1530000,-45.0,61.0,1,left,F. Korkmaz 7' driving floating Jump Shot (2 PTS),[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,7.57,Made,,,,,2.0,,,,,,,,,,,,,
156,PT10M31.00S,2021-11-19T02:38:52.7Z,2,REGULAR,turnover,bad pass,[],203210,,,1610612743,25,29,2021-11-19T02:39:16Z,1540000,,,0,,J. Green bad pass TURNOVER (1 TO),"[203210, 203552]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,1.0,,,,,,,Curry,203552.0
157,PT10M31.00S,2021-11-19T02:38:52.7Z,2,REGULAR,steal,,[],203552,,,1610612755,25,29,2021-11-19T02:38:54Z,1550000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
158,PT10M31.00S,2021-11-19T02:38:54.8Z,2,REGULAR,foul,personal,[],1630538,,,1610612755,25,29,2021-11-19T02:39:10Z,1560000,,,0,,B. Hyland take personal FOUL (1 PF),"[1630538, 203552]",1610612743.0,DEN,take,,,Hyland,B. Hyland,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Curry,203552.0,,,,
160,PT10M19.00S,2021-11-19T02:39:23.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,30.17411300919842,69.6078431372549,1610612755,25,32,2021-11-19T02:39:29Z,1580000,-98.0,231.0,1,left,S. Milton 25' 3PT  (7 PTS) (S. Curry 1 AST),"[1629003, 203552]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,25.1,Made,,,,,7.0,S. Curry,203552.0,1.0,,,,,,,,,,
162,PT09M52.00S,2021-11-19T02:39:49.8Z,2,REGULAR,3pt,Jump Shot,[],1630538,66.44218134034165,65.68627450980392,1610612743,25,32,2021-11-19T02:40:05Z,1600000,78.0,263.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,
163,PT09M52.00S,2021-11-19T02:39:49.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,25,32,2021-11-19T02:40:05Z,1610000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,,
164,PT09M52.00S,2021-11-19T02:39:55.1Z,2,REGULAR,foul,personal,[],203210,,,1610612755,25,32,2021-11-19T02:40:02Z,1620000,,,0,,J. Green loose ball personal FOUL (1 PF),"[203210, 1629646]",1610612743.0,DEN,loose ball,,,Green,J. Green,,,,,,,,,,,,,,,2003.0,,1.0,0.0,Bassey,1629646.0,,,,
166,PT09M36.00S,2021-11-19T02:40:26.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629646,10.463206307490145,52.20588235294118,1610612755,25,34,2021-11-19T02:40:40Z,1640000,-11.0,46.0,1,left,C. Bassey cutting Layup (4 PTS) (S. Curry 2 AST),"[1629646, 203552]",1610612755.0,PHI,cutting,,,Bassey,C. Bassey,,,,,4.72,Made,,,,,4.0,S. Curry,203552.0,2.0,,,,,,,,,,
168,PT09M36.00S,2021-11-19T02:40:29.1Z,2,REGULAR,foul,personal,['1freethrow'],1628408,,,1610612755,25,34,2021-11-19T02:40:42Z,1660000,,,0,,P. Dozier shooting personal FOUL (1 PF) (Bassey 1 FT),"[1628408, 1629646]",1610612743.0,DEN,shooting,,,Dozier,P. Dozier,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,Bassey,1629646.0,,,,
170,PT09M36.00S,2021-11-19T02:40:41.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,25,34,2021-11-19T02:44:00Z,1680000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,out,[],203210,,,1610612755,25,34,2021-11-19T02:44:00Z,1690000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,out,[],203085,,,1610612755,25,34,2021-11-19T02:44:00Z,1700000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,out,[],1628408,,,1610612755,25,34,2021-11-19T02:44:00Z,1710000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,out,[],1630267,,,1610612755,25,34,2021-11-19T02:44:00Z,1720000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,in,[],203115,,,1610612755,25,34,2021-11-19T02:44:00Z,1730000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,in,[],1628420,,,1610612755,25,34,2021-11-19T02:44:00Z,1740000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,in,[],201145,,,1610612755,25,34,2021-11-19T02:44:00Z,1750000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M36.00S,2021-11-19T02:42:56.7Z,2,REGULAR,substitution,in,[],203999,,,1610612755,25,34,2021-11-19T02:44:00Z,1760000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M36.00S,2021-11-19T02:43:41.8Z,2,REGULAR,freethrow,1 of 1,[],1629646,,,1610612755,25,35,2021-11-19T02:43:41Z,1770000,,,0,,C. Bassey Free Throw 1 of 1 (5 PTS),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
180,PT09M23.00S,2021-11-19T02:43:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,92.72339027595268,54.90196078431373,1610612743,25,35,2021-11-19T02:44:04Z,1780000,25.0,16.0,1,right,MISS W. Barton driving finger roll Layup - blocked,"[203115, 1629646]",1610612743.0,DEN,driving finger roll,,,Barton,W. Barton,,,,,2.92,Missed,,,,,,,,,,,,,,,Bassey,1629646.0,,
181,PT09M23.00S,2021-11-19T02:43:57.2Z,2,REGULAR,block,,[],1629646,,,1610612743,25,35,2021-11-19T02:43:59Z,1790000,,,0,,C. Bassey BLOCK (2 BLK),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M23.00S,2021-11-19T02:43:57.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,25,35,2021-11-19T02:44:04Z,1800000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,
183,PT09M17.00S,2021-11-19T02:44:20.6Z,2,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,25,35,2021-11-19T02:44:27Z,1810000,,,0,,B. Hyland lost ball out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,lost ball,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1628951.0,1.0,,,,,,,,
184,PT08M56.00S,2021-11-19T02:44:44.8Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612755,25,35,2021-11-19T02:44:55Z,1820000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1628420]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,1.0,,,,,,,Morris,1628420.0
