actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M14.00S,2022-03-13T02:12:31.2Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,4,3,2022-03-13T02:13:01Z,170000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M11.00S,2022-03-13T02:12:34.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203115,67.88764783180025,50.73529411764706,1610612743,7,3,2022-03-13T02:14:25Z,180000,4.0,249.0,1,right,W. Barton 24' 3PT running pullup (3 PTS),[203115],1610612743.0,DEN,running pullup,,,Barton,W. Barton,,,,,24.94,Made,3.0,,,,,,,,,,,,,,,,,
19,PT09M46.00S,2022-03-13T02:12:59.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,12.040078843626807,49.01960784313725,1610612761,7,3,2022-03-13T02:15:01Z,190000,5.0,61.0,1,left,MISS P. Achiuwa 6' fadeaway Shot,[1630173],1610612761.0,TOR,fadeaway,,,Achiuwa,P. Achiuwa,,,,,6.09,Missed,,,,,,,,,,,,,,,,,,
20,PT09M46.00S,2022-03-13T02:12:59.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,7,3,2022-03-13T02:13:22Z,200000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT09M40.00S,2022-03-13T02:13:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,86.28449408672799,50.0,1610612743,9,3,2022-03-13T02:13:35Z,210000,0.0,76.0,1,right,W. Barton 7' driving floating Jump Shot (5 PTS) (N. Jokic 1 AST),"[203115, 203999]",1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,7.64,Made,5.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,
23,PT09M21.00S,2022-03-13T02:13:24.3Z,1,REGULAR,foul,personal,['2freethrow'],201145,,,1610612761,9,3,2022-03-13T02:13:32Z,230000,,,0,,J. Green shooting personal FOUL (1 PF) (Siakam 2 FT),"[201145, 1627783]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,2003.0,1.0,0.0,Siakam,1627783.0,,,,,
25,PT09M21.00S,2022-03-13T02:13:54.3Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,9,4,2022-03-13T02:13:54Z,250000,,,0,,P. Siakam Free Throw 1 of 2 (4 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
26,PT09M21.00S,2022-03-13T02:14:14.3Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,9,5,2022-03-13T02:14:14Z,260000,,,0,,P. Siakam Free Throw 2 of 2 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
27,PT09M09.00S,2022-03-13T02:14:30.9Z,1,REGULAR,turnover,traveling,[],201145,,,1610612743,9,5,2022-03-13T02:14:44Z,270000,,,0,,J. Green traveling TURNOVER (1 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,,,
28,PT08M59.00S,2022-03-13T02:14:50.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,7.046649145860711,49.754901960784316,1610612761,9,7,2022-03-13T02:14:58Z,280000,1.0,14.0,1,left,S. Barnes driving DUNK (2 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,1.38,Made,2.0,,,,,,,,,,,,,,,,,
29,PT08M49.00S,2022-03-13T02:14:59.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628432,92.59198423127464,3.431372549019608,1610612743,9,7,2022-03-13T02:15:06Z,290000,-233.0,17.0,1,right,MISS D. Reed 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
30,PT08M47.00S,2022-03-13T02:15:01.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,9,7,2022-03-13T02:15:06Z,300000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT08M38.00S,2022-03-13T02:15:11.0Z,1,REGULAR,2pt,Jump Shot,[],1627783,9.674770039421814,17.647058823529413,1610612761,9,7,2022-03-13T02:15:17Z,310000,162.0,38.0,1,left,MISS P. Siakam 16' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,16.63,Missed,,,,,,,,,,,,,,,,,,
32,PT08M35.00S,2022-03-13T02:15:14.1Z,1,REGULAR,rebound,offensive,[],1629717,,,1610612761,9,7,2022-03-13T02:15:14Z,320000,,,0,,A. Brooks REBOUND (Off:1 Def:1),[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,
33,PT08M30.00S,2022-03-13T02:15:19.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,9.280551905387648,3.431372549019608,1610612761,9,10,2022-03-13T02:15:27Z,330000,233.0,35.0,1,left,P. Achiuwa 3PT  (3 PTS) (G. Trent Jr. 1 AST),"[1630173, 1629018]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,23.54,Made,3.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,
35,PT08M16.00S,2022-03-13T02:15:32.8Z,1,REGULAR,turnover,lost ball,[],203115,,,1610612743,9,10,2022-03-13T02:15:50Z,350000,,,0,,W. Barton lost ball TURNOVER (1 TO),"[203115, 1630567]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,1.0,Barnes,1630567.0,,
36,PT08M16.00S,2022-03-13T02:15:32.8Z,1,REGULAR,steal,,[],1630567,,,1610612761,9,10,2022-03-13T02:19:45Z,360000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M10.00S,2022-03-13T02:15:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,5.995400788436268,55.14705882352941,1610612761,9,12,2022-03-13T02:16:01Z,370000,-26.0,4.0,1,left,P. Siakam running Layup (7 PTS) (A. Brooks 2 AST),"[1627783, 1629717]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,2.6,Made,7.0,A. Brooks,1629717.0,2.0,,,,,,,,,,,,,,
39,PT08M07.00S,2022-03-13T02:15:45.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,9,12,2022-03-13T02:15:45Z,390000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT07M43.00S,2022-03-13T02:19:00.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.70105124835742,53.18627450980392,1610612743,11,12,2022-03-13T02:19:10Z,400000,16.0,44.0,1,right,N. Jokic turnaround Hook (6 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,4.71,Made,6.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,
42,PT07M28.00S,2022-03-13T02:19:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,10.5946123521682,42.40196078431372,1610612761,11,12,2022-03-13T02:19:23Z,420000,38.0,47.0,1,left,MISS S. Barnes 6' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,6.05,Missed,,,,,,,,,,,,,,,,,,
43,PT07M26.00S,2022-03-13T02:19:18.3Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,11,12,2022-03-13T02:19:23Z,430000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,
44,PT07M16.00S,2022-03-13T02:19:30.6Z,1,REGULAR,turnover,traveling,[],1630173,,,1610612761,11,12,2022-03-13T02:19:41Z,440000,,,0,,P. Achiuwa traveling TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,,,
45,PT07M03.00S,2022-03-13T02:19:50.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203115,78.9257555847569,63.725490196078425,1610612743,11,12,2022-03-13T02:19:55Z,450000,69.0,146.0,1,right,MISS W. Barton 16' pullup Shot - blocked,"[203115, 1629717]",1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,16.1,Missed,,,,,,,,,,,,,,,,,Brooks,1629717.0
46,PT07M03.00S,2022-03-13T02:19:50.0Z,1,REGULAR,block,,[],1629717,,,1610612743,11,12,2022-03-13T02:19:52Z,460000,,,0,,A. Brooks BLOCK (1 BLK),[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M01.00S,2022-03-13T02:19:52.0Z,1,REGULAR,rebound,offensive,[],203115,,,1610612743,11,12,2022-03-13T02:19:55Z,470000,,,0,,W. Barton REBOUND (Off:1 Def:0),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,,,,,
48,PT06M59.00S,2022-03-13T02:19:54.1Z,1,REGULAR,turnover,bad pass,[],203115,,,1610612743,11,12,2022-03-13T02:19:59Z,480000,,,0,,W. Barton bad pass TURNOVER (2 TO),"[203115, 1630567]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,2.0,Barnes,1630567.0,,
49,PT06M59.00S,2022-03-13T02:19:54.1Z,1,REGULAR,steal,,[],1630567,,,1610612761,11,12,2022-03-13T02:19:55Z,490000,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M55.00S,2022-03-13T02:19:58.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,10.5946123521682,51.9607843137255,1610612761,11,14,2022-03-13T02:20:07Z,500000,-10.0,47.0,1,left,P. Siakam turnaround Hook (9 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,4.81,Made,9.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
52,PT06M40.00S,2022-03-13T02:20:12.3Z,1,REGULAR,3pt,Jump Shot,[],201145,92.72339027595268,96.32352941176471,1610612743,11,14,2022-03-13T02:20:18Z,520000,232.0,16.0,1,right,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,
53,PT06M38.00S,2022-03-13T02:20:14.3Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,11,14,2022-03-13T02:20:18Z,530000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,
54,PT06M34.00S,2022-03-13T02:20:19.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,30.831143232588698,26.47058823529412,1610612761,11,14,2022-03-13T02:20:26Z,540000,118.0,237.0,1,left,MISS G. Trent Jr. 26' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,
55,PT06M31.00S,2022-03-13T02:20:22.6Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,11,14,2022-03-13T02:20:26Z,550000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,
56,PT06M27.00S,2022-03-13T02:20:26.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,92.72339027595268,54.41176470588235,1610612743,13,14,2022-03-13T02:20:35Z,560000,22.0,16.0,1,right,M. Morris running Layup (2 PTS) (N. Jokic 2 AST),"[1628420, 203999]",1610612743.0,DEN,running,,,Morris,M. Morris,,,,,2.72,Made,2.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,
58,PT06M12.00S,2022-03-13T02:20:40.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,20.45006570302234,7.598039215686274,1610612761,13,17,2022-03-13T02:20:47Z,580000,212.0,140.0,1,left,P. Siakam 25' 3PT  (12 PTS) (S. Barnes 2 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.39,Made,12.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
60,PT06M00.00S,2022-03-13T02:20:52.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,94.30026281208936,49.01960784313725,1610612743,15,17,2022-03-13T02:21:41Z,600000,-5.0,1.0,1,right,J. Green cutting DUNK (2 PTS) (W. Barton 1 AST),"[201145, 203115]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,0.5,Made,2.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,,
62,PT05M39.00S,2022-03-13T02:21:13.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,8.754927726675426,45.83333333333333,1610612761,15,17,2022-03-13T02:21:20Z,620000,21.0,30.0,1,left,MISS P. Siakam turnaround Hook,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,
63,PT05M36.00S,2022-03-13T02:21:16.9Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,15,17,2022-03-13T02:21:20Z,630000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,
64,PT05M28.00S,2022-03-13T02:21:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.06636005256242,45.34313725490196,1610612743,15,17,2022-03-13T02:21:30Z,640000,-23.0,22.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,
65,PT05M26.00S,2022-03-13T02:21:26.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,15,17,2022-03-13T02:21:30Z,650000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,
66,PT05M23.00S,2022-03-13T02:21:29.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629717,27.808804204993432,80.14705882352942,1610612761,15,17,2022-03-13T02:23:24Z,660000,-151.0,209.0,1,left,MISS A. Brooks 25' running 3PT,[1629717],1610612761.0,TOR,running,,,Brooks,A. Brooks,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,
67,PT05M20.00S,2022-03-13T02:21:32.8Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,15,17,2022-03-13T02:23:24Z,670000,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,,,
68,PT05M20.00S,2022-03-13T02:21:33.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,6.521024967148489,54.90196078431373,1610612761,15,19,2022-03-13T02:21:47Z,680000,-25.0,9.0,1,left,S. Barnes putback DUNK (4 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,2.6,Made,4.0,,,,,,,,,,,,,,,,,
69,PT05M05.00S,2022-03-13T02:21:50.4Z,1,REGULAR,foul,personal,[],1630173,,,1610612743,15,19,2022-03-13T02:22:19Z,690000,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 203999]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1193.0,1.0,0.0,Jokic,203999.0,,,,,
71,PT05M05.00S,2022-03-13T02:21:57.7Z,1,REGULAR,substitution,out,[],1630173,,,1610612743,15,19,2022-03-13T02:22:00Z,710000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M05.00S,2022-03-13T02:21:57.7Z,1,REGULAR,substitution,in,[],201152,,,1610612743,15,19,2022-03-13T02:22:00Z,720000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M05.00S,2022-03-13T02:22:06.3Z,1,REGULAR,substitution,out,[],1630567,,,1610612743,15,19,2022-03-13T02:22:11Z,730000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M05.00S,2022-03-13T02:22:06.3Z,1,REGULAR,substitution,in,[],1628449,,,1610612743,15,19,2022-03-13T02:22:11Z,740000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M01.00S,2022-03-13T02:22:22.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,92.9862023653088,50.0,1610612743,17,19,2022-03-13T02:22:34Z,750000,0.0,13.0,1,right,J. Green cutting DUNK (4 PTS) (N. Jokic 3 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.34,Made,4.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,
77,PT05M01.00S,2022-03-13T02:22:25.6Z,1,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612743,17,19,2022-03-13T02:22:35Z,770000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Green 1 FT),"[1628449, 201145]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,2003.0,1.0,0.0,Green,201145.0,,,,,
79,PT05M01.00S,2022-03-13T02:23:03.4Z,1,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,17,19,2022-03-13T02:23:08Z,790000,,,0,,MISS J. Green Free Throw 1 of 1,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2022-03-13T02:23:05.4Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,17,19,2022-03-13T02:23:08Z,800000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,
81,PT04M45.00S,2022-03-13T02:23:19.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,22.421156373193167,61.76470588235294,1610612761,17,21,2022-03-13T02:23:26Z,810000,-59.0,158.0,1,left,G. Trent Jr. 16' step back Jump Shot (2 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,16.89,Made,2.0,,,,,,,,,,,,,,,,,
82,PT04M31.00S,2022-03-13T02:23:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.86136662286465,48.77450980392157,1610612743,19,21,2022-03-13T02:23:45Z,820000,-6.0,62.0,1,right,N. Jokic 6' floating Jump Shot (8 PTS) (M. Morris 3 AST),"[203999, 1628420]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,6.19,Made,8.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,,,
84,PT04M13.00S,2022-03-13T02:23:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,6.652431011826544,44.85294117647059,1610612761,19,21,2022-03-13T02:23:59Z,840000,26.0,10.0,1,left,MISS G. Trent Jr. driving finger roll Layup,[1629018],1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,2.76,Missed,,,,,,,,,,,,,,,,,,
85,PT04M13.00S,2022-03-13T02:23:50.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,19,21,2022-03-13T02:23:59Z,850000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,
86,PT04M06.00S,2022-03-13T02:23:58.5Z,1,REGULAR,2pt,Jump Shot,[],1628420,79.45137976346912,28.431372549019606,1610612743,21,21,2022-03-13T02:24:05Z,860000,-108.0,141.0,1,right,M. Morris 17' pullup Jump Shot (4 PTS) (W. Barton 2 AST),"[1628420, 203115]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,17.72,Made,4.0,W. Barton,203115.0,2.0,,,,,,,,,,,,,,
88,PT03M42.00S,2022-03-13T02:24:21.2Z,1,REGULAR,3pt,Jump Shot,[],1629717,32.40801576872536,36.27450980392157,1610612761,21,24,2022-03-13T02:24:29Z,880000,69.0,252.0,1,left,A. Brooks 26' 3PT  (3 PTS) (T. Young 1 AST),"[1629717, 201152]",1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,26.13,Made,3.0,T. Young,201152.0,1.0,,,,,,,,,,,,,,
90,PT03M24.00S,2022-03-13T02:24:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,87.59855453350855,50.245098039215684,1610612743,21,24,2022-03-13T02:24:49Z,900000,1.0,64.0,1,right,MISS M. Morris 6' driving finger roll Layup - blocked,"[1628420, 1628449]",1610612743.0,DEN,driving finger roll,,,Morris,M. Morris,,,,,6.41,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
