actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
31,PT09M00.00S,2022-02-15T02:16:09.2Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,5,4,2022-02-15T02:16:09Z,310000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
32,PT08M50.00S,2022-02-15T02:16:22.4Z,1,REGULAR,turnover,out-of-bounds,[],203115,,,1610612743,5,4,2022-02-15T02:16:30Z,320000,,,0,,W. Barton bad pass out-of-bounds TURNOVER (1 TO),[203115],1610612743.0,DEN,bad pass,,,Barton,W. Barton,,,,,,,,,,,1.0,,,,,,,200834.0,,,,,,,
33,PT08M35.00S,2022-02-15T02:16:47.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,91.40932982917214,2.696078431372549,1610612753,5,4,2022-02-15T02:17:01Z,330000,-237.0,28.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M35.00S,2022-02-15T02:16:47.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,5,4,2022-02-15T02:17:01Z,340000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,
35,PT08M35.00S,2022-02-15T02:16:53.4Z,1,REGULAR,foul,personal,[],1628964,,,1610612743,5,4,2022-02-15T02:16:57Z,350000,,,0,,M. Bamba loose ball personal FOUL (1 PF),"[1628964, 201145]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Green,201145.0,,,
37,PT08M32.00S,2022-02-15T02:17:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,6.389618922470433,56.86274509803921,1610612743,5,4,2022-02-15T02:17:06Z,370000,-34.0,8.0,1,left,MISS J. Green running Layup,[201145],1610612743.0,DEN,running,,,Green,J. Green,,,,,3.51,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M29.00S,2022-02-15T02:17:04.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,5,4,2022-02-15T02:17:06Z,380000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
39,PT08M13.00S,2022-02-15T02:17:21.7Z,1,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,5,4,2022-02-15T02:17:29Z,390000,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,1.0,,,,,,,1628487.0,,,,,,,
40,PT07M54.00S,2022-02-15T02:17:45.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203999,11.645860709592641,19.852941176470587,1610612743,7,4,2022-02-15T02:27:52Z,400000,151.0,57.0,1,left,N. Jokic 16' Jump Shot (2 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,16.11,Made,,,,,,,,2.0,,,,,,,,,,,
41,PT07M40.00S,2022-02-15T02:17:59.0Z,1,REGULAR,3pt,Jump Shot,[],1628964,67.62483574244416,32.35294117647059,1610612753,7,4,2022-02-15T02:18:05Z,410000,-88.0,252.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,,
42,PT07M38.00S,2022-02-15T02:18:01.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,7,4,2022-02-15T02:18:05Z,420000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
43,PT07M31.00S,2022-02-15T02:18:08.9Z,1,REGULAR,3pt,Jump Shot,[],203999,32.14520367936925,57.59803921568627,1610612743,7,4,2022-02-15T02:18:14Z,430000,-38.0,250.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M26.00S,2022-02-15T02:18:13.9Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,7,4,2022-02-15T02:18:14Z,440000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT07M23.00S,2022-02-15T02:18:18.3Z,1,REGULAR,turnover,out-of-bounds,[],1628964,,,1610612753,7,4,2022-02-15T02:18:25Z,450000,,,0,,M. Bamba lost ball out-of-bounds TURNOVER (1 TO),[1628964],1610612753.0,ORL,lost ball,,,Bamba,M. Bamba,,,,,,,,,,,1.0,,,,,,,2003.0,,,,,,,
46,PT07M20.00S,2022-02-15T02:18:26.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,5.206964520367937,50.0,1610612743,9,4,2022-02-15T02:18:32Z,460000,0.0,-4.0,1,left,J. Green running DUNK (2 PTS) (N. Jokic 2 AST),"[201145, 203999]",1610612743.0,DEN,running,,,Green,J. Green,,,,,0.36,Made,,,,,,,,2.0,N. Jokic,203999.0,2.0,,,,,,,,
48,PT07M19.00S,2022-02-15T02:18:31.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,9,4,2022-02-15T02:18:31Z,480000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M19.00S,2022-02-15T02:20:44.8Z,1,REGULAR,substitution,out,[],1628964,,,1610612753,9,4,2022-02-15T02:21:11Z,490000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M19.00S,2022-02-15T02:20:44.8Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,9,4,2022-02-15T02:21:11Z,500000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M19.00S,2022-02-15T02:20:44.8Z,1,REGULAR,substitution,in,[],203914,,,1610612753,9,4,2022-02-15T02:21:11Z,510000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M19.00S,2022-02-15T02:20:44.8Z,1,REGULAR,substitution,in,[],1629643,,,1610612753,9,4,2022-02-15T02:21:11Z,520000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M06.00S,2022-02-15T02:21:30.0Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,9,4,2022-02-15T02:21:34Z,530000,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 203999]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,,,,,,,
54,PT07M06.00S,2022-02-15T02:21:30.0Z,1,REGULAR,steal,,[],203999,,,1610612743,9,4,2022-02-15T02:21:32Z,540000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M59.00S,2022-02-15T02:21:37.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203999,31.35676741130092,35.294117647058826,1610612743,9,4,2022-02-15T02:21:42Z,550000,74.0,242.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M56.00S,2022-02-15T02:21:40.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,9,4,2022-02-15T02:21:40Z,560000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,
57,PT06M41.00S,2022-02-15T02:22:02.7Z,1,REGULAR,3pt,Jump Shot,[],1630532,78.0059132720105,90.93137254901961,1610612753,9,4,2022-02-15T02:22:06Z,570000,205.0,154.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M39.00S,2022-02-15T02:22:04.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,9,4,2022-02-15T02:22:06Z,580000,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
59,PT06M25.00S,2022-02-15T02:22:19.1Z,1,REGULAR,3pt,Jump Shot,[],203999,31.61957950065703,31.61764705882353,1610612743,12,4,2022-02-15T02:22:23Z,590000,92.0,245.0,1,left,N. Jokic 26' 3PT  (5 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.14,Made,,,,,,,,5.0,,,,,,,,,,,
60,PT06M00.00S,2022-02-15T02:22:44.5Z,1,REGULAR,3pt,Jump Shot,[],203914,71.96123521681997,14.950980392156863,1610612753,12,4,2022-02-15T02:22:49Z,600000,-175.0,211.0,1,right,MISS G. Harris 27' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
61,PT05M57.00S,2022-02-15T02:22:47.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,12,4,2022-02-15T02:22:49Z,610000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
62,PT05M49.00S,2022-02-15T02:22:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,10.463206307490145,60.5392156862745,1610612743,12,4,2022-02-15T02:23:01Z,620000,-53.0,46.0,1,left,MISS W. Barton 6' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,6.99,Missed,,,,,,,,,,,,,,,,,,,
63,PT05M49.00S,2022-02-15T02:22:56.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,12,4,2022-02-15T02:22:56Z,630000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,
64,PT05M48.00S,2022-02-15T02:23:12.0Z,1,REGULAR,turnover,bad pass,[],1630538,,,1610612743,12,4,2022-02-15T02:23:17Z,640000,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1629643]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,1.0,Okeke,1629643.0,,,,,,,,,,,,
65,PT05M48.00S,2022-02-15T02:23:12.0Z,1,REGULAR,steal,,[],1629643,,,1610612753,12,4,2022-02-15T02:23:13Z,650000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M48.00S,2022-02-15T02:23:14.2Z,1,REGULAR,foul,personal,[],201145,,,1610612753,12,4,2022-02-15T02:28:21Z,660000,,,0,,J. Green take personal FOUL (1 PF),"[201145, 1629643]",1610612743.0,DEN,take,,,Green,J. Green,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Okeke,1629643.0,,,
68,PT05M37.00S,2022-02-15T02:23:37.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,68.67608409986859,28.431372549019606,1610612753,12,4,2022-02-15T02:23:42Z,680000,-108.0,242.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M33.00S,2022-02-15T02:23:40.1Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,12,4,2022-02-15T02:23:40Z,690000,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
70,PT05M28.00S,2022-02-15T02:23:44.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629643,93.9060446780552,96.07843137254902,1610612753,12,7,2022-02-15T02:23:50Z,700000,230.0,5.0,1,right,C. Okeke 3PT  (3 PTS) (F. Wagner 2 AST),"[1629643, 1630532]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.04,Made,,,,,,,,3.0,F. Wagner,1630532.0,2.0,,,,,,,,
72,PT05M10.00S,2022-02-15T02:24:03.6Z,1,REGULAR,3pt,Jump Shot,[],1630538,31.225361366622867,38.23529411764706,1610612743,15,7,2022-02-15T02:24:07Z,720000,59.0,241.0,1,left,B. Hyland 24' 3PT  (3 PTS) (N. Jokic 3 AST),"[1630538, 203999]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,24.81,Made,,,,,,,,3.0,N. Jokic,203999.0,3.0,,,,,,,,
74,PT05M02.00S,2022-02-15T02:24:11.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,63.81406044678055,27.205882352941174,1610612753,15,7,2022-02-15T02:24:21Z,740000,-114.0,288.0,1,right,MISS C. Anthony 30' pullup 3PT,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,30.94,Missed,,,,,,,,,,,,,,,,,,,
75,PT04M59.00S,2022-02-15T02:24:14.6Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,15,7,2022-02-15T02:24:21Z,750000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
76,PT04M49.00S,2022-02-15T02:24:28.6Z,1,REGULAR,foul,personal,[],1630532,,,1610612743,15,7,2022-02-15T02:25:04Z,760000,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 203932]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Gordon,203932.0,,,
78,PT04M49.00S,2022-02-15T02:24:38.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612743,15,7,2022-02-15T02:24:50Z,780000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M49.00S,2022-02-15T02:24:38.4Z,1,REGULAR,substitution,in,[],203082,,,1610612743,15,7,2022-02-15T02:24:50Z,790000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M42.00S,2022-02-15T02:25:02.5Z,1,REGULAR,2pt,Jump Shot,[],203115,20.97568988173456,25.49019607843137,1610612743,17,7,2022-02-15T02:28:49Z,800000,123.0,145.0,1,left,W. Barton 18' pullup Jump Shot (4 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,18.96,Made,,,,,,,,4.0,,,,,,,,,,,
81,PT04M31.00S,2022-02-15T02:25:16.2Z,1,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,17,7,2022-02-15T02:25:21Z,810000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,,,,,,,1.0,,,,,,,200834.0,,,,,,,
82,PT04M12.00S,2022-02-15T02:25:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201145,6.915243101182654,45.83333333333333,1610612743,19,7,2022-02-15T02:25:51Z,820000,21.0,13.0,1,left,J. Green cutting finger roll Layup (4 PTS) (N. Jokic 4 AST),"[201145, 203999]",1610612743.0,DEN,cutting finger roll,,,Green,J. Green,,,,,2.43,Made,,,,,,,,4.0,N. Jokic,203999.0,4.0,,,,,,,,
84,PT04M12.00S,2022-02-15T02:25:51.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,19,7,2022-02-15T02:25:51Z,840000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M12.00S,2022-02-15T02:28:20.5Z,1,REGULAR,substitution,out,[],1630538,,,1610612753,19,7,2022-02-15T02:28:46Z,850000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M12.00S,2022-02-15T02:28:20.5Z,1,REGULAR,substitution,out,[],201145,,,1610612753,19,7,2022-02-15T02:28:46Z,860000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M12.00S,2022-02-15T02:28:20.5Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,19,7,2022-02-15T02:28:46Z,870000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M12.00S,2022-02-15T02:28:20.5Z,1,REGULAR,substitution,in,[],1630267,,,1610612753,19,7,2022-02-15T02:28:46Z,880000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
