actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-31T23:10:21.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-31T23:10:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-31T23:10:24.2Z,1,REGULAR,jumpball,recovered,[],203552,,,1610612766,0,0,2025-03-31T23:10:24Z,40000,False,,,0,,Jump Ball M. Williams vs. K. Filipowski: Tip to S. Curry,"[203552, 1631109, 1642271]",1610612766.0,CHA,startperiod,S. Curry,203552.0,Curry,S. Curry,Williams,1631109.0,Filipowski,1642271.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-03-31T23:10:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,92.16491458607096,52.94117647058824,1610612766,2,0,2025-03-31T23:10:48Z,70000,False,15.0,21.0,1,right,M. Williams Layup (2 PTS) (J. Green 1 AST),"[1631109, 1630182]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.57,Made,2.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2025-03-31T23:10:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,8.196452036793687,55.63725490196079,1610612762,2,0,2025-03-31T23:11:07Z,90000,False,-28.0,25.0,1,left,MISS K. Filipowski reverse Layup,[1642271],1610612762.0,UTA,reverse,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2025-03-31T23:11:00.0Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,2,0,2025-03-31T23:11:07Z,100000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M08.00S,2025-03-31T23:11:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.0335085413929,54.411764705882355,1610612766,4,0,2025-03-31T23:11:17Z,110000,False,22.0,22.0,1,right,M. Bridges driving finger roll Layup (2 PTS) (K. Simpson 1 AST),"[1628970, 1642354]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.15,Made,2.0,K. Simpson,1642354.0,1.0,,,,,,,,,,,,,,
13,PT10M51.00S,2025-03-31T23:11:29.4Z,1,REGULAR,3pt,Jump Shot,[],1630231,8.459264126149804,96.07843137254902,1610612762,4,3,2025-03-31T23:11:35Z,130000,False,-230.0,27.0,1,left,K. Martin 3PT  (3 PTS) (I. Collier 1 AST),"[1630231, 1642268]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Left Corner 3,24+ Left,23.2,Made,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
59,PT10M40.00S,2025-03-31T23:11:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,80.99540078843627,62.5,1610612766,4,3,2025-03-31T23:19:49Z,145000,False,62.0,126.0,1,right,MISS J. Green 14' pullup Shot - blocked,"[1630182, 1642268]",1610612766.0,CHA,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,14.07,Missed,,,,,,,,,Collier,1642268.0,,,,,,,,
60,PT10M40.00S,2025-03-31T23:11:37.8Z,1,REGULAR,block,,[],1642268,,,1610612766,4,3,2025-03-31T23:19:19Z,147500,False,,,0,,I. Collier BLOCK (1 BLK),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
61,PT10M40.00S,2025-03-31T23:11:37.8Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612766,4,3,2025-03-31T23:19:19Z,148750,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,59.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M34.00S,2025-03-31T23:11:46.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203552,78.89290407358739,9.068627450980387,1610612766,7,3,2025-03-31T23:19:19Z,150000,False,-205.0,146.0,1,right,S. Curry 25' 3PT  (3 PTS) (J. Green 2 AST),"[203552, 1630182]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.14,Made,3.0,J. Green,1630182.0,2.0,,,,,,,,,,,,,,
17,PT10M17.00S,2025-03-31T23:12:04.6Z,1,REGULAR,3pt,Jump Shot,[],1630548,22.38830486202366,11.029411764705884,1610612762,7,3,2025-03-31T23:12:08Z,170000,False,195.0,158.0,1,left,MISS J. Juzang 25' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
18,PT10M14.00S,2025-03-31T23:12:07.6Z,1,REGULAR,rebound,defensive,[],1642354,,,1610612766,7,3,2025-03-31T23:12:08Z,180000,False,,,0,,K. Simpson REBOUND (Off:0 Def:1),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M03.00S,2025-03-31T23:12:17.8Z,1,REGULAR,3pt,Jump Shot,[],1642354,94.26741130091985,96.07843137254902,1610612766,10,3,2025-03-31T23:12:21Z,190000,False,230.0,1.0,1,right,K. Simpson 3PT  (3 PTS) (M. Williams 1 AST),"[1642354, 1631109]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Right Corner 3,24+ Right,23.04,Made,3.0,M. Williams,1631109.0,1.0,,,,,,,,,,,,,,
21,PT09M44.00S,2025-03-31T23:12:36.8Z,1,REGULAR,3pt,Jump Shot,[],1641729,29.747043363994734,78.67647058823529,1610612762,10,6,2025-03-31T23:12:46Z,210000,False,-143.0,227.0,1,left,B. Sensabaugh 26' 3PT  (3 PTS) (K. Martin 1 AST),"[1641729, 1630231]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.86,Made,3.0,K. Martin,1630231.0,1.0,,,,,,,,,,,,,,
