actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
26,PT10M46.00S,2025-01-08T00:12:00.6Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,0,2,2025-01-08T00:12:06Z,260000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 203486]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Plumlee,203486.0,,,,,,
27,PT10M46.00S,2025-01-08T00:12:00.6Z,1,REGULAR,steal,,[],203486,,,1610612756,0,2,2025-01-08T00:12:02Z,270000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT10M38.00S,2025-01-08T00:12:14.7Z,1,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612756,0,2,2025-01-08T00:12:24Z,280000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Durant 2 FT),"[1630163, 201142]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627964.0,,,,1.0,0.0,Durant,201142.0,,
30,PT10M38.00S,2025-01-08T00:12:34.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612756,0,3,2025-01-08T00:12:34Z,300000,False,,,0,,K. Durant Free Throw 1 of 2 (1 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
31,PT10M38.00S,2025-01-08T00:12:51.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612756,0,4,2025-01-08T00:12:51Z,310000,False,,,0,,K. Durant Free Throw 2 of 2 (2 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
32,PT10M10.00S,2025-01-08T00:13:20.9Z,1,REGULAR,3pt,Jump Shot,[],1641706,35.69316688567674,17.401960784313726,1610612766,3,4,2025-01-08T00:13:25Z,320000,False,163.0,283.0,1,left,B. Miller 32' 3PT bank (3 PTS) (M. Williams 1 AST),"[1641706, 1631109]",1610612766.0,CHA,bank,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,32.66,Made,,,,,3.0,M. Williams,1631109.0,1.0,,,,,,,,,,
34,PT09M54.00S,2025-01-08T00:13:36.8Z,1,REGULAR,turnover,bad pass,[],201142,,,1610612756,3,4,2025-01-08T00:13:45Z,340000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1630163]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,
35,PT09M54.00S,2025-01-08T00:13:36.8Z,1,REGULAR,steal,,[],1630163,,,1610612766,3,4,2025-01-08T00:13:38Z,350000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M44.00S,2025-01-08T00:13:51.5Z,1,REGULAR,foul,personal,[],1626164,,,1610612766,3,4,2025-01-08T00:14:06Z,360000,False,,,0,,D. Booker loose ball personal FOUL (1 PF),"[1626164, 1631109]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,,,1.0,0.0,Williams,1631109.0,,
38,PT09M37.00S,2025-01-08T00:14:20.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,14.536793692509855,96.07843137254902,1610612766,3,4,2025-01-08T00:15:28Z,380000,False,-230.0,84.0,1,left,MISS B. Miller 24' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,24.53,Missed,,,,,,,,,,,,,,,,,,
39,PT09M35.00S,2025-01-08T00:14:22.4Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,3,4,2025-01-08T00:15:28Z,390000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT09M16.00S,2025-01-08T00:14:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,92.72339027595268,44.36274509803921,1610612756,3,6,2025-01-08T00:14:42Z,400000,False,-28.0,16.0,1,right,R. Dunn Layup (2 PTS) (K. Durant 1 AST),"[1642346, 201142]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,2.0,K. Durant,201142.0,1.0,,,,,,,,,,
42,PT08M58.00S,2025-01-08T00:14:57.4Z,1,REGULAR,3pt,Jump Shot,[],1630163,37.13863337713535,44.6078431372549,1610612766,3,6,2025-01-08T00:15:02Z,420000,False,27.0,297.0,1,left,MISS L. Ball 29' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,29.78,Missed,,,,,,,,,,,,,,,,,,
43,PT08M55.00S,2025-01-08T00:15:00.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,3,6,2025-01-08T00:15:02Z,430000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT08M47.00S,2025-01-08T00:15:08.0Z,1,REGULAR,3pt,Jump Shot,[],201142,66.70499342969777,42.64705882352941,1610612756,3,6,2025-01-08T00:15:13Z,440000,False,-37.0,260.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
45,PT08M45.00S,2025-01-08T00:15:10.0Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612766,3,6,2025-01-08T00:16:09Z,450000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT08M36.00S,2025-01-08T00:15:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630182,28.465834428383708,22.794117647058822,1610612766,3,6,2025-01-08T00:29:25Z,470000,False,136.0,215.0,1,left,MISS J. Green 25' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
48,PT08M33.00S,2025-01-08T00:15:44.0Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,3,6,2025-01-08T00:29:25Z,480000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,47.0,3.0,3.0,0.0,,,,,,,,,,,,,,
49,PT08M21.00S,2025-01-08T00:15:53.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,93.24901445466492,74.26470588235294,1610612756,3,8,2025-01-08T00:15:58Z,490000,False,121.0,11.0,1,right,D. Booker 12' fadeaway Jump Shot (4 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,12.18,Made,,,,,4.0,,,,,,,,,,,,,
50,PT08M09.00S,2025-01-08T00:16:05.4Z,1,REGULAR,3pt,Jump Shot,[],1628970,32.40801576872536,23.774509803921568,1610612766,3,8,2025-01-08T00:16:09Z,500000,False,131.0,252.0,1,left,MISS M. Bridges 28' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,28.42,Missed,,,,,,,,,,,,,,,,,,
51,PT08M07.00S,2025-01-08T00:16:07.4Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,3,8,2025-01-08T00:16:57Z,510000,False,,,0,,R. Dunn REBOUND (Off:0 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M56.00S,2025-01-08T00:16:22.7Z,1,REGULAR,foul,personal,[],1641706,,,1610612756,3,8,2025-01-08T00:16:31Z,520000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 1626164]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1626300.0,,,,1.0,0.0,Booker,1626164.0,,
54,PT07M55.00S,2025-01-08T00:16:43.7Z,1,REGULAR,foul,personal,[],1630182,,,1610612756,3,8,2025-01-08T00:16:57Z,540000,False,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1626164]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1626300.0,,,,1.0,0.0,Booker,1626164.0,,
56,PT07M48.00S,2025-01-08T00:17:01.8Z,1,REGULAR,3pt,Jump Shot,[],1626164,66.17936925098554,37.5,1610612756,3,8,2025-01-08T00:17:30Z,560000,False,-62.0,265.0,1,right,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
57,PT07M46.00S,2025-01-08T00:17:03.8Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,3,8,2025-01-08T00:17:03Z,570000,False,,,0,,D. Booker REBOUND (Off:1 Def:0),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,56.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT07M46.00S,2025-01-08T00:17:08.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,81.02825229960578,48.28431372549019,1610612756,3,10,2025-01-08T00:17:13Z,580000,False,-9.0,126.0,1,right,D. Booker 12' Jump Shot (6 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,12.61,Made,,,,,6.0,,,,,,,,,,,,,
59,PT07M46.00S,2025-01-08T00:17:48.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,3,10,2025-01-08T00:17:48Z,590000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M37.00S,2025-01-08T00:20:12.8Z,1,REGULAR,foul,personal,[],201142,,,1610612766,3,10,2025-01-08T00:20:41Z,600000,False,,,0,,K. Durant personal FOUL (1 PF),"[201142, 1631109]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626300.0,,,,1.0,0.0,Williams,1631109.0,,
62,PT07M29.00S,2025-01-08T00:20:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.652431011826544,57.35294117647059,1610612766,3,10,2025-01-08T00:30:37Z,620000,False,-37.0,10.0,1,left,MISS M. Bridges driving finger roll Layup,[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
63,PT07M28.00S,2025-01-08T00:20:41.1Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,3,10,2025-01-08T00:30:37Z,630000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,,
64,PT07M26.00S,2025-01-08T00:20:46.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628970,5.590000152587891,50.0,1610612766,5,10,2025-01-08T00:30:43Z,640000,False,0.0,0.0,1,left,M. Bridges tip Layup (2 PTS),[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
65,PT07M06.00S,2025-01-08T00:21:01.4Z,1,REGULAR,2pt,Jump Shot,[],1626164,86.81011826544021,20.098039215686274,1610612756,5,10,2025-01-08T00:21:30Z,650000,False,-150.0,71.0,1,right,MISS D. Booker 16' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,16.57,Missed,,,,,,,,,,,,,,,,,,
66,PT07M05.00S,2025-01-08T00:21:02.4Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,5,10,2025-01-08T00:21:42Z,660000,False,,,0,,L. Ball REBOUND (Off:2 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left,,,65.0,3.0,1.0,2.0,,,,,,,,,,,,,,
67,PT06M59.00S,2025-01-08T00:21:09.3Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628970,8.09789750328515,40.44117647058824,1610612766,5,10,2025-01-08T00:28:48Z,670000,False,48.0,24.0,1,left,MISS M. Bridges driving floating Shot - blocked,"[1628970, 201142]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
68,PT06M59.00S,2025-01-08T00:21:09.3Z,1,REGULAR,block,,[],201142,,,1610612766,5,10,2025-01-08T00:21:35Z,680000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M57.00S,2025-01-08T00:21:11.3Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,5,10,2025-01-08T00:22:22Z,690000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,4.0,4.0,0.0,,,,,,,,,,,,,,
70,PT06M53.00S,2025-01-08T00:21:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612756,5,10,2025-01-08T00:21:42Z,700000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Booker 2 FT),"[1630182, 1626164]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,,,,2.0,0.0,Booker,1626164.0,,
72,PT06M53.00S,2025-01-08T00:21:43.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626164,,,1610612756,5,11,2025-01-08T00:21:43Z,720000,False,,,0,,D. Booker Free Throw 1 of 2 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
73,PT06M53.00S,2025-01-08T00:21:45.3Z,1,REGULAR,substitution,out,[],1630182,,,1610612756,5,11,2025-01-08T00:22:00Z,730000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M53.00S,2025-01-08T00:21:45.3Z,1,REGULAR,substitution,out,[],1642346,,,1610612756,5,11,2025-01-08T00:22:00Z,740000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M53.00S,2025-01-08T00:21:45.3Z,1,REGULAR,substitution,in,[],1628998,,,1610612756,5,11,2025-01-08T00:22:00Z,750000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M53.00S,2025-01-08T00:21:45.3Z,1,REGULAR,substitution,in,[],203078,,,1610612756,5,11,2025-01-08T00:22:00Z,760000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M53.00S,2025-01-08T00:22:02.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626164,,,1610612756,5,12,2025-01-08T00:22:02Z,770000,False,,,0,,D. Booker Free Throw 2 of 2 (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
78,PT06M40.00S,2025-01-08T00:22:15.4Z,1,REGULAR,3pt,Jump Shot,[],1641706,31.61957950065703,35.78431372549019,1610612766,5,12,2025-01-08T00:22:43Z,780000,False,71.0,245.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.48,Missed,,,,,,,,,,,,,,,,,,
79,PT06M38.00S,2025-01-08T00:22:17.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,5,12,2025-01-08T00:22:29Z,790000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,78.0,5.0,5.0,0.0,,,,,,,,,,,,,,
80,PT06M27.00S,2025-01-08T00:22:28.6Z,1,REGULAR,2pt,Jump Shot,[],201142,76.95466491458606,57.35294117647059,1610612756,5,14,2025-01-08T00:22:33Z,800000,False,37.0,164.0,1,right,K. Durant 16' pullup Jump Shot (4 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,16.82,Made,,,,,4.0,,,,,,,,,,,,,
81,PT06M09.00S,2025-01-08T00:22:51.6Z,1,REGULAR,foul,personal,['2freethrow'],203486,,,1610612766,5,14,2025-01-08T00:23:15Z,810000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Williams 2 FT),"[203486, 1631109]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,,,1.0,0.0,Williams,1631109.0,,
83,PT06M09.00S,2025-01-08T00:23:16.0Z,1,REGULAR,freethrow,1 of 2,[],1631109,,,1610612766,6,14,2025-01-08T00:23:16Z,830000,False,,,0,,M. Williams Free Throw 1 of 2 (1 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
84,PT06M09.00S,2025-01-08T00:23:16.8Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,6,14,2025-01-08T00:23:32Z,840000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M09.00S,2025-01-08T00:23:16.8Z,1,REGULAR,substitution,out,[],203486,,,1610612766,6,14,2025-01-08T00:23:32Z,850000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
