actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
34,PT09M23.00S,2025-01-28T00:16:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.521024967148489,53.92156862745098,1610612747,2,10,2025-01-28T00:16:57Z,340000,False,-20.0,9.0,1,left,L. James driving reverse Layup (4 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,4.0,,,,,,,,,,,,,
36,PT09M12.00S,2025-01-28T00:17:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,86.81011826544021,49.50980392156863,1610612766,2,10,2025-01-28T00:17:04Z,360000,False,-2.0,71.0,1,right,MISS M. Williams 7' floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
37,PT09M11.00S,2025-01-28T00:17:01.3Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612747,2,10,2025-01-28T00:17:28Z,370000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT08M58.00S,2025-01-28T00:17:14.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.30946123521682,45.588235294117645,1610612747,2,12,2025-01-28T00:17:18Z,380000,False,22.0,16.0,1,left,A. Davis driving finger roll Layup (5 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,driving finger roll,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,5.0,L. James,2544.0,1.0,,,,,,,,,,
40,PT08M48.00S,2025-01-28T00:17:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628970,71.43561103810775,75.98039215686273,1610612766,2,12,2025-01-28T00:18:15Z,400000,False,130.0,216.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
41,PT08M46.00S,2025-01-28T00:17:29.5Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,2,12,2025-01-28T00:18:15Z,410000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M36.00S,2025-01-28T00:17:35.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,7.046649145860711,3.431372549019608,1610612747,2,15,2025-01-28T00:17:42Z,420000,False,233.0,14.0,1,left,M. Christie 3PT running (3 PTS) (L. James 2 AST),"[1631108, 2544]",1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,23.32,Made,,,,,3.0,L. James,2544.0,2.0,,,,,,,,,,
44,PT08M22.00S,2025-01-28T00:17:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,83.13074901445466,50.245098039215684,1610612766,4,15,2025-01-28T00:19:19Z,440000,False,1.0,106.0,1,right,N. Smith Jr. 10' turnaround Jump Shot (2 PTS) (L. Ball 1 AST),"[1641733, 1630163]",1610612766.0,CHA,turnaround,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.61,Made,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,
46,PT08M06.00S,2025-01-28T00:18:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,15.456636005256241,50.0,1610612747,4,17,2025-01-28T00:18:10Z,460000,False,0.0,93.0,1,left,A. Reaves 9' driving floating Jump Shot (5 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,,,,,5.0,,,,,,,,,,,,,
47,PT07M40.00S,2025-01-28T00:18:32.5Z,1,REGULAR,turnover,bad pass,[],1631109,,,1610612766,4,17,2025-01-28T00:18:36Z,470000,False,,,0,,M. Williams bad pass TURNOVER (1 TO),"[1631109, 1630559]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Reaves,1630559.0,,,,,,,
48,PT07M40.00S,2025-01-28T00:18:32.5Z,1,REGULAR,steal,,[],1630559,,,1610612747,4,17,2025-01-28T00:18:34Z,480000,False,,,0,,A. Reaves STEAL (2 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M35.00S,2025-01-28T00:18:37.6Z,1,REGULAR,turnover,bad pass,[],1631108,,,1610612747,4,17,2025-01-28T00:18:43Z,490000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1631109]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Williams,1631109.0,,,,,,,
50,PT07M35.00S,2025-01-28T00:18:37.6Z,1,REGULAR,steal,,[],1631109,,,1610612766,4,17,2025-01-28T00:18:41Z,500000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M29.00S,2025-01-28T00:18:43.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630163,68.15045992115637,32.1078431372549,1610612766,4,17,2025-01-28T00:20:22Z,510000,False,-89.0,247.0,1,right,MISS L. Ball 26' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
52,PT07M25.00S,2025-01-28T00:18:47.9Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,4,17,2025-01-28T00:20:22Z,520000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M22.00S,2025-01-28T00:18:51.9Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,4,17,2025-01-28T00:20:51Z,530000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630163]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,
54,PT07M22.00S,2025-01-28T00:18:51.9Z,1,REGULAR,steal,,[],1630163,,,1610612766,4,17,2025-01-28T00:18:54Z,540000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
55,PT07M14.00S,2025-01-28T00:19:01.8Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612766,4,17,2025-01-28T00:19:14Z,550000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Ball 2 FT),"[1631108, 1630163]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Ball,1630163.0
57,PT07M14.00S,2025-01-28T00:19:27.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630163,,,1610612766,5,17,2025-01-28T00:19:47Z,570000,False,,,0,,L. Ball Free Throw 1 of 2 (1 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
58,PT07M14.00S,2025-01-28T00:19:27.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630163,,,1610612766,5,17,2025-01-28T00:19:47Z,580000,False,,,0,,MISS L. Ball Free Throw 2 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
59,PT07M13.00S,2025-01-28T00:19:28.6Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,17,2025-01-28T00:21:05Z,590000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,58.0,3.0,3.0,0.0,,,,,,,,,,,,,,
60,PT06M53.00S,2025-01-28T00:20:04.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.521024967148489,49.754901960784316,1610612747,5,19,2025-01-28T00:20:08Z,600000,False,1.0,9.0,1,left,A. Davis DUNK (7 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,7.0,A. Reaves,1630559.0,2.0,,,,,,,,,,
62,PT06M39.00S,2025-01-28T00:20:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,83.52496714848883,40.44117647058824,1610612766,5,19,2025-01-28T00:25:37Z,620000,False,-48.0,102.0,1,right,MISS N. Smith Jr. 11' turnaround fadeaway Shot,[1641733],1610612766.0,CHA,turnaround fadeaway,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
63,PT06M37.00S,2025-01-28T00:20:22.6Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,5,19,2025-01-28T00:25:37Z,630000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
64,PT06M33.00S,2025-01-28T00:20:28.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,6.389618922470433,51.470588235294116,1610612747,5,21,2025-01-28T00:20:36Z,640000,False,-7.0,8.0,1,left,A. Davis running alley-oop DUNK (9 PTS) (M. Christie 2 AST),"[203076, 1631108]",1610612747.0,LAL,running alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,9.0,M. Christie,1631108.0,2.0,,,,,,,,,,
66,PT06M33.00S,2025-01-28T00:20:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,5,21,2025-01-28T00:20:34Z,660000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,5,21,2025-01-28T00:23:36Z,670000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,out,[],1641733,,,1610612766,5,21,2025-01-28T00:23:36Z,680000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,5,21,2025-01-28T00:23:36Z,690000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,out,[],2544,,,1610612766,5,21,2025-01-28T00:23:36Z,700000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,in,[],203995,,,1610612766,5,21,2025-01-28T00:23:36Z,710000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,in,[],203552,,,1610612766,5,21,2025-01-28T00:23:36Z,720000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,in,[],1629006,,,1610612766,5,21,2025-01-28T00:23:36Z,730000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M33.00S,2025-01-28T00:20:35.9Z,1,REGULAR,substitution,in,[],1642261,,,1610612766,5,21,2025-01-28T00:23:36Z,740000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M20.00S,2025-01-28T00:23:40.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,89.17542706964521,43.38235294117647,1610612766,5,21,2025-01-28T00:23:44Z,750000,False,-33.0,49.0,1,right,MISS M. Williams turnaround Hook,[1631109],1610612766.0,CHA,turnaround,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2025-01-28T00:23:40.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,5,21,2025-01-28T00:26:59Z,760000,False,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,75.0,4.0,4.0,0.0,,,,,,,,,,,,,,
77,PT06M04.00S,2025-01-28T00:23:40.3Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612747,5,21,2025-01-28T00:27:54Z,770000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M04.00S,2025-01-28T00:26:08.5Z,1,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612747,5,21,2025-01-28T00:26:34Z,790000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Reaves 2 FT),"[1630182, 1630559]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Reaves,1630559.0
81,PT06M04.00S,2025-01-28T00:27:14.4Z,1,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,5,21,2025-01-28T00:27:14Z,810000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
82,PT06M04.00S,2025-01-28T00:27:14.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,5,21,2025-01-28T00:27:14Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,
83,PT06M04.00S,2025-01-28T00:27:16.4Z,1,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,5,22,2025-01-28T00:27:16Z,830000,False,,,0,,A. Reaves Free Throw 2 of 2 (6 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
108,PT05M41.00S,2025-01-28T00:27:46.6Z,1,REGULAR,turnover,lost ball,[],203995,,,1610612766,5,22,2025-01-28T00:30:09Z,865000,False,,,0,,V. Micić lost ball TURNOVER (1 TO),"[203995, 1642261]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Knecht,1642261.0,,,,,,,
109,PT05M41.00S,2025-01-28T00:27:46.6Z,1,REGULAR,steal,,[],1642261,,,1610612747,5,22,2025-01-28T00:30:09Z,867500,False,,,0,,D. Knecht STEAL (1 STL),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT05M30.00S,2025-01-28T00:27:52.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627827,7.046649145860711,49.50980392156863,1610612747,5,24,2025-01-28T00:30:09Z,870000,False,2.0,14.0,1,left,D. Finney-Smith cutting Layup (2 PTS) (A. Reaves 3 AST),"[1627827, 1630559]",1610612747.0,LAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,A. Reaves,1630559.0,3.0,,,,,,,,,,
