actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-28T23:10:28.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-28T23:10:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-12-28T23:10:30.2Z,1,REGULAR,jumpball,recovered,[],1630182,,,1610612766,0,0,2024-12-28T23:10:30Z,40000,False,,,0,,Jump Ball M. Williams vs. I. Hartenstein: Tip to J. Green,"[1630182, 1631109, 1628392]",1610612766.0,CHA,startperiod,J. Green,1630182.0,Green,J. Green,Williams,1631109.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-12-28T23:10:42.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,13.485545335085414,36.51960784313725,1610612766,0,0,2024-12-28T23:11:07Z,70000,False,67.0,74.0,1,left,MISS S. Curry 10' driving floating Shot,[203552],1610612766.0,CHA,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,10.03,Missed,,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2024-12-28T23:10:43.4Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,0,0,2024-12-28T23:15:00Z,80000,False,,,0,,M. Williams REBOUND (Off:1 Def:0),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M43.00S,2024-12-28T23:10:47.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631109,5.590000152587891,50.0,1610612766,0,0,2024-12-28T23:15:16Z,90000,False,0.0,0.0,1,left,MISS M. Williams tip Layup,[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
10,PT11M42.00S,2024-12-28T23:10:48.6Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,0,0,2024-12-28T23:15:16Z,100000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M24.00S,2024-12-28T23:11:03.1Z,1,REGULAR,2pt,Jump Shot,[],1642349,75.90341655716163,50.0,1610612760,0,0,2024-12-28T23:11:08Z,110000,False,0.0,174.0,1,right,MISS A. Mitchell 17' pullup Shot,[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Center,17.4,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2024-12-28T23:11:06.1Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,0,0,2024-12-28T23:11:08Z,120000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13,PT11M12.00S,2024-12-28T23:11:15.5Z,1,REGULAR,3pt,Jump Shot,[],203995,30.17411300919842,28.921568627450984,1610612766,0,0,2024-12-28T23:13:05Z,130000,False,105.0,231.0,1,left,MISS V. Micić 25' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2024-12-28T23:11:18.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,0,0,2024-12-28T23:11:20Z,140000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M54.00S,2024-12-28T23:11:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,94.95729303547962,50.49019607843137,1610612760,0,2,2024-12-28T23:11:37Z,150000,False,2.0,-5.0,1,right,I. Hartenstein Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1628392, 1628983]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,
17,PT10M41.00S,2024-12-28T23:11:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631109,14.011169513797633,50.49019607843137,1610612766,0,2,2024-12-28T23:11:51Z,170000,False,-2.0,79.0,1,left,MISS M. Williams 7' floating Shot,[1631109],1610612766.0,CHA,floating,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2024-12-28T23:11:47.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,0,2,2024-12-28T23:11:51Z,180000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M28.00S,2024-12-28T23:11:59.7Z,1,REGULAR,3pt,Jump Shot,[],1630598,94.95729303547962,1.715686274509804,1610612760,0,5,2024-12-28T23:12:03Z,190000,False,-241.0,-5.0,1,right,A. Wiggins 24' 3PT  (3 PTS) (A. Mitchell 1 AST),"[1630598, 1642349]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,24.15,Made,,,,,3.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,
21,PT10M06.00S,2024-12-28T23:12:21.1Z,1,REGULAR,3pt,Jump Shot,[],1628970,32.14520367936925,29.411764705882355,1610612766,0,5,2024-12-28T23:13:58Z,210000,False,103.0,250.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
