actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-22T00:10:26.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-22T00:10:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M51.00S,2024-11-22T00:10:35.1Z,1,REGULAR,jumpball,recovered,[],1631093,,,1610612765,0,0,2024-11-22T00:10:35Z,40000,False,,,0,,Jump Ball J. Duren vs. M. Diabaté: Tip to J. Ivey,"[1631093, 1631105, 1631217]",1610612765.0,DET,startperiod,J. Ivey,1631093.0,Ivey,J. Ivey,Duren,1631105.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-11-22T00:10:41.5Z,1,REGULAR,3pt,Jump Shot,[],202699,21.369908015768726,7.598039215686274,1610612765,0,0,2024-11-22T00:10:46Z,70000,False,212.0,148.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-11-22T00:10:44.0Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,0,0,2024-11-22T00:10:44Z,80000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M36.00S,2024-11-22T00:10:50.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203501,23.340998685939553,63.970588235294116,1610612765,0,0,2024-11-22T00:11:17Z,90000,False,-70.0,167.0,1,left,MISS T. Hardaway Jr. 18' Jump Shot,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,18.09,Missed,,,,,,,,,,,,,,,,,,
10,PT11M35.00S,2024-11-22T00:10:51.1Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,0,0,2024-11-22T00:11:17Z,100000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M19.00S,2024-11-22T00:11:07.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,92.59198423127464,48.529411764705884,1610612766,0,0,2024-11-22T00:11:12Z,110000,False,-7.0,17.0,1,right,MISS M. Diabaté alley-oop DUNK,[1631217],1610612766.0,CHA,alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
12,PT11M17.00S,2024-11-22T00:11:09.2Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,0,0,2024-11-22T00:11:09Z,120000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13,PT11M16.00S,2024-11-22T00:11:10.4Z,1,REGULAR,turnover,lost ball,[],1631217,,,1610612766,0,0,2024-11-22T00:11:14Z,130000,False,,,0,,M. Diabaté lost ball TURNOVER (1 TO),"[1631217, 1630595]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Cunningham,1630595.0,,,,,,,,,,,
14,PT11M16.00S,2024-11-22T00:11:10.4Z,1,REGULAR,steal,,[],1630595,,,1610612765,0,0,2024-11-22T00:11:12Z,140000,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT11M10.00S,2024-11-22T00:11:18.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631105,8.886333771353483,51.71568627450981,1610612765,0,0,2024-11-22T00:12:09Z,150000,False,-9.0,31.0,1,left,MISS J. Duren turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
16,PT11M08.00S,2024-11-22T00:11:20.3Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,0,0,2024-11-22T00:12:09Z,160000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT11M02.00S,2024-11-22T00:11:25.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641706,93.38042049934296,49.50980392156863,1610612766,2,0,2024-11-22T00:12:52Z,170000,False,-2.0,10.0,1,right,B. Miller running alley-oop DUNK (2 PTS) (L. Ball 1 AST),"[1641706, 1630163]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,2.0,L. Ball,1630163.0,1.0,,,,,,,
19,PT10M51.00S,2024-11-22T00:11:42.9Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,2,0,2024-11-22T00:11:50Z,190000,False,,,0,,J. Ivey lost ball out-of-bounds TURNOVER (1 TO),[1631093],1610612765.0,DET,lost ball,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,1628487.0,,,,,,
20,PT10M38.00S,2024-11-22T00:11:59.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,72.61826544021025,14.705882352941178,1610612766,2,0,2024-11-22T00:12:05Z,200000,False,-176.0,205.0,1,right,MISS G. Williams 27' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
21,PT10M36.00S,2024-11-22T00:12:01.3Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,2,0,2024-11-22T00:13:25Z,210000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,20.0,3.0,1.0,2.0,,,,,,,,,,,,,,
22,PT10M34.00S,2024-11-22T00:12:06.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630163,67.09921156373193,30.14705882352941,1610612766,2,0,2024-11-22T00:13:48Z,220000,False,-99.0,257.0,1,right,MISS L. Ball 27' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,27.53,Missed,,,,,,,,,,,,,,,,,,
23,PT10M31.00S,2024-11-22T00:12:09.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,0,2024-11-22T00:13:48Z,230000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT10M15.00S,2024-11-22T00:12:34.6Z,1,REGULAR,3pt,Jump Shot,[],1631093,6.258212877792378,97.05882352941177,1610612765,2,0,2024-11-22T00:17:46Z,280000,False,-235.0,6.0,1,left,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
29,PT10M10.00S,2024-11-22T00:12:39.6Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,2,0,2024-11-22T00:12:39Z,290000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT10M02.00S,2024-11-22T00:12:46.6Z,1,REGULAR,3pt,Jump Shot,[],1641706,69.20170827858082,25.735294117647058,1610612766,5,0,2024-11-22T00:12:51Z,300000,False,-121.0,237.0,1,right,B. Miller 26' 3PT  (5 PTS) (L. Ball 2 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,,,,5.0,L. Ball,1630163.0,2.0,,,,,,,
32,PT09M43.00S,2024-11-22T00:13:08.2Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,5,0,2024-11-22T00:16:55Z,320000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1641706]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Miller,1641706.0,,,,,,,,,,,
33,PT09M43.00S,2024-11-22T00:13:08.2Z,1,REGULAR,steal,,[],1641706,,,1610612766,5,0,2024-11-22T00:13:11Z,330000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
34,PT09M40.00S,2024-11-22T00:13:12.1Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,5,0,2024-11-22T00:17:28Z,340000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1631093]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Ivey,1631093.0,,,,,,,,,,,
35,PT09M40.00S,2024-11-22T00:13:12.1Z,1,REGULAR,steal,,[],1631093,,,1610612765,5,0,2024-11-22T00:13:43Z,350000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
36,PT09M35.00S,2024-11-22T00:13:21.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202699,22.683968462549277,90.93137254901961,1610612765,5,3,2024-11-22T00:17:42Z,360000,False,-205.0,161.0,1,left,T. Harris 26' 3PT running (3 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.02,Made,,,,,,,,3.0,C. Cunningham,1630595.0,1.0,,,,,,,
38,PT09M24.00S,2024-11-22T00:13:34.6Z,1,REGULAR,foul,personal,[],1631093,,,1610612766,5,3,2024-11-22T00:13:45Z,380000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1630163]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Ball,1630163.0,,
40,PT09M19.00S,2024-11-22T00:14:02.6Z,1,REGULAR,foul,technical,['1freethrow'],1631105,,,1610612766,5,3,2024-11-22T00:14:19Z,400000,False,,,0,,J. Duren defensive-3-second technical FOUL (1 Tech),[1631105],1610612765.0,DET,defensive-3-second,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,201245.0,0.0,1.0,,,,
41,PT09M19.00S,2024-11-22T00:14:20.2Z,1,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,6,3,2024-11-22T00:14:20Z,410000,False,,,0,,L. Ball technical Free Throw 1 of 1 (1 PTS),[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
42,PT09M16.00S,2024-11-22T00:14:33.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,91.5407358738502,2.696078431372549,1610612766,6,3,2024-11-22T00:14:38Z,420000,False,-237.0,27.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.8,Missed,,,,,,,,,,,,,,,,,,
43,PT09M14.00S,2024-11-22T00:14:35.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,6,3,2024-11-22T00:14:38Z,430000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT09M07.00S,2024-11-22T00:14:43.2Z,1,REGULAR,3pt,Jump Shot,[],202699,32.802233902759525,40.931372549019606,1610612765,6,3,2024-11-22T00:14:48Z,440000,False,45.0,256.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
45,PT09M04.00S,2024-11-22T00:14:46.3Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,6,3,2024-11-22T00:14:46Z,450000,False,,,0,,J. Duren REBOUND (Off:2 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,44.0,3.0,1.0,2.0,,,,,,,,,,,,,,
46,PT09M04.00S,2024-11-22T00:14:48.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,23.47240473061761,12.254901960784313,1610612765,6,3,2024-11-22T00:20:53Z,460000,False,189.0,168.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
