actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M26.00S,2025-03-01T23:12:08.1Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,5,4,2025-03-01T23:22:54Z,190000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 203114]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,Middleton,203114.0,,
20,PT10M26.00S,2025-03-01T23:12:08.1Z,1,REGULAR,steal,,[],203114,,,1610612764,5,4,2025-03-01T23:22:54Z,200000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
21,PT10M21.00S,2025-03-01T23:12:10.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642273,26.62614980289093,87.74509803921569,1610612764,5,4,2025-03-01T23:21:31Z,210000,False,-189.0,198.0,1,left,MISS K. George 27' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
22,PT10M20.00S,2025-03-01T23:12:11.9Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,5,4,2025-03-02T01:32:15Z,220000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,
23,PT10M13.00S,2025-03-01T23:12:22.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,66.17936925098554,79.90196078431373,1610612766,5,4,2025-03-01T23:18:32Z,230000,False,150.0,265.0,1,right,MISS L. Ball 30' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,30.46,Missed,,,,,,,,,,,,,,,,,,
24,PT10M11.00S,2025-03-01T23:12:24.0Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,5,4,2025-03-01T23:18:32Z,240000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,
25,PT10M01.00S,2025-03-01T23:12:34.4Z,1,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612764,5,4,2025-03-01T23:12:53Z,250000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Middleton 2 FT),"[1630163, 203114]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,1.0,0.0,Middleton,203114.0,,,,,,,,,
27,PT10M01.00S,2025-03-01T23:12:59.5Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612764,5,5,2025-03-01T23:12:59Z,270000,False,,,0,,K. Middleton Free Throw 1 of 2 (3 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
28,PT10M01.00S,2025-03-01T23:13:14.0Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612764,5,6,2025-03-01T23:13:14Z,280000,False,,,0,,K. Middleton Free Throw 2 of 2 (4 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M49.00S,2025-03-01T23:13:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,91.5407358738502,48.529411764705884,1610612766,5,6,2025-03-01T23:19:20Z,290000,False,-7.0,27.0,1,right,MISS L. Ball driving floating Shot - blocked,"[1630163, 1641731]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
30,PT09M49.00S,2025-03-01T23:13:29.0Z,1,REGULAR,block,,[],1641731,,,1610612766,5,6,2025-03-01T23:13:45Z,300000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M47.00S,2025-03-01T23:13:31.0Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,5,6,2025-03-01T23:22:36Z,310000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,29.0,1.0,0.0,1.0,,,,
32,PT09M46.00S,2025-03-01T23:13:35.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628970,82.47371879106439,45.09803921568628,1610612766,5,6,2025-03-01T23:24:27Z,320000,False,-25.0,112.0,1,right,MISS M. Bridges 11' fadeaway Shot,[1628970],1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.48,Missed,,,,,,,,,,,,,,,,,,
33,PT09M44.00S,2025-03-01T23:13:37.9Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,5,6,2025-03-01T23:24:27Z,330000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,
34,PT09M37.00S,2025-03-01T23:13:40.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203114,29.911300919842315,77.45098039215686,1610612764,5,6,2025-03-01T23:24:55Z,340000,False,-137.0,229.0,1,left,MISS K. Middleton 26' running pullup 3PT,[203114],1610612764.0,WAS,running pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
35,PT09M34.00S,2025-03-01T23:13:43.6Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,5,6,2025-03-01T23:24:55Z,350000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,34.0,2.0,1.0,1.0,,,,
36,PT09M33.00S,2025-03-01T23:13:45.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642259,8.623521681997373,45.34313725490196,1610612764,5,6,2025-03-01T23:25:23Z,360000,False,23.0,29.0,1,left,MISS A. Sarr driving floating Shot,[1642259],1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
37,PT09M30.00S,2025-03-01T23:13:48.0Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,5,6,2025-03-01T23:13:58Z,370000,False,,,0,,M. Williams REBOUND (Off:0 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,
38,PT09M25.00S,2025-03-01T23:13:52.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,87.07293035479631,95.34313725490196,1610612766,8,6,2025-03-01T23:14:11Z,380000,False,227.0,69.0,1,right,J. Green 3PT running (3 PTS) (M. Bridges 1 AST),"[1630182, 1628970]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.7,Made,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
40,PT09M05.00S,2025-03-01T23:14:12.3Z,1,REGULAR,3pt,Jump Shot,[],1642267,34.11629434954008,50.49019607843137,1610612764,8,6,2025-03-01T23:26:01Z,400000,False,-2.0,268.0,1,left,MISS B. Carrington 26' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
41,PT09M03.00S,2025-03-01T23:14:14.3Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,8,6,2025-03-01T23:14:15Z,410000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:2),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,
42,PT08M56.00S,2025-03-01T23:14:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,88.78120893561103,49.754901960784316,1610612766,8,6,2025-03-01T23:26:42Z,420000,False,-1.0,53.0,1,right,MISS N. Smith Jr. driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,,,,,,,,,,
43,PT08M56.00S,2025-03-01T23:14:21.6Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612766,8,6,2025-03-01T23:14:29Z,430000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,42.0,1.0,0.0,1.0,,,,
44,PT08M49.00S,2025-03-01T23:14:29.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,68.01905387647832,64.70588235294117,1610612766,11,6,2025-03-01T23:27:13Z,440000,False,74.0,248.0,1,right,M. Bridges 25' 3PT pullup (5 PTS) (J. Green 2 AST),"[1628970, 1630182]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.88,Made,5.0,J. Green,1630182.0,2.0,,,,,,,,,,,,,,
46,PT08M23.00S,2025-03-01T23:15:11.4Z,1,REGULAR,3pt,Jump Shot,[],1642259,27.808804204993432,79.65686274509804,1610612764,11,6,2025-03-01T23:15:15Z,460000,False,-148.0,209.0,1,left,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
47,PT08M20.00S,2025-03-01T23:15:14.4Z,1,REGULAR,rebound,offensive,[],1642267,,,1610612764,11,6,2025-03-01T23:15:15Z,470000,False,,,0,,B. Carrington REBOUND (Off:1 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,46.0,2.0,1.0,1.0,,,,
48,PT08M18.00S,2025-03-01T23:15:18.6Z,1,REGULAR,foul,offensive,[],1642273,,,1610612764,11,6,2025-03-02T00:04:01Z,480000,False,,,0,,K. George offensive FOUL (2 PF),"[1642273, 1630163]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627964.0,2.0,0.0,Ball,1630163.0,,,,,,,,,
50,PT08M18.00S,2025-03-01T23:15:18.6Z,1,REGULAR,turnover,offensive foul,[],1642273,,,1610612764,11,6,2025-03-01T23:15:18Z,500000,False,,,0,,K. George offensive foul TURNOVER (2 TO),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627964.0,,,,,2.0,,,,,,,,
51,PT08M04.00S,2025-03-01T23:15:50.8Z,1,REGULAR,turnover,lost ball,[],1631109,,,1610612766,11,6,2025-03-01T23:29:24Z,510000,False,,,0,,M. Williams lost ball TURNOVER (1 TO),"[1631109, 1642267]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Carrington,1642267.0,,
52,PT08M04.00S,2025-03-01T23:15:50.8Z,1,REGULAR,steal,,[],1642267,,,1610612764,11,6,2025-03-01T23:29:24Z,520000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M00.00S,2025-03-01T23:15:55.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642267,7.703679369250986,50.49019607843137,1610612764,11,6,2025-03-01T23:29:46Z,530000,False,-2.0,20.0,1,left,MISS B. Carrington running Layup - blocked,"[1642267, 1628970]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,Bridges,1628970.0
54,PT08M00.00S,2025-03-01T23:15:55.1Z,1,REGULAR,block,,[],1628970,,,1610612764,11,6,2025-03-01T23:15:58Z,540000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M58.00S,2025-03-01T23:15:57.1Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,11,6,2025-03-01T23:29:46Z,550000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:3),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,53.0,3.0,3.0,0.0,,,,
56,PT07M51.00S,2025-03-01T23:16:03.4Z,1,REGULAR,3pt,Jump Shot,[],1630182,93.38042049934296,1.2254901960784315,1610612766,11,6,2025-03-01T23:30:05Z,560000,False,-244.0,10.0,1,right,MISS J. Green 24' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,24.41,Missed,,,,,,,,,,,,,,,,,,
57,PT07M51.00S,2025-03-01T23:16:03.4Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,11,6,2025-03-01T23:16:17Z,570000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,
58,PT07M43.00S,2025-03-01T23:16:19.4Z,1,REGULAR,2pt,Jump Shot,[],203114,21.632720105124836,28.921568627450984,1610612764,11,6,2025-03-02T00:29:41Z,580000,False,105.0,151.0,1,left,MISS K. Middleton 18' driving floating Shot - blocked,"[203114, 1630182]",1610612764.0,WAS,driving floating,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,18.4,Missed,,,,,,,,,,,,,,,,,Green,1630182.0
59,PT07M43.00S,2025-03-01T23:16:19.4Z,1,REGULAR,block,,[],1630182,,,1610612764,11,6,2025-03-01T23:16:21Z,590000,False,,,0,,J. Green BLOCK (1 BLK),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
60,PT07M42.00S,2025-03-01T23:16:20.4Z,1,REGULAR,rebound,offensive,[],203114,,,1610612764,11,6,2025-03-02T00:29:41Z,600000,False,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,58.0,1.0,0.0,1.0,,,,
219,PT07M37.00S,2025-03-01T23:16:25.7Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612764,11,6,2025-03-02T00:29:49Z,615000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1631109]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Williams,1631109.0,,
220,PT07M37.00S,2025-03-01T23:16:25.7Z,1,REGULAR,steal,,[],1631109,,,1610612766,11,6,2025-03-01T23:40:33Z,622500,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
63,PT07M23.00S,2025-03-01T23:16:32.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,87.72996057818659,1.4705882352941175,1610612766,11,6,2025-03-01T23:40:33Z,630000,False,-243.0,63.0,1,right,MISS N. Smith Jr. 25' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,25.06,Missed,,,,,,,,,,,,,,,,,,
64,PT07M19.00S,2025-03-01T23:16:36.1Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,11,6,2025-03-01T23:16:42Z,640000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,63.0,2.0,2.0,0.0,,,,
65,PT07M12.00S,2025-03-01T23:16:44.6Z,1,REGULAR,foul,personal,[],1628970,,,1610612764,11,6,2025-03-01T23:17:39Z,650000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628970, 1641731]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,1627962.0,1.0,0.0,Coulibaly,1641731.0,,,,,,,,,
67,PT07M00.00S,2025-03-01T23:17:17.3Z,1,REGULAR,3pt,Jump Shot,[],1641731,32.53942181340342,72.30392156862744,1610612764,11,6,2025-03-01T23:32:47Z,670000,False,-112.0,253.0,1,left,MISS B. Coulibaly 27' step back 3PT,[1641731],1610612764.0,WAS,step back,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,27.68,Missed,,,,,,,,,,,,,,,,,,
68,PT06M57.00S,2025-03-01T23:17:20.4Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612766,11,6,2025-03-01T23:17:20Z,680000,False,,,0,,M. Williams REBOUND (Off:0 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,
69,PT06M52.00S,2025-03-01T23:17:30.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,11,6,2025-03-01T23:17:30Z,690000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M52.00S,2025-03-01T23:18:50.0Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,11,6,2025-03-01T23:20:07Z,700000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M52.00S,2025-03-01T23:18:50.0Z,1,REGULAR,substitution,in,[],1641878,,,1610612766,11,6,2025-03-01T23:20:07Z,710000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M40.00S,2025-03-01T23:20:42.4Z,1,REGULAR,turnover,bad pass,[],1641733,,,1610612766,11,6,2025-03-01T23:20:47Z,720000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),"[1641733, 203114]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Middleton,203114.0,,
75,PT06M40.00S,2025-03-01T23:20:42.4Z,1,REGULAR,steal,,[],203114,,,1610612764,11,6,2025-03-01T23:20:44Z,730000,False,,,0,,K. Middleton STEAL (2 STL),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
76,PT06M36.00S,2025-03-01T23:20:46.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641731,7.703679369250986,49.01960784313725,1610612764,11,8,2025-03-01T23:20:54Z,740000,False,5.0,20.0,1,left,B. Coulibaly running DUNK (2 PTS) (K. Middleton 2 AST),"[1641731, 203114]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.05,Made,2.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
78,PT06M25.00S,2025-03-01T23:20:59.0Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612766,11,8,2025-03-01T23:21:10Z,760000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Green 2 FT),"[1642259, 1630182]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,1627962.0,1.0,0.0,Green,1630182.0,,,,,,,,,
80,PT06M25.00S,2025-03-01T23:21:23.5Z,1,REGULAR,freethrow,1 of 2,[],1630182,,,1610612766,11,8,2025-03-01T23:21:23Z,780000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT06M25.00S,2025-03-01T23:21:23.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,11,8,2025-03-01T23:21:23Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,
82,PT06M25.00S,2025-03-01T23:21:24.3Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,11,8,2025-03-01T23:21:33Z,800000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M25.00S,2025-03-01T23:21:24.3Z,1,REGULAR,substitution,out,[],1642273,,,1610612766,11,8,2025-03-01T23:21:33Z,810000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M25.00S,2025-03-01T23:21:24.3Z,1,REGULAR,substitution,in,[],1631217,,,1610612766,11,8,2025-03-01T23:21:33Z,820000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
