actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
607,PT03M19.00S,2024-11-16T22:09:30.6Z,4,REGULAR,substitution,in,[],1628970,,,1610612749,107,107,2024-11-16T22:10:20Z,5850000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M19.00S,2024-11-16T22:09:30.6Z,4,REGULAR,substitution,in,[],1627752,,,1610612749,107,107,2024-11-16T22:10:20Z,5860000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M04.00S,2024-11-16T22:10:44.7Z,4,REGULAR,2pt,Jump Shot,[],203507,76.16622864651774,39.21568627450981,1610612749,107,107,2024-11-16T22:12:19Z,5870000,False,-54.0,172.0,1,right,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,17.98,Missed,,,,,,,,,,,,,,,,,,
610,PT03M02.00S,2024-11-16T22:10:46.7Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,107,107,2024-11-16T22:12:19Z,5880000,False,,,0,,L. Ball REBOUND (Off:2 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,609.0,8.0,6.0,2.0,,
632,PT02M47.00S,2024-11-16T22:11:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.013797634691201,46.568627450980394,1610612766,107,107,2024-11-16T22:15:54Z,5895000,False,17.0,13.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628970, 1626153]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,Wright,1626153.0
633,PT02M47.00S,2024-11-16T22:11:01.8Z,4,REGULAR,block,,[],1626153,,,1610612766,107,107,2024-11-16T22:15:54Z,5902500,False,,,0,,D. Wright BLOCK (2 BLK),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
634,PT02M46.00S,2024-11-16T22:11:02.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,107,107,2024-11-16T22:15:54Z,5906250,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,632.0,,,,,
613,PT02M46.00S,2024-11-16T22:11:19.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612766,107,107,2024-11-16T22:14:45Z,5910000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M46.00S,2024-11-16T22:14:05.7Z,4,REGULAR,substitution,out,[],1629018,,,1610612766,107,107,2024-11-16T22:14:16Z,5930000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M46.00S,2024-11-16T22:14:05.7Z,4,REGULAR,substitution,in,[],1626192,,,1610612766,107,107,2024-11-16T22:14:16Z,5940000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M46.00S,2024-11-16T22:14:31.7Z,4,REGULAR,jumpball,recovered,[],1630163,,,1610612766,107,107,2024-11-16T22:14:31Z,5950000,False,,,0,,Jump Ball M. Bridges vs. G. Antetokounmpo: Tip to L. Ball,"[1630163, 1628970, 203507]",1610612766.0,CHA,challenge,L. Ball,1630163.0,Ball,L. Ball,Bridges,1628970.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,,,,,,,,
620,PT02M42.00S,2024-11-16T22:14:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,8.09789750328515,50.245098039215684,1610612766,107,107,2024-11-16T22:17:30Z,5980000,False,-1.0,24.0,1,left,MISS L. Ball driving Layup - blocked,"[1630163, 1626153]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Wright,1626153.0
621,PT02M42.00S,2024-11-16T22:14:32.7Z,4,REGULAR,block,,[],1626153,,,1610612766,107,107,2024-11-16T22:20:05Z,5990000,False,,,0,,D. Wright BLOCK (3 BLK),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
622,PT02M40.00S,2024-11-16T22:14:34.7Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,107,107,2024-11-16T22:17:30Z,6000000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,620.0,5.0,4.0,1.0,,
623,PT02M25.00S,2024-11-16T22:14:39.8Z,4,REGULAR,3pt,Jump Shot,[],1626153,93.38042049934296,95.34313725490196,1610612749,107,107,2024-11-16T22:18:43Z,6010000,False,227.0,10.0,1,right,MISS D. Wright 3PT,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
624,PT02M23.00S,2024-11-16T22:14:41.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,107,107,2024-11-16T22:18:43Z,6020000,False,,,0,,L. Ball REBOUND (Off:2 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,623.0,9.0,7.0,2.0,,
625,PT02M08.00S,2024-11-16T22:14:53.0Z,4,REGULAR,3pt,Jump Shot,[],1628970,5.995400788436268,1.715686274509804,1610612766,110,107,2024-11-16T22:14:57Z,6030000,False,241.0,4.0,1,left,M. Bridges 24' 3PT  (19 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.14,Made,19.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,
627,PT01M53.00S,2024-11-16T22:15:08.5Z,4,REGULAR,3pt,Jump Shot,[],1626192,68.28186596583443,20.098039215686274,1610612749,110,107,2024-11-16T22:19:17Z,6050000,False,-150.0,246.0,1,right,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,28.76,Missed,,,,,,,,,,,,,,,,,,
628,PT01M51.00S,2024-11-16T22:15:10.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,110,107,2024-11-16T22:19:17Z,6060000,False,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,627.0,7.0,5.0,2.0,,
629,PT01M33.00S,2024-11-16T22:15:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,4.812746386333772,51.9607843137255,1610612766,110,107,2024-11-16T22:19:54Z,6070000,False,-10.0,-7.0,1,left,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
630,PT01M31.00S,2024-11-16T22:15:31.5Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,110,107,2024-11-16T22:19:54Z,6080000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,629.0,6.0,5.0,1.0,,
631,PT01M26.00S,2024-11-16T22:15:35.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,92.06636005256242,46.568627450980394,1610612749,110,109,2024-11-16T22:15:42Z,6090000,False,-17.0,22.0,1,right,G. Antetokounmpo running DUNK (22 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.8,Made,22.0,,,,,,,,,,,,,,,,,
635,PT01M07.00S,2024-11-16T22:15:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,8.54139290407359,45.404411764705884,1610612766,112,109,2024-11-16T22:20:43Z,6100000,False,23.0,28.0,1,left,L. Ball driving floating Jump Shot (23 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.61,Made,23.0,,,,,,,,,,,,,,,,,
636,PT01M07.00S,2024-11-16T22:16:02.5Z,4,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612766,112,109,2024-11-16T22:16:14Z,6110000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Ball 1 FT),"[1627752, 1630163]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,2.0,0.0,Ball,1630163.0,,,,,,
639,PT01M07.00S,2024-11-16T22:16:23.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,112,109,2024-11-16T22:16:23Z,6140000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M07.00S,2024-11-16T22:17:50.4Z,4,REGULAR,substitution,out,[],1641748,,,1610612766,112,109,2024-11-16T22:18:33Z,6190000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M07.00S,2024-11-16T22:17:50.4Z,4,REGULAR,substitution,out,[],1626153,,,1610612766,112,109,2024-11-16T22:18:33Z,6200000,False,,,0,,SUB out: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M07.00S,2024-11-16T22:17:50.4Z,4,REGULAR,substitution,in,[],1629018,,,1610612766,112,109,2024-11-16T22:18:33Z,6210000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M07.00S,2024-11-16T22:17:50.4Z,4,REGULAR,substitution,in,[],201572,,,1610612766,112,109,2024-11-16T22:18:33Z,6220000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M07.00S,2024-11-16T22:18:51.2Z,4,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,113,109,2024-11-16T22:18:51Z,6230000,False,,,0,,L. Ball Free Throw 1 of 1 (24 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
649,PT00M50.70S,2024-11-16T22:19:09.2Z,4,REGULAR,3pt,Jump Shot,[],1626192,74.85216819973719,86.51960784313727,1610612749,113,112,2024-11-16T22:19:22Z,6240000,False,183.0,184.0,1,right,P. Connaughton 25' 3PT  (8 PTS) (G. Antetokounmpo 11 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,25.92,Made,8.0,G. Antetokounmpo,203507.0,11.0,,,,,,,,,,,,,,
651,PT00M33.50S,2024-11-16T22:19:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,11.278334428383701,63.170189950980394,1610612766,113,112,2024-11-16T22:21:32Z,6260000,False,-66.0,54.0,1,left,MISS L. Ball 8' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Left,8.49,Missed,,,,,,,,,,,,,,,,,,
652,PT00M31.50S,2024-11-16T22:19:32.9Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,113,112,2024-11-16T22:24:25Z,6270000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:6),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,651.0,7.0,6.0,1.0,,
654,PT00M19.10S,2024-11-16T22:20:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,93.51182654402102,47.05882352941176,1610612749,113,114,2024-11-16T22:22:01Z,6290000,False,-15.0,8.0,1,right,P. Connaughton driving Layup (10 PTS) (G. Antetokounmpo 12 AST),"[1626192, 203507]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,1.7,Made,10.0,G. Antetokounmpo,203507.0,12.0,,,,,,,,,,,,,,
656,PT00M19.10S,2024-11-16T22:20:12.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,113,114,2024-11-16T22:20:12Z,6310000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M19.10S,2024-11-16T22:20:57.4Z,4,REGULAR,substitution,out,[],1630182,,,1610612766,113,114,2024-11-16T22:21:34Z,6320000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M19.10S,2024-11-16T22:20:57.4Z,4,REGULAR,substitution,out,[],1626192,,,1610612766,113,114,2024-11-16T22:21:34Z,6330000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M19.10S,2024-11-16T22:20:57.4Z,4,REGULAR,substitution,out,[],201572,,,1610612766,113,114,2024-11-16T22:21:34Z,6340000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M19.10S,2024-11-16T22:20:57.4Z,4,REGULAR,substitution,in,[],1630544,,,1610612766,113,114,2024-11-16T22:21:34Z,6350000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M19.10S,2024-11-16T22:20:57.4Z,4,REGULAR,substitution,in,[],1626153,,,1610612766,113,114,2024-11-16T22:21:34Z,6360000,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M19.10S,2024-11-16T22:20:57.4Z,4,REGULAR,substitution,in,[],1641748,,,1610612766,113,114,2024-11-16T22:21:34Z,6370000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M07.30S,2024-11-16T22:22:16.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612766,113,114,2024-11-16T22:22:32Z,6380000,False,,,0,,G. Antetokounmpo personal FOUL (2 PF) (Ball 2 FT),"[203507, 1630163]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1628171.0,2.0,0.0,Ball,1630163.0,,,,,,
665,PT00M07.30S,2024-11-16T22:23:11.3Z,4,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,114,114,2024-11-16T22:23:11Z,6400000,False,,,0,,L. Ball Free Throw 1 of 2 (25 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
666,PT00M07.30S,2024-11-16T22:23:31.3Z,4,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,115,114,2024-11-16T22:23:31Z,6410000,False,,,0,,L. Ball Free Throw 2 of 2 (26 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
667,PT00M07.30S,2024-11-16T22:23:37.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,115,114,2024-11-16T22:23:37Z,6420000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,out,[],1630163,,,1610612749,115,114,2024-11-16T22:24:54Z,6430000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,out,[],1630544,,,1610612749,115,114,2024-11-16T22:24:54Z,6440000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,out,[],1629018,,,1610612749,115,114,2024-11-16T22:24:54Z,6450000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,out,[],1626153,,,1610612749,115,114,2024-11-16T22:24:54Z,6460000,False,,,0,,SUB out: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,out,[],1641748,,,1610612749,115,114,2024-11-16T22:24:54Z,6470000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,in,[],1630182,,,1610612749,115,114,2024-11-16T22:24:54Z,6480000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,in,[],1628998,,,1610612749,115,114,2024-11-16T22:24:54Z,6490000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,in,[],201572,,,1610612749,115,114,2024-11-16T22:24:54Z,6500000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,115,114,2024-11-16T22:24:54Z,6510000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M07.30S,2024-11-16T22:24:03.0Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,115,114,2024-11-16T22:24:54Z,6520000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M06.60S,2024-11-16T22:25:14.4Z,4,REGULAR,foul,personal,[],1630182,,,1610612749,115,114,2024-11-16T22:25:21Z,6530000,False,,,0,,J. Green personal FOUL (2 PF),"[1630182, 1626192]",1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,200833.0,2.0,0.0,Connaughton,1626192.0,,,,,,
680,PT00M02.20S,2024-11-16T22:25:35.3Z,4,REGULAR,2pt,Jump Shot,[],203507,74.98357424441524,45.588235294117645,1610612749,115,114,2024-11-16T22:26:14Z,6550000,False,-22.0,183.0,1,right,MISS G. Antetokounmpo 18' step back Shot,[203507],1610612749.0,MIL,step back,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,18.4,Missed,,,,,,,,,,,,,,,,,,
681,PT00M00.10S,2024-11-16T22:25:37.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,115,114,2024-11-16T22:26:14Z,6560000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,680.0,,,,,
682,PT00M00.00S,2024-11-16T22:26:01.7Z,4,REGULAR,period,end,[],0,,,1610612766,115,114,2024-11-16T22:26:01Z,6570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2024-11-16T22:26:15.5Z,4,REGULAR,game,end,[],0,,,0,115,114,2024-11-16T22:26:15Z,6580000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
