actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
35,PT08M51.00S,2024-10-30T23:18:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,5.075558475689881,52.69607843137255,1610612766,9,2,2024-10-30T23:18:42Z,350000,False,-13.0,-5.0,1,left,MISS N. Richards driving Layup,[1630208],1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,1.43,Missed,,,,,,,,,,,,,,,
36,PT08M47.00S,2024-10-30T23:18:20.4Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,9,2,2024-10-30T23:18:42Z,360000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,
37,PT08M34.00S,2024-10-30T23:18:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.85479632063075,56.127450980392155,1610612761,9,2,2024-10-30T23:19:21Z,370000,False,31.0,15.0,1,right,MISS J. Pöltl Layup,[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Restricted Area,0-8 Center,,,,3.39,Missed,,,,,,,,,,,,,,,
38,PT08M32.00S,2024-10-30T23:18:33.3Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,9,2,2024-10-30T23:19:21Z,380000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,
39,PT08M15.00S,2024-10-30T23:18:48.0Z,1,REGULAR,2pt,Jump Shot,[],1630182,9.280551905387648,25.245098039215684,1610612766,9,2,2024-10-30T23:18:54Z,390000,False,124.0,35.0,1,left,MISS J. Green 12' step back Shot,[1630182],1610612766.0,CHA,step back,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,12.86,Missed,,,,,,,,,,,,,,,
40,PT08M14.00S,2024-10-30T23:18:49.0Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,9,2,2024-10-30T23:18:54Z,400000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,,,,,,,39.0,3.0,2.0,1.0,,,,,,,
41,PT08M14.00S,2024-10-30T23:18:52.7Z,1,REGULAR,foul,personal,[],1627751,,,1610612766,9,2,2024-10-30T23:19:08Z,410000,False,,,0,,J. Pöltl personal FOUL (1 PF),"[1627751, 1630208]",1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Richards,1630208.0
43,PT08M10.00S,2024-10-30T23:19:21.7Z,1,REGULAR,foul,personal,[],1630558,,,1610612766,9,2,2024-10-30T23:19:33Z,430000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1630163]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,Ball,1630163.0
45,PT07M58.00S,2024-10-30T23:19:50.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,7.178055190538765,0.9803921568627451,1610612766,9,2,2024-10-30T23:20:23Z,450000,False,245.0,15.0,1,left,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,24.56,Missed,,,,,,,,,,,,,,,
46,PT07M56.00S,2024-10-30T23:19:52.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,9,2,2024-10-30T23:20:23Z,460000,False,,,0,,J. Pöltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Right Corner 3,24+ Right,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,
47,PT07M47.00S,2024-10-30T23:19:59.4Z,1,REGULAR,3pt,Jump Shot,[],1641711,68.41327201051249,68.38235294117648,1610612761,9,5,2024-10-30T23:20:41Z,470000,False,92.0,244.0,1,right,G. Dick 26' 3PT pullup (3 PTS) (D. Mitchell 1 AST),"[1641711, 1630558]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,26.11,Made,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,
49,PT07M40.00S,2024-10-30T23:20:06.2Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,9,5,2024-10-30T23:20:09Z,490000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1641711]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,1.0,Dick,1641711.0,,,,,,,,,,,,,,,,,
50,PT07M40.00S,2024-10-30T23:20:06.2Z,1,REGULAR,steal,,[],1641711,,,1610612761,9,5,2024-10-30T23:20:08Z,500000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
51,PT07M28.00S,2024-10-30T23:20:20.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,68.9388961892247,69.11764705882352,1610612761,9,5,2024-10-30T23:21:32Z,510000,False,96.0,239.0,1,right,MISS R. Barrett 25' pullup 3PT - blocked,"[1629628, 1630182]",1610612761.0,TOR,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,25.79,Missed,,,,,,,,,Green,1630182.0,,,,,
52,PT07M28.00S,2024-10-30T23:20:20.1Z,1,REGULAR,block,,[],1630182,,,1610612761,9,5,2024-10-30T23:20:23Z,520000,False,,,0,,J. Green BLOCK (1 BLK),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
53,PT07M26.00S,2024-10-30T23:20:22.1Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,9,5,2024-10-30T23:21:32Z,530000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,
54,PT07M20.00S,2024-10-30T23:20:26.3Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,9,5,2024-10-30T23:20:31Z,540000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1629628]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,2.0,Barrett,1629628.0,,,,,,,,,,,,,,,,,
55,PT07M20.00S,2024-10-30T23:20:26.3Z,1,REGULAR,steal,,[],1629628,,,1610612761,9,5,2024-10-30T23:20:28Z,550000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
56,PT07M16.00S,2024-10-30T23:20:30.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642367,92.9862023653088,50.49019607843137,1610612761,9,7,2024-10-30T23:20:44Z,560000,False,2.0,13.0,1,right,J. Mogbo running alley-oop DUNK (2 PTS) (R. Barrett 2 AST),"[1642367, 1629628]",1610612761.0,TOR,running alley-oop,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,1.36,Made,2.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,
58,PT07M16.00S,2024-10-30T23:20:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,9,7,2024-10-30T23:20:36Z,580000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M16.00S,2024-10-30T23:20:38.6Z,1,REGULAR,substitution,out,[],1630182,,,1610612766,9,7,2024-10-30T23:23:24Z,590000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M16.00S,2024-10-30T23:20:38.6Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,9,7,2024-10-30T23:23:24Z,600000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2024-10-30T23:20:38.6Z,1,REGULAR,substitution,in,[],1630544,,,1610612766,9,7,2024-10-30T23:23:24Z,610000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M16.00S,2024-10-30T23:20:38.6Z,1,REGULAR,substitution,in,[],1628998,,,1610612766,9,7,2024-10-30T23:23:24Z,620000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M02.00S,2024-10-30T23:23:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,5.863994743758213,43.627450980392155,1610612766,9,7,2024-10-30T23:24:12Z,630000,False,32.0,3.0,1,left,MISS T. Mann driving Layup,[1630544],1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,3.2,Missed,,,,,,,,,,,,,,,
64,PT07M00.00S,2024-10-30T23:23:48.6Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,9,7,2024-10-30T23:24:12Z,640000,False,,,0,,N. Richards REBOUND (Off:2 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,63.0,4.0,2.0,2.0,,,,,,,
65,PT06M59.00S,2024-10-30T23:23:52.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630208,5.590000152587891,50.0,1610612766,11,7,2024-10-30T23:24:26Z,650000,False,0.0,0.0,1,left,N. Richards tip DUNK (4 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,0.0,Made,4.0,,,,,,,,,,,,,,
66,PT06M45.00S,2024-10-30T23:24:07.6Z,1,REGULAR,foul,offensive,[],1630558,,,1610612761,11,7,2024-10-30T23:24:32Z,660000,False,,,0,,D. Mitchell offensive FOUL (2 PF),"[1630558, 1628998]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Martin,1628998.0
68,PT06M45.00S,2024-10-30T23:24:07.6Z,1,REGULAR,turnover,offensive foul,[],1630558,,,1610612761,11,7,2024-10-30T23:24:07Z,680000,False,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,202007.0,,,,
69,PT06M40.00S,2024-10-30T23:24:29.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630208,7.30946123521682,50.98039215686274,1610612766,11,7,2024-10-30T23:25:23Z,690000,False,-5.0,16.0,1,left,MISS N. Richards driving Layup,[1630208],1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,1.69,Missed,,,,,,,,,,,,,,,
71,PT06M38.00S,2024-10-30T23:24:31.4Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,11,7,2024-10-30T23:25:23Z,710000,False,,,0,,N. Richards REBOUND (Off:3 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,69.0,5.0,2.0,3.0,,,,,,,
72,PT06M34.00S,2024-10-30T23:24:35.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,27.94021024967148,21.568627450980394,1610612766,11,7,2024-10-30T23:25:52Z,720000,False,142.0,210.0,1,left,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,25.37,Missed,,,,,,,,,,,,,,,
73,PT06M31.00S,2024-10-30T23:24:38.2Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,11,7,2024-10-30T23:25:52Z,730000,False,,,0,,J. Pöltl REBOUND (Off:0 Def:3),[1627751],1610612761.0,TOR,,,,Pöltl,J. Pöltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,,,
74,PT06M23.00S,2024-10-30T23:24:41.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,70.25295663600527,74.01960784313727,1610612761,11,7,2024-10-30T23:24:52Z,740000,False,120.0,227.0,1,right,MISS D. Mitchell 25' running pullup 3PT,[1630558],1610612761.0,TOR,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,25.69,Missed,,,,,,,,,,,,,,,
75,PT06M23.00S,2024-10-30T23:24:41.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,11,7,2024-10-30T23:24:52Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,74.0,,,,,,,,,,
76,PT06M23.00S,2024-10-30T23:24:48.5Z,1,REGULAR,foul,personal,[],1630544,,,1610612761,11,7,2024-10-30T23:24:56Z,760000,False,,,0,,T. Mann loose ball personal FOUL (1 PF),"[1630544, 1627751]",1610612766.0,CHA,loose ball,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Pöltl,1627751.0
78,PT06M23.00S,2024-10-30T23:24:55.8Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,11,7,2024-10-30T23:24:58Z,780000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M23.00S,2024-10-30T23:24:55.8Z,1,REGULAR,substitution,in,[],1630534,,,1610612761,11,7,2024-10-30T23:24:58Z,790000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M23.00S,2024-10-30T23:25:07.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612761,11,7,2024-10-30T23:25:20Z,800000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M23.00S,2024-10-30T23:25:07.1Z,1,REGULAR,substitution,out,[],1630558,,,1610612761,11,7,2024-10-30T23:25:20Z,810000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M23.00S,2024-10-30T23:25:07.1Z,1,REGULAR,substitution,in,[],1629684,,,1610612761,11,7,2024-10-30T23:25:20Z,820000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M23.00S,2024-10-30T23:25:07.1Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,11,7,2024-10-30T23:25:20Z,830000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M18.00S,2024-10-30T23:25:31.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642367,83.39356110381078,50.245098039215684,1610612761,11,7,2024-10-30T23:26:59Z,840000,False,1.0,104.0,1,right,MISS J. Mogbo 10' driving floating Shot,[1642367],1610612761.0,TOR,driving floating,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Center,,,,10.36,Missed,,,,,,,,,,,,,,,
85,PT06M16.00S,2024-10-30T23:25:33.1Z,1,REGULAR,rebound,offensive,[],1642367,,,1610612761,11,7,2024-10-30T23:26:59Z,850000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:0),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,
