actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-08T00:10:49.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-08T00:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-08T00:10:52.3Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2025-03-08T00:10:52Z,40000,False,,,0,,Jump Ball J. Nurkić vs. J. Allen: Tip to L. Ball,"[1630163, 203994, 1628386]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Nurkić,203994.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-03-08T00:11:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,4.944152431011826,48.28431372549019,1610612766,2,0,2025-03-08T00:14:19Z,70000,False,9.0,-6.0,1,left,M. Bridges driving Layup (2 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2025-03-08T00:11:30.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,86.41590013140605,50.49019607843137,1610612739,2,2,2025-03-08T00:11:38Z,90000,False,2.0,75.0,1,right,E. Mobley 7' floating Jump Shot (2 PTS) (M. Strus 1 AST),"[1630596, 1629622]",1610612739.0,CLE,floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,2.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,
11,PT10M55.00S,2025-03-08T00:11:53.2Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612766,2,2,2025-03-08T01:18:22Z,110000,False,,,0,,J. Nurkić bad pass TURNOVER (1 TO),"[203994, 1628386]",1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Allen,1628386.0,,,,,,,,,,,
12,PT10M55.00S,2025-03-08T00:11:53.2Z,1,REGULAR,steal,,[],1628386,,,1610612739,2,2,2025-03-08T00:15:10Z,120000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2025-03-08T00:11:57.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629636,79.05716162943496,90.19607843137256,1610612739,2,5,2025-03-08T00:12:10Z,130000,False,201.0,144.0,1,right,D. Garland 24' 3PT running (3 PTS) (E. Mobley 1 AST),"[1629636, 1630596]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,24.75,Made,3.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,
15,PT10M41.00S,2025-03-08T00:12:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,6.915243101182654,49.26470588235294,1610612766,4,5,2025-03-08T00:15:24Z,150000,False,4.0,13.0,1,left,L. Ball driving floating bank Jump Shot (2 PTS),[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2025-03-08T00:12:21.3Z,1,REGULAR,3pt,Jump Shot,[],1629636,70.77858081471747,21.323529411764707,1610612739,4,8,2025-03-08T00:15:52Z,160000,False,-143.0,222.0,1,right,D. Garland 26' 3PT pullup (6 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.45,Made,6.0,,,,,,,,,,,,,,,,,
17,PT10M13.00S,2025-03-08T00:12:34.5Z,1,REGULAR,3pt,Jump Shot,[],1628970,4.812746386333772,4.166666666666666,1610612766,7,8,2025-03-08T00:12:38Z,170000,False,229.0,-7.0,1,left,M. Bridges 3PT  (5 PTS) (J. Nurkić 1 AST),"[1628970, 203994]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.93,Made,5.0,J. Nurkić,203994.0,1.0,,,,,,,,,,,,,,
19,PT10M03.00S,2025-03-08T00:12:45.3Z,1,REGULAR,3pt,Jump Shot,[],1629636,68.41327201051249,26.715686274509803,1610612739,7,8,2025-03-08T00:12:49Z,190000,False,-116.0,244.0,1,right,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
20,PT10M01.00S,2025-03-08T00:12:47.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,7,8,2025-03-08T00:12:49Z,200000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT09M48.00S,2025-03-08T00:13:00.2Z,1,REGULAR,3pt,Jump Shot,[],1630163,30.042706964520367,76.22549019607843,1610612766,7,8,2025-03-08T00:17:12Z,210000,False,-131.0,230.0,1,left,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
