actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
87,PT05M50.00S,2024-12-17T00:22:41.3Z,1,REGULAR,block,,[],1628998,,,1610612755,16,20,2024-12-17T00:22:43Z,840000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT05M46.00S,2024-12-17T00:22:45.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,16,20,2024-12-17T00:22:45Z,850000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,
89,PT05M40.00S,2024-12-17T00:22:50.8Z,1,REGULAR,3pt,Jump Shot,[],1628970,72.7496714848883,79.41176470588235,1610612766,16,20,2024-12-17T00:22:55Z,860000,False,147.0,204.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
90,PT05M37.00S,2024-12-17T00:22:53.8Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,16,20,2024-12-17T00:22:55Z,870000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,
91,PT05M34.00S,2024-12-17T00:23:04.7Z,1,REGULAR,foul,personal,[],1630208,,,1610612755,16,20,2024-12-17T00:23:13Z,880000,False,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 203083]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,,,,,,Drummond,203083.0
93,PT05M34.00S,2024-12-17T00:23:15.3Z,1,REGULAR,substitution,out,[],1628970,,,1610612755,16,20,2024-12-17T00:23:21Z,900000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M34.00S,2024-12-17T00:23:15.3Z,1,REGULAR,substitution,in,[],1641706,,,1610612755,16,20,2024-12-17T00:23:21Z,910000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M23.00S,2024-12-17T00:23:44.7Z,1,REGULAR,turnover,3-second-violation,[],203083,,,1610612755,16,20,2024-12-17T00:23:55Z,920000,False,,,0,,A. Drummond 3-second-violation TURNOVER (1 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,,1.0,,,,,,
96,PT05M00.00S,2024-12-17T00:24:14.0Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,16,20,2024-12-17T00:24:19Z,930000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 203083]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1.0,Drummond,203083.0,,,,
97,PT05M00.00S,2024-12-17T00:24:14.0Z,1,REGULAR,steal,,[],203083,,,1610612755,16,20,2024-12-17T00:24:17Z,940000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
98,PT04M54.00S,2024-12-17T00:24:19.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630178,27.677398160315374,79.16666666666666,1610612755,16,23,2024-12-17T00:27:04Z,950000,False,-146.0,208.0,1,left,T. Maxey 25' 3PT running pullup (12 PTS) (K. Oubre Jr. 1 AST),"[1630178, 1626162]",1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.38,Made,12.0,,,,,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,
100,PT04M41.00S,2024-12-17T00:24:35.9Z,1,REGULAR,turnover,out-of-bounds,[],1630208,,,1610612766,16,23,2024-12-17T00:30:49Z,970000,False,,,0,,N. Richards lost ball out-of-bounds TURNOVER (1 TO),[1630208],1610612766.0,CHA,lost ball,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626301.0,,,1.0,,,,,,
101,PT04M35.00S,2024-12-17T00:25:03.4Z,1,REGULAR,foul,offensive,[],203083,,,1610612755,16,23,2024-12-17T00:30:44Z,980000,False,,,0,,A. Drummond offensive FOUL (2 PF),"[203083, 1630182]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,,,,,,Green,1630182.0
103,PT04M35.00S,2024-12-17T00:25:03.4Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612755,16,23,2024-12-17T00:30:44Z,1000000,False,,,0,,A. Drummond offensive foul TURNOVER (2 TO),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,,2.0,,,,,,
104,PT04M35.00S,2024-12-17T00:25:11.1Z,1,REGULAR,substitution,out,[],203083,,,1610612766,16,23,2024-12-17T00:25:31Z,1010000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M35.00S,2024-12-17T00:25:11.1Z,1,REGULAR,substitution,out,[],202331,,,1610612766,16,23,2024-12-17T00:25:31Z,1020000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M35.00S,2024-12-17T00:25:11.1Z,1,REGULAR,substitution,in,[],1627824,,,1610612766,16,23,2024-12-17T00:25:31Z,1030000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M35.00S,2024-12-17T00:25:11.1Z,1,REGULAR,substitution,in,[],1641741,,,1610612766,16,23,2024-12-17T00:25:31Z,1040000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M16.00S,2024-12-17T00:25:40.4Z,1,REGULAR,foul,personal,[],1627824,,,1610612766,16,23,2024-12-17T00:26:02Z,1050000,False,,,0,,G. Yabusele personal FOUL (1 PF),"[1627824, 203995]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,,,,,,Micić,203995.0
110,PT04M16.00S,2024-12-17T00:26:03.0Z,1,REGULAR,substitution,out,[],1630182,,,1610612766,16,23,2024-12-17T00:26:08Z,1070000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M16.00S,2024-12-17T00:26:03.0Z,1,REGULAR,substitution,in,[],1642275,,,1610612766,16,23,2024-12-17T00:26:08Z,1080000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M07.00S,2024-12-17T00:26:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630208,91.67214191852825,44.36274509803921,1610612766,16,23,2024-12-17T00:26:19Z,1090000,False,-28.0,26.0,1,right,MISS N. Richards alley-oop Layup,[1630208],1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
113,PT04M07.00S,2024-12-17T00:26:12.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,16,23,2024-12-17T00:26:19Z,1100000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,112.0,,,,,,,,,,,,,,,,
115,PT04M00.00S,2024-12-17T00:26:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,9.806176084099869,52.450980392156865,1610612755,16,23,2024-12-17T00:30:49Z,1120000,False,-12.0,40.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
116,PT03M58.00S,2024-12-17T00:26:27.2Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,16,23,2024-12-17T00:26:28Z,1130000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,
117,PT03M57.00S,2024-12-17T00:26:31.3Z,1,REGULAR,foul,personal,['2freethrow'],200768,,,1610612766,16,23,2024-12-17T00:27:00Z,1140000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Salaün 2 FT),"[200768, 1642275]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,,,,,,Salaün,1642275.0
119,PT03M57.00S,2024-12-17T00:27:02.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642275,,,1610612766,16,23,2024-12-17T00:27:20Z,1160000,False,,,0,,MISS T. Salaün Free Throw 1 of 2,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
120,PT03M57.00S,2024-12-17T00:27:02.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,16,23,2024-12-17T00:27:20Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,
121,PT03M57.00S,2024-12-17T00:27:02.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642275,,,1610612766,16,23,2024-12-17T00:27:20Z,1180000,False,,,0,,MISS T. Salaün Free Throw 2 of 2,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT03M54.00S,2024-12-17T00:27:05.6Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,16,23,2024-12-17T00:27:20Z,1190000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,
123,PT03M49.00S,2024-12-17T00:27:27.4Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612755,16,23,2024-12-17T00:27:43Z,1200000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1630208, 1626162]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1193.0,2.0,0.0,,,,,,Oubre Jr.,1626162.0
125,PT03M49.00S,2024-12-17T00:27:54.1Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,16,23,2024-12-17T00:28:12Z,1220000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT03M49.00S,2024-12-17T00:27:54.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,16,23,2024-12-17T00:28:12Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,
127,PT03M49.00S,2024-12-17T00:27:54.1Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,16,23,2024-12-17T00:28:12Z,1240000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT03M45.00S,2024-12-17T00:27:58.1Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,16,23,2024-12-17T00:28:12Z,1250000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,,,,
129,PT03M27.00S,2024-12-17T00:28:29.2Z,1,REGULAR,3pt,Jump Shot,[],203995,67.09921156373193,56.372549019607845,1610612766,16,23,2024-12-17T00:28:39Z,1260000,False,32.0,257.0,1,right,MISS V. Micić 25' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
130,PT03M26.00S,2024-12-17T00:28:30.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,16,23,2024-12-17T00:28:39Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,129.0,,,,,,,,,,,,,,,,
131,PT03M26.00S,2024-12-17T00:28:39.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612766,16,23,2024-12-17T00:29:01Z,1280000,False,,,0,,G. Yabusele loose ball personal FOUL (2 PF) (Richards 2 FT),"[1627824, 1630208]",1610612755.0,PHI,loose ball,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,,,,,,Richards,1630208.0
133,PT03M26.00S,2024-12-17T00:29:07.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,17,23,2024-12-17T00:29:07Z,1300000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
134,PT03M26.00S,2024-12-17T00:29:30.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,18,23,2024-12-17T00:29:30Z,1310000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
135,PT03M16.00S,2024-12-17T00:29:42.8Z,1,REGULAR,3pt,Jump Shot,[],1630178,30.962549277266753,73.52941176470588,1610612755,18,23,2024-12-17T00:29:47Z,1320000,False,-118.0,239.0,1,left,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
136,PT03M11.00S,2024-12-17T00:29:47.8Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,18,23,2024-12-17T00:29:47Z,1330000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,
137,PT03M06.00S,2024-12-17T00:29:52.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630208,93.51182654402102,48.77450980392157,1610612766,20,23,2024-12-17T00:33:59Z,1340000,False,-6.0,8.0,1,right,N. Richards running DUNK (4 PTS) (V. Micić 1 AST),"[1630208, 203995]",1610612766.0,CHA,running,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.05,Made,4.0,,,,,V. Micić,203995.0,1.0,,,,,,,,,,
139,PT03M06.00S,2024-12-17T00:30:06.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,20,23,2024-12-17T00:30:06Z,1360000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,out,[],1630208,,,1610612755,20,23,2024-12-17T00:32:47Z,1370000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,20,23,2024-12-17T00:32:47Z,1380000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,20,23,2024-12-17T00:32:47Z,1390000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,out,[],1627824,,,1610612755,20,23,2024-12-17T00:32:47Z,1400000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,in,[],1631217,,,1610612755,20,23,2024-12-17T00:32:47Z,1410000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,in,[],1630231,,,1610612755,20,23,2024-12-17T00:32:47Z,1420000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,in,[],203083,,,1610612755,20,23,2024-12-17T00:32:47Z,1430000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT03M06.00S,2024-12-17T00:30:07.9Z,1,REGULAR,substitution,in,[],202331,,,1610612755,20,23,2024-12-17T00:32:47Z,1440000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M47.00S,2024-12-17T00:33:14.0Z,1,REGULAR,foul,personal,[],1628998,,,1610612755,20,23,2024-12-17T00:33:24Z,1450000,False,,,0,,C. Martin personal FOUL (1 PF),"[1628998, 202331]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1626301.0,1.0,0.0,,,,,,George,202331.0
150,PT02M39.00S,2024-12-17T00:33:44.7Z,1,REGULAR,3pt,Jump Shot,[],202331,31.61957950065703,31.61764705882353,1610612755,20,26,2024-12-17T00:33:48Z,1470000,False,92.0,245.0,1,left,P. George 26' 3PT  (12 PTS) (K. Lowry 1 AST),"[202331, 200768]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.14,Made,12.0,,,,,K. Lowry,200768.0,1.0,,,,,,,,,,
152,PT02M14.00S,2024-12-17T00:34:09.1Z,1,REGULAR,3pt,Jump Shot,[],1642275,64.73390275952694,27.450980392156865,1610612766,20,26,2024-12-17T00:34:12Z,1490000,False,-113.0,279.0,1,right,MISS T. Salaün 30' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,30.09,Missed,,,,,,,,,,,,,,,,,,
153,PT02M14.00S,2024-12-17T00:34:09.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,20,26,2024-12-17T00:34:12Z,1500000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,152.0,,,,,,,,,,,,,,,,
155,PT01M49.00S,2024-12-17T00:34:43.1Z,1,REGULAR,3pt,Jump Shot,[],1641741,23.866622864651774,91.66666666666666,1610612755,20,26,2024-12-17T00:34:47Z,1520000,False,-208.0,172.0,1,left,MISS R. Council IV 27' pullup 3PT - blocked,"[1641741, 1641706]",1610612755.0,PHI,pullup,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,Miller,1641706.0,,
156,PT01M49.00S,2024-12-17T00:34:43.1Z,1,REGULAR,block,,[],1641706,,,1610612755,20,26,2024-12-17T00:34:46Z,1530000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
157,PT01M45.00S,2024-12-17T00:34:47.1Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,20,26,2024-12-17T00:34:47Z,1540000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,
158,PT01M42.00S,2024-12-17T00:34:50.6Z,1,REGULAR,turnover,bad pass,[],203995,,,1610612766,20,26,2024-12-17T00:34:56Z,1550000,False,,,0,,V. Micić bad pass TURNOVER (1 TO),"[203995, 200768]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1.0,Lowry,200768.0,,,,
159,PT01M42.00S,2024-12-17T00:34:50.6Z,1,REGULAR,steal,,[],200768,,,1610612755,20,26,2024-12-17T00:34:52Z,1560000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
160,PT01M35.00S,2024-12-17T00:34:56.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,8.492115637319317,48.28431372549019,1610612755,20,28,2024-12-17T00:35:56Z,1570000,False,9.0,27.0,1,left,K. Martin driving floating Jump Shot (2 PTS) (P. George 3 AST),"[1630231, 202331]",1610612755.0,PHI,driving floating,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,,,,,P. George,202331.0,3.0,,,,,,,,,,
162,PT01M17.00S,2024-12-17T00:35:15.3Z,1,REGULAR,3pt,Jump Shot,[],1641706,64.86530880420499,60.049019607843135,1610612766,20,28,2024-12-17T00:35:18Z,1590000,False,50.0,278.0,1,right,MISS B. Miller 28' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,28.23,Missed,,,,,,,,,,,,,,,,,,
163,PT01M14.00S,2024-12-17T00:35:18.3Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,20,28,2024-12-17T00:35:18Z,1600000,False,,,0,,A. Drummond REBOUND (Off:0 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,162.0,7.0,7.0,0.0,,,,,,,,,,,,,
164,PT01M07.00S,2024-12-17T00:35:28.3Z,1,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,20,28,2024-12-17T00:35:33Z,1610000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (2 TO),[202331],1610612755.0,PHI,bad pass,,,George,P. George,,,,,Right Corner 3,24+ Right,,,,,,,,,,,2882.0,,,2.0,,,,,,
165,PT01M07.00S,2024-12-17T00:35:34.2Z,1,REGULAR,substitution,out,[],203995,,,1610612766,20,28,2024-12-17T00:35:56Z,1620000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT01M07.00S,2024-12-17T00:35:34.2Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,20,28,2024-12-17T00:35:56Z,1630000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT01M07.00S,2024-12-17T00:35:34.2Z,1,REGULAR,substitution,in,[],1631209,,,1610612766,20,28,2024-12-17T00:35:56Z,1640000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT01M07.00S,2024-12-17T00:35:34.2Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,20,28,2024-12-17T00:35:56Z,1650000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M53.20S,2024-12-17T00:36:03.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641741,,,1610612766,20,28,2024-12-17T00:36:18Z,1660000,False,,,0,,R. Council IV shooting personal FOUL (1 PF) (Ball 2 FT),"[1641741, 1630163]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,,,,,,Ball,1630163.0
171,PT00M53.20S,2024-12-17T00:36:35.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630163,,,1610612766,20,28,2024-12-17T00:36:35Z,1680000,False,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT00M53.20S,2024-12-17T00:36:35.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,20,28,2024-12-17T00:36:35Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,171.0,,,,,,,,,,,,,,,,
173,PT00M53.20S,2024-12-17T00:36:49.1Z,1,REGULAR,substitution,out,[],1631217,,,1610612766,20,28,2024-12-17T00:36:55Z,1700000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M53.20S,2024-12-17T00:36:49.1Z,1,REGULAR,substitution,in,[],1631109,,,1610612766,20,28,2024-12-17T00:36:55Z,1710000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
