actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
182,PT11M18.00S,2024-12-31T00:37:08.7Z,2,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1642275,8.623521681997373,38.72549019607843,1610612766,24,15,2024-12-31T00:40:03Z,1780000,False,56.0,29.0,1,left,MISS T. Salaün 6' driving Hook,[1642275],1610612766.0,CHA,driving,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.32,,,,,,,,,
183,PT11M16.00S,2024-12-31T00:37:10.7Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,24,15,2024-12-31T00:37:13Z,1790000,False,,,0,,D. Terry REBOUND (Off:0 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,182.0,2.0,2.0,0.0,,,,,
184,PT11M12.00S,2024-12-31T00:37:15.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,92.72339027595268,95.83333333333334,1610612741,24,15,2024-12-31T00:37:20Z,1800000,False,229.0,16.0,1,right,MISS T. Horton-Tucker running 3PT,[1629659],1610612741.0,CHI,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,22.98,,,,,,,,,
185,PT11M08.00S,2024-12-31T00:37:17.8Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,24,15,2024-12-31T00:37:17Z,1810000,False,,,0,,T. Salaün REBOUND (Off:0 Def:5),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,184.0,5.0,5.0,0.0,,,,,
186,PT10M54.00S,2024-12-31T00:37:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629610,6.521024967148489,46.81372549019608,1610612766,26,15,2024-12-31T00:37:39Z,1820000,False,16.0,9.0,1,left,D. Jeffries reverse Layup (4 PTS) (V. Micić 3 AST),"[1629610, 203995]",1610612766.0,CHA,reverse,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,1.82,,,,,V. Micić,203995.0,3.0,,
188,PT10M43.00S,2024-12-31T00:37:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,93.51182654402102,51.470588235294116,1610612741,26,17,2024-12-31T00:37:49Z,1840000,False,7.0,8.0,1,right,J. Smith reverse Layup (4 PTS) (C. White 1 AST),"[1630188, 1629632]",1610612741.0,CHI,reverse,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,1.13,,,,,C. White,1629632.0,1.0,,
190,PT10M22.00S,2024-12-31T00:38:04.6Z,2,REGULAR,3pt,Jump Shot,[],203995,35.8245729303548,42.40196078431372,1610612766,26,17,2024-12-31T00:38:09Z,1860000,False,38.0,284.0,1,left,MISS V. Micić 28' 3PT,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,28.68,,,,,,,,,
191,PT10M18.00S,2024-12-31T00:38:08.6Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,26,17,2024-12-31T00:38:09Z,1870000,False,,,0,,D. Terry REBOUND (Off:0 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,
192,PT10M10.00S,2024-12-31T00:38:16.7Z,2,REGULAR,3pt,Jump Shot,[],1631207,78.13731931668858,8.823529411764707,1610612741,26,20,2024-12-31T00:38:20Z,1880000,False,-206.0,153.0,1,right,D. Terry 25' 3PT  (3 PTS) (C. White 2 AST),"[1631207, 1629632]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,3.0,25.65,,,,,C. White,1629632.0,2.0,,
194,PT09M48.00S,2024-12-31T00:38:38.7Z,2,REGULAR,3pt,Jump Shot,[],1642275,23.99802890932983,88.23529411764706,1610612766,26,20,2024-12-31T00:38:42Z,1900000,False,-191.0,173.0,1,left,MISS T. Salaün 25' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.79,,,,,,,,,
195,PT09M46.00S,2024-12-31T00:38:40.7Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,26,20,2024-12-31T00:38:42Z,1910000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,194.0,3.0,3.0,0.0,,,,,
196,PT09M42.00S,2024-12-31T00:38:47.2Z,2,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612741,26,20,2024-12-31T00:39:01Z,1920000,False,,,0,,D. Jeffries shooting personal FOUL (1 PF) (White 2 FT),"[1629610, 1629632]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,Mid-Range,8-16 Left,,,,1627962.0,1.0,0.0,White,1629632.0,,,,,,,,,,,,
198,PT09M42.00S,2024-12-31T00:39:15.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,26,20,2024-12-31T00:43:42Z,1940000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
199,PT09M42.00S,2024-12-31T00:39:15.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,26,20,2024-12-31T00:43:42Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,198.0,,,,,,,,
200,PT09M42.00S,2024-12-31T00:39:16.3Z,2,REGULAR,substitution,out,[],1629610,,,1610612741,26,20,2024-12-31T00:39:27Z,1960000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M42.00S,2024-12-31T00:39:16.3Z,2,REGULAR,substitution,out,[],1642275,,,1610612741,26,20,2024-12-31T00:39:27Z,1970000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M42.00S,2024-12-31T00:39:16.3Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,26,20,2024-12-31T00:39:27Z,1980000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M42.00S,2024-12-31T00:39:16.3Z,2,REGULAR,substitution,in,[],1628970,,,1610612741,26,20,2024-12-31T00:39:27Z,1990000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M42.00S,2024-12-31T00:39:16.3Z,2,REGULAR,substitution,in,[],1630182,,,1610612741,26,20,2024-12-31T00:39:27Z,2000000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M42.00S,2024-12-31T00:39:16.3Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,26,20,2024-12-31T00:39:27Z,2010000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M42.00S,2024-12-31T00:39:15.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,26,21,2024-12-31T00:43:42Z,2020000,False,,,0,,C. White Free Throw 2 of 2 (3 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
207,PT09M30.00S,2024-12-31T00:39:51.1Z,2,REGULAR,2pt,Jump Shot,[],1628970,23.866622864651774,26.715686274509803,1610612766,26,21,2024-12-31T00:42:13Z,2030000,False,116.0,172.0,1,left,MISS M. Bridges 20' step back Shot,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Missed,,20.75,,,,,,,,,
208,PT09M27.00S,2024-12-31T00:39:54.1Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,26,21,2024-12-31T00:39:55Z,2040000,False,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,207.0,4.0,4.0,0.0,,,,,
209,PT09M23.00S,2024-12-31T00:39:57.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,93.77463863337714,51.470588235294116,1610612741,26,23,2024-12-31T00:40:02Z,2050000,False,7.0,6.0,1,right,T. Horton-Tucker running Layup (2 PTS) (C. White 3 AST),"[1629659, 1629632]",1610612741.0,CHI,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,0.95,,,,,C. White,1629632.0,3.0,,
211,PT09M01.00S,2024-12-31T00:40:20.5Z,2,REGULAR,turnover,lost ball,[],203552,,,1610612766,26,23,2024-12-31T00:40:25Z,2070000,False,,,0,,S. Curry lost ball TURNOVER (1 TO),"[203552, 1629659]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,1.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,,,
212,PT09M01.00S,2024-12-31T00:40:20.5Z,2,REGULAR,steal,,[],1629659,,,1610612741,26,23,2024-12-31T00:40:22Z,2080000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M58.00S,2024-12-31T00:40:26.9Z,2,REGULAR,foul,personal,['2freethrow'],203995,,,1610612741,26,23,2024-12-31T00:40:45Z,2090000,False,,,0,,V. Micić shooting personal FOUL (1 PF) (Terry 2 FT),"[203995, 1631207]",1610612766.0,CHA,shooting,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,,,,1628168.0,1.0,0.0,Terry,1631207.0,,,,,,,,,,,,
215,PT08M58.00S,2024-12-31T00:40:50.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,26,23,2024-12-31T00:40:50Z,2110000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M58.00S,2024-12-31T00:43:21.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612741,26,23,2024-12-31T00:43:50Z,2130000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M58.00S,2024-12-31T00:43:21.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,26,23,2024-12-31T00:43:50Z,2140000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M58.00S,2024-12-31T00:43:21.9Z,2,REGULAR,substitution,in,[],1631109,,,1610612741,26,23,2024-12-31T00:43:50Z,2150000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M58.00S,2024-12-31T00:43:21.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,26,23,2024-12-31T00:43:50Z,2160000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M58.00S,2024-12-31T00:43:55.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631207,,,1610612741,26,24,2024-12-31T00:43:55Z,2170000,False,,,0,,D. Terry Free Throw 1 of 2 (4 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
222,PT08M58.00S,2024-12-31T00:43:55.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631207,,,1610612741,26,24,2024-12-31T00:44:09Z,2180000,False,,,0,,MISS D. Terry Free Throw 2 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
223,PT08M55.00S,2024-12-31T00:43:58.7Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,26,24,2024-12-31T00:44:09Z,2190000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,222.0,2.0,2.0,0.0,,,,,
224,PT08M40.00S,2024-12-31T00:44:23.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,9.411957950065702,3.6764705882352944,1610612766,26,24,2024-12-31T00:44:26Z,2200000,False,232.0,36.0,1,left,MISS M. Bridges 3PT - blocked,"[1628970, 1629659]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.44,,,,,,,,Horton-Tucker,1629659.0
237,PT08M40.00S,2024-12-31T00:44:23.2Z,2,REGULAR,block,,[],1629659,,,1610612766,26,24,2024-12-31T00:46:12Z,2205000,False,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
225,PT08M38.00S,2024-12-31T00:44:25.2Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,26,24,2024-12-31T00:44:26Z,2210000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,224.0,2.0,2.0,0.0,,,,,
226,PT08M29.00S,2024-12-31T00:44:34.5Z,2,REGULAR,2pt,Jump Shot,[],1630581,92.32917214191852,66.91176470588235,1610612741,26,24,2024-12-31T00:44:39Z,2220000,False,85.0,20.0,1,right,MISS J. Giddey 8' driving bank Shot,[1630581],1610612741.0,CHI,driving bank,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,8.68,,,,,,,,,
227,PT08M26.00S,2024-12-31T00:44:37.1Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,26,24,2024-12-31T00:44:37Z,2230000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,226.0,3.0,3.0,0.0,,,,,
228,PT08M05.00S,2024-12-31T00:44:59.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203995,12.697109067017081,48.03921568627451,1610612766,26,24,2024-12-31T00:45:06Z,2240000,False,10.0,67.0,1,left,MISS V. Micić 6' turnaround Hook,[203995],1610612766.0,CHA,turnaround,,,Micić,V. Micić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.76,,,,,,,,,
229,PT08M03.00S,2024-12-31T00:45:01.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,26,24,2024-12-31T00:45:06Z,2250000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,228.0,4.0,3.0,1.0,,,,,
230,PT07M56.00S,2024-12-31T00:45:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630188,69.99014454664915,73.52941176470588,1610612741,26,24,2024-12-31T00:45:12Z,2260000,False,118.0,230.0,1,right,MISS J. Smith 25' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.8,,,,,,,,,
231,PT07M52.00S,2024-12-31T00:45:12.4Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,26,24,2024-12-31T00:45:12Z,2270000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,230.0,3.0,3.0,0.0,,,,,
232,PT07M39.00S,2024-12-31T00:45:24.5Z,2,REGULAR,3pt,Jump Shot,[],203552,30.042706964520367,73.2843137254902,1610612766,29,24,2024-12-31T00:45:49Z,2280000,False,-116.0,230.0,1,left,S. Curry 25' 3PT pullup (15 PTS),[203552],1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,15.0,25.77,,,,,,,,,
233,PT07M24.00S,2024-12-31T00:45:39.7Z,2,REGULAR,3pt,Jump Shot,[],1630172,65.78515111695138,43.13725490196079,1610612741,29,27,2024-12-31T00:47:21Z,2290000,False,-34.0,269.0,1,right,P. Williams 27' 3PT pullup (6 PTS) (J. Giddey 1 AST),"[1630172, 1630581]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,6.0,27.13,,,,,J. Giddey,1630581.0,1.0,,
234,PT07M13.00S,2024-12-31T00:45:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,9.543363994743759,60.78431372549019,1610612766,31,27,2024-12-31T00:46:58Z,2300000,False,-54.0,37.0,1,left,M. Bridges 6' driving floating Jump Shot (4 PTS),[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,4.0,6.55,,,,,,,,,
235,PT07M13.00S,2024-12-31T00:45:59.5Z,2,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612766,31,27,2024-12-31T00:46:18Z,2310000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Bridges 1 FT),"[1630188, 1628970]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,1627962.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
238,PT07M13.00S,2024-12-31T00:46:12.3Z,2,REGULAR,substitution,out,[],1631207,,,1610612766,31,27,2024-12-31T00:46:53Z,2330000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M13.00S,2024-12-31T00:46:12.3Z,2,REGULAR,substitution,in,[],1628366,,,1610612766,31,27,2024-12-31T00:46:53Z,2340000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M13.00S,2024-12-31T00:46:27.8Z,2,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,32,27,2024-12-31T00:46:27Z,2350000,False,,,0,,M. Bridges Free Throw 1 of 1 (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
242,PT07M01.00S,2024-12-31T00:46:42.2Z,2,REGULAR,3pt,Jump Shot,[],1630172,91.01511169513797,4.6568627450980395,1610612741,32,30,2024-12-31T00:46:46Z,2360000,False,-227.0,32.0,1,right,P. Williams 3PT  (9 PTS) (J. Giddey 2 AST),"[1630172, 1630581]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,9.0,22.89,,,,,J. Giddey,1630581.0,2.0,,
244,PT06M36.00S,2024-12-31T00:47:07.3Z,2,REGULAR,2pt,Jump Shot,[],203552,24.655059132720105,66.17647058823529,1610612766,34,30,2024-12-31T00:47:11Z,2380000,False,-81.0,179.0,1,left,S. Curry 19' step back Jump Shot (17 PTS) (V. Micić 4 AST),"[203552, 203995]",1610612766.0,CHA,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,17.0,19.67,,,,,V. Micić,203995.0,4.0,,
246,PT06M25.00S,2024-12-31T00:47:17.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.33574244415243,51.225490196078425,1610612741,34,32,2024-12-31T00:47:22Z,2400000,False,6.0,67.0,1,right,J. Giddey 6' floating Jump Shot (4 PTS) (T. Horton-Tucker 2 AST),"[1630581, 1629659]",1610612741.0,CHI,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,4.0,6.68,,,,,T. Horton-Tucker,1629659.0,2.0,,
248,PT06M11.00S,2024-12-31T00:47:31.8Z,2,REGULAR,3pt,Jump Shot,[],203995,35.29894875164258,38.48039215686275,1610612766,34,32,2024-12-31T00:47:37Z,2420000,False,58.0,279.0,1,left,MISS V. Micić 28' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,28.52,,,,,,,,,
249,PT06M10.00S,2024-12-31T00:47:32.8Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,34,32,2024-12-31T00:47:37Z,2430000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,248.0,3.0,3.0,0.0,,,,,
250,PT06M10.00S,2024-12-31T00:47:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,34,32,2024-12-31T00:47:39Z,2440000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M10.00S,2024-12-31T00:47:39.9Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,34,32,2024-12-31T00:50:21Z,2450000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M10.00S,2024-12-31T00:47:39.9Z,2,REGULAR,substitution,out,[],1629659,,,1610612741,34,32,2024-12-31T00:50:21Z,2460000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M10.00S,2024-12-31T00:47:39.9Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,34,32,2024-12-31T00:50:21Z,2470000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M10.00S,2024-12-31T00:47:39.9Z,2,REGULAR,substitution,in,[],202696,,,1610612741,34,32,2024-12-31T00:50:21Z,2480000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M59.00S,2024-12-31T00:50:45.0Z,2,REGULAR,3pt,Jump Shot,[],1628366,69.72733245729303,24.264705882352942,1610612741,34,32,2024-12-31T00:50:49Z,2490000,False,-129.0,232.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.54,,,,,,,,,
256,PT05M55.00S,2024-12-31T00:50:48.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,34,32,2024-12-31T00:50:48Z,2500000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,255.0,4.0,4.0,0.0,,,,,
257,PT05M39.00S,2024-12-31T00:51:04.9Z,2,REGULAR,3pt,Jump Shot,[],203995,28.597240473061763,78.43137254901961,1610612766,34,32,2024-12-31T00:51:08Z,2510000,False,-142.0,216.0,1,left,MISS V. Micić 25' 3PT,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.89,,,,,,,,,
258,PT05M36.00S,2024-12-31T00:51:07.9Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,34,32,2024-12-31T00:51:08Z,2520000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,257.0,2.0,1.0,1.0,,,,,
259,PT05M13.00S,2024-12-31T00:51:29.8Z,2,REGULAR,3pt,Jump Shot,[],1628366,94.43166885676742,3.6764705882352944,1610612741,34,32,2024-12-31T00:51:36Z,2530000,False,-232.0,0.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.16,,,,,,,,,
260,PT05M10.00S,2024-12-31T00:51:33.8Z,2,REGULAR,rebound,offensive,[],1628366,,,1610612741,34,32,2024-12-31T00:51:33Z,2540000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,259.0,2.0,1.0,1.0,,,,,
261,PT05M08.00S,2024-12-31T00:51:36.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,67.23061760840999,62.5,1610612741,34,35,2024-12-31T00:51:39Z,2550000,False,62.0,256.0,1,right,C. White 26' 3PT  (6 PTS) (L. Ball 1 AST),"[1629632, 1628366]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,6.0,26.3,,,,,L. Ball,1628366.0,1.0,,
263,PT04M45.00S,2024-12-31T00:51:58.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,5.601182654402102,96.07843137254902,1610612766,34,35,2024-12-31T00:52:02Z,2570000,False,-230.0,0.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,23.04,,,,,,,,,
264,PT04M42.00S,2024-12-31T00:52:01.7Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,34,35,2024-12-31T00:52:02Z,2580000,False,,,0,,N. Vučević REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,263.0,4.0,4.0,0.0,,,,,
265,PT04M40.00S,2024-12-31T00:52:04.8Z,2,REGULAR,foul,personal,['3freethrow'],203552,,,1610612741,34,35,2024-12-31T00:52:27Z,2590000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Ball 3 FT),"[203552, 1628366]",1610612766.0,CHA,shooting,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,1628168.0,1.0,0.0,Ball,1628366.0,,,,,,,,,,,,
