actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M29.00S,2024-11-23T01:12:51.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203924,25.706307490144546,14.460784313725492,1610612757,0,3,2024-11-23T01:12:56Z,150000,False,178.0,189.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
16,PT10M27.00S,2024-11-23T01:12:53.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,0,3,2024-11-23T01:12:56Z,160000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M18.00S,2024-11-23T01:13:02.8Z,1,REGULAR,3pt,Jump Shot,[],1630578,66.96780551905388,63.48039215686274,1610612745,0,3,2024-11-23T01:13:09Z,170000,False,67.0,258.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,26.67,Missed,,,,,,,,,,,,,,,,,,
18,PT10M17.00S,2024-11-23T01:13:03.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,0,3,2024-11-23T01:13:09Z,180000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,17.0,,,,,,,,,,,,,,,,,
20,PT10M05.00S,2024-11-23T01:13:23.2Z,1,REGULAR,turnover,lost ball,[],1629014,,,1610612757,0,3,2024-11-23T01:13:27Z,200000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 1630578]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,Sengun,1630578.0,,,,,,,,,
21,PT10M05.00S,2024-11-23T01:13:23.2Z,1,REGULAR,steal,,[],1630578,,,1610612745,0,3,2024-11-23T01:14:47Z,210000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT09M58.00S,2024-11-23T01:13:29.7Z,1,REGULAR,turnover,lost ball,[],1628415,,,1610612745,0,3,2024-11-23T01:13:33Z,220000,False,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1641739]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,Camara,1641739.0,,,,,,,,,
23,PT09M58.00S,2024-11-23T01:13:29.7Z,1,REGULAR,steal,,[],1641739,,,1610612757,0,3,2024-11-23T01:13:31Z,230000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
24,PT09M45.00S,2024-11-23T01:13:42.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642270,32.40801576872536,40.68627450980392,1610612757,0,6,2024-11-23T01:13:47Z,240000,False,47.0,252.0,1,left,D. Clingan 25' 3PT  (3 PTS) (J. Grant 1 AST),"[1642270, 203924]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,25.64,Made,,,,,,,3.0,,,J. Grant,203924.0,1.0,,,,,,
26,PT09M20.00S,2024-11-23T01:14:08.1Z,1,REGULAR,3pt,Jump Shot,[],1631095,68.67608409986859,28.676470588235293,1610612745,0,6,2024-11-23T01:14:11Z,260000,False,-107.0,242.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
27,PT09M18.00S,2024-11-23T01:14:10.1Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,0,6,2024-11-23T01:14:11Z,270000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M09.00S,2024-11-23T01:14:19.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,5.863994743758213,45.83333333333333,1610612757,0,8,2024-11-23T01:14:24Z,280000,False,21.0,3.0,1,left,D. Clingan alley-oop DUNK (5 PTS) (J. Grant 2 AST),"[1642270, 203924]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,5.0,,,J. Grant,203924.0,2.0,,,,,,
30,PT08M58.00S,2024-11-23T01:14:32.4Z,1,REGULAR,foul,personal,[],1641739,,,1610612745,0,8,2024-11-23T01:14:42Z,300000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1630578]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,,,,,,,,1.0,0.0,Sengun,1630578.0,,
34,PT08M46.00S,2024-11-23T01:15:05.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,72.48685939553219,15.686274509803921,1610612745,0,8,2024-11-23T01:20:18Z,340000,False,-172.0,206.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
35,PT08M44.00S,2024-11-23T01:15:07.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,0,8,2024-11-23T01:15:16Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,34.0,,,,,,,,,,,,,,,,,
37,PT08M42.00S,2024-11-23T01:15:23.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,92.32917214191852,4.901960784313726,1610612745,0,8,2024-11-23T01:15:29Z,370000,False,-225.0,20.0,1,right,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.64,Missed,,,,,,,,,,,,,,,,,,
38,PT08M39.00S,2024-11-23T01:15:27.1Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612745,0,8,2024-11-23T01:15:27Z,380000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M38.00S,2024-11-23T01:15:28.8Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612745,0,8,2024-11-23T01:15:41Z,390000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Brooks 2 FT),"[1642270, 1628415]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,,,,,,,,1.0,0.0,Brooks,1628415.0,,
41,PT08M38.00S,2024-11-23T01:15:52.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628415,,,1610612745,0,8,2024-11-23T01:15:52Z,410000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT08M38.00S,2024-11-23T01:15:52.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,0,8,2024-11-23T01:15:52Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,
43,PT08M38.00S,2024-11-23T01:16:03.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628415,,,1610612745,1,8,2024-11-23T01:16:03Z,430000,False,,,0,,D. Brooks Free Throw 2 of 2 (1 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
44,PT08M26.00S,2024-11-23T01:16:17.7Z,1,REGULAR,3pt,Jump Shot,[],1631101,30.56833114323259,29.65686274509804,1610612757,1,8,2024-11-23T01:16:24Z,440000,False,102.0,235.0,1,left,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
45,PT08M24.00S,2024-11-23T01:16:19.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,1,8,2024-11-23T01:16:24Z,450000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,44.0,,,,,,,,,,,,,,,,,
47,PT08M09.00S,2024-11-23T01:16:55.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,1,8,2024-11-23T01:17:01Z,470000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,,,,,,,,,,,,,
48,PT07M52.00S,2024-11-23T01:17:24.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,84.70762155059133,3.1862745098039214,1610612745,4,8,2024-11-23T01:17:27Z,480000,False,-234.0,91.0,1,right,D. Brooks 25' 3PT  (4 PTS) (F. VanVleet 1 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left,25.12,Made,,,,,,,4.0,,,F. VanVleet,1627832.0,1.0,,,,,,
50,PT07M49.00S,2024-11-23T01:17:36.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,4,8,2024-11-23T01:18:47Z,500000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,,
51,PT07M36.00S,2024-11-23T01:17:48.0Z,1,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,4,8,2024-11-23T01:17:57Z,510000,False,,,0,,A. Simons bad pass out-of-bounds TURNOVER (2 TO),[1629014],1610612757.0,POR,bad pass,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,,,1626302.0,2.0,,,,,,,,,,,,
53,PT07M21.00S,2024-11-23T01:18:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630578,91.93495400788436,53.431372549019606,1610612745,6,8,2024-11-23T01:21:28Z,530000,False,17.0,23.0,1,right,A. Sengun driving Layup (2 PTS) (D. Brooks 1 AST),"[1630578, 1628415]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,2.0,,,D. Brooks,1628415.0,1.0,,,,,,
74,PT07M21.00S,2024-11-23T01:18:31.2Z,1,REGULAR,violation,defensive goaltending,[],203924,,,1610612745,6,8,2024-11-23T01:21:28Z,535000,False,,,0,,J. Grant defensive goaltending VIOLATION,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M21.00S,2024-11-23T01:18:32.2Z,1,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612745,6,8,2024-11-23T01:18:54Z,540000,False,,,0,,D. Clingan shooting personal FOUL (2 PF) (Sengun 1 FT),"[1642270, 1630578]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,,,,2.0,0.0,Sengun,1630578.0,,
56,PT07M21.00S,2024-11-23T01:18:42.5Z,1,REGULAR,substitution,out,[],1642270,,,1610612745,6,8,2024-11-23T01:18:48Z,560000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M21.00S,2024-11-23T01:18:42.5Z,1,REGULAR,substitution,out,[],1631101,,,1610612745,6,8,2024-11-23T01:18:48Z,570000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M21.00S,2024-11-23T01:18:42.5Z,1,REGULAR,substitution,in,[],1630166,,,1610612745,6,8,2024-11-23T01:18:48Z,580000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M21.00S,2024-11-23T01:18:42.5Z,1,REGULAR,substitution,in,[],1629057,,,1610612745,6,8,2024-11-23T01:18:48Z,590000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M21.00S,2024-11-23T01:18:59.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630578,,,1610612745,6,8,2024-11-23T01:18:59Z,600000,False,,,0,,MISS A. Sengun Free Throw 1 of 1,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT07M19.00S,2024-11-23T01:19:00.3Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,6,8,2024-11-23T01:19:00Z,610000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT07M01.00S,2024-11-23T01:19:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,9.280551905387648,39.21568627450981,1610612757,6,10,2024-11-23T01:19:27Z,620000,False,54.0,35.0,1,left,J. Grant 6' turnaround fadeaway Jump Shot (2 PTS),[203924],1610612757.0,POR,turnaround fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,,,,,,,2.0,,,,,,,,,,,
63,PT06M52.00S,2024-11-23T01:19:26.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,87.99277266754271,98.0392156862745,1610612745,9,10,2024-11-23T01:25:26Z,630000,False,240.0,60.0,1,right,J. Green 24' 3PT step back (3 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Right Corner 3,24+ Right,24.77,Made,,,,,,,3.0,,,,,,,,,,,
64,PT06M43.00S,2024-11-23T01:19:36.0Z,1,REGULAR,3pt,Jump Shot,[],1641739,4.418528252299605,96.07843137254902,1610612757,9,10,2024-11-23T01:19:41Z,640000,False,-230.0,-11.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
65,PT06M41.00S,2024-11-23T01:19:38.0Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,9,10,2024-11-23T01:19:41Z,650000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT06M34.00S,2024-11-23T01:19:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.85479632063075,44.36274509803921,1610612745,9,10,2024-11-23T01:19:49Z,660000,False,-28.0,15.0,1,right,MISS F. VanVleet driving Layup - blocked,"[1627832, 203924]",1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
67,PT06M34.00S,2024-11-23T01:19:45.3Z,1,REGULAR,block,,[],203924,,,1610612745,9,10,2024-11-23T01:19:47Z,670000,False,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2024-11-23T01:19:48.3Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,9,10,2024-11-23T01:19:49Z,680000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M27.00S,2024-11-23T01:19:51.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,6.1268068331143235,96.07843137254902,1610612757,9,10,2024-11-23T01:20:02Z,690000,False,-230.0,5.0,1,left,MISS A. Simons running 3PT,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
70,PT06M25.00S,2024-11-23T01:19:53.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,9,10,2024-11-23T01:19:55Z,700000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT06M19.00S,2024-11-23T01:20:01.6Z,1,REGULAR,foul,personal,[],1641739,,,1610612745,9,10,2024-11-23T01:20:09Z,710000,False,,,0,,T. Camara personal FOUL (2 PF),"[1641739, 1630578]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,,,,2.0,0.0,Sengun,1630578.0,,
73,PT06M19.00S,2024-11-23T01:20:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,9,10,2024-11-23T01:20:11Z,730000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M13.00S,2024-11-23T01:23:10.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.31340341655716,54.166666666666664,1610612745,9,10,2024-11-23T01:23:16Z,740000,False,21.0,95.0,1,right,MISS D. Brooks 9' turnaround fadeaway Shot,[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.73,Missed,,,,,,,,,,,,,,,,,,
76,PT06M10.00S,2024-11-23T01:23:13.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,9,10,2024-11-23T01:23:16Z,750000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT05M58.00S,2024-11-23T01:23:26.0Z,1,REGULAR,2pt,Jump Shot,[],1630166,13.748357424441524,26.225490196078432,1610612757,9,10,2024-11-23T01:23:33Z,760000,False,119.0,77.0,1,left,MISS D. Avdija 14' pullup Shot,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,14.15,Missed,,,,,,,,,,,,,,,,,,
78,PT05M55.00S,2024-11-23T01:23:29.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,9,10,2024-11-23T01:23:33Z,770000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,,,77.0,,,,,,,,,,,,,,,,,
80,PT05M35.00S,2024-11-23T01:23:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.27792378449409,52.94117647058824,1610612745,9,10,2024-11-23T01:27:06Z,790000,False,15.0,29.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
81,PT05M33.00S,2024-11-23T01:23:59.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,9,10,2024-11-23T01:24:02Z,800000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,80.0,2.0,2.0,0.0,,,,,,,,,,,,,,
82,PT05M24.00S,2024-11-23T01:24:07.9Z,1,REGULAR,3pt,Jump Shot,[],1641739,21.632720105124836,91.91176470588235,1610612757,9,10,2024-11-23T01:24:12Z,810000,False,-210.0,151.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
83,PT05M21.00S,2024-11-23T01:24:10.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,9,10,2024-11-23T01:24:12Z,820000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT05M03.00S,2024-11-23T01:24:28.6Z,1,REGULAR,3pt,Jump Shot,[],1628415,69.72733245729303,78.67647058823529,1610612745,9,10,2024-11-23T01:24:31Z,830000,False,143.0,232.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
85,PT05M02.00S,2024-11-23T01:24:29.6Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,9,10,2024-11-23T01:24:31Z,840000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M54.00S,2024-11-23T01:24:38.8Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,9,10,2024-11-23T01:24:44Z,850000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1627832]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,VanVleet,1627832.0,,,,,,,,,
87,PT04M54.00S,2024-11-23T01:24:38.8Z,1,REGULAR,steal,,[],1627832,,,1610612745,9,10,2024-11-23T01:24:41Z,860000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
