actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-10-26T00:11:25.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-10-26T00:11:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-10-26T00:11:28.3Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612763,0,0,2024-10-26T00:11:28Z,40000,False,,,0,,Jump Ball Z. Edey vs. J. Smith Jr.: Tip to M. Smart,"[203935, 1641744, 1631095]",1610612763.0,MEM,startperiod,M. Smart,203935.0,Smart,M. Smart,Edey,1641744.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-10-26T00:11:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,82.07950065703022,40.68627450980392,1610612763,0,0,2024-10-26T00:11:49Z,70000,False,-47.0,116.0,1,right,MISS J. Morant 12' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,12.5,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-10-26T00:11:42.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,0,0,2024-10-26T00:11:49Z,80000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2024-10-26T00:11:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,17.296320630749015,48.28431372549019,1610612745,2,0,2024-10-26T00:12:02Z,90000,False,9.0,110.0,1,left,A. Sengun 11' turnaround fadeaway Jump Shot (2 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.04,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M22.00S,2024-10-26T00:12:04.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641744,93.11760840998686,50.98039215686274,1610612763,2,2,2024-10-26T00:12:09Z,100000,False,5.0,12.0,1,right,Z. Edey DUNK (2 PTS) (M. Smart 1 AST),"[1641744, 203935]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,2.0,M. Smart,203935.0,1.0,,,,,,,,,,
12,PT11M04.00S,2024-10-26T00:12:25.0Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612745,2,2,2024-10-26T00:12:39Z,120000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1630217, 1631095]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1151.0,1.0,0.0,Smith Jr.,1631095.0,,,,,
14,PT11M04.00S,2024-10-26T00:12:49.0Z,1,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,3,2,2024-10-26T00:12:49Z,140000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
15,PT11M04.00S,2024-10-26T00:13:07.5Z,1,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,4,2,2024-10-26T00:13:07Z,150000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
16,PT10M49.00S,2024-10-26T00:13:22.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,84.31340341655716,50.0,1610612763,4,2,2024-10-26T00:13:29Z,160000,False,0.0,95.0,1,right,MISS Z. Edey 9' turnaround Hook,[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
