actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT09M57.00S,2025-01-14T01:13:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.652431011826544,55.14705882352941,1610612745,5,6,2025-01-14T01:14:01Z,210000,False,-26.0,10.0,1,left,J. Green driving finger roll Layup (2 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.76,Made,2.0,,,,,,,,,,,,,,,,,
22,PT09M38.00S,2025-01-14T01:14:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,87.07293035479631,50.73529411764706,1610612763,5,8,2025-01-14T01:14:19Z,220000,False,4.0,69.0,1,right,J. Jackson Jr. 6' driving floating Jump Shot (2 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,2.0,,,,,,,,,,,,,,,,,
23,PT09M27.00S,2025-01-14T01:14:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628415,6.915243101182654,94.36274509803921,1610612745,5,8,2025-01-14T01:14:33Z,230000,False,-222.0,13.0,1,left,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,22.22,Missed,,,,,,,,,,,,,,,,,,
24,PT09M25.00S,2025-01-14T01:14:29.5Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,5,8,2025-01-14T01:14:33Z,240000,False,,,0,,Z. Edey REBOUND (Off:0 Def:2),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Left Corner 3,24+ Left,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,
25,PT09M20.00S,2025-01-14T01:14:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,91.5407358738502,57.59803921568627,1610612763,5,10,2025-01-14T01:14:41Z,250000,False,38.0,27.0,1,right,J. Morant running Layup (5 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,5.0,,,,,,,,,,,,,,,,,
26,PT09M07.00S,2025-01-14T01:14:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,12.434296977660972,57.84313725490197,1610612745,7,10,2025-01-14T01:14:51Z,260000,False,-39.0,64.0,1,left,A. Sengun 7' fadeaway Jump Shot (2 PTS),[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,2.0,,,,,,,,,,,,,,,,,
27,PT08M58.00S,2025-01-14T01:14:56.5Z,1,REGULAR,turnover,lost ball,[],1630217,,,1610612763,7,10,2025-01-14T01:15:00Z,270000,False,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 1627832]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,
28,PT08M58.00S,2025-01-14T01:14:56.5Z,1,REGULAR,steal,,[],1627832,,,1610612745,7,10,2025-01-14T01:14:58Z,280000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
29,PT08M53.00S,2025-01-14T01:15:01.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,6.389618922470433,51.225490196078425,1610612745,9,10,2025-01-14T01:15:07Z,290000,False,-6.0,8.0,1,left,J. Green running DUNK (4 PTS) (F. VanVleet 2 AST),"[1630224, 1627832]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,,,,,F. VanVleet,1627832.0,2.0,,,,,,,,,,
31,PT08M43.00S,2025-01-14T01:15:10.4Z,1,REGULAR,3pt,Jump Shot,[],1642377,79.97700394218134,94.36274509803921,1610612763,9,13,2025-01-14T01:15:14Z,310000,False,222.0,136.0,1,right,J. Wells 26' 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1642377, 1628991]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,26.0,Made,3.0,,,,,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,
33,PT08M28.00S,2025-01-14T01:15:25.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,12.828515111695138,51.225490196078425,1610612745,9,13,2025-01-14T01:15:30Z,330000,False,-6.0,68.0,1,left,MISS A. Sengun 6' driving Hook,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,,,,,
34,PT08M26.00S,2025-01-14T01:15:27.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,9,13,2025-01-14T01:15:30Z,340000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,
35,PT08M19.00S,2025-01-14T01:15:35.5Z,1,REGULAR,3pt,Jump Shot,[],1628991,68.67608409986859,69.85294117647058,1610612763,9,13,2025-01-14T01:15:42Z,350000,False,99.0,242.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
36,PT08M18.00S,2025-01-14T01:15:36.5Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,9,13,2025-01-14T01:15:42Z,360000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,
37,PT07M55.00S,2025-01-14T01:16:04.1Z,1,REGULAR,foul,personal,[],1630217,,,1610612745,9,13,2025-01-14T01:16:11Z,370000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1630578]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628487.0,1.0,0.0,Sengun,1630578.0,,,,,
39,PT07M47.00S,2025-01-14T01:16:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.652431011826544,49.26470588235294,1610612745,11,13,2025-01-14T01:16:35Z,390000,False,4.0,10.0,1,left,J. Green driving finger roll Layup (6 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.07,Made,6.0,,,,,,,,,,,,,,,,,
40,PT07M47.00S,2025-01-14T01:16:38.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,11,13,2025-01-14T01:16:38Z,400000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M47.00S,2025-01-14T01:18:59.2Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,11,13,2025-01-14T01:19:21Z,410000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M47.00S,2025-01-14T01:18:59.2Z,1,REGULAR,substitution,out,[],1641744,,,1610612763,11,13,2025-01-14T01:19:21Z,420000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M47.00S,2025-01-14T01:18:59.2Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,11,13,2025-01-14T01:19:21Z,430000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M47.00S,2025-01-14T01:18:59.2Z,1,REGULAR,substitution,in,[],1629634,,,1610612763,11,13,2025-01-14T01:19:21Z,440000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M36.00S,2025-01-14T01:19:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.24901445466492,54.166666666666664,1610612763,11,15,2025-01-14T01:19:53Z,450000,False,21.0,11.0,1,right,J. Morant driving reverse Layup (7 PTS),[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.35,Made,7.0,,,,,,,,,,,,,,,,,
46,PT07M23.00S,2025-01-14T01:20:01.9Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,11,15,2025-01-14T01:20:07Z,460000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630583]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Aldama,1630583.0,,
47,PT07M23.00S,2025-01-14T01:20:01.9Z,1,REGULAR,steal,,[],1630583,,,1610612763,11,15,2025-01-14T01:20:05Z,470000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M16.00S,2025-01-14T01:20:08.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629630,92.06636005256242,4.411764705882353,1610612763,11,18,2025-01-14T01:20:44Z,480000,False,-228.0,22.0,1,right,J. Morant 3PT running (10 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,22.9,Made,10.0,,,,,,,,,,,,,,,,,
49,PT06M56.00S,2025-01-14T01:20:28.4Z,1,REGULAR,3pt,Jump Shot,[],1628415,8.886333771353483,96.56862745098039,1610612745,14,18,2025-01-14T01:20:32Z,490000,False,-233.0,31.0,1,left,D. Brooks 3PT  (3 PTS) (F. VanVleet 3 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.49,Made,3.0,,,,,F. VanVleet,1627832.0,3.0,,,,,,,,,,
51,PT06M37.00S,2025-01-14T01:20:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.22667542706965,40.19607843137255,1610612763,14,18,2025-01-14T01:21:35Z,510000,False,-49.0,39.0,1,right,MISS J. Morant 6' driving Layup - blocked,"[1629630, 1630578]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,Sengun,1630578.0
52,PT06M37.00S,2025-01-14T01:20:49.7Z,1,REGULAR,block,,[],1630578,,,1610612763,14,18,2025-01-14T01:20:52Z,520000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT06M37.00S,2025-01-14T01:20:49.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,14,18,2025-01-14T01:20:58Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,51.0,,,,,,,,,,,,,,,,
55,PT06M28.00S,2025-01-14T01:21:11.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629634,82.21090670170827,42.40196078431372,1610612763,14,18,2025-01-14T01:21:17Z,550000,False,-38.0,115.0,1,right,MISS B. Clarke 12' turnaround Hook,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,12.08,Missed,,,,,,,,,,,,,,,,,,
56,PT06M28.00S,2025-01-14T01:21:11.9Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,14,18,2025-01-14T01:21:17Z,560000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,
57,PT06M19.00S,2025-01-14T01:21:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,32.53942181340342,52.450980392156865,1610612745,17,18,2025-01-14T01:21:25Z,570000,False,-12.0,253.0,1,left,J. Green 25' 3PT  (9 PTS) (A. Thompson 1 AST),"[1630224, 1641708]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.37,Made,9.0,,,,,A. Thompson,1641708.0,1.0,,,,,,,,,,
59,PT06M02.00S,2025-01-14T01:21:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,82.34231274638634,38.970588235294116,1610612763,17,18,2025-01-14T01:21:43Z,590000,False,-55.0,113.0,1,right,MISS D. Bane 12' pullup Shot - blocked,"[1630217, 1641708]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,12.62,Missed,,,,,,,,,,,,,,,,,Thompson,1641708.0
60,PT06M02.00S,2025-01-14T01:21:38.5Z,1,REGULAR,block,,[],1641708,,,1610612763,17,18,2025-01-14T01:21:41Z,600000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
61,PT05M58.00S,2025-01-14T01:21:42.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,17,18,2025-01-14T01:21:43Z,610000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,
62,PT05M55.00S,2025-01-14T01:21:45.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,6.783837056504599,96.07843137254902,1610612745,17,18,2025-01-14T01:21:56Z,620000,False,-230.0,11.0,1,left,MISS D. Brooks running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
63,PT05M54.00S,2025-01-14T01:21:48.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,17,18,2025-01-14T01:21:48Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,62.0,,,,,,,,,,,,,,,,
64,PT05M49.00S,2025-01-14T01:22:14.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641708,5.863994743758213,50.245098039215684,1610612745,19,18,2025-01-14T01:22:19Z,640000,False,-1.0,3.0,1,left,A. Thompson cutting DUNK (5 PTS) (F. VanVleet 4 AST),"[1641708, 1627832]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.29,Made,5.0,,,,,F. VanVleet,1627832.0,4.0,,,,,,,,,,
66,PT05M39.00S,2025-01-14T01:22:24.9Z,1,REGULAR,3pt,Jump Shot,[],1630583,74.72076215505913,86.76470588235294,1610612763,19,18,2025-01-14T01:22:29Z,660000,False,184.0,185.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
67,PT05M39.00S,2025-01-14T01:22:24.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,19,18,2025-01-14T01:22:29Z,670000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,
68,PT05M25.00S,2025-01-14T01:22:41.5Z,1,REGULAR,foul,personal,[],1629634,,,1610612745,19,18,2025-01-14T01:22:50Z,680000,False,,,0,,B. Clarke personal FOUL (1 PF),"[1629634, 1630578]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,1.0,0.0,Sengun,1630578.0,,,,,
70,PT05M25.00S,2025-01-14T01:22:50.2Z,1,REGULAR,substitution,out,[],1642377,,,1610612745,19,18,2025-01-14T01:22:55Z,700000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M25.00S,2025-01-14T01:22:50.2Z,1,REGULAR,substitution,in,[],1630590,,,1610612745,19,18,2025-01-14T01:22:55Z,710000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M17.00S,2025-01-14T01:23:10.3Z,1,REGULAR,3pt,Jump Shot,[],1630578,32.53942181340342,60.29411764705882,1610612745,19,18,2025-01-14T01:23:15Z,720000,False,-51.0,253.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
73,PT05M15.00S,2025-01-14T01:23:12.3Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,19,18,2025-01-14T01:23:15Z,730000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,
74,PT04M54.00S,2025-01-14T01:23:32.7Z,1,REGULAR,2pt,Jump Shot,[],1630583,84.57621550591328,30.14705882352941,1610612763,19,18,2025-01-14T01:24:19Z,740000,False,-99.0,92.0,1,right,MISS S. Aldama 13' floating Shot,[1630583],1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,13.57,Missed,,,,,,,,,,,,,,,,,,
75,PT04M54.00S,2025-01-14T01:23:32.7Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,19,18,2025-01-14T01:23:41Z,750000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,74.0,4.0,4.0,0.0,,,,,,,,,,,,,
76,PT04M48.00S,2025-01-14T01:23:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,5.732588699080158,51.470588235294116,1610612745,21,18,2025-01-14T01:23:45Z,760000,False,-7.0,1.0,1,left,J. Green running Layup (11 PTS),[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.75,Made,11.0,,,,,,,,,,,,,,,,,
78,PT04M41.00S,2025-01-14T01:23:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,88.78120893561103,44.85294117647059,1610612763,21,18,2025-01-14T01:25:58Z,780000,False,-26.0,53.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,,,,,
79,PT04M41.00S,2025-01-14T01:23:46.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,21,18,2025-01-14T01:24:00Z,790000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,
80,PT04M33.00S,2025-01-14T01:23:53.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,32.53942181340342,68.13725490196079,1610612745,21,18,2025-01-14T01:26:40Z,800000,False,-91.0,253.0,1,left,MISS D. Brooks 26' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.91,Missed,,,,,,,,,,,,,,,,,,
81,PT04M33.00S,2025-01-14T01:23:53.1Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,21,18,2025-01-14T01:24:04Z,810000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,
