actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M07.00S,2025-02-27T02:53:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.783837056504599,47.794117647058826,1610612745,8,2,2025-02-27T02:53:06Z,200000,False,11.0,11.0,1,left,J. Green driving finger roll Layup (2 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,2.0,,,,,,,,,,,,,
21,PT09M57.00S,2025-02-27T02:53:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202687,92.06636005256242,48.77450980392157,1610612759,8,4,2025-02-27T02:53:17Z,210000,False,-6.0,22.0,1,right,B. Biyombo cutting finger roll Layup (2 PTS) (D. Fox 2 AST),"[202687, 1628368]",1610612759.0,SAS,cutting finger roll,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.29,Made,,,,,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,
23,PT09M47.00S,2025-02-27T02:53:23.4Z,1,REGULAR,3pt,Jump Shot,[],1628415,23.99802890932983,10.53921568627451,1610612745,11,4,2025-02-27T02:53:27Z,230000,False,197.0,173.0,1,left,D. Brooks 26' 3PT  (3 PTS) (A. Thompson 2 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.25,Made,,,,,3.0,A. Thompson,1641708.0,2.0,,,,,,,,,,
25,PT09M34.00S,2025-02-27T02:53:35.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,81.68528252299606,29.901960784313726,1610612759,11,4,2025-02-27T02:55:28Z,250000,False,-100.0,120.0,1,right,MISS D. Vassell 15' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,15.63,Missed,,,,,,,,,,,,,,,,,,
26,PT09M32.00S,2025-02-27T02:53:37.9Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,11,4,2025-02-27T02:53:43Z,260000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M24.00S,2025-02-27T02:53:45.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,25.443495400788436,85.04901960784314,1610612745,14,4,2025-02-27T02:53:51Z,270000,False,-175.0,187.0,1,left,D. Brooks 25' 3PT running (6 PTS) (J. Smith Jr. 1 AST),"[1628415, 1631095]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.6,Made,,,,,6.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
29,PT09M24.00S,2025-02-27T02:53:53.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,14,4,2025-02-27T02:53:53Z,290000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M07.00S,2025-02-27T02:57:41.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,89.83245729303549,3.6764705882352944,1610612759,14,7,2025-02-27T02:57:46Z,300000,False,-232.0,43.0,1,right,D. Fox 3PT step back (3 PTS),[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,23.56,Made,,,,,3.0,,,,,,,,,,,,,
32,PT08M41.00S,2025-02-27T02:58:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.046649145860711,44.36274509803921,1610612745,14,7,2025-02-27T02:58:12Z,310000,False,28.0,14.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
33,PT08M40.00S,2025-02-27T02:58:08.6Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,14,7,2025-02-27T02:58:12Z,320000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M22.00S,2025-02-27T02:58:26.2Z,1,REGULAR,3pt,Jump Shot,[],203084,88.25558475689881,96.81372549019608,1610612759,14,7,2025-02-27T02:58:31Z,330000,False,234.0,58.0,1,right,MISS H. Barnes 24' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
35,PT08M21.00S,2025-02-27T02:58:27.2Z,1,REGULAR,rebound,offensive,[],202687,,,1610612759,14,7,2025-02-27T02:58:31Z,340000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Right Corner 3,24+ Right,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT08M14.00S,2025-02-27T02:58:34.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,92.85479632063075,5.147058823529411,1610612759,14,7,2025-02-27T02:59:33Z,350000,False,-224.0,15.0,1,right,MISS D. Vassell pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,22.48,Missed,,,,,,,,,,,,,,,,,,
37,PT08M14.00S,2025-02-27T02:58:34.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,14,7,2025-02-27T02:58:39Z,360000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,36.0,,,,,,,,,,,,,,,,,
39,PT08M00.00S,2025-02-27T02:58:56.9Z,1,REGULAR,2pt,Jump Shot,[],1630224,23.209592641261498,18.872549019607842,1610612745,16,7,2025-02-27T02:59:01Z,380000,False,156.0,166.0,1,left,J. Green 22' Jump Shot (4 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,22.73,Made,,,,,4.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
41,PT07M49.00S,2025-02-27T02:59:08.1Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,16,7,2025-02-27T02:59:11Z,400000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1628415]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,Brooks,1628415.0,,
42,PT07M49.00S,2025-02-27T02:59:08.1Z,1,REGULAR,steal,,[],1628415,,,1610612745,16,7,2025-02-27T02:59:09Z,410000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
43,PT07M42.00S,2025-02-27T02:59:15.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,24.78646517739816,13.23529411764706,1610612745,16,7,2025-02-27T02:59:21Z,420000,False,184.0,180.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
44,PT07M41.00S,2025-02-27T02:59:16.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,16,7,2025-02-27T02:59:21Z,430000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M39.00S,2025-02-27T02:59:52.7Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612759,16,7,2025-02-27T03:01:59Z,440000,False,,,0,,Jump Ball D. Vassell vs. A. Sengun: Tip to C. Paul,"[101108, 1630170, 1630578]",1610612759.0,SAS,heldball,C. Paul,101108.0,Paul,C. Paul,Vassell,1630170.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
48,PT07M31.00S,2025-02-27T02:59:58.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,87.33574244415243,96.32352941176471,1610612759,16,7,2025-02-27T03:00:03Z,470000,False,232.0,67.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2025-02-27T02:59:59.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,16,7,2025-02-27T03:00:03Z,480000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M18.00S,2025-02-27T03:00:11.4Z,1,REGULAR,2pt,Jump Shot,[],1641708,11.908672798948752,21.323529411764707,1610612745,18,7,2025-02-27T03:00:15Z,490000,False,143.0,59.0,1,left,A. Thompson 15' pullup Jump Shot (2 PTS),[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,15.52,Made,,,,,2.0,,,,,,,,,,,,,
51,PT07M06.00S,2025-02-27T03:00:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,88.64980289093299,46.81372549019608,1610612759,18,7,2025-02-27T03:00:31Z,500000,False,-16.0,54.0,1,right,MISS D. Vassell driving Layup,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,,
52,PT07M05.00S,2025-02-27T03:00:24.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,18,7,2025-02-27T03:00:31Z,510000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT06M55.00S,2025-02-27T03:00:38.0Z,1,REGULAR,foul,personal,[],1628368,,,1610612745,18,7,2025-02-27T03:00:45Z,520000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1630578]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628485.0,,1.0,0.0,Sengun,1630578.0,,,,
55,PT06M55.00S,2025-02-27T03:00:45.1Z,1,REGULAR,substitution,out,[],203084,,,1610612745,18,7,2025-02-27T03:00:54Z,540000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M55.00S,2025-02-27T03:00:45.1Z,1,REGULAR,substitution,out,[],1628368,,,1610612745,18,7,2025-02-27T03:00:54Z,550000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M55.00S,2025-02-27T03:00:45.1Z,1,REGULAR,substitution,in,[],1629640,,,1610612745,18,7,2025-02-27T03:00:54Z,560000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2025-02-27T03:00:45.1Z,1,REGULAR,substitution,in,[],1642264,,,1610612745,18,7,2025-02-27T03:00:54Z,570000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2025-02-27T03:01:08.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.808804204993432,80.3921568627451,1610612745,21,7,2025-02-27T03:01:12Z,580000,False,-152.0,209.0,1,left,J. Green 25' 3PT step back (7 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.83,Made,,,,,7.0,,,,,,,,,,,,,
60,PT06M30.00S,2025-02-27T03:01:25.2Z,1,REGULAR,3pt,Jump Shot,[],1642264,67.62483574244416,54.166666666666664,1610612759,21,7,2025-02-27T03:04:33Z,590000,False,21.0,252.0,1,right,MISS S. Castle 25' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
61,PT06M29.00S,2025-02-27T03:01:26.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,21,7,2025-02-27T03:01:39Z,600000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT06M11.00S,2025-02-27T03:03:18.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,11.908672798948752,50.245098039215684,1610612745,23,7,2025-02-27T03:03:21Z,640000,False,-1.0,59.0,1,left,A. Sengun cutting DUNK (4 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,,,,,4.0,J. Green,1630224.0,1.0,,,,,,,,,,
67,PT05M53.00S,2025-02-27T03:03:36.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,87.99277266754271,50.98039215686274,1610612759,23,7,2025-02-27T03:05:25Z,660000,False,5.0,60.0,1,right,MISS B. Biyombo 6' turnaround Hook,[202687],1610612759.0,SAS,turnaround,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
68,PT05M52.00S,2025-02-27T03:03:37.2Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,23,7,2025-02-27T03:03:41Z,670000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT05M40.00S,2025-02-27T03:03:49.1Z,1,REGULAR,3pt,Jump Shot,[],1641708,26.363337713534822,18.137254901960784,1610612745,23,7,2025-02-27T03:03:54Z,680000,False,159.0,195.0,1,left,MISS A. Thompson 25' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
70,PT05M38.00S,2025-02-27T03:03:51.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,23,7,2025-02-27T03:03:54Z,690000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,69.0,,,,,,,,,,,,,,,,,
72,PT05M38.00S,2025-02-27T03:03:55.2Z,1,REGULAR,substitution,out,[],1641708,,,1610612759,23,7,2025-02-27T03:04:06Z,710000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M38.00S,2025-02-27T03:03:55.2Z,1,REGULAR,substitution,out,[],202687,,,1610612759,23,7,2025-02-27T03:04:06Z,720000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M38.00S,2025-02-27T03:03:55.2Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,23,7,2025-02-27T03:04:06Z,730000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M38.00S,2025-02-27T03:03:55.2Z,1,REGULAR,substitution,in,[],1630256,,,1610612759,23,7,2025-02-27T03:04:06Z,740000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M38.00S,2025-02-27T03:03:55.2Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,23,7,2025-02-27T03:04:06Z,750000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M38.00S,2025-02-27T03:03:55.2Z,1,REGULAR,substitution,in,[],1631110,,,1610612759,23,7,2025-02-27T03:04:06Z,760000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2025-02-27T03:04:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,87.72996057818659,48.03921568627451,1610612759,23,7,2025-02-27T03:04:27Z,770000,False,-10.0,63.0,1,right,MISS S. Castle 6' driving floating Shot - blocked,"[1642264, 1630578]",1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,,,,,,,,,,,,Sengun,1630578.0
79,PT05M27.00S,2025-02-27T03:04:20.2Z,1,REGULAR,block,,[],1630578,,,1610612759,23,7,2025-02-27T03:07:49Z,780000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT05M26.00S,2025-02-27T03:04:21.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,23,7,2025-02-27T03:04:27Z,790000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,78.0,3.0,3.0,0.0,,,,,,,,,,,,,,
81,PT05M13.00S,2025-02-27T03:04:36.7Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,23,7,2025-02-27T03:04:42Z,800000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (1 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202041.0,1.0,,,,,,,,
82,PT05M00.00S,2025-02-27T03:04:55.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,86.5473061760841,63.970588235294116,1610612759,23,7,2025-02-27T03:05:01Z,810000,False,70.0,74.0,1,right,MISS K. Johnson 10' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,10.18,Missed,,,,,,,,,,,,,,,,,,
83,PT04M59.00S,2025-02-27T03:04:56.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,23,7,2025-02-27T03:05:01Z,820000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT04M51.00S,2025-02-27T03:05:04.7Z,1,REGULAR,3pt,Jump Shot,[],1631095,22.683968462549277,10.049019607843137,1610612745,23,7,2025-02-27T03:05:09Z,830000,False,200.0,161.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
85,PT04M50.00S,2025-02-27T03:05:05.7Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,23,7,2025-02-27T03:05:09Z,840000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,84.0,2.0,1.0,1.0,,,,,,,,,,,,,,
86,PT04M47.00S,2025-02-27T03:05:08.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,9.017739816031538,50.73529411764706,1610612745,23,7,2025-02-27T03:05:12Z,850000,False,-4.0,32.0,1,left,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
87,PT04M46.00S,2025-02-27T03:05:09.8Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,23,7,2025-02-27T03:05:16Z,860000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,86.0,3.0,1.0,2.0,,,,,,,,,,,,,,
