actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M23.00S,2025-01-02T01:13:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.48948751642575,57.107843137254896,1610612745,2,4,2025-01-02T01:13:39Z,200000,False,36.0,37.0,1,right,J. Green driving reverse Layup (2 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,,,,,2.0,,,,,,,,,,,,,
82,PT10M04.00S,2025-01-02T01:13:41.6Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,2,4,2025-01-02T01:23:15Z,205000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1631095]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Smith Jr.,1631095.0,,
83,PT10M04.00S,2025-01-02T01:13:41.6Z,1,REGULAR,steal,,[],1631095,,,1610612745,2,4,2025-01-02T01:23:15Z,207500,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M53.00S,2025-01-02T01:14:03.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,89.17542706964521,42.40196078431372,1610612745,2,4,2025-01-02T01:23:20Z,230000,False,-38.0,49.0,1,right,MISS A. Sengun 6' driving Layup - blocked,"[1630578, 202681]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.22,Missed,,,,,,,,,,,,,,,,,Irving,202681.0
24,PT09M53.00S,2025-01-02T01:14:03.2Z,1,REGULAR,block,,[],202681,,,1610612745,2,4,2025-01-02T01:14:06Z,240000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M52.00S,2025-01-02T01:14:04.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,2,4,2025-01-02T01:14:16Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,23.0,,,,,,,,,,,,,,,,,
26,PT09M40.00S,2025-01-02T01:14:34.7Z,1,REGULAR,turnover,bad pass,[],1631095,,,1610612745,2,4,2025-01-02T01:19:17Z,260000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 202681]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Irving,202681.0,,
27,PT09M40.00S,2025-01-02T01:14:34.7Z,1,REGULAR,steal,,[],202681,,,1610612742,2,4,2025-01-02T01:17:17Z,270000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M34.00S,2025-01-02T01:14:40.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202691,4.28712220762155,2.941176470588235,1610612742,2,7,2025-01-02T01:14:52Z,280000,False,235.0,-12.0,1,left,K. Thompson 3PT running (3 PTS) (P. Washington 1 AST),"[202691, 1629023]",1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,3.0,,,,,,P. Washington,1629023.0,1.0,,,,,
30,PT09M17.00S,2025-01-02T01:14:57.8Z,1,REGULAR,2pt,Jump Shot,[],1630224,77.7431011826544,54.90196078431373,1610612745,2,7,2025-01-02T01:15:06Z,300000,False,25.0,157.0,1,right,MISS J. Green 15' step back bank Shot,[1630224],1610612745.0,HOU,step back bank,,,Green,J. Green,,,,,Mid-Range,8-16 Center,15.86,Missed,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2025-01-02T01:14:58.8Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,2,7,2025-01-02T01:15:06Z,310000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M09.00S,2025-01-02T01:15:04.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629023,30.962549277266753,68.13725490196079,1610612742,2,7,2025-01-02T01:18:55Z,320000,False,-91.0,239.0,1,left,MISS P. Washington 25' running pullup 3PT,[1629023],1610612742.0,DAL,running pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
33,PT09M08.00S,2025-01-02T01:15:05.9Z,1,REGULAR,rebound,offensive,[],202691,,,1610612742,2,7,2025-01-02T01:15:19Z,330000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT09M03.00S,2025-01-02T01:15:10.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,4.944152431011826,3.6764705882352944,1610612742,2,7,2025-01-02T01:15:24Z,340000,False,232.0,-6.0,1,left,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
35,PT09M02.00S,2025-01-02T01:15:11.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,2,7,2025-01-02T01:15:24Z,350000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M55.00S,2025-01-02T01:15:20.2Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612745,2,7,2025-01-02T01:15:31Z,360000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1629023, 1627832]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,
38,PT08M55.00S,2025-01-02T01:15:43.9Z,1,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,3,7,2025-01-02T01:15:43Z,380000,False,,,0,,F. VanVleet Free Throw 1 of 2 (1 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
39,PT08M55.00S,2025-01-02T01:16:00.1Z,1,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,4,7,2025-01-02T01:16:00Z,390000,False,,,0,,F. VanVleet Free Throw 2 of 2 (2 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
40,PT08M41.00S,2025-01-02T01:16:16.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,10.33180026281209,52.20588235294118,1610612742,4,9,2025-01-02T01:16:22Z,400000,False,-11.0,45.0,1,left,P. Washington driving floating Jump Shot (2 PTS) (S. Dinwiddie 1 AST),"[1629023, 203915]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,2.0,,,,,,S. Dinwiddie,203915.0,1.0,,,,,
43,PT08M29.00S,2025-01-02T01:16:43.9Z,1,REGULAR,foul,technical,['1freethrow'],1641726,,,1610612745,4,9,2025-01-02T01:16:55Z,430000,False,,,0,,D. Lively II defensive-3-second technical FOUL (1 Tech),[1641726],1610612742.0,DAL,defensive-3-second,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Left,,,,,,,,1179.0,0.0,1.0,,,,,,,,,,
44,PT08M29.00S,2025-01-02T01:16:56.5Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,5,9,2025-01-02T01:16:56Z,440000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (3 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
45,PT08M25.00S,2025-01-02T01:17:06.4Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612745,5,9,2025-01-02T01:17:20Z,450000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[202691, 1631095]",1610612742.0,DAL,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627964.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,
47,PT08M25.00S,2025-01-02T01:17:36.4Z,1,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,5,9,2025-01-02T01:17:36Z,470000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT08M25.00S,2025-01-02T01:17:36.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,5,9,2025-01-02T01:17:36Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,
49,PT08M25.00S,2025-01-02T01:17:55.7Z,1,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,6,9,2025-01-02T01:17:55Z,490000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
50,PT08M05.00S,2025-01-02T01:18:16.7Z,1,REGULAR,3pt,Jump Shot,[],202691,24.26084099868594,85.7843137254902,1610612742,6,12,2025-01-02T01:18:23Z,500000,False,-179.0,176.0,1,left,K. Thompson 25' 3PT pullup (6 PTS) (D. Lively II 1 AST),"[202691, 1641726]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,6.0,,,,,,D. Lively II,1641726.0,1.0,,,,,
52,PT07M52.00S,2025-01-02T01:18:30.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,95.22010512483574,94.11764705882352,1610612745,6,12,2025-01-02T01:18:35Z,520000,False,221.0,-8.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,22.07,Missed,,,,,,,,,,,,,,,,,,
53,PT07M51.00S,2025-01-02T01:18:31.0Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,6,12,2025-01-02T01:18:35Z,530000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT07M42.00S,2025-01-02T01:18:39.7Z,1,REGULAR,2pt,Jump Shot,[],202691,28.728646517739815,61.029411764705884,1610612742,6,14,2025-01-02T01:56:46Z,540000,False,-55.0,218.0,1,left,K. Thompson 22' pullup Jump Shot (8 PTS),[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,22.44,Made,,,,,8.0,,,,,,,,,,,,,
55,PT07M31.00S,2025-01-02T01:18:53.1Z,1,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612745,6,14,2025-01-02T01:19:03Z,550000,False,,,0,,D. Lively II shooting personal FOUL (1 PF) (Sengun 2 FT),"[1641726, 1630578]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,1.0,1.0,Sengun,1630578.0,,,,,,,,
57,PT07M31.00S,2025-01-02T01:19:22.6Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,6,14,2025-01-02T01:19:55Z,570000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT07M31.00S,2025-01-02T01:19:22.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,6,14,2025-01-02T01:19:55Z,580000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,
59,PT07M31.00S,2025-01-02T01:19:22.6Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,6,14,2025-01-02T01:19:55Z,590000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M29.00S,2025-01-02T01:19:24.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,6,14,2025-01-02T01:20:27Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,
61,PT07M29.00S,2025-01-02T01:19:47.1Z,1,REGULAR,foul,personal,[],1631095,,,1610612742,6,14,2025-01-02T01:22:45Z,610000,False,,,0,,J. Smith Jr. loose ball personal FOUL (1 PF),"[1631095, 1629023]",1610612745.0,HOU,loose ball,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,202049.0,1.0,0.0,Washington,1629023.0,,,,,,,,
63,PT07M29.00S,2025-01-02T01:19:56.7Z,1,REGULAR,substitution,out,[],203915,,,1610612742,6,14,2025-01-02T01:20:27Z,630000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M29.00S,2025-01-02T01:19:56.7Z,1,REGULAR,substitution,out,[],1641726,,,1610612742,6,14,2025-01-02T01:20:27Z,640000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M29.00S,2025-01-02T01:19:56.7Z,1,REGULAR,substitution,in,[],1629656,,,1610612742,6,14,2025-01-02T01:20:27Z,650000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M29.00S,2025-01-02T01:19:56.7Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,6,14,2025-01-02T01:20:27Z,660000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M22.00S,2025-01-02T01:20:19.9Z,1,REGULAR,2pt,Jump Shot,[],1629023,17.0335085413929,72.05882352941177,1610612742,6,16,2025-01-02T01:20:32Z,670000,False,-110.0,108.0,1,left,P. Washington 15' pullup Jump Shot (4 PTS),[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,15.41,Made,,,,,4.0,,,,,,,,,,,,,
68,PT07M09.00S,2025-01-02T01:20:33.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,90.88370565045992,54.90196078431373,1610612745,6,16,2025-01-02T01:20:45Z,680000,False,25.0,33.0,1,right,MISS A. Sengun driving DUNK - blocked,"[1630578, 1629655]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
69,PT07M09.00S,2025-01-02T01:20:33.4Z,1,REGULAR,block,,[],1629655,,,1610612745,6,16,2025-01-02T01:20:36Z,690000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT07M09.00S,2025-01-02T01:20:33.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,6,16,2025-01-02T01:20:45Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,68.0,,,,,,,,,,,,,,,,,
71,PT07M07.00S,2025-01-02T01:20:51.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,90.88370565045992,76.47058823529412,1610612745,8,16,2025-01-02T01:20:58Z,710000,False,132.0,33.0,1,right,J. Green 13' Jump Shot (4 PTS) (F. VanVleet 1 AST),"[1630224, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,13.65,Made,,,,,4.0,,,,,,F. VanVleet,1627832.0,1.0,,,,,
73,PT06M55.00S,2025-01-02T01:21:03.9Z,1,REGULAR,turnover,lost ball,[],202691,,,1610612742,8,16,2025-01-02T01:21:08Z,730000,False,,,0,,K. Thompson lost ball TURNOVER (1 TO),"[202691, 1627832]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,
74,PT06M55.00S,2025-01-02T01:21:03.9Z,1,REGULAR,steal,,[],1627832,,,1610612745,8,16,2025-01-02T01:21:05Z,740000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
75,PT06M49.00S,2025-01-02T01:21:09.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631095,90.22667542706965,50.73529411764706,1610612745,10,16,2025-01-02T01:21:21Z,750000,False,4.0,39.0,1,right,J. Smith Jr. running DUNK (3 PTS),[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,3.0,,,,,,,,,,,,,
76,PT06M35.00S,2025-01-02T01:21:23.4Z,1,REGULAR,2pt,Jump Shot,[],202691,23.47240473061761,35.049019607843135,1610612742,10,16,2025-01-02T01:21:29Z,760000,False,75.0,168.0,1,left,MISS K. Thompson 18' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,18.4,Missed,,,,,,,,,,,,,,,,,,
77,PT06M34.00S,2025-01-02T01:21:24.4Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,10,16,2025-01-02T01:21:29Z,770000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT06M27.00S,2025-01-02T01:21:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.5407358738502,45.34313725490196,1610612745,10,16,2025-01-02T01:21:40Z,780000,False,-23.0,27.0,1,right,MISS A. Sengun driving Layup - blocked,"[1630578, 1629023]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
79,PT06M27.00S,2025-01-02T01:21:32.0Z,1,REGULAR,block,,[],1629023,,,1610612745,10,16,2025-01-02T01:21:34Z,790000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT06M27.00S,2025-01-02T01:21:32.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,10,16,2025-01-02T01:21:40Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,78.0,,,,,,,,,,,,,,,,,
81,PT06M27.00S,2025-01-02T01:21:42.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,10,16,2025-01-02T01:21:42Z,810000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M14.00S,2025-01-02T01:24:47.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630224,90.09526938239159,51.225490196078425,1610612745,12,16,2025-01-02T01:25:00Z,820000,False,6.0,41.0,1,right,J. Green cutting DUNK (6 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,6.0,,,,,,A. Sengun,1630578.0,1.0,,,,,
