actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT11M17.00S,2024-12-02T00:12:55.4Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,0,3,2024-12-02T00:12:55Z,180000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (1 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
19,PT10M59.00S,2024-12-02T00:13:15.3Z,1,REGULAR,3pt,Jump Shot,[],1628415,22.815374507227332,89.95098039215686,1610612745,3,3,2024-12-02T00:13:24Z,190000,False,-200.0,162.0,1,left,D. Brooks 25' 3PT  (3 PTS) (A. Sengun 1 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.72,Made,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,
21,PT10M32.00S,2024-12-02T00:13:41.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,67.88764783180025,64.70588235294117,1610612760,3,6,2024-12-02T00:31:32Z,210000,False,74.0,249.0,1,right,L. Dort 26' 3PT pullup bank (3 PTS),[1629652],1610612760.0,OKC,pullup bank,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,26.0,Made,3.0,,,,,,,,,,,,,,,,,
22,PT10M15.00S,2024-12-02T00:13:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.389618922470433,47.549019607843135,1610612745,3,6,2024-12-02T00:14:05Z,220000,False,12.0,8.0,1,left,MISS J. Green cutting Layup,[1630224],1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2024-12-02T00:14:01.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,3,6,2024-12-02T00:14:05Z,230000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
25,PT10M03.00S,2024-12-02T00:14:18.5Z,1,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612760,3,6,2024-12-02T00:14:34Z,250000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Hartenstein 2 FT),"[1630578, 1628392]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202049.0,1.0,0.0,Hartenstein,1628392.0,,,,,
27,PT10M03.00S,2024-12-02T00:14:40.2Z,1,REGULAR,freethrow,1 of 2,[],1628392,,,1610612760,3,7,2024-12-02T00:14:40Z,270000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (3 PTS),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
28,PT10M03.00S,2024-12-02T00:14:40.2Z,1,REGULAR,freethrow,2 of 2,[],1628392,,,1610612760,3,7,2024-12-02T00:15:04Z,280000,False,,,0,,MISS I. Hartenstein Free Throw 2 of 2,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
29,PT10M03.00S,2024-12-02T00:14:40.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,3,7,2024-12-02T00:15:04Z,290000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M49.00S,2024-12-02T00:15:11.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,29.122864651773984,75.24509803921569,1610612745,3,7,2024-12-02T00:15:18Z,300000,False,-126.0,221.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
31,PT09M48.00S,2024-12-02T00:15:12.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,3,7,2024-12-02T00:15:18Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,30.0,,,,,,,,,,,,,
32,PT09M48.00S,2024-12-02T00:15:17.7Z,1,REGULAR,foul,personal,[],1631114,,,1610612745,3,7,2024-12-02T00:15:46Z,320000,False,,,0,,J. Williams loose ball personal FOUL (1 PF),"[1631114, 1631095]",1610612760.0,OKC,loose ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202049.0,1.0,0.0,Smith Jr.,1631095.0,,,,,
34,PT09M37.00S,2024-12-02T00:15:47.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628415,8.360709592641262,31.372549019607842,1610612745,5,7,2024-12-02T00:15:53Z,340000,False,93.0,26.0,1,left,D. Brooks 9' turnaround fadeaway Jump Shot (5 PTS),[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,9.67,Made,5.0,,,,,,,,,,,,,,,,,
35,PT09M24.00S,2024-12-02T00:15:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,88.64980289093299,42.8921568627451,1610612760,5,7,2024-12-02T00:16:07Z,350000,False,-36.0,54.0,1,right,MISS J. Williams 6' cutting Layup,[1631114],1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
36,PT09M24.00S,2024-12-02T00:15:59.9Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,5,7,2024-12-02T00:16:07Z,360000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,
37,PT09M18.00S,2024-12-02T00:16:06.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,5.075558475689881,3.9215686274509802,1610612745,8,7,2024-12-02T00:16:14Z,370000,False,230.0,-5.0,1,left,J. Green 3PT running (3 PTS) (D. Brooks 1 AST),"[1630224, 1628415]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.04,Made,3.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
39,PT08M59.00S,2024-12-02T00:16:25.1Z,1,REGULAR,3pt,Jump Shot,[],1628983,93.64323258869908,3.431372549019608,1610612760,8,7,2024-12-02T00:16:31Z,390000,False,-233.0,7.0,1,right,MISS S. Gilgeous-Alexander step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2024-12-02T00:16:25.1Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,8,7,2024-12-02T00:16:31Z,400000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,39.0,3.0,3.0,0.0,,,,,,,,,,
41,PT08M51.00S,2024-12-02T00:16:33.9Z,1,REGULAR,2pt,Jump Shot,[],1631095,9.017739816031538,78.92156862745098,1610612745,8,7,2024-12-02T00:16:39Z,410000,False,-145.0,32.0,1,left,MISS J. Smith Jr. 14' Jump Shot,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,14.82,Missed,,,,,,,,,,,,,,,,,,
42,PT08M51.00S,2024-12-02T00:16:33.9Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,8,7,2024-12-02T00:16:39Z,420000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M42.00S,2024-12-02T00:16:42.6Z,1,REGULAR,2pt,Jump Shot,[],1631114,77.87450722733246,63.725490196078425,1610612760,8,7,2024-12-02T00:16:49Z,430000,False,69.0,155.0,1,right,MISS J. Williams 17' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,17.0,Missed,,,,,,,,,,,,,,,,,,
44,PT08M41.00S,2024-12-02T00:16:43.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,8,7,2024-12-02T00:16:49Z,440000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,43.0,4.0,4.0,0.0,,,,,,,,,,
45,PT08M30.00S,2024-12-02T00:16:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.521024967148489,46.07843137254902,1610612745,10,7,2024-12-02T00:17:01Z,450000,False,20.0,9.0,1,left,F. VanVleet driving reverse Layup (2 PTS),[1627832],1610612745.0,HOU,driving reverse,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.15,Made,2.0,,,,,,,,,,,,,,,,,
46,PT08M06.00S,2024-12-02T00:17:18.3Z,1,REGULAR,2pt,Jump Shot,[],1629652,78.9257555847569,66.42156862745098,1610612760,10,7,2024-12-02T00:17:49Z,460000,False,82.0,146.0,1,right,MISS L. Dort 16' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,16.72,Missed,,,,,,,,,,,,,,,,,,
47,PT08M01.00S,2024-12-02T00:17:23.3Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,10,7,2024-12-02T00:17:25Z,470000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,
48,PT07M59.00S,2024-12-02T00:17:25.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,93.9060446780552,97.54901960784314,1610612760,10,10,2024-12-02T00:18:48Z,480000,False,238.0,5.0,1,right,C. Wallace 3PT pullup (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1641717, 1628983]",1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,23.77,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
50,PT07M45.00S,2024-12-02T00:17:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.732588699080158,54.65686274509803,1610612745,10,10,2024-12-02T00:17:46Z,500000,False,-23.0,1.0,1,left,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
51,PT07M45.00S,2024-12-02T00:17:40.2Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,10,10,2024-12-02T00:17:46Z,510000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,
52,PT07M39.00S,2024-12-02T00:17:46.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,73.14388961892247,85.29411764705883,1610612760,10,10,2024-12-02T00:17:53Z,520000,False,176.0,200.0,1,right,MISS L. Dort 26' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
53,PT07M37.00S,2024-12-02T00:17:48.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,10,10,2024-12-02T00:17:53Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,52.0,,,,,,,,,,,,,
55,PT07M26.00S,2024-12-02T00:18:11.2Z,1,REGULAR,violation,kicked ball,[],1629652,,,1610612745,10,10,2024-12-02T00:18:35Z,550000,False,,,0,,L. Dort kicked ball VIOLATION,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,
56,PT07M16.00S,2024-12-02T00:18:33.3Z,1,REGULAR,2pt,Jump Shot,[],1631095,4.812746386333772,26.47058823529412,1610612745,10,10,2024-12-02T00:18:38Z,560000,False,118.0,-7.0,1,left,MISS J. Smith Jr. 11' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,11.78,Missed,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2024-12-02T00:18:35.3Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,10,10,2024-12-02T00:18:38Z,570000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,
58,PT07M00.00S,2024-12-02T00:18:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,87.46714848883047,58.57843137254902,1610612760,10,12,2024-12-02T00:19:01Z,580000,False,43.0,65.0,1,right,I. Hartenstein 7' floating Jump Shot (5 PTS) (L. Dort 1 AST),"[1628392, 1629652]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.81,Made,5.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,
60,PT06M43.00S,2024-12-02T00:19:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,16.113666228646515,52.94117647058824,1610612745,10,12,2024-12-02T00:19:12Z,600000,False,-15.0,99.0,1,left,MISS A. Sengun 10' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,10.01,Missed,,,,,,,,,,,,,,,,,,
62,PT06M41.00S,2024-12-02T00:19:08.3Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,10,12,2024-12-02T00:19:12Z,620000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M35.00S,2024-12-02T00:19:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.19776609724047,54.65686274509803,1610612760,10,14,2024-12-02T00:19:22Z,630000,False,23.0,21.0,1,right,J. Williams cutting Layup (2 PTS) (L. Dort 2 AST),"[1631114, 1629652]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.12,Made,2.0,L. Dort,1629652.0,2.0,,,,,,,,,,,,,,
65,PT06M35.00S,2024-12-02T00:19:18.6Z,1,REGULAR,foul,personal,['1freethrow'],1627832,,,1610612760,10,14,2024-12-02T00:22:14Z,650000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Williams 1 FT),"[1627832, 1631114]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202049.0,1.0,0.0,Williams,1631114.0,,,,,
67,PT06M35.00S,2024-12-02T00:19:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,10,14,2024-12-02T00:19:31Z,670000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M35.00S,2024-12-02T00:22:41.3Z,1,REGULAR,freethrow,1 of 1,[],1631114,,,1610612760,10,15,2024-12-02T00:22:41Z,680000,False,,,0,,J. Williams Free Throw 1 of 1 (3 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
70,PT06M25.00S,2024-12-02T00:22:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,17.427726675427067,47.549019607843135,1610612745,12,15,2024-12-02T00:22:58Z,690000,False,12.0,111.0,1,left,A. Sengun 11' floating Jump Shot (2 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.2,Made,2.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
72,PT06M04.00S,2024-12-02T00:23:13.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,76.5604467805519,40.44117647058824,1610612760,12,15,2024-12-02T00:23:21Z,710000,False,-48.0,168.0,1,right,MISS S. Gilgeous-Alexander 17' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,17.45,Missed,,,,,,,,,,,,,,,,,,
73,PT06M04.00S,2024-12-02T00:23:13.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,12,15,2024-12-02T00:23:21Z,720000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT05M57.00S,2024-12-02T00:23:20.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628415,15.325229960578188,49.754901960784316,1610612745,14,15,2024-12-02T00:23:52Z,730000,False,1.0,92.0,1,left,D. Brooks 9' driving floating Jump Shot (7 PTS),[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,9.16,Made,7.0,,,,,,,,,,,,,,,,,
75,PT05M49.00S,2024-12-02T00:23:30.8Z,1,REGULAR,violation,kicked ball,[],1630578,,,1610612760,14,15,2024-12-02T00:23:39Z,740000,False,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,202056.0,,,,,,,,,
76,PT05M49.00S,2024-12-02T00:23:36.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612760,14,15,2024-12-02T00:23:51Z,750000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M49.00S,2024-12-02T00:23:36.7Z,1,REGULAR,substitution,out,[],1631114,,,1610612760,14,15,2024-12-02T00:23:51Z,760000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M49.00S,2024-12-02T00:23:36.7Z,1,REGULAR,substitution,out,[],1628392,,,1610612760,14,15,2024-12-02T00:23:51Z,770000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2024-12-02T00:23:36.7Z,1,REGULAR,substitution,in,[],203500,,,1610612760,14,15,2024-12-02T00:23:51Z,780000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M49.00S,2024-12-02T00:23:36.7Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,14,15,2024-12-02T00:23:51Z,790000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M49.00S,2024-12-02T00:23:36.7Z,1,REGULAR,substitution,in,[],1630198,,,1610612760,14,15,2024-12-02T00:23:51Z,800000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M41.00S,2024-12-02T00:24:04.0Z,1,REGULAR,3pt,Jump Shot,[],1630198,71.17279894875165,80.14705882352942,1610612760,14,15,2024-12-02T00:24:10Z,810000,False,151.0,218.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
83,PT05M39.00S,2024-12-02T00:24:06.0Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,14,15,2024-12-02T00:24:10Z,820000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,82.0,1.0,0.0,1.0,,,,,,,,,,
84,PT05M34.00S,2024-12-02T00:24:11.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,90.48948751642575,2.2058823529411766,1610612760,14,15,2024-12-02T00:24:18Z,830000,False,-239.0,37.0,1,right,MISS C. Wallace 24' step back 3PT,[1641717],1610612760.0,OKC,step back,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,24.18,Missed,,,,,,,,,,,,,,,,,,
85,PT05M32.00S,2024-12-02T00:24:13.3Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,14,15,2024-12-02T00:24:18Z,840000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,84.0,5.0,5.0,0.0,,,,,,,,,,
