actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
17,PT10M41.00S,2024-11-21T01:12:27.6Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612754,4,2,2024-11-21T01:12:39Z,170000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Jackson 1 FT),"[1630578, 1631245]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Jackson,1631245.0,,,,,,,,,
19,PT10M41.00S,2024-11-21T01:12:49.2Z,1,REGULAR,freethrow,1 of 1,[],1631245,,,1610612754,4,3,2024-11-21T01:12:49Z,190000,False,,,0,,Q. Jackson Free Throw 1 of 1 (3 PTS),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
20,PT10M26.00S,2024-11-21T01:13:05.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,89.30683311432325,47.05882352941176,1610612745,6,3,2024-11-21T01:13:10Z,200000,False,-15.0,48.0,1,right,D. Brooks turnaround Hook (2 PTS) (A. Sengun 1 AST),"[1628415, 1630578]",1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.02,Made,,,,,,,,,,2.0,,,,A. Sengun,1630578.0,1.0,,
22,PT10M10.00S,2024-11-21T01:13:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.004599211563733,60.29411764705882,1610612754,6,3,2024-11-21T01:13:30Z,220000,False,-51.0,126.0,1,left,MISS P. Siakam 13' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.62,Missed,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2024-11-21T01:13:23.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,6,3,2024-11-21T01:13:30Z,230000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M56.00S,2024-11-21T01:13:35.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,73.40670170827858,14.215686274509803,1610612745,6,3,2024-11-21T01:13:43Z,240000,False,-179.0,197.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
25,PT09M54.00S,2024-11-21T01:13:37.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,6,3,2024-11-21T01:13:43Z,250000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M49.00S,2024-11-21T01:13:42.7Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612754,6,3,2024-11-21T01:13:46Z,260000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1630224]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,Green,1630224.0,,,,,
27,PT09M49.00S,2024-11-21T01:13:42.7Z,1,REGULAR,steal,,[],1630224,,,1610612745,6,3,2024-11-21T01:13:44Z,270000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M34.00S,2024-11-21T01:13:57.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,83.78777923784494,53.67647058823529,1610612745,6,3,2024-11-21T01:14:04Z,280000,False,18.0,100.0,1,right,MISS A. Sengun 10' turnaround fadeaway Shot,[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,10.16,Missed,,,,,,,,,,,,,,,,,,
29,PT09M33.00S,2024-11-21T01:13:58.9Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,6,3,2024-11-21T01:14:04Z,290000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M29.00S,2024-11-21T01:14:03.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631245,6.389618922470433,48.28431372549019,1610612754,6,5,2024-11-21T01:14:09Z,300000,False,9.0,8.0,1,left,Q. Jackson running finger roll Layup (5 PTS) (T. Haliburton 1 AST),"[1631245, 1630169]",1610612754.0,IND,running finger roll,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,5.0,,,,T. Haliburton,1630169.0,1.0,,
32,PT09M21.00S,2024-11-21T01:14:10.2Z,1,REGULAR,3pt,Jump Shot,[],1628415,74.45795006570303,16.42156862745098,1610612745,6,5,2024-11-21T01:14:18Z,320000,False,-168.0,188.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
33,PT09M20.00S,2024-11-21T01:14:11.2Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,6,5,2024-11-21T01:14:18Z,330000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,,
34,PT09M09.00S,2024-11-21T01:14:23.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,87.59855453350855,64.2156862745098,1610612745,6,5,2024-11-21T01:14:28Z,340000,False,71.0,64.0,1,right,MISS J. Green 9' driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,9.57,Missed,,,,,,,,,,,,,,,,,,
35,PT09M08.00S,2024-11-21T01:14:24.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,6,5,2024-11-21T01:14:28Z,350000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT09M01.00S,2024-11-21T01:14:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.601182654402102,53.67647058823529,1610612754,6,7,2024-11-21T01:14:40Z,360000,False,-18.0,0.0,1,left,B. Mathurin driving reverse Layup (2 PTS),[1631097],1610612754.0,IND,driving reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,2.0,,,,,,,,
37,PT08M46.00S,2024-11-21T01:14:46.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,69.85873850197109,22.794117647058822,1610612745,6,7,2024-11-21T01:14:54Z,370000,False,-136.0,231.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
38,PT08M42.00S,2024-11-21T01:14:50.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,6,7,2024-11-21T01:14:54Z,380000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M37.00S,2024-11-21T01:14:54.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,29.517082785808146,16.176470588235293,1610612754,6,7,2024-11-21T01:15:04Z,390000,False,169.0,225.0,1,left,MISS T. Haliburton 28' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,28.15,Missed,,,,,,,,,,,,,,,,,,
40,PT08M34.00S,2024-11-21T01:14:57.3Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,6,7,2024-11-21T01:15:04Z,400000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT08M29.00S,2024-11-21T01:15:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,90.88370565045992,51.9607843137255,1610612745,6,7,2024-11-21T01:15:23Z,410000,False,10.0,33.0,1,right,MISS J. Smith Jr. Layup - blocked,"[1631095, 1631097]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,Mathurin,1631097.0
42,PT08M29.00S,2024-11-21T01:15:03.9Z,1,REGULAR,block,,[],1631097,,,1610612745,6,7,2024-11-21T01:15:10Z,420000,False,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M29.00S,2024-11-21T01:15:03.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,6,7,2024-11-21T01:15:23Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,41.0,,,,,,,,,,,,,,,,,
45,PT08M23.00S,2024-11-21T01:15:24.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627832,80.3712220762155,25.98039215686275,1610612745,6,7,2024-11-21T01:15:29Z,450000,False,-120.0,132.0,1,right,MISS F. VanVleet 17' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,17.85,Missed,,,,,,,,,,,,,,,,,,
46,PT08M21.00S,2024-11-21T01:15:26.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,6,7,2024-11-21T01:15:29Z,460000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT08M18.00S,2024-11-21T01:15:30.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,28.991458607095925,19.852941176470587,1610612754,6,7,2024-11-21T02:17:42Z,470000,False,151.0,220.0,1,left,MISS B. Mathurin 26' running pullup 3PT,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
48,PT08M17.00S,2024-11-21T01:15:31.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,6,7,2024-11-21T01:15:45Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,47.0,,,,,,,,,,,,,,,,,
49,PT08M17.00S,2024-11-21T01:15:36.8Z,1,REGULAR,foul,personal,[],1628415,,,1610612754,6,7,2024-11-21T01:15:43Z,490000,False,,,0,,D. Brooks loose ball personal FOUL (1 PF),"[1628415, 1626167]",1610612745.0,HOU,loose ball,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
51,PT08M10.00S,2024-11-21T01:15:57.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631245,5.863994743758213,47.05882352941176,1610612754,6,9,2024-11-21T01:16:02Z,510000,False,15.0,3.0,1,left,Q. Jackson driving Layup (7 PTS),[1631245],1610612754.0,IND,driving,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,7.0,,,,,,,,
52,PT08M10.00S,2024-11-21T01:16:02.3Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612754,6,9,2024-11-21T01:16:09Z,520000,False,,,0,,A. Sengun shooting personal FOUL (2 PF) (Jackson 1 FT),"[1630578, 1631245]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,2.0,0.0,Jackson,1631245.0,,,,,,,,,
54,PT08M10.00S,2024-11-21T01:16:13.4Z,1,REGULAR,substitution,out,[],1630578,,,1610612754,6,9,2024-11-21T01:16:41Z,540000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M10.00S,2024-11-21T01:16:13.4Z,1,REGULAR,substitution,in,[],1629111,,,1610612754,6,9,2024-11-21T01:16:41Z,550000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M10.00S,2024-11-21T01:16:39.8Z,1,REGULAR,freethrow,1 of 1,[],1631245,,,1610612754,6,9,2024-11-21T01:16:44Z,560000,False,,,0,,MISS Q. Jackson Free Throw 1 of 1,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT08M10.00S,2024-11-21T01:16:39.8Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,6,9,2024-11-21T01:16:44Z,570000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT07M46.00S,2024-11-21T01:17:02.0Z,1,REGULAR,2pt,Jump Shot,[],1630224,73.27529566360053,29.411764705882355,1610612745,6,9,2024-11-21T01:17:12Z,580000,False,-103.0,199.0,1,right,MISS J. Green 22' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,22.38,Missed,,,,,,,,,,,,,,,,,,
59,PT07M45.00S,2024-11-21T01:17:03.0Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,6,9,2024-11-21T01:17:12Z,590000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Left Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT07M36.00S,2024-11-21T01:17:12.2Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,6,9,2024-11-21T01:17:15Z,600000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1627832]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,VanVleet,1627832.0,,,,,
61,PT07M36.00S,2024-11-21T01:17:12.2Z,1,REGULAR,steal,,[],1627832,,,1610612745,6,9,2024-11-21T01:17:14Z,610000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M26.00S,2024-11-21T01:17:21.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,92.06636005256242,97.30392156862744,1610612745,9,9,2024-11-21T01:17:26Z,620000,False,237.0,22.0,1,right,J. Smith Jr. 3PT  (3 PTS) (F. VanVleet 1 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.75,Made,,,,,,,,,,3.0,,,,F. VanVleet,1627832.0,1.0,,
68,PT07M07.00S,2024-11-21T01:18:10.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,9,9,2024-11-21T01:18:10Z,680000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M07.00S,2024-11-21T01:20:16.5Z,1,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,9,9,2024-11-21T01:20:46Z,700000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2882.0,,,,,,1.0,,,,,,,
441,PT06M53.00S,2024-11-21T01:20:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,92.46057818659659,47.30392156862745,1610612745,9,9,2024-11-21T02:37:40Z,701250,False,-13.0,18.0,1,right,MISS J. Landale Layup - blocked,"[1629111, 1626167]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
442,PT06M53.00S,2024-11-21T01:20:30.3Z,1,REGULAR,block,,[],1626167,,,1610612745,9,9,2024-11-21T02:37:40Z,701875,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT06M52.00S,2024-11-21T01:20:31.3Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612745,9,9,2024-11-21T02:37:40Z,702187,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,441.0,1.0,0.0,1.0,,,,,,,,,,,,,,
71,PT06M47.00S,2024-11-21T01:21:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628415,91.5407358738502,44.36274509803921,1610612745,9,9,2024-11-21T02:37:40Z,710000,False,-28.0,27.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
72,PT06M47.00S,2024-11-21T01:21:11.7Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,9,9,2024-11-21T01:21:20Z,720000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,71.0,1.0,0.0,1.0,,,,,,,,,,,,,,
73,PT06M44.00S,2024-11-21T01:21:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629111,92.46057818659659,55.14705882352941,1610612745,9,9,2024-11-21T01:21:24Z,730000,False,26.0,18.0,1,right,MISS J. Landale Layup - blocked,"[1629111, 1626167]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
74,PT06M44.00S,2024-11-21T01:21:14.1Z,1,REGULAR,block,,[],1626167,,,1610612745,9,9,2024-11-21T01:21:16Z,740000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT06M42.00S,2024-11-21T01:21:16.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,9,9,2024-11-21T01:21:24Z,750000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,73.0,3.0,3.0,0.0,,,,,,,,,,,,,,
76,PT06M42.00S,2024-11-21T01:21:18.5Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612754,9,9,2024-11-21T01:21:32Z,760000,False,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (2 TO),[1627783],1610612754.0,IND,bad pass,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,2882.0,,,,,,2.0,,,,,,,
77,PT06M32.00S,2024-11-21T01:21:39.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,71.43561103810775,20.34313725490196,1610612745,12,9,2024-11-21T01:21:44Z,770000,False,-148.0,216.0,1,right,F. VanVleet 26' 3PT pullup (3 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,,,,,,3.0,,,,,,,,
78,PT06M18.00S,2024-11-21T01:21:56.5Z,1,REGULAR,foul,personal,[],1628415,,,1610612754,12,9,2024-11-21T01:22:17Z,780000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 1627783]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,,200833.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,
80,PT06M18.00S,2024-11-21T01:22:03.7Z,1,REGULAR,substitution,out,[],1628415,,,1610612754,12,9,2024-11-21T01:22:18Z,800000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M18.00S,2024-11-21T01:22:03.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,12,9,2024-11-21T01:22:18Z,810000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M18.00S,2024-11-21T01:22:03.7Z,1,REGULAR,substitution,in,[],1641708,,,1610612754,12,9,2024-11-21T01:22:18Z,820000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M18.00S,2024-11-21T01:22:03.7Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,12,9,2024-11-21T01:22:18Z,830000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
